match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelLost,stat_challengeLost,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_duelWon,stat_dispossessed,stat_totalContest,stat_bigChanceCreated,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_keyPass,stat_aerialWon,stat_wonContest,captain,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_goals,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_shotOffTarget,stat_bigChanceMissed,stat_hitWoodwork,player_sofascoreId,stat_totalOffside,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_clearanceOffLine
12421221,away,Standard Liège,Dennis Eckert Ayensa,,,dennis-eckert-ayensa,D. Eckert,F,10,181.0,542,M,812797,EUR,852768000,F,11,11,False,30.0,20.0,4.0,2.0,0.0,5.0,6.0,15.0,26.0,5.0,,1.0,5.0,,,,90.0,40.0,7.8,14.0,0.0790364,1,,2.0,,4.0,5.0,,2.0,,,,1.0,,1.0,1.0,,,2.0,1.0,,1.0,,1.0,0.9051,0.9953,,,,,2.0,,,,
12421221,away,Standard Liège,Aiden O'Neill,,,aiden-oneill,A. O'Neill,M,21,178.0,150,M,847938,EUR,899510400,M,24,24,True,33.0,25.0,4.0,2.0,0.0,7.0,11.0,18.0,22.0,3.0,,,5.0,,,,45.0,43.0,6.5,10.0,0.0228873,1,,,,2.0,5.0,,2.0,,,,3.0,1.0,1.0,,,,1.0,1.0,,,1.0,,0.118,,,,,,,,,,
12421221,away,Standard Liège,Lazare Amani,Jean Thierry Lazare,Amani,jean-thierry-lazare-amani,L. Amani,M,88,172.0,4079,M,845136,EUR,889228800,M,8,8,True,18.0,13.0,1.0,1.0,0.0,3.0,4.0,10.0,15.0,,,1.0,1.0,,,,45.0,29.0,6.9,9.0,0.134635,0,,1.0,,,6.0,,,,,,3.0,1.0,3.0,2.0,,1.0,1.0,,,,,,,,,,,jtl_amani_8,,,,,
12421221,away,Standard Liège,Boli Bolingoli,,,boli-bolingoli,B. Bolingoli,D,5,180.0,129,M,333301,EUR,804556800,D,5,5,True,20.0,18.0,5.0,3.0,0.0,3.0,4.0,15.0,17.0,1.0,,2.0,4.0,,,,29.0,31.0,7.1,3.0,0.0116058,0,,1.0,,,7.0,,,,,,6.0,4.0,,,1.0,,1.0,,,,,,,,,,,,,,,,
12421221,away,Standard Liège,Sotiris Alexandropoulos,,,sotiris-alexandropoulos,S. Alexandropoulos,M,14,186.0,870,M,947477,EUR,1006732800,M,6,6,True,21.0,17.0,2.0,,0.0,3.0,3.0,14.0,19.0,4.0,1.0,,1.0,,,,29.0,31.0,6.6,9.0,0.229065,0,,1.0,,1.0,3.0,,2.0,,,,2.0,1.0,2.0,,1.0,1.0,,1.0,,,,,,,,,,,,,,,
12421221,away,Standard Liège,Andreas Hountondji,,,hountondji-andreas,A. Hountondji,F,27,190.0,3805,M,1112796,EUR,1026345600,F,77,77,True,3.0,2.0,,,0.0,1.0,1.0,1.0,3.0,,,1.0,1.0,,,,20.0,9.0,7.3,3.0,0.00017372,2,,1.0,,,,,,,,,,,1.0,,,,,,,1.0,,1.0,0.8262,0.3439,1.0,,,,,,,,
12421221,away,Standard Liège,Matthieu Epolo,Matthieu Epolo,,matthieu-epolo,M. Epolo,G,1,185.0,3162,M,1121943,EUR,1105747200,G,40,40,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12421221,away,Standard Liège,Souleyman Doumbia,,,souleyman-doumbia,S. Doumbia,D,15,175.0,137,M,366760,EUR,843523200,D,15,15,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12421221,away,Standard Liège,Boško Šutalo,,,bosko-sutalo,B. Šutalo,D,21,188.0,725,M,942992,EUR,946684800,D,4,4,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12421221,away,Standard Liège,Attila Szalai,,,attila-szalai,A. Szalai,D,41,192.0,2460,M,823092,EUR,885254400,D,41,41,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
