match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_accurateOppositionHalfPasses,stat_totalCross,stat_aerialLost,stat_duelLost,stat_shotOffTarget,stat_outfielderBlock,stat_totalTackle,stat_wonTackle,stat_expectedGoals,stat_accurateCross,stat_dispossessed,stat_bigChanceCreated,stat_interceptionWon,stat_wasFouled,stat_fouls,stat_keyPass,stat_totalContest,stat_wonContest,stat_unsuccessfulTouch,stat_blockedScoringAttempt,stat_challengeLost,player_firstName,stat_onTargetScoringAttempt,stat_hitWoodwork,stat_goals,stat_expectedGoalsOnTarget,captain,player_lastName,stat_bigChanceMissed,stat_totalOffside,stat_penaltyFaced,stat_penaltyConceded,stat_errorLeadToAShot
13472670,away,Corinthians,Maycon,maycon,Maycon,M,8,175,3568,M,,831778,EUR,868924800,M,7,7,False,15.0,12.0,1.0,1.0,0.0,4.0,6.0,9.0,2.0,3.0,1.0,2.0,,,,,63.0,19.0,7.4,3.0,0.00391028,2,,8.0,,1.0,2.0,1.0,,,,0.2506,,,,,1.0,1.0,1.0,,,,,,,1.0,,1.0,0.7453,True,,,,,,
13472670,away,Corinthians,Charles,charles,Charles,M,35,187,3576,M,,845178,EUR,835142400,M,35,35,False,20.0,17.0,2.0,2.0,0.0,12.0,12.0,8.0,,6.0,,6.0,,,,,63.0,30.0,7.2,4.0,0.0273958,2,,5.0,,1.0,4.0,1.0,,4.0,2.0,0.141,,1.0,,,1.0,2.0,,1.0,1.0,,,,,1.0,,,0.5157,,,,,,,
13472670,away,Corinthians,Breno Bidon,breno-bidon,B. Bidon,M,27,174,9937,M,BrenoBidon,1199261,EUR,1108857600,M,27,27,False,19.0,15.0,1.0,1.0,0.0,4.0,5.0,14.0,1.0,11.0,,1.0,,,,,90.0,43.0,6.7,12.0,0.0210168,1,,11.0,2.0,1.0,11.0,,,3.0,2.0,0.1102,1.0,2.0,,,6.0,1.0,2.0,1.0,1.0,4.0,1.0,7.0,,,,,,,,,,,,
13472670,away,Corinthians,Kayke Ferrari,kayke-ferrari,Kayke,F,31,179,2773,M,,1411152,EUR,1083110400,M,31,31,False,11.0,11.0,1.0,1.0,0.0,4.0,4.0,7.0,1.0,1.0,,1.0,,,,,63.0,18.0,6.3,5.0,0.0189941,0,,7.0,2.0,5.0,8.0,,,,,,,2.0,,,,1.0,,,,1.0,,,,,,,,,,,,,,
13472670,away,Corinthians,Gui Negão,guilherme-silva-inacio,G. Negão,F,56,179,6638,M,,1922597,EUR,1170720000,F,56,56,False,12.0,6.0,,,0.0,2.0,4.0,8.0,,6.0,1.0,6.0,,,,,88.0,32.0,7.0,16.0,0.0174415,1,,4.0,3.0,3.0,13.0,,,2.0,1.0,0.9372,,1.0,,,4.0,5.0,1.0,3.0,,3.0,,2.0,,1.0,,1.0,0.9876,,,,1.0,,,
13472670,away,Corinthians,Rodrigo Garro,rodrigo-garro,R. Garro,M,8,174,33134,M,rodrigarroo,994454,EUR,883872000,M,8,8,True,8.0,4.0,1.0,,1.0,1.0,1.0,7.0,1.0,1.0,,1.0,,,,,27.0,12.0,6.9,5.0,0.15154,1,,3.0,1.0,,1.0,,,,,0.0597,1.0,,1.0,,,,1.0,,,1.0,,1.0,,1.0,,,0.0406,,,,,,,
13472670,away,Corinthians,Ryan Gustavo,ryan-gustavo,Ryan,M,37,170,2855,M,,1170779,EUR,1058227200,M,37,37,True,8.0,7.0,1.0,,0.0,2.0,2.0,6.0,1.0,3.0,,1.0,,,,,27.0,14.0,6.7,2.0,0.00179942,0,,5.0,,,2.0,,,2.0,1.0,,,,,2.0,,1.0,1.0,,,1.0,,1.0,,,,,,,,,,,,
13472670,away,Corinthians,Vitinho,vitinho,Vitinho,F,11,178,3973,M,,242054,EUR,750124800,F,29,29,True,4.0,4.0,,,0.0,1.0,1.0,3.0,,2.0,,1.0,,,,,27.0,10.0,6.4,3.0,0.00360442,0,,3.0,,,3.0,,,1.0,1.0,,,,,,1.0,,,3.0,,,,,,,,,,,,,,,,
13472670,away,Corinthians,Félix Torres,felix-torres,F. Torres,D,4,187,5321,M,felix_torres,881848,EUR,852940800,D,3,3,True,4.0,2.0,2.0,1.0,0.0,1.0,2.0,2.0,1.0,3.0,3.0,,,,,,14.0,12.0,6.6,3.0,0.00020997,0,,1.0,,,1.0,,,2.0,2.0,,,,,1.0,,,,,,1.0,,1.0,,,,,,,,,,,,
13472670,away,Corinthians,Ángel Romero,angel-romero,Á. Romero,F,29,177,10605,M,ÁRomero,1197041,EUR,710208000,F,11,11,True,2.0,1.0,,,0.0,,,2.0,,1.0,,,,,,,10.0,7.0,6.5,3.0,0.00144412,0,,1.0,,1.0,1.0,,,1.0,,,,,,,,,,,,2.0,,,,,,,,,,,,,,
13472670,away,Corinthians,Felipe Longo,felipe-longo,F. Longo,G,40,189,2226,M,,1485272,EUR,1109980800,G,40,40,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472670,away,Corinthians,Fabrizio Angileri,fabrizio-angileri,F. Angileri,D,26,185,4434,M,,311462,EUR,763689600,D,26,26,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472670,away,Corinthians,João Pedro Tchoca,joao-pedro,J. Pedro,D,4,192,3424,M,,1411150,EUR,1072828800,D,47,47,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472670,away,Corinthians,Cacá,caca,Cacá,D,25,185,3939,M,,929200,EUR,924998400,D,25,25,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472670,away,Corinthians,Dieguinho,diego-da-cruz-lopes,Dieguinho,M,61,170,2452,M,,1916131,EUR,1189900800,M,61,61,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,Diego,,,,,,da Cruz Lopes,,,,,
13472670,away,Corinthians,André Luiz,andre-luiz,A. Luiz,M,49,181,2342,M,,1647612,EUR,1150761600,M,49,49,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,André Luiz,,,,,,,,,,,
13472670,away,Corinthians,Talles Magno,talles-magno,T. Magno,F,43,186,7732,M,TallesMagico,985860,EUR,1025049600,F,43,43,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
