match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_wonContest,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_goals,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_outfielderBlock,stat_keyPass,stat_shotOffTarget,stat_goalAssist,stat_bigChanceCreated,stat_totalOffside,stat_dispossessed,stat_accurateCross,captain,stat_bigChanceMissed,stat_punches,stat_hitWoodwork
11368592,away,Barcelona,İlkay Gündoğan,ilkay-gundogan,İ. Gündoğan,M,20,180,51151,M,IGunny,45853,EUR,656726400,M,22,22,False,38.0,32.0,2.0,2.0,8.0,10.0,25.0,32.0,,4.0,,,,86.0,55.0,7.3,13.0,0.1149,0.3036,0.194116,2,,,,4.0,,,4.0,3.0,,1.0,1.0,1.0,,,1.0,1.0,1.0,2.0,1.0,3.0,,2.0,1.0,,1.0,1.0,1.0,1.0,,,,
11368592,away,Barcelona,Oriol Romeu,oriol-romeu,O. Romeu,M,28,182,14412,M,oriolromeu,69416,EUR,685670400,M,18,18,False,50.0,45.0,4.0,4.0,24.0,25.0,21.0,25.0,,6.0,,,,63.0,58.0,6.9,7.0,0.0571,0.1589,0.0426168,2,,,,,1.0,,3.0,1.0,,1.0,1.0,1.0,,,2.0,,,,,,,1.0,1.0,,,,2.0,,,,,
11368592,away,Barcelona,Frenkie de Jong,frenkie-de-jong,F. de Jong,M,21,180,192664,M,Frenkie,795222,EUR,863395200,M,21,21,False,93.0,87.0,5.0,3.0,35.0,36.0,52.0,58.0,,10.0,,,,90.0,108.0,8.4,10.0,0.2957,0.5444,0.396447,1,,,,1.0,,,6.0,5.0,3.0,3.0,2.0,1.0,,1.0,,1.0,1.0,1.0,2.0,1.0,2.0,5.0,,,,,1.0,,,,,
11368592,away,Barcelona,Lamine Yamal,lamine-yamal,L. Yamal,M,10,180,1693852,M,Lamiyamal,1402912,EUR,1184284800,F,27,27,False,37.0,34.0,1.0,1.0,9.0,9.0,26.0,32.0,1.0,3.0,,,,76.0,59.0,8.0,7.0,0.1811,0.1708,0.40256,4,,,,4.0,,,4.0,6.0,3.0,3.0,3.0,1.0,2.0,,1.0,1.0,1.0,,2.0,1.0,,1.0,1.0,1.0,1.0,,,1.0,,,,2.0
11368592,away,Barcelona,Robert Lewandowski,robert-lewandowski,R. Lewandowski,F,9,186,575097,M,Lewa,41789,EUR,588124800,F,9,9,False,25.0,19.0,2.0,1.0,6.0,6.0,13.0,19.0,,2.0,,,,90.0,45.0,7.4,15.0,1.5928,1.5017,0.105868,5,,,,,2.0,4.0,7.0,7.0,,2.0,1.0,3.0,2.0,1.0,1.0,,,5.0,2.0,1.0,,2.0,,,,,3.0,,,1.0,,
11368592,away,Barcelona,Pablo Gavi,gavi,Gavi,M,6,173,250088,M,Gavi,1103693,EUR,1091664000,F,6,6,False,39.0,37.0,,,17.0,18.0,20.0,21.0,,3.0,,,,90.0,52.0,6.9,5.0,0.2654,0.1754,0.0445093,1,,,,,3.0,,14.0,4.0,4.0,1.0,,1.0,,1.0,1.0,3.0,2.0,,1.0,4.0,,,,,,1.0,2.0,,,,,
11368592,away,Barcelona,Eric García,eric-garcia,E. García,D,24,182,56393,M,ericgm3,876214,EUR,978998400,D,24,24,True,39.0,37.0,2.0,1.0,18.0,18.0,19.0,21.0,,3.0,,,,45.0,43.0,6.6,3.0,0.0,0.0,0.0103789,0,,,,,,1.0,1.0,1.0,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,
11368592,away,Barcelona,Ferran Torres,ferran-torres,F. Torres,F,7,185,144391,M,FerranTorres,855833,EUR,951782400,F,7,7,True,21.0,20.0,2.0,2.0,4.0,4.0,17.0,18.0,,1.0,,,,27.0,28.0,8.2,1.0,0.1735,0.0565,0.219106,2,,,,1.0,1.0,,2.0,3.0,,1.0,1.0,1.0,1.0,1.0,,2.0,1.0,,,1.0,,1.0,,,1.0,,,1.0,,,,
11368592,away,Barcelona,Ansu Fati,ansu-fati,A. Fati,F,31,178,169176,M,AnsuFati,962883,EUR,1036022400,F,10,10,True,2.0,1.0,,,,,1.0,2.0,,1.0,,,,14.0,8.0,6.1,3.0,0.2841,0.0,0.00110696,2,,,,,1.0,,3.0,1.0,1.0,,,,1.0,,,,,1.0,1.0,,,,1.0,,,1.0,1.0,,,1.0,,
11368592,away,Barcelona,Fermín López,fermin-lopez,F. López,M,16,176,179218,M,FermínLópez,1153270,EUR,1052611200,M,32,32,True,8.0,6.0,,,1.0,1.0,5.0,7.0,,1.0,,,,11.0,11.0,6.6,3.0,0.0628,0.4512,0.00426366,1,,Fermín López,,,,,2.0,,1.0,,,1.0,,,,,,1.0,,1.0,,,,,,,,,,,,
11368592,away,Barcelona,Diego Kochen,kochen-diego,D. Kochen,G,31,188,12521,M,,1402907,EUR,1142726400,G,31,31,True,,,,,,,,,,,,,,,,,,,0.0,,0,,Diego Kochen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11368592,away,Barcelona,Ander Astralaga,ander-astralaga,A. Astralaga,G,13,190,10337,M,anderastralaga,1142253,EUR,1083542400,G,26,26,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11368592,away,Barcelona,Alejandro Balde,alejandro-balde,A. Balde,D,3,175,128076,M,AlejandroBalde,997035,EUR,1066435200,D,28,28,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11368592,away,Barcelona,Pau Cubarsí,pau-cubarsi,P. Cubarsí,D,5,184,156448,M,PauCubarsí,1402913,EUR,1169424000,D,33,33,True,,,,,,,,,,,,,,,,,,,0.0,,0,,Pau Cubarsí,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11368592,away,Barcelona,Marc Casadó,marc-casado,M. Casadó,M,17,172,64339,M,marccasado,1000483,EUR,1063497600,M,30,30,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11368592,away,Barcelona,Abdessamad Ezzalzouli,abdessamad-ezzalzouli,A. Ezzalzouli,M,10,177,44492,M,ez_abde,1011375,EUR,1008547200,F,16,16,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
