match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_totalCross,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_wonContest,stat_onTargetScoringAttempt,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_keyPass,stat_aerialLost,stat_outfielderBlock,stat_dispossessed,stat_interceptionWon,stat_wasFouled,stat_blockedScoringAttempt,stat_accurateCross,captain,stat_shotOffTarget,stat_totalOffside,stat_bigChanceMissed,stat_errorLeadToAShot,player_sofascoreId,stat_clearanceOffLine
12499769,away,RB Leipzig,Nicolas Seiwald,seiwald-nicolas,N. Seiwald,M,13,179,1528,M,976575,EUR,988934400,M,13,13,False,33.0,27.0,3.0,1.0,0.0,16.0,18.0,11.0,15.0,5.0,6.0,,,72.0,51.0,7.0,6.0,0.00595932,0,,,,,,1.0,,,,,,,,,,,,,1.0,2.0,,,,,,,,,,,,
12499769,away,RB Leipzig,David Raum,david-raum,D. Raum,D,22,180,2192,M,856076,EUR,893203200,M,22,22,False,44.0,30.0,12.0,6.0,0.0,15.0,20.0,15.0,32.0,4.0,5.0,,,90.0,77.0,6.7,30.0,0.034728,0,,,,8.0,,7.0,,1.0,,,,,,2.0,,,,,4.0,,2.0,1.0,,,,,,,,,,
12499769,away,RB Leipzig,Xavi Simons,xavi-simons,X. Simons,M,7,179,50786,M,997183,EUR,1050883200,F,10,10,False,37.0,31.0,2.0,1.0,0.0,13.0,15.0,19.0,25.0,2.0,4.0,,,90.0,64.0,7.0,15.0,0.0926045,2,,,,3.0,2.0,7.0,5.0,,2.0,1.0,1.0,,,2.0,3.0,0.0557,0.0302,1.0,1.0,,4.0,2.0,2.0,,1.0,,1.0,1.0,,,XaviSimons,
12499769,away,RB Leipzig,Loïs Openda,lois-openda,L. Openda,F,20,177,15660,M,835480,EUR,950659200,F,11,11,False,8.0,4.0,,,0.0,2.0,3.0,2.0,6.0,1.0,,,,45.0,19.0,6.6,10.0,0.00341329,0,,,,1.0,,3.0,1.0,,2.0,1.0,,,,4.0,1.0,,,1.0,1.0,,,,,,,,,,,,l_openda,
12499769,away,RB Leipzig,Benjamin Šeško,benjamin-sesko,B. Šeško,F,30,195,79780,M,986397,EUR,1054339200,F,30,30,False,22.0,17.0,,,0.0,8.0,10.0,9.0,12.0,2.0,3.0,,,90.0,40.0,6.6,13.0,0.0339056,2,,,,,1.0,5.0,2.0,,2.0,1.0,,,,5.0,2.0,0.0707,,,1.0,,2.0,,,1.0,,,1.0,1.0,,,benjamin_sesko,
12499769,away,RB Leipzig,Antonio Nusa,nusa-antonio,A. Nusa,M,7,180,11508,M,1121923,EUR,1113696000,M,7,7,True,16.0,12.0,1.0,1.0,0.0,3.0,5.0,9.0,11.0,3.0,3.0,,,45.0,33.0,7.2,7.0,0.0323194,1,,,,,,2.0,8.0,1.0,3.0,3.0,,4.0,2.0,1.0,,0.1099,,,,,1.0,,1.0,1.0,,,,,,,nusaantonio,
12499769,away,RB Leipzig,Amadou Haidara,amadou-haidara,A. Haidara,M,21,174,6620,M,822708,EUR,886204800,M,8,8,True,30.0,23.0,,,0.0,13.0,17.0,10.0,13.0,3.0,5.0,,,45.0,36.0,6.8,7.0,0.0107432,0,,,,,1.0,2.0,2.0,1.0,,,,1.0,1.0,,,,,,1.0,1.0,,,,,,,,,,,amadou_haidara04,
12499769,away,RB Leipzig,Castello Lukeba,castello-lukeba,C. Lukeba,D,23,184,2734,M,976421,EUR,1040083200,D,23,23,True,17.0,13.0,2.0,,0.0,6.0,6.0,7.0,11.0,5.0,,,,18.0,25.0,7.5,5.0,0.0125505,0,,,,,1.0,2.0,2.0,,,,,1.0,1.0,,,,,,1.0,1.0,1.0,,,,,,,,,,,1.0
12499769,away,RB Leipzig,Kevin Kampl,kevin-kampl,K. Kampl,M,,178,752,M,84251,EUR,655430400,M,44,44,True,21.0,16.0,4.0,,0.0,8.0,10.0,8.0,12.0,,3.0,,,18.0,26.0,6.7,7.0,0.0139304,0,,,,1.0,,,1.0,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,
12499769,away,RB Leipzig,Yussuf Poulsen,yussuf-poulsen,Y. Poulsen,F,15,193,1781,M,135264,EUR,771638400,F,9,9,True,3.0,2.0,,,0.0,1.0,2.0,1.0,1.0,2.0,1.0,,,13.0,11.0,6.7,3.0,0.00017134,1,,,,,2.0,2.0,4.0,,,,1.0,2.0,,1.0,1.0,0.0374,0.1329,,,,1.0,,,,,,,,,,,
12499769,away,RB Leipzig,Maarten Vandevoordt,maarten-vandevoordt,M. Vandevoordt,G,26,192,1417,M,934385,EUR,1014681600,G,26,26,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499769,away,RB Leipzig,Lutsharel Geertruida,lutsharel-geertruida,L. Geertruida,D,6,185,2489,M,856739,EUR,963878400,D,3,3,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499769,away,RB Leipzig,Arthur Vermeeren,arthur-vermeeren,A. Vermeeren,M,18,180,4699,M,1149127,EUR,1107734400,M,18,18,True,,,,,,,,,,,,,,,,,,,0,,Arthur Vermeeren,,,,,,,,,,,,,,,,,,,,,,,,,,,,,arthurvermeeren,
12499769,away,RB Leipzig,André Silva,andre-silva,A. Silva,F,9,185,5788,M,190159,EUR,815616000,F,19,19,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,andresilva9,
