match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_penaltySave,stat_penaltyFaced,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_dispossessed,stat_totalContest,stat_wonContest,stat_blockedScoringAttempt,stat_totalClearance,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_expectedGoals,stat_keyPass,stat_shotOffTarget,stat_outfielderBlock,stat_challengeLost,stat_bigChanceCreated,stat_bigChanceMissed,stat_interceptionWon,stat_penaltyConceded,player_firstName,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_hitWoodwork,captain,stat_totalOffside,player_lastName,stat_goodHighClaim,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_penaltyWon,stat_penaltyMiss,stat_goals,stat_errorLeadToAShot
12117267,away,Fluminense,Victor Hugo,vitao,V. Hugo,M,6,182,230,M,,1395634,EUR,1084147200,F,20,20,True,4.0,3.0,1.0,,0.0,2.0,3.0,1.0,1.0,,,,,,11.0,9.0,6.7,1.0,0.00027048,0,,,,,,,1.0,,,,,1.0,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,
12117267,away,Fluminense,Germán Cano,german-cano,G. Cano,F,14,176,8244,M,germancano14,33238,EUR,568080000,F,14,14,True,5.0,3.0,,,0.0,1.0,3.0,2.0,2.0,1.0,,,,,11.0,10.0,6.2,6.0,0.00020892,0,,,,,,3.0,1.0,1.0,1.0,,,,1.0,,2.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,
12117267,away,Fluminense,Renato Augusto,renato-augusto,R. Augusto,M,7,185,1895,M,,34152,EUR,571276800,M,7,7,True,3.0,3.0,,,0.0,3.0,3.0,,,2.0,,,,,11.0,3.0,6.5,,1.621e-05,0,,,,1.0,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
12117267,away,Fluminense,Vitor Eudes,vitor-eudes,Vitor Eudes,G,98,195,588,M,,927666,EUR,908928000,G,98,98,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117267,away,Fluminense,Felipe Melo,felipe-melo,F. Melo,D,,183,1013,M,,4811,EUR,425433600,D,30,30,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117267,away,Fluminense,Gabriel Fuentes,gabriel-fuentes,G. Fuentes,D,18,180,1577,M,,927551,EUR,855446400,D,31,31,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117267,away,Fluminense,Guga,guga,Guga,D,23,173,1100,M,,928134,EUR,904348800,D,23,23,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117267,away,Fluminense,Ignácio,ignacio,Ignácio,D,4,192,1704,M,,958382,EUR,849398400,D,4,4,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117267,away,Fluminense,David Terans,david-terans,David Terans,M,80,176,906,M,,586662,EUR,776563200,M,80,80,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117267,away,Fluminense,John Kennedy,john-kennedy,John Kennedy,F,99,173,5275,M,,1087399,EUR,1021680000,F,9,9,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
