match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,player_firstName,player_lastName,captain,stat_aerialLost,stat_totalContest,stat_wonContest,stat_outfielderBlock,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_bestBallCarryProgression,stat_totalProgressiveBallCarriesDistance,stat_progressiveBallCarriesCount,stat_clearanceOffLine,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_dispossessed,stat_totalCross,stat_accurateCross,stat_totalOffside,stat_keyPass,stat_bigChanceCreated,stat_shotOffTarget,stat_expectedGoals,stat_shotValueNormalized,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_goals,stat_expectedGoalsOnTarget,stat_bigChanceMissed,stat_goodHighClaim,stat_lastManTackle,stat_hitWoodwork
14083244,away,Barcelona,Lamine Yamal,lamine-yamal,L. Yamal,M,10,180.0,1693852,M,Lamiyamal,1402912,EUR,1184284800,F,10,10,False,57.0,41.0,5.0,4.0,0.0,9.0,11.0,32.0,46.0,,5.0,8.0,,,6.0,,,,,,90.0,89.0,9.3,27.0,0.951569,345.83238764164,38.0,253.73665272899,,5,,0.64,0.96,-0.01,,,,,,7.0,4.0,,5.0,2.0,1.0,32.556699617626,145.91144904934,9.0,,,2.0,1.0,1.0,3.0,2.0,,8.0,3.0,1.0,1.1744,0.42,3.0,1.0,1.0,1.2915,,,,
14083244,away,Barcelona,Ferran Torres,ferran-torres,F. Torres,F,7,185.0,144391,M,FerranTorres,855833,EUR,951782400,F,7,7,False,20.0,14.0,1.0,,0.0,7.0,8.0,7.0,12.0,3.0,2.0,5.0,1.0,,,,,,,,62.0,35.0,7.1,10.0,0.175141,46.655624348971,6.0,22.296762132994,,8,,-0.37,0.02,-0.07,,,,,,1.0,1.0,,3.0,1.0,1.0,26.173946009017,26.367394429484,1.0,,,,,1.0,,,1.0,,,4.0,2.4787,0.42,3.0,1.0,1.0,0.9959,5.0,,,2.0
14083244,away,Barcelona,Raphinha,raphinha,Raphinha,M,11,176.0,878494,M,Raphinha,831005,EUR,850521600,F,11,11,False,22.0,14.0,1.0,,0.0,10.0,12.0,4.0,10.0,,,4.0,,,3.0,,,,,,45.0,33.0,7.1,12.0,0.210476,106.50134785529,8.0,99.440375967858,,2,,0.21,0.45,-0.01,,,,,,3.0,3.0,,1.0,,,24.106022720059,80.937556308607,4.0,,1.0,1.0,,,3.0,,,1.0,1.0,2.0,0.0451,-0.3,,,,,,,,
14083244,away,Barcelona,Marcus Rashford,marcus-rashford,M. Rashford,M,14,185.0,357139,M,Rashford,814590,EUR,878256000,F,14,14,True,19.0,17.0,1.0,1.0,0.0,5.0,6.0,12.0,13.0,,,2.0,,1.0,1.0,,,,,,45.0,29.0,8.0,4.0,0.102781,47.406618919721,6.0,45.428919089837,,3,,0.2,0.43,0.17,,,,,,,,,,2.0,,24.113753592458,24.114374157336,1.0,,,,,,3.0,1.0,,1.0,,1.0,0.8939,0.41,1.0,1.0,1.0,0.7231,2.0,,,
14083244,away,Barcelona,Marc Bernal,marc-bernal,M. Bernal,M,22,191.0,55696,M,marc_bernal,1526618,EUR,1180137600,M,22,22,True,16.0,15.0,1.0,,0.0,8.0,8.0,7.0,8.0,,1.0,2.0,,2.0,2.0,,,,,,28.0,23.0,6.8,1.0,0.0329956,32.627757238427,5.0,22.457542232225,,1,,0.12,0.06,-0.01,,,,,,,,,,1.0,1.0,,,,,,1.0,1.0,,,,,1.0,,,0.0516,0.02,,1.0,,,,,,
14083244,away,Barcelona,Robert Lewandowski,robert-lewandowski,R. Lewandowski,F,9,186.0,575097,M,Lewa,41789,EUR,588124800,F,9,9,True,11.0,10.0,1.0,1.0,0.0,5.0,5.0,5.0,6.0,2.0,4.0,3.0,1.0,,1.0,,,,,,28.0,15.0,6.5,2.0,0.05171,15.21398450145,3.0,1.6042473188703,,2,,0.16,-0.02,-0.04,,,,,2.0,1.0,,,,1.0,,,,,,,,,,,,,2.0,,1.0,0.2658,-0.61,,1.0,,,,,,
14083244,away,Barcelona,Ronald Araújo,ronald-araujo,R. Araújo,D,4,191.0,137257,M,RAraújo,925097,EUR,920764800,D,4,4,True,4.0,3.0,1.0,,0.0,3.0,3.0,,1.0,,,,,,,,,,,,12.0,4.0,6.7,1.0,4.198e-05,9.2398538949488,1.0,-0.89491787121023,,0,,0.02,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14083244,away,Barcelona,Marc Casadó,marc-casado,M. Casadó,M,17,172.0,64339,M,marccasado,1000483,EUR,1063497600,M,17,17,True,3.0,1.0,,,0.0,,,1.0,3.0,,,1.0,,,,,,,,,11.0,7.0,6.6,2.0,0.00053304,4.0344725801522,1.0,3.7231945483374,,1,,-0.16,0.27,-0.01,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,0.1284,-0.48,,1.0,,,,,,
14083244,away,Barcelona,Wojciech Szczęsny,wojciech-szczesny,W. Szczęsny,G,25,196.0,95111,M,wojciech.szczesny1,50490,EUR,640396800,G,25,25,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14083244,away,Barcelona,Diego Kochen,kochen-diego,D. Kochen,G,31,188.0,12521,M,,1402907,EUR,1142726400,G,31,31,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,Diego Kochen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14083244,away,Barcelona,Gerard Martín,gerard-martin,G. Martín,D,18,186.0,43738,M,gerardmaartin,1094827,EUR,1014681600,D,18,18,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,Gerard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14083244,away,Barcelona,João Cancelo,joao-cancelo,J. Cancelo,D,2,182.0,90478,M,JCancelo,138892,EUR,769996800,D,2,2,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14083244,away,Barcelona,Roony Bardghji,roony-bardghji,R. Bardghji,F,19,173.0,97322,M,,1162107,EUR,1132012800,F,19,19,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
