match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_ballRecovery,stat_wasFouled,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_sofascoreId,captain,stat_accurateOppositionHalfPasses,stat_totalCross,stat_duelLost,stat_challengeLost,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_unsuccessfulTouch,stat_expectedGoals,player_firstName,player_lastName,stat_aerialLost,stat_totalClearance,stat_outfielderBlock,stat_interceptionWon,stat_fouls,stat_onTargetScoringAttempt,stat_totalTackle,stat_wonTackle,stat_expectedGoalsOnTarget,stat_goalAssist,stat_accurateCross,stat_dispossessed,stat_bigChanceCreated,stat_keyPass,stat_blockedScoringAttempt,stat_totalOffside,stat_bigChanceMissed,stat_goals,stat_savedShotsFromInsideTheBox,stat_punches,stat_errorLeadToAShot
11406813,away,Torino,Alessandro Buongiorno,alessandro-buongiorno,A. Buongiorno,D,4,191,3972,M,870263,EUR,928627200,D,4,4,False,19.0,19.0,2.0,2.0,17.0,17.0,2.0,2.0,7.0,2.0,3.0,,90.0,38.0,7.0,1.0,0.00068956,1,,,,2.0,,6.0,,,,1.0,1.0,0.0245,,,3.0,11.0,,1.0,4.0,,2.0,2.0,,,,,,,,,,,,,
11406813,away,Torino,Adam Masina,adam-masina,A. Masina,D,,189,5428,M,259995,EUR,757468800,D,5,5,False,48.0,41.0,3.0,1.0,31.0,33.0,15.0,3.0,4.0,4.0,,,90.0,60.0,6.7,9.0,0.0137562,0,,,,10.0,,4.0,3.0,,,,,,,,1.0,2.0,1.0,2.0,,,1.0,,,,,,,,,,,,,,
11406813,away,Torino,Raoul Bellanova,raoul-bellanova,R. Bellanova,M,16,188,2480,M,826185,EUR,958521600,M,19,19,False,21.0,14.0,1.0,1.0,7.0,7.0,17.0,4.0,8.0,2.0,,,87.0,34.0,7.1,9.0,0.0160958,1,,,,8.0,3.0,,,2.0,2.0,1.0,,0.0193,,,,1.0,,,,,2.0,1.0,,,1.0,,,,,,,,,,
11406813,away,Torino,Karol Linetty,karol-linetty,K. Linetty,M,10,176,2109,M,189135,EUR,791683200,M,77,77,False,33.0,29.0,,,10.0,13.0,20.0,2.0,4.0,4.0,,,88.0,47.0,6.6,7.0,0.0199314,0,,,,19.0,,5.0,1.0,1.0,1.0,,2.0,,,,,4.0,,2.0,3.0,,1.0,1.0,,,,1.0,,,,,,,,,1.0
11406813,away,Torino,Gvidas Gineitis,gineitis-gvidas,G. Gineitis,M,66,191,1446,M,1030829,EUR,1081987200,M,66,66,False,38.0,30.0,3.0,,19.0,21.0,25.0,,2.0,7.0,,,90.0,54.0,6.7,13.0,0.287855,1,,,,15.0,8.0,5.0,1.0,,,,,0.0454,,,1.0,1.0,,,2.0,,2.0,1.0,,,4.0,1.0,,4.0,1.0,,,,,,
11406813,away,Torino,Ricardo Rodríguez,ricardo-rodriguez,R. Rodríguez,D,12,182,1729,M,67769,EUR,714700800,M,13,13,False,29.0,24.0,4.0,3.0,11.0,12.0,17.0,,,2.0,,,90.0,42.0,6.7,6.0,0.00627015,2,,,True,13.0,,1.0,,,,1.0,,0.075,,,1.0,3.0,1.0,,,,,,,,,,,,1.0,,,,,,
11406813,away,Torino,Nikola Vlašić,nikola-vlasic,N. Vlašić,M,10,178,5477,M,357596,EUR,875923200,F,16,16,False,24.0,18.0,1.0,1.0,7.0,10.0,14.0,1.0,6.0,3.0,2.0,,90.0,36.0,6.9,11.0,0.015278,0,,niksivlasic_,,11.0,,7.0,2.0,3.0,2.0,,2.0,,,,3.0,,1.0,1.0,,,1.0,1.0,,,,1.0,,2.0,,,,,,,
11406813,away,Torino,Pietro Pellegri,pietro-pellegri,P. Pellegri,F,9,188,924,M,839226,EUR,984787200,F,11,11,False,12.0,3.0,,,1.0,4.0,8.0,3.0,5.0,4.0,2.0,,63.0,25.0,6.4,14.0,0.00022315,0,,,,2.0,,7.0,,2.0,,,2.0,,,,3.0,,,,1.0,,,,,,,1.0,,,,,,,,,
11406813,away,Torino,Duván Zapata,duvan-zapata,D. Zapata,F,91,189,6003,M,38162,EUR,670464000,F,91,91,False,20.0,12.0,2.0,1.0,6.0,7.0,15.0,4.0,7.0,,1.0,,90.0,39.0,7.0,15.0,0.0033975,4,,duvanzapata91,,6.0,2.0,8.0,,1.0,1.0,2.0,3.0,0.3099,,,4.0,1.0,,,3.0,1.0,1.0,,0.1495,,,1.0,,1.0,1.0,,,,,,
11406813,away,Torino,Antonio Sanabria,antonio-sanabria,A. Sanabria,F,99,181,3538,M,333261,EUR,825897600,F,9,9,True,6.0,5.0,,,2.0,3.0,3.0,1.0,1.0,,,,27.0,16.0,7.4,4.0,0.00238532,2,,,,3.0,,3.0,,1.0,,1.0,2.0,0.5639,,,2.0,2.0,1.0,,,1.0,,,0.5428,,,,,,,,,1.0,,,
11406813,away,Torino,Saba Sazonov,saba-sazonov,S. Sazonov,D,15,194,1128,M,1101751,EUR,1012521600,D,15,15,True,3.0,1.0,2.0,1.0,1.0,2.0,1.0,,,,,,14.0,7.0,6.8,3.0,2.862e-05,0,,,,,,,,,,,,,Saba,Sazonov,,1.0,1.0,,,,,,,,,,,,,,,,,,
11406813,away,Torino,Valentino Lazaro,valentino-lazaro,V. Lazaro,M,20,180,1014,M,233826,EUR,827625600,D,20,20,True,1.0,1.0,,,1.0,1.0,,,,1.0,,,10.0,2.0,6.6,,1.7e-07,0,,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,
11406813,away,Torino,Mërgim Vojvoda,mergim-vojvoda,M. Vojvoda,D,31,187,1424,M,798147,EUR,791596800,D,27,27,True,1.0,,1.0,,,,1.0,,,,,,9.0,1.0,6.5,1.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406813,away,Torino,Luca Gemello,luca-gemello,L. Gemello,G,1,185,85,M,876235,EUR,962582400,G,1,1,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406813,away,Torino,Mihai Popa,mihai-popa,M. Popa,G,71,190,173,M,958598,EUR,971308800,G,71,71,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406813,away,Torino,Zanos Savva,zanos-savva,Z. Savva,M,79,188,241,M,1154617,EUR,1132963200,F,79,79,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,Zannetos Savva,,,,,,,,,,,,,,,,,,,,,,
11406813,away,Torino,Uroš Kabić,uros-kabic,U. Kabić,F,17,183,252,M,1087489,EUR,1072915200,F,17,17,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406813,away,Torino,David Okereke,david-okereke,D. Okereke,F,77,182,887,M,831290,EUR,872812800,F,21,21,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
