match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_penaltyFaced,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_keyPass,captain,stat_totalContest,stat_outfielderBlock,stat_wasFouled,stat_penaltyConceded,stat_totalCross,stat_dispossessed,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_wonContest,stat_totalOffside,stat_errorLeadToAGoal,stat_accurateCross,stat_savedShotsFromInsideTheBox,stat_goalAssist,stat_bigChanceCreated,stat_penaltyWon,stat_goals
11407401,away,Inter,Hakan Çalhanoğlu,,,hakan-calhanoglu,H. Çalhanoğlu,M,20,178,32988,M,HÇalhanoğlu,135700,EUR,760665600,M,20,20,False,31.0,27.0,2.0,2.0,9.0,10.0,19.0,27.0,,5.0,,,54.0,49.0,7.0,13.0,0.2242,0.0,0.12643,3,,1.0,,4.0,2.0,1.0,1.0,1.0,,3.0,2.0,,,,1.0,1.0,,6.0,,1.0,,2.0,,,,1.0,,,,,
11407401,away,Inter,Davy Klaassen,,,davy-klaassen,D. Klaassen,M,18,179,1578,M,,97410,EUR,730252800,M,14,14,False,21.0,15.0,,,6.0,8.0,9.0,13.0,,2.0,,,54.0,27.0,7.0,8.0,0.0943,0.0,0.135281,1,,,4.0,,6.0,,,2.0,1.0,2.0,,1.0,,,,,,,,,,1.0,,,,,,,,,
11407401,away,Inter,Carlos Augusto,,,carlos-augusto,C. Augusto,D,30,184,7355,M,,929199,EUR,915667200,M,30,30,False,45.0,38.0,2.0,2.0,16.0,17.0,23.0,31.0,2.0,5.0,,,90.0,70.0,7.6,13.0,0.0,0.0,0.692332,0,,2.0,5.0,7.0,7.0,2.0,1.0,,,1.0,1.0,3.0,,3.0,,1.0,,3.0,,,,,1.0,,,1.0,,1.0,1.0,,
11407401,away,Inter,Marcus Thuram,,,marcus-thuram,M. Thuram,F,9,192,25521,M,m_thuram,791702,EUR,870825600,F,9,9,False,26.0,17.0,,,8.0,12.0,10.0,15.0,,2.0,,,90.0,43.0,7.8,15.0,0.1423,0.0226,0.128553,2,,4.0,7.0,6.0,9.0,,,,,5.0,2.0,1.0,,,,2.0,,1.0,1.0,,1.0,1.0,,,,1.0,,1.0,1.0,1.0,
11407401,away,Inter,Alexis Sánchez,,,alexis-sanchez,A. Sánchez,F,10,169,29898,M,AlexisS,34120,EUR,598492800,F,70,70,False,28.0,25.0,2.0,2.0,11.0,12.0,15.0,18.0,1.0,3.0,,,55.0,47.0,7.3,10.0,0.2009,0.0,0.161137,2,,,1.0,2.0,6.0,,,,,4.0,,2.0,,3.0,,2.0,,2.0,2.0,1.0,,1.0,3.0,,,1.0,,,,,
11407401,away,Inter,Kristjan Asllani,,,kristjan-asllani,K. Asllani,M,23,179,5914,M,KristjanAsllani,996820,EUR,1015632000,M,21,21,True,26.0,25.0,1.0,,20.0,20.0,5.0,7.0,1.0,1.0,,,36.0,32.0,6.6,3.0,0.0744,0.0,0.00596522,1,,,,2.0,,1.0,1.0,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,
11407401,away,Inter,Henrikh Mkhitaryan,,,henrikh-mkhitaryan,H. Mkhitaryan,M,22,178,8680,M,micki_taryan,37151,EUR,601344000,M,22,22,True,31.0,29.0,,,13.0,15.0,16.0,17.0,,2.0,,,36.0,37.0,7.0,3.0,0.0,0.0,0.0470801,0,,,,,3.0,,,1.0,,,,,,2.0,,,,1.0,,,,,2.0,,,,,,,,
11407401,away,Inter,Lautaro Martínez,,,lautaro-martinez,L. Martínez,F,10,175,122092,M,LautaroM,823984,EUR,872208000,F,10,10,True,14.0,13.0,2.0,1.0,4.0,4.0,9.0,10.0,,2.0,,,35.0,28.0,10.0,4.0,1.5194,2.4018,0.0170248,5,,,,5.0,3.0,,,1.0,1.0,,2.0,,,2.0,,2.0,,,1.0,,5.0,,,,,,,,,,4.0
11407401,away,Inter,Matteo Darmian,,,matteo-darmian,M. Darmian,M,36,182,3779,M,,19352,EUR,628560000,D,36,36,True,10.0,9.0,,,8.0,9.0,1.0,1.0,,,,,12.0,10.0,6.5,1.0,0.0,0.0,0.00032142,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407401,away,Inter,Lucien Agoumé,,,lucien-agoume,L. Agoumé,M,18,185,2096,M,,960006,EUR,1013212800,M,42,42,True,5.0,5.0,,,4.0,4.0,1.0,1.0,,,,,4.0,6.0,,1.0,0.0,0.0,0.0030357,0,,,1.0,1.0,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,
11407401,away,Inter,Raffaele Di Gennaro,,,raffaele-di-gennaro,R. D. Gennaro,G,12,188,1343,M,,301162,EUR,749606400,G,12,12,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407401,away,Inter,Emil Audero,,,emil-audero,E. Audero,G,1,190,10668,M,,318603,EUR,853545600,G,77,77,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407401,away,Inter,Alessandro Bastoni,,,alessandro-bastoni,A. Bastoni,D,95,190,15274,M,alessandrobastoni,826188,EUR,923961600,D,95,95,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407401,away,Inter,Yann Bisseck,,,yann-bisseck,Y. Bisseck,D,31,194,5415,M,,906275,EUR,975456000,D,31,31,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407401,away,Inter,Aleksandar Stanković,,,aleksandar-stankovic,A. Stanković,M,25,187,2746,M,,1153957,EUR,1123027200,M,50,50,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407401,away,Inter,Federico Dimarco,,,federico-dimarco,F. Dimarco,M,32,174,15308,M,dimarco32,284361,EUR,879120000,D,32,32,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407401,away,Inter,Amadou Sarr,,,amadou-sarr,A. Sarr,F,11,190,353,M,,1137667,EUR,1088380800,F,49,49,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
