match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_accurateOppositionHalfPasses,stat_totalCross,stat_aerialWon,stat_duelLost,stat_duelWon,stat_dispossessed,stat_totalContest,stat_wonContest,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_totalClearance,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_fouls,stat_expectedGoals,stat_expectedGoalsOnTarget,player_firstName,player_lastName,stat_aerialLost,stat_challengeLost,stat_shotOffTarget,stat_totalOffside,stat_keyPass,stat_accurateCross,stat_unsuccessfulTouch,player_sofascoreId,stat_bigChanceMissed,stat_hitWoodwork,captain,stat_bigChanceCreated,stat_goodHighClaim,stat_errorLeadToAShot,stat_goals
12448344,home,Almere City FC,Jeffry Puriel,jeffry-puriel,J. Puriel,M,27,196.0,14,M,1046943,EUR,1037404800,F,37,37,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,Jeffry Puriel,,,,,,,,,,,,,,,,
12448344,home,Almere City FC,Tim Receveur,tim-receveur,T. Receveur,M,14,175.0,37,M,152418,EUR,680832000,M,28,28,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12448344,home,Almere City FC,Alex Balboa,alex-balboa,A. Balboa,M,8,181.0,73,M,1167698,EUR,983836800,M,23,23,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12448344,home,Almere City FC,Emanuel Poku,emanuel-poku,E. Poku,F,17,,70,M,1887071,EUR,1121731200,F,39,39,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12448344,away,AFC Ajax,Matheus,matheus,Matheus,G,1,190.0,1504,M,603946,EUR,711504000,G,16,16,False,45.0,34.0,18.0,7.0,0.0,30.0,34.0,11.0,7.0,1.0,1.0,,90.0,57.0,7.6,12.0,0.0025737,0,0.0395,4.0,,,,1.0,,1.0,1.0,,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,1.0,5.0,,
12448344,away,AFC Ajax,Anton Gaaei,anton-gaaei,A. Gaaei,D,3,183.0,906,M,1120315,EUR,1037664000,D,3,3,False,43.0,38.0,4.0,1.0,0.0,29.0,31.0,12.0,8.0,,,,90.0,76.0,7.8,9.0,0.0149907,1,,9.0,,1.0,5.0,10.0,1.0,,,1.0,,7.0,,3.0,7.0,3.0,2.0,1.0,0.0224,0.0391,,,3.0,,,,,,,,,,,,,,
12448344,away,AFC Ajax,Daniele Rugani,daniele-rugani,D. Rugani,D,24,188.0,2109,M,139273,EUR,775440000,D,24,24,False,50.0,39.0,12.0,5.0,0.0,37.0,42.0,8.0,1.0,,,,90.0,69.0,7.8,11.0,0.00132044,0,,2.0,,10.0,1.0,10.0,,,,,,15.0,1.0,3.0,,,,1.0,,,,,,,,,,,,,,,,,,,
12448344,away,AFC Ajax,Youri Baas,youri-baas,Y. Baas,D,15,182.0,1216,M,1000228,EUR,1047859200,D,15,15,False,73.0,66.0,6.0,4.0,0.0,58.0,62.0,11.0,7.0,,,,90.0,81.0,7.2,7.0,0.00859256,0,,8.0,,1.0,,2.0,,,,,,5.0,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,
12448344,away,AFC Ajax,Jorrel Hato,jorrel-hato,J. Hato,D,21,182.0,15501,M,1153079,EUR,1141689600,D,4,4,False,54.0,48.0,2.0,1.0,0.0,34.0,36.0,18.0,3.0,,,,90.0,74.0,7.1,9.0,0.0111722,0,,14.0,,1.0,2.0,2.0,1.0,,,,,8.0,1.0,,1.0,1.0,,,,,,,,1.0,,,,,1.0,,,,,,,1.0,
12448344,away,AFC Ajax,Kian Fitz-Jim,kian-fitz-jim,K. Fitz-Jim,M,28,173.0,1158,M,1001945,EUR,1057363200,M,28,28,False,24.0,20.0,3.0,,0.0,14.0,15.0,9.0,2.0,,,,45.0,31.0,6.6,5.0,0.0151802,0,,6.0,,,5.0,3.0,1.0,,,,,,,1.0,2.0,2.0,1.0,2.0,,,,,,2.0,,,,,,,,,,,,,
12448344,away,AFC Ajax,Davy Klaassen,davy-klaassen,D. Klaassen,M,18,179.0,1575,M,97410,EUR,730252800,M,18,18,False,54.0,45.0,4.0,2.0,0.0,29.0,33.0,21.0,7.0,,,,90.0,64.0,6.9,10.0,0.0219105,0,,16.0,,2.0,4.0,3.0,,2.0,1.0,,,5.0,,2.0,,,,1.0,,,,,1.0,1.0,,,1.0,,,,,,True,,,,
12448344,away,AFC Ajax,Kenneth Taylor,kenneth-taylor,K. Taylor,M,24,182.0,3631,M,959806,EUR,1021507200,M,8,8,False,38.0,32.0,2.0,1.0,0.0,18.0,20.0,18.0,6.0,,,,89.0,50.0,7.6,7.0,0.0397873,1,,14.0,,,4.0,4.0,,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,2.0,2.0,0.0792,0.6367,,,,3.0,,,,,1.0,,,,,,,,1.0
12448344,away,AFC Ajax,Steven Berghuis,steven-berghuis,S. Berghuis,F,23,182.0,1909,M,100386,EUR,693100800,F,23,23,False,32.0,23.0,,,0.0,12.0,14.0,20.0,4.0,,,,72.0,42.0,6.3,14.0,0.0349009,2,,11.0,2.0,,3.0,1.0,,2.0,,,1.0,,,1.0,,,1.0,,0.32,,,,,1.0,1.0,1.0,,,1.0,,1.0,,,,,,
12448344,away,AFC Ajax,Brian Brobbey,brobbey-brian,B. Brobbey,F,9,180.0,7090,M,910048,EUR,1012521600,F,9,9,False,17.0,13.0,,,0.0,5.0,6.0,11.0,3.0,,,,90.0,31.0,7.4,8.0,0.608339,0,,8.0,,5.0,14.0,10.0,2.0,1.0,1.0,,,1.0,1.0,,1.0,1.0,3.0,5.0,,,,,8.0,,,1.0,2.0,,2.0,brianbrobbeyy,,,,1.0,,,
12448344,away,AFC Ajax,Mika Godts,mika-godts,M. Godts,F,11,176.0,3962,M,1149146,EUR,1118102400,F,11,11,False,15.0,9.0,2.0,1.0,0.0,3.0,4.0,11.0,1.0,,,,56.0,28.0,6.6,11.0,0.0130596,1,,6.0,,,6.0,5.0,2.0,4.0,2.0,,,1.0,,,1.0,,2.0,,0.2139,,Mika Godts,,1.0,1.0,1.0,,,,1.0,,1.0,,,,,,
12448344,away,AFC Ajax,Jorthy Mokio,jorthy-mokio,J. Mokio,M,24,182.0,3119,M,1563462,EUR,1204243200,D,31,31,True,14.0,11.0,,,0.0,4.0,4.0,10.0,3.0,,,,45.0,25.0,6.9,6.0,0.0103839,0,,7.0,,2.0,1.0,4.0,,2.0,2.0,,,2.0,,,,,,,,,,,,1.0,,,,,3.0,,,,,,,,
12448344,away,AFC Ajax,Oliver Edvardsen,oliver-valaker-edvardsen,O. Edvardsen,M,17,175.0,591,M,878599,EUR,921801600,F,17,17,True,8.0,6.0,,,0.0,3.0,3.0,5.0,1.0,,,,34.0,15.0,6.5,6.0,0.0042367,0,,3.0,,1.0,4.0,2.0,,1.0,,,,2.0,,,,,1.0,1.0,,,,,2.0,,,,,,1.0,,,,,,,,
12448344,away,AFC Ajax,Jordan Henderson,jordan-henderson,J. Henderson,M,6,183.0,6342,M,42694,EUR,645580800,M,6,6,True,17.0,15.0,2.0,1.0,0.0,6.0,6.0,11.0,3.0,,,,18.0,20.0,6.5,3.0,0.00482739,0,,9.0,,,2.0,1.0,,1.0,,,,1.0,,,,,1.0,,,,,,,1.0,,,,,,jordanhenderson,,,,,,,
12448344,away,AFC Ajax,Lucas Rosa,lucas-rosa,L. Rosa,D,2,177.0,710,M,970860,EUR,954720000,D,2,2,True,2.0,1.0,,,0.0,,,2.0,,,,,1.0,2.0,,1.0,0.00046829,0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12448344,away,AFC Ajax,Remko Pasveer,remko-pasveer,R. Pasveer,G,22,186.0,801,M,2622,EUR,437097600,G,22,22,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12448344,away,AFC Ajax,Jay Gorter,jay-gorter,J. Gorter,G,1,190.0,472,M,981603,EUR,959644800,G,12,12,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12448344,away,AFC Ajax,Dies Janse,janse-dies,D. Janse,D,4,196.0,640,M,1470010,EUR,1137456000,D,36,36,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,Dies Janse,,,,,,,,,,,,,,,,
12448344,away,AFC Ajax,Nick Verschuren,nick-verschuren,N. Verschuren,D,20,180.0,198,M,1523582,EUR,1105574400,D,42,42,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,Nick Verschuren,,,,,,,,,,,,,,,,
12448344,away,AFC Ajax,Ahmetcan Kaplan,ahmetcan-kaplan,A. Kaplan,D,4,189.0,1602,M,1064177,EUR,1042675200,D,13,13,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12448344,away,AFC Ajax,Branco van den Boomen,branco-van-den-boomen,B. van den Boomen,M,8,190.0,1194,M,190883,EUR,806284800,M,21,21,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12448344,away,AFC Ajax,Don-Angelo Konadu,don-angelo-konadu,D. Konadu,F,9,184.0,499,M,1403073,EUR,1146614400,F,59,59,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,Don-Angelo Konadu,,,,,,,,,,,,,,,,
12448344,away,AFC Ajax,Bertrand Traoré,bertrand-traore,B. Traoré,F,25,180.0,34487,M,218160,EUR,810345600,F,20,20,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bertrandtraore10,,,,,,,
