match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_ballRecovery,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_keeperSaveValue,stat_totalShots,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalCross,stat_duelWon,stat_totalContest,stat_wonContest,stat_totalClearance,stat_interceptionWon,stat_wasFouled,stat_possessionLostCtrl,stat_keyPass,player_firstName,player_lastName,stat_aerialWon,stat_duelLost,stat_challengeLost,stat_dispossessed,stat_totalTackle,stat_fouls,stat_onTargetScoringAttempt,stat_hitWoodwork,stat_unsuccessfulTouch,stat_shotValueNormalized,stat_accurateCross,stat_bigChanceCreated,stat_wonTackle,stat_shotOffTarget,stat_aerialLost,stat_bigChanceMissed,stat_blockedScoringAttempt,stat_totalOffside,stat_goals,stat_savedShotsFromInsideTheBox,stat_outfielderBlock,stat_clearanceOffLine,stat_errorLeadToAShot
14493427,away,Lecce,Christian Früchtl,christian-fruchtl,C. Früchtl,G,1,193,350,M,,845024,EUR,949017600,G,1,1,False,,25.0,13.0,19.0,7.0,0.0,11.0,17.0,5.0,6.0,90.0,34.0,6.8,0.5645,0,0.01,-0.01,-0.32,0.26,2.0,8.0,,,,,,,,12.0,,,,,,,,,,,,,,,,,,,,,,,5.0,,,
14493427,away,Lecce,Danilo Veiga,danilo-veiga,D. Veiga,D,17,183,400,M,,1002045,EUR,1032912000,D,17,17,False,,23.0,19.0,,,0.0,9.0,11.0,2.0,,90.0,43.0,6.0,,0,0.04,0.12,-0.4,,10.0,12.0,2.0,5.0,,,2.0,,2.0,9.0,,,,2.0,8.0,1.0,1.0,1.0,2.0,,,2.0,,,,1.0,,4.0,,,,,,1.0,,
14493427,away,Lecce,Jamil Siebert,jamil-siebert,J. Siebert,D,5,193,265,M,,1014287,EUR,1017705600,D,5,5,False,,7.0,5.0,2.0,,0.0,4.0,4.0,,,18.0,10.0,4.2,,0,0.01,0.0,-0.06,,1.0,3.0,,,,,1.0,,,3.0,,,,,2.0,,1.0,,1.0,,,,,,,,,,,,,,,1.0,1.0,
14493427,away,Lecce,Tiago Gabriel,tiago-gabriel,T. Gabriel,D,44,194,1321,M,,1651825,EUR,1104019200,D,44,44,False,,23.0,21.0,4.0,2.0,0.0,19.0,20.0,,,90.0,35.0,6.5,,1,0.03,0.03,-0.16,,2.0,3.0,,4.0,,,6.0,,,2.0,,Tiago Gabriel,,1.0,1.0,,,3.0,,,,,-0.23,,,1.0,1.0,1.0,,,,,,,,
14493427,away,Lecce,Corrie Ndaba,ndaba-corrie,C. Ndaba,D,3,188,183,M,,981470,EUR,946080000,D,3,3,False,,23.0,14.0,2.0,,0.0,6.0,9.0,,,90.0,41.0,5.6,,0,-0.1,0.01,-0.56,,8.0,14.0,,2.0,1.0,,5.0,,,11.0,,,,1.0,2.0,,,1.0,1.0,,,,,,,,,,,,,,,,,1.0
14493427,away,Lecce,Tete Morente,tete-morente,T. Morente,F,15,180,439,M,,605374,EUR,849657600,D,7,7,False,,12.0,10.0,,,0.0,6.0,6.0,2.0,,57.0,20.0,6.1,,0,-0.04,-0.08,-0.26,,4.0,6.0,1.0,,1.0,,2.0,,,4.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
14493427,away,Lecce,Mohamed Kaba,mohamed-kaba,M. Kaba,M,21,185,690,M,,1127590,EUR,1004140800,M,77,77,False,,6.0,5.0,,,0.0,,,,,45.0,11.0,6.0,,0,-0.02,0.02,-0.14,,5.0,6.0,,,,,1.0,1.0,,3.0,,,,,3.0,,1.0,,1.0,,,1.0,,,,,,1.0,,,,,,,,
14493427,away,Lecce,Medon Berisha,medon-berisha,M. Berisha,M,10,186,1332,M,,1142149,EUR,1066694400,M,10,10,False,True,32.0,29.0,4.0,3.0,0.0,23.0,24.0,3.0,,80.0,49.0,6.7,,1,-0.07,0.1,-0.1,,6.0,8.0,1.0,3.0,1.0,1.0,4.0,3.0,2.0,6.0,,Medon,Berisha,,2.0,1.0,,,,1.0,,2.0,0.02,1.0,,,,1.0,,,,,,,,
14493427,away,Lecce,Þórir Jóhann Helgason,thorir-johann-helgason,J. T. Helgason,M,14,187,317,M,,886628,EUR,970099200,M,14,14,False,,8.0,5.0,1.0,,0.0,2.0,2.0,,,45.0,9.0,6.3,,0,0.0,-0.03,-0.07,,3.0,6.0,,,,,,,,3.0,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,
14493427,away,Lecce,Konan N'Dri,ndri-konan,K. N'Dri,F,11,174,435,M,,978327,EUR,972604800,F,11,11,False,,1.0,1.0,,,0.0,1.0,1.0,,,22.0,1.0,6.5,,0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14493427,away,Lecce,Francesco Camarda,camarda-francesco,F. Camarda,F,22,189,9826,M,camardafrancesco9,1520771,EUR,1205107200,F,22,22,False,,8.0,8.0,1.0,1.0,0.0,8.0,8.0,2.0,,90.0,23.0,6.9,,0,0.0,0.12,0.3,,,,,6.0,,,1.0,,4.0,6.0,,,,1.0,7.0,1.0,2.0,1.0,1.0,,,4.0,,,,1.0,,3.0,,,,,,,,
14493427,away,Lecce,Kialonda Gaspar,kialonda-gaspar,K. Gaspar,D,4,193,1231,M,,1090374,EUR,875318400,D,4,4,True,,36.0,31.0,6.0,3.0,0.0,30.0,31.0,4.0,,68.0,43.0,6.6,,0,-0.07,0.01,-0.18,,1.0,5.0,,4.0,1.0,1.0,,3.0,1.0,5.0,,Kialonda Gaspar,,1.0,,,,1.0,,,,,,,,1.0,,,,,,,,1.0,,
14493427,away,Lecce,Olaf Gorter,olaf-gorter,O. Gorter,M,28,182,137,M,,1403088,EUR,1107129600,M,28,28,True,,11.0,10.0,1.0,,0.0,9.0,10.0,1.0,,45.0,27.0,6.4,,0,0.01,0.09,-0.16,,1.0,1.0,,3.0,5.0,3.0,1.0,,,7.0,,Olaf Gorter,,,4.0,2.0,,,,,,4.0,,,,,,,,,,,,,,
14493427,away,Lecce,Santiago Pierotti,santiago-pierotti,S. Pierotti,F,50,189,776,M,,984998,EUR,986256000,F,50,50,True,,5.0,4.0,,,0.0,3.0,4.0,2.0,,45.0,15.0,6.7,,0,-0.05,0.28,0.16,,1.0,1.0,,4.0,,,,,2.0,7.0,,,,1.0,3.0,,1.0,1.0,,,,5.0,,,,1.0,,2.0,,,,,,,,
14493427,away,Lecce,Antonino Gallo,antonino-gallo,A. Gallo,D,25,183,683,M,,945616,EUR,947030400,D,25,25,True,,1.0,1.0,,,0.0,1.0,1.0,,,33.0,5.0,6.2,,0,0.0,-0.02,-0.17,,,,,1.0,,,,,,1.0,,,,,2.0,,,1.0,1.0,,,,,,,,,1.0,,,1.0,,,,,
14493427,away,Lecce,Lassana Coulibaly,coulibaly-lassana,L. Coulibaly,M,29,183,2778,M,,804621,EUR,829094400,M,29,29,True,,3.0,3.0,,,0.0,2.0,2.0,,,10.0,4.0,6.6,,0,0.02,0.0,0.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14493427,away,Lecce,Wladimiro Falcone,wladimiro-falcone,W. Falcone,G,30,195,877,M,,256667,EUR,797644800,G,30,30,True,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14493427,away,Lecce,Jasper Samooja,samooja-jasper,J. Samooja,G,32,189,138,M,,999192,EUR,1058745600,G,32,32,True,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14493427,away,Lecce,Christ-Owen Kouassi,owen-kouassi,O. Kouassi,D,22,184,267,M,,1910643,EUR,1050364800,D,21,21,True,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,Owen Kouassi,,,,,,,,,,,,,,,,,,,,,,,,
14493427,away,Lecce,Ylber Ramadani,ylber-ramadani,Y. Ramadani,M,20,185,1091,M,,841977,EUR,829267200,M,20,20,True,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14493427,away,Lecce,Alex Sala,alex-sala,A. Sala,M,6,185,205,M,,1157382,EUR,986774400,M,6,6,True,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,Alex Sala,,,,,,,,,,,,,,,,,,,,,,,,
14493427,away,Lecce,Niko Kovač,niko-kovac,N. Kovač,M,80,184,196,M,,1149067,EUR,1112918400,M,80,80,True,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,Niko Kovač,,,,,,,,,,,,,,,,,,,,,,,,
14493427,away,Lecce,Nikola Štulić,nikola-stulic,N. Štulić,F,9,188,1224,M,,1029748,EUR,999907200,F,9,9,True,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
