match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_sofascoreId,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_wonContest,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_keyPass,stat_shotOffTarget,stat_outfielderBlock,stat_wasFouled,captain,stat_onTargetScoringAttempt,player_firstName,player_lastName,stat_accurateCross,stat_dispossessed,stat_goals,stat_fouls,stat_blockedScoringAttempt,stat_totalOffside,stat_bigChanceMissed,stat_savedShotsFromInsideTheBox,stat_punches,stat_lastManTackle
10385571,away,Chelsea,Marc Cucurella,marc-cucurella,M. Cucurella,D,3,175,37239,M,794939,EUR,901065600,D,32,32,False,28.0,23.0,1.0,,10.0,14.0,13.0,16.0,2.0,4.0,,,68.0,48.0,6.6,11.0,0.0,0.0,0.00539301,0,,cucurella3,2.0,,,2.0,4.0,,,,,3.0,1.0,,,,,1.0,,,,,,1.0,,1.0,,,,,,
10385571,away,Chelsea,Conor Gallagher,conor-gallagher,C. Gallagher,M,22,182,16658,M,904970,EUR,949795200,M,23,23,False,39.0,29.0,,,2.0,6.0,28.0,37.0,,4.0,,,90.0,60.0,6.7,19.0,0.241,0.0,0.0988174,2,,conorgallagher92,4.0,2.0,,6.0,4.0,,2.0,2.0,,2.0,1.0,5.0,1.0,,,,,,,,1.0,1.0,,3.0,2.0,1.0,,,,
10385571,away,Chelsea,Enzo Fernández,enzo-fernandez,E. Fernández,M,8,177,121227,M,974505,EUR,979689600,M,5,5,False,90.0,79.0,6.0,4.0,27.0,33.0,52.0,58.0,1.0,5.0,,,90.0,102.0,6.9,14.0,0.0,0.0,0.0420193,0,,Enzo8,1.0,1.0,2.0,4.0,6.0,3.0,,,1.0,4.0,3.0,2.0,,,,,,,,,,,,,,,,,,
10385571,away,Chelsea,Mateo Kovačić,mateo-kovacic,M. Kovačić,M,8,178,33708,M,136710,EUR,768182400,M,8,8,False,61.0,52.0,5.0,3.0,18.0,21.0,34.0,41.0,2.0,6.0,,,90.0,75.0,6.9,12.0,0.0539,0.0,0.0691298,1,,Kova8,1.0,1.0,,4.0,5.0,1.0,2.0,2.0,,2.0,2.0,1.0,2.0,,,1.0,True,,,,,1.0,,1.0,1.0,,,,,
10385571,away,Chelsea,Raheem Sterling,raheem-sterling,R. Sterling,F,,170,36469,M,138534,EUR,786844800,F,17,17,False,20.0,13.0,,,2.0,4.0,11.0,18.0,,2.0,,,68.0,28.0,6.5,12.0,0.0,0.0,0.0741939,0,,Sterling7,2.0,2.0,,7.0,2.0,1.0,2.0,2.0,,,,,1.0,,,,,,,,,3.0,,1.0,,,,,,
10385571,away,Chelsea,Kai Havertz,kai-havertz,K. Havertz,F,29,193,67778,M,836705,EUR,929059200,F,29,29,False,17.0,12.0,,,4.0,4.0,8.0,14.0,4.0,1.0,,,61.0,31.0,7.0,9.0,0.2044,0.0,0.0198535,1,,KaiHav,1.0,,5.0,3.0,8.0,2.0,,,,2.0,,2.0,1.0,,,1.0,,,,,,1.0,,,1.0,,,,,
10385571,away,Chelsea,João Félix,joao-felix,J. Félix,F,79,181,127180,M,851671,EUR,942192000,F,11,11,False,19.0,10.0,2.0,,,4.0,11.0,17.0,,3.0,,,68.0,34.0,6.8,12.0,0.1931,0.0149,0.0622278,4,,JFélix,2.0,1.0,,4.0,5.0,2.0,,,,2.0,,2.0,1.0,,,3.0,,1.0,,,1.0,,,1.0,3.0,,,,,
10385571,away,Chelsea,Christian Pulišić,christian-pulisic,C. Pulišić,M,11,177,37774,M,817957,EUR,906076800,M,10,10,True,10.0,10.0,,,4.0,4.0,6.0,7.0,,1.0,,,29.0,21.0,5.6,9.0,0.0,0.0,0.026895,0,,CMPulisic,1.0,,,8.0,,,5.0,,,,,,,,,,,,,,,3.0,,,,,,,,
10385571,away,Chelsea,Ben Chilwell,ben-chilwell,B. Chilwell,D,3,181,10903,M,802695,EUR,851126400,D,21,21,True,14.0,11.0,1.0,,6.0,8.0,5.0,7.0,,1.0,,,22.0,23.0,6.5,6.0,0.0526,0.0,0.00304729,1,,Chilly,1.0,2.0,1.0,3.0,2.0,,1.0,,,1.0,1.0,1.0,,1.0,,,,,,,,,,1.0,,,,,,
10385571,away,Chelsea,Mykhaylo Mudryk,mykhaylo-mudryk,M. Mudryk,M,10,175,54452,M,958966,EUR,978652800,M,15,15,True,2.0,2.0,,,,,2.0,2.0,,1.0,,,22.0,11.0,6.4,3.0,0.0,0.0,0.0300512,0,,MMudryk10,,,,3.0,4.0,,4.0,2.0,,,,,,,,2.0,,,,,,1.0,,,,,,,,
10385571,away,Chelsea,Pierre-Emerick Aubameyang,pierre-emerick-aubameyang,P. Aubameyang,F,17,187,49773,M,51498,EUR,614131200,F,9,9,True,7.0,3.0,,,,1.0,3.0,6.0,,1.0,,,22.0,12.0,6.8,5.0,0.2155,0.0,0.0180319,2,,Auba,,,1.0,,1.0,,,,,,,1.0,1.0,1.0,,,,,,,,,,,1.0,,,,,
10385571,away,Chelsea,Trevoh Chalobah,trevoh-chalobah,T. Chalobah,D,23,190,14453,M,826134,EUR,931132800,D,14,14,True,12.0,12.0,,,7.0,7.0,5.0,5.0,2.0,1.0,,,10.0,14.0,6.7,,0.0,0.0,0.00134849,0,,yungchalobah,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
10385571,away,Chelsea,Edouard Mendy,edouard-mendy,E. Mendy,G,16,195,19994,M,845074,EUR,699408000,G,16,16,True,,,,,,,,,,,,,,,,,,0.0,,0,,edou_mendy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385571,away,Chelsea,Benoît Badiashile,benoit-badiashile,B. Badiashile,D,5,194,10555,M,904827,EUR,985564800,D,4,4,True,,,,,,,,,,,,,,,,,,0.0,,0,,badiashile,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385571,away,Chelsea,Ruben Loftus-Cheek,ruben-loftus-cheek,R. Loftus-Cheek,M,8,191,7232,M,284441,EUR,822355200,M,12,12,True,,,,,,,,,,,,,,,,,,0.0,,0,,rlc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385571,away,Chelsea,Denis Zakaria,denis-zakaria,D. Zakaria,M,6,191,3221,M,770677,EUR,848448000,M,20,20,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
