match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_interceptionWon,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_challengeLost,stat_outfielderBlock,captain,stat_totalCross,stat_totalTackle,stat_wonTackle,stat_accurateCross,stat_totalContest,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_keyPass,stat_shotValueNormalized,stat_dispossessed,stat_wonContest,stat_blockedScoringAttempt,stat_hitWoodwork,stat_errorLeadToAShot,stat_goodHighClaim,stat_bigChanceMissed
13981539,away,Juventus,Lloyd Kelly,,,lloyd-kelly,L. Kelly,D,6,191,3053,M,,865167,EUR,907632000,D,6,6,False,64.0,56.0,4.0,3.0,0.0,45.0,47.0,11.0,17.0,7.0,3.0,,,90.0,76.0,6.9,8.0,0.00591931,,0,,-0.14,0.06,0.19,,2.0,3.0,3.0,6.0,,,,,1.0,1.0,,,2.0,1.0,,1.0,,,,,,,,,1.0,,,,,
13981539,away,Juventus,Teun Koopmeiners,,,teun-koopmeiners,T. Koopmeiners,M,8,183,6981,M,teunkoopmeiners,803033,EUR,888624000,D,8,8,False,61.0,60.0,6.0,6.0,0.0,29.0,29.0,31.0,32.0,3.0,1.0,,,90.0,71.0,6.9,2.0,0.0198232,,1,,0.24,0.09,-0.08,,,,2.0,,1.0,1.0,,1.0,1.0,,,,,,,,,,,0.0446,,1.0,-0.03,,,1.0,,,,
13981539,away,Juventus,Andrea Cambiaso,,,cambiaso-andrea,A. Cambiaso,D,27,181,7318,M,andrea_cambiaso,917048,EUR,951004800,M,27,27,False,24.0,18.0,2.0,2.0,0.0,9.0,10.0,9.0,14.0,1.0,1.0,,,76.0,39.0,6.5,11.0,0.0541839,,1,,-0.24,0.28,0.15,,,,1.0,2.0,,2.0,,1.0,,,,4.0,2.0,2.0,1.0,,,,,0.0739,,,-0.19,,,1.0,,,,
13981539,away,Juventus,Manuel Locatelli,,,manuel-locatelli,M. Locatelli,M,5,185,8228,M,locamanuel73,363860,EUR,884217600,M,5,5,False,85.0,77.0,10.0,8.0,0.0,33.0,35.0,44.0,50.0,5.0,10.0,,,90.0,102.0,7.8,9.0,0.0578582,,3,,0.37,0.45,0.34,,1.0,,4.0,4.0,,,3.0,1.0,1.0,1.0,True,,1.0,1.0,,,,1.0,,0.1485,0.0416,,0.01,1.0,,2.0,,,,
13981539,away,Juventus,Khéphren Thuram,,,khephren-thuram,K. Thuram,M,19,191,11655,M,k_thuram,904832,EUR,985564800,M,19,19,False,27.0,26.0,2.0,2.0,0.0,13.0,14.0,13.0,13.0,,2.0,,,66.0,31.0,6.5,1.0,0.0107836,,1,,0.06,0.27,-0.03,,1.0,,5.0,1.0,1.0,,,4.0,,,,,1.0,,,,,,,0.034,,,-0.14,,,1.0,,,,
13981539,away,Juventus,Filip Kostić,,,filip-kostic,F. Kostić,M,18,184,7055,M,filipkostic,126588,EUR,720576000,M,18,18,False,27.0,24.0,2.0,1.0,0.0,10.0,10.0,14.0,17.0,1.0,1.0,,,66.0,42.0,7.0,8.0,0.0393344,,1,,-0.04,0.0,-0.1,,,,2.0,3.0,,,,2.0,,,,6.0,3.0,2.0,1.0,,,1.0,1.0,0.0253,0.0445,,0.32,,,,,,,
13981539,away,Juventus,Weston McKennie,,,weston-mckennie,W. McKennie,M,22,185,7292,M,west.mckennie,881931,EUR,904262400,F,22,22,False,43.0,38.0,4.0,3.0,0.0,17.0,19.0,21.0,24.0,2.0,3.0,,,90.0,58.0,6.9,8.0,0.224818,,2,,-0.18,0.13,0.29,,,1.0,3.0,3.0,1.0,,,2.0,,1.0,,1.0,1.0,,,2.0,1.0,1.0,,0.3465,0.7493,2.0,0.1,,1.0,,,,,1.0
13981539,away,Juventus,Kenan Yıldız,Kenan Yıldız,,yildiz-kenan,K. Yıldız,M,10,187,82614,M,KenanYıldız,1149011,EUR,1115164800,F,10,10,False,26.0,23.0,3.0,3.0,0.0,7.0,8.0,16.0,18.0,1.0,3.0,,,88.0,40.0,6.6,9.0,0.117154,,1,,-0.26,0.02,-0.04,,1.0,1.0,4.0,4.0,,2.0,2.0,1.0,1.0,,,3.0,,,,1.0,,1.0,,0.1301,0.1202,1.0,0.02,1.0,1.0,,,,,
13981539,away,Juventus,Dušan Vlahović,,,dusan-vlahovic,D. Vlahović,F,9,190,43057,M,DV9,832208,EUR,949017600,F,9,9,False,16.0,11.0,1.0,,1.0,2.0,3.0,9.0,13.0,,,,,88.0,28.0,6.6,8.0,0.0278,,3,,-0.16,0.2,-0.09,,1.0,1.0,4.0,5.0,1.0,1.0,4.0,2.0,,,,,,,,1.0,2.0,,,0.5328,,3.0,-0.26,,,1.0,,,,1.0
13981539,away,Juventus,Juan Cabal,,,juan-cabal,J. Cabal,D,32,185,4400,M,,988037,EUR,978912000,D,32,32,True,8.0,5.0,2.0,1.0,0.0,1.0,1.0,4.0,7.0,1.0,,,,24.0,11.0,6.5,4.0,0.00380017,,0,,-0.01,0.04,0.15,,1.0,,3.0,,,1.0,,2.0,,,,,,,,,,,,,,,,,,,,,,
13981539,away,Juventus,Fabio Miretti,,,fabio-miretti,F. Miretti,M,21,179,3225,M,,1010223,EUR,1059868800,M,21,21,True,22.0,18.0,2.0,1.0,0.0,6.0,7.0,12.0,15.0,,4.0,,,24.0,30.0,6.7,7.0,0.113143,,1,,0.03,0.06,0.14,,,,2.0,3.0,,2.0,1.0,2.0,,,,2.0,2.0,,1.0,,1.0,,,0.0238,,2.0,-0.2,,,,,,,
13981539,away,Juventus,Francisco Conceição,,,francisco-conceicao,F. Conceição,F,7,170,19864,M,FConceicao_7,979222,EUR,1039824000,F,7,7,True,7.0,6.0,,,0.0,2.0,2.0,4.0,5.0,,1.0,,,14.0,15.0,6.8,4.0,0.0233489,,2,,-0.09,0.34,0.0,,,,1.0,3.0,,,,,,,,2.0,1.0,1.0,,3.0,,,,0.082,,,-0.22,,2.0,2.0,,,,
13981539,away,Juventus,Loïs Openda,,,lois-openda,L. Openda,F,20,177,15661,M,l_openda,835480,EUR,950659200,F,20,20,True,2.0,1.0,,,0.0,,,1.0,2.0,,,,,2.0,2.0,,1.0,0.00621388,,0,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981539,away,Juventus,Jonathan David,,,jonathan-david,J. David,F,30,180,21023,M,jodavid,935564,EUR,947808000,F,30,30,True,3.0,2.0,,,0.0,,1.0,2.0,2.0,,,,,2.0,5.0,,3.0,0.00307791,,0,,,,,,,1.0,1.0,1.0,,,,,,,,1.0,,,,,,,,,,,,1.0,,,,,,
13981539,away,Juventus,Simone Scaglia,Simone,Scaglia,simone-scaglia,S. Scaglia,G,42,196,427,M,,1114116,EUR,1089590400,G,42,42,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981539,away,Juventus,Mattia Perin,,,mattia-perin,M. Perin,G,1,188,3256,M,,79645,EUR,721353600,G,1,1,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981539,away,Juventus,Federico Gatti,Federico Gatti,,federico-gatti,F. Gatti,D,4,190,4940,M,FedericoGatti,1128063,EUR,898646400,D,4,4,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981539,away,Juventus,Jonas Rouhi,,,rouhi-jonas,J. Rouhi,D,73,183,1883,M,,1087749,EUR,1073433600,D,40,40,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981539,away,Juventus,João Mário,,,joao-mario,J. Mário,D,17,178,3148,M,,902031,EUR,946857600,D,25,25,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981539,away,Juventus,Pedro Felipe,,,pedro-felipe,P. Felipe,D,66,190,449,M,,1485292,EUR,1085270400,D,44,44,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981539,away,Juventus,Edon Zhegrova,,,edon-zhegrova,E. Zhegrova,M,11,181,9820,M,edonzhegrova10,887766,EUR,922838400,F,11,11,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981539,away,Juventus,Vasilije Adžić,Vasilije,Adžić,vasilije-adzic,V. Adžić,M,17,187,5124,M,,1149288,EUR,1147392000,M,17,17,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
