match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_errorLeadToAGoal,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_jerseyNumber,stat_totalCross,stat_aerialWon,stat_duelLost,stat_duelWon,stat_dispossessed,stat_totalContest,stat_totalClearance,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_totalOffside,stat_aerialLost,stat_outfielderBlock,stat_interceptionWon,stat_challengeLost,stat_wasFouled,stat_accurateCross,stat_keyPass,stat_blockedScoringAttempt,stat_expectedGoals,captain,stat_wonContest,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoalsOnTarget,stat_penaltyFaced,stat_punches,stat_penaltyConceded,stat_errorLeadToAShot,stat_bigChanceCreated
13623946,home,Boavista,Gonçalo Miguel,Gonçalo Miguel,Cardoso de Almeida,goncalo-almeida,G. Miguel,D,181,26,M,1517733,EUR,1052179200,D,35,35,True,,,,,,,,,,,,,,,,,,,,0,,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13623946,home,Boavista,Steven Vitória,,,steven-vitoria,S. Vitória,D,195,115,M,59574,EUR,537321600,D,19,19,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13623946,home,Boavista,João Barros,João Barros,,joao-barros,J. Barros,F,184,46,M,1896795,EUR,1136851200,F,71,71,True,,,,,,,,,,,,,,,,,,,,0,,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13623946,away,Gil Vicente,Andrew,,,andrew,Andrew,G,189,2669,M,947893,EUR,993945600,G,42,42,False,39.0,23.0,26.0,10.0,0.0,19.0,21.0,4.0,18.0,7.0,,2.0,2.0,2.0,90.0,47.0,7.0,16.0,0.00160569,0,0.562,42,,,1.0,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,1.0,1.0,,,
13623946,away,Gil Vicente,Zé Carlos,Zé,Carlos,ze-carlos,Z. Carlos,D,177,69,M,1001662,EUR,901843200,D,2,2,False,42.0,34.0,4.0,3.0,0.0,23.0,26.0,11.0,18.0,3.0,,,,,90.0,66.0,6.8,13.0,0.00692918,0,,2,2.0,1.0,7.0,4.0,2.0,,5.0,,,1.0,2.0,,4.0,,3.0,,3.0,,,,,,,,,,,,,,,
13623946,away,Gil Vicente,Jonathan Buatu,,,jonathan-buatu-mananga,J. Buatu,D,187,415,M,800348,EUR,749088000,D,39,39,False,53.0,50.0,3.0,1.0,0.0,45.0,46.0,5.0,7.0,5.0,,,,,90.0,60.0,6.8,3.0,0.00209576,0,,39,,1.0,2.0,2.0,,,5.0,,,,,,2.0,1.0,,,1.0,,,,,,,,,,,,,,,
13623946,away,Gil Vicente,Rúben Fernandes,,,ruben-fernandes,R. Fernandes,D,186,38,M,59751,EUR,515721600,D,26,26,False,67.0,61.0,7.0,4.0,0.0,53.0,56.0,8.0,11.0,2.0,,,,,90.0,73.0,6.5,6.0,0.00237783,0,,26,,3.0,1.0,4.0,,,4.0,,,,1.0,,1.0,,1.0,,1.0,,,,,True,,,,,,,,1.0,,
13623946,away,Gil Vicente,Sandro Cruz,,,cruz-sandro,S. Cruz,D,182,281,M,982146,EUR,989625600,D,57,57,False,29.0,23.0,1.0,,0.0,14.0,18.0,11.0,13.0,2.0,,,,,69.0,47.0,7.4,8.0,0.115117,0,,57,2.0,1.0,2.0,7.0,,2.0,1.0,1.0,1.0,,1.0,,1.0,,2.0,,3.0,2.0,4.0,,,,2.0,,,,,,,,,
13623946,away,Gil Vicente,Mohamed Bamba,Mohamed,Bamba,mohamed-bamba,M. Bamba,M,188,181,M,1537180,EUR,1097193600,M,8,8,False,56.0,46.0,9.0,4.0,0.0,32.0,37.0,14.0,19.0,3.0,,,,,90.0,68.0,6.2,14.0,0.00981629,1,,8,,1.0,5.0,3.0,1.0,,3.0,2.0,,3.0,1.0,,2.0,,,1.0,,,,,0.0155,,,1.0,,,,,,,1.0,
13623946,away,Gil Vicente,Facundo Cáseres,,,facundo-caseres,F. Cáseres,M,178,226,M,989837,EUR,991008000,M,5,5,False,52.0,45.0,4.0,2.0,0.0,31.0,33.0,14.0,19.0,4.0,,,,,79.0,64.0,7.4,8.0,0.0440952,0,,5,,2.0,2.0,8.0,,,2.0,3.0,3.0,1.0,,,2.0,2.0,1.0,,3.0,,,,,,,,,,,,,,,
13623946,away,Gil Vicente,Sergio Bermejo,Sergio,Bermejo,sergio-bermejo,S. Bermejo,M,170,42,M,949449,EUR,871776000,M,22,22,False,25.0,21.0,1.0,1.0,0.0,4.0,4.0,17.0,22.0,,,,,,73.0,39.0,7.2,9.0,0.0405701,1,,17,1.0,,3.0,3.0,2.0,1.0,2.0,1.0,,1.0,1.0,,,,1.0,,1.0,,3.0,,0.0221,,1.0,,1.0,,0.2251,,,,,
13623946,away,Gil Vicente,Kanya Fujimoto,,,kanya-fujimoto,K. Fujimoto,M,176,609,M,925987,EUR,930787200,M,10,10,False,35.0,32.0,1.0,1.0,1.0,8.0,8.0,24.0,28.0,4.0,,,,,90.0,57.0,7.3,11.0,0.0836243,0,,27,1.0,,3.0,2.0,,5.0,1.0,,,4.0,1.0,,,,,,,,3.0,,,,2.0,,,,,,,,,
13623946,away,Gil Vicente,Tidjany Touré,,,tidjany-toure,T. Touré,F,184,147,M,1445615,EUR,1026691200,M,7,7,False,22.0,21.0,,,1.0,7.0,7.0,15.0,18.0,2.0,,,,,80.0,50.0,7.4,8.0,0.0950124,5,,7,3.0,,7.0,9.0,2.0,5.0,,4.0,3.0,,,1.0,2.0,,1.0,,3.0,1.0,2.0,2.0,0.2843,,2.0,,3.0,,0.2461,,,,,1.0
13623946,away,Gil Vicente,Pablo Felipe,Pablo Felipe Pereira de Jesus,,pablo-felipe,P. Felipe,F,184,2627,M,1101174,EUR,1073001600,F,90,90,False,23.0,20.0,,,0.0,10.0,10.0,10.0,13.0,3.0,,,,,73.0,46.0,9.5,10.0,0.0171888,6,,19,,2.0,12.0,5.0,3.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,5.0,,1.0,,2.0,,,1.0,0.9812,,,,5.0,3.0,2.2935,,,,,
13623946,away,Gil Vicente,Jonathan Mutombo,Jonathan,Mutombo,jonathan-mutombo-mawesi,J. Mutombo,D,190,54,M,1004444,EUR,1030406400,D,45,45,True,6.0,6.0,,,0.0,3.0,3.0,3.0,3.0,,,,,,21.0,14.0,6.5,2.0,0.00125791,0,,45,,1.0,1.0,4.0,1.0,,1.0,2.0,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,
13623946,away,Gil Vicente,Jorge Aguirre,,,jorge-aguirre,J. Aguirre,F,183,221,M,1085371,EUR,946944000,F,9,9,True,4.0,3.0,,,0.0,1.0,1.0,2.0,3.0,,,,,,17.0,9.0,6.5,4.0,0.00080552,1,,9,,,7.0,1.0,1.0,1.0,,,,2.0,4.0,,2.0,,,,,,,,0.0351,,1.0,1.0,,,,,,,,
13623946,away,Gil Vicente,Jordi Mboula,,,jordi-mboula,J. Mboula,F,182,263,M,826003,EUR,921542400,F,77,77,True,4.0,1.0,,,0.0,1.0,2.0,,2.0,,,,,,17.0,5.0,6.5,3.0,3.83e-06,0,,2,,1.0,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
13623946,away,Gil Vicente,Santi García,,,santi-garcia,S. García,M,184,131,M,1084746,EUR,999043200,M,19,19,True,8.0,6.0,1.0,,0.0,,1.0,6.0,7.0,1.0,,,,,11.0,10.0,6.4,2.0,0.00750632,0,,95,,1.0,2.0,1.0,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,
13623946,away,Gil Vicente,Brian Araújo,,,brian-araujo,B. Araújo,G,188,43,M,990450,EUR,956966400,G,99,99,True,,,,,,,,,,,,,,,,,,,,0,,99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13623946,away,Gil Vicente,Joao Marques,,,marques-joao,J. Marques,M,179,304,M,1087321,EUR,1013558400,M,33,33,True,,,,,,,,,,,,,,,,,,,,0,,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13623946,away,Gil Vicente,João Teixeira,,,joao-teixeira,J. Teixeira,M,178,78,M,138899,EUR,760492800,M,18,18,True,,,,,,,,,,,,,,,,,,,,0,,97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13623946,away,Gil Vicente,Diogo Pereira,Diogo Miguel,Pereira Costa,diogo-costa,D. Pereira,M,189,29,M,2046131,EUR,1052006400,M,28,28,True,,,,,,,,,,,,,,,,,,,,0,,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13623946,away,Gil Vicente,Carlos Eduardo,Carlos,Eduardo,eduardo-carlos,C. Eduardo,F,192,180,M,1404790,EUR,1028937600,F,29,29,True,,,,,,,,,,,,,,,,,,,,0,,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
