match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_totalContest,stat_wonContest,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_penaltySave,stat_penaltyFaced,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_totalCross,stat_aerialLost,stat_duelLost,stat_challengeLost,stat_blockedScoringAttempt,stat_totalClearance,stat_totalTackle,stat_fouls,stat_expectedGoals,stat_aerialWon,stat_shotOffTarget,stat_outfielderBlock,stat_interceptionWon,stat_wonTackle,stat_wasFouled,captain,stat_dispossessed,player_sofascoreId,stat_accurateCross,stat_unsuccessfulTouch,stat_penaltyConceded,stat_keyPass,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_hitWoodwork,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_bigChanceMissed,stat_lastManTackle,stat_penaltyWon,stat_totalOffside,stat_bigChanceCreated,stat_errorLeadToAShot,stat_penaltyMiss,stat_goals
12764532,away,Inter,Marko Arnautović,marko-arnautovic,M. Arnautović,F,89,192,8617,M,21927,EUR,608947200,F,8,8,False,15.0,9.0,,,0.0,3.0,6.0,6.0,9.0,5.0,1.0,1.0,,,,,,61.0,21.0,6.2,7.0,0.0205634,1,,,,,1.0,3.0,1.0,,,1.0,,0.7884,2.0,,,,,1.0,,1.0,m.arnautovic7,,,,,1.0,0.6887,,,,1.0,,,,,,1.0,
12764532,away,Inter,Federico Dimarco,federico-dimarco,F. Dimarco,M,32,174,15782,M,284361,EUR,879120000,D,32,32,True,22.0,20.0,2.0,2.0,1.0,11.0,11.0,12.0,17.0,1.0,1.0,1.0,1.0,,,,,36.0,36.0,7.7,6.0,0.480617,2,,,,6.0,1.0,2.0,1.0,1.0,,,,0.1437,,1.0,,,,,,,dimarco32,3.0,1.0,,5.0,,,,,,,,,,1.0,,,
12764532,away,Inter,Piotr Zieliński,piotr-zielinski,P. Zieliński,M,7,180,18823,M,138605,EUR,769392000,M,7,7,True,17.0,14.0,,,0.0,6.0,6.0,8.0,12.0,,,,2.0,,,,,29.0,22.0,6.6,5.0,0.108808,2,,,,1.0,,,,,,,,0.3831,,2.0,,,,,,,zielu_94,,1.0,,1.0,,,,,,1.0,,,,,1.0,,
12764532,away,Inter,Lautaro Martínez,lautaro-martinez,L. Martínez,F,10,175,121978,M,823984,EUR,872208000,F,10,10,True,10.0,7.0,1.0,1.0,0.0,2.0,3.0,5.0,7.0,3.0,1.0,1.0,,,,,,29.0,17.0,6.6,6.0,0.0170188,2,,,,,,1.0,1.0,,,,,0.5222,1.0,,,,,1.0,,,LautaroM,,2.0,,,2.0,0.47,,,,1.0,,,,,,,
12764532,away,Inter,Marcus Thuram,marcus-thuram,M. Thuram,F,9,192,25604,M,791702,EUR,870825600,F,9,9,True,5.0,5.0,,,0.0,1.0,1.0,4.0,4.0,1.0,,,,,,,,14.0,10.0,7.3,,0.323999,2,,,,,1.0,1.0,,1.0,,,,0.3624,,,,1.0,,1.0,,,m_thuram,,,,1.0,1.0,0.4757,,,,1.0,,,,,,,1.0
12764532,away,Inter,Alessandro Bastoni,alessandro-bastoni,A. Bastoni,D,95,190,15410,M,826188,EUR,923961600,D,95,95,True,21.0,19.0,3.0,2.0,0.0,13.0,13.0,6.0,8.0,3.0,1.0,1.0,,,,,,13.0,30.0,7.2,3.0,0.00359261,0,,,,,,,,,,,,,,,,1.0,,2.0,,,alessandrobastoni,,,,,,,,,,,,,,,,,
12764532,away,Inter,Raffaele Di Gennaro,raffaele-di-gennaro,R. D. Gennaro,G,12,188,1368,M,301162,EUR,749606400,G,12,12,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764532,away,Inter,Josep Martínez,josep-martinez,J. Martínez,G,13,191,2848,M,845291,EUR,896227200,G,13,13,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764532,away,Inter,Mike Aidoo,mike-aidoo,M. Aidoo,D,27,175,448,M,1154903,EUR,1117411200,D,50,50,True,,,,,,,,,,,,,,,,,,,,,,,0,,Mike Aidoo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764532,away,Inter,Matteo Darmian,matteo-darmian,M. Darmian,M,36,182,3793,M,19352,EUR,628560000,D,36,36,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764532,away,Inter,Thomas Berenbruch,thomas-berenbruch,T. Berenbruch,M,44,176,915,M,1488281,EUR,1117497600,M,52,52,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
