match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelLost,stat_ballRecovery,stat_penaltyConceded,stat_fouls,stat_penaltyFaced,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_totalCross,stat_aerialWon,stat_duelWon,stat_dispossessed,stat_totalContest,stat_totalClearance,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_aerialLost,stat_onTargetScoringAttempt,stat_interceptionWon,stat_goalAssist,stat_challengeLost,stat_keyPass,stat_accurateCross,stat_wonContest,stat_unsuccessfulTouch,stat_blockedScoringAttempt,stat_goals,stat_bigChanceCreated,stat_shotOffTarget,stat_bigChanceMissed,stat_hitWoodwork,stat_totalOffside,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_outfielderBlock,stat_errorLeadToAShot,stat_penaltyWon
10433971,away,Fatih Karagümrük,Jean Evrard Kouassi,,,jean-evrard-kouassi,J. Kouassi,M,17,174.0,581,M,,156008,EUR,780451200,F,70,70,False,,17.0,14.0,2.0,1.0,5.0,5.0,9.0,13.0,5.0,2.0,,1.0,,90.0,36.0,7.1,12.0,1,1.0,,3.0,2.0,3.0,1.0,,,1.0,1.0,1.0,1.0,,,,,2.0,4.0,,1.0,,,,,1.0,,,,,,,
10433971,away,Fatih Karagümrük,Nicholas Anwan,Nicholas,Anwan,nicholas-anwan,N. Anwan,M,24,188.0,32,M,,1129985,EUR,990057600,M,24,24,True,,13.0,10.0,1.0,,3.0,4.0,7.0,10.0,1.0,2.0,1.0,1.0,,38.0,22.0,6.4,4.0,0,1.0,3.0,5.0,,,3.0,2.0,1.0,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,
10433971,away,Fatih Karagümrük,Steven Caulker,,,steven-caulker,S. Caulker,D,,190.0,140,M,,73685,EUR,693964800,D,44,44,True,,9.0,6.0,,,6.0,7.0,,2.0,3.0,2.0,,,,18.0,13.0,6.1,3.0,0,,,1.0,,,2.0,,,1.0,3.0,,,,,,,,,,,,,,,,,,,,,,
10433971,away,Fatih Karagümrük,Burak Kapacak,,,burak-kapacak,B. Kapacak,M,17,180.0,490,M,,836686,EUR,944611200,M,22,22,True,,4.0,3.0,,,2.0,2.0,2.0,3.0,3.0,1.0,,1.0,,17.0,13.0,7.1,4.0,1,1.0,,,1.0,1.0,1.0,,,,,1.0,1.0,,,1.0,1.0,,,,1.0,,,,,,,,,,,,
10433971,away,Fatih Karagümrük,Mbaye Diagne,,,mbaye-diagne,M. Diagne,F,45,191.0,1430,M,,346790,EUR,688608000,F,9,9,True,,2.0,2.0,,,1.0,1.0,1.0,1.0,1.0,,,,,8.0,3.0,6.6,,1,,,,,,,,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,
10433971,away,Fatih Karagümrük,Batuhan Şen,,,batuhan-ahmet-sen,B. A. Şen,G,12,192.0,1076,M,,867595,EUR,918000000,G,1,1,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10433971,away,Fatih Karagümrük,Burak Bekaroğlu,,,burak-bekaroglu,B. Bekaroğlu,D,86,185.0,23,M,,802645,EUR,861148800,D,86,86,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10433971,away,Fatih Karagümrük,Levent Mercan,,,munir-levent-mercan,L. Mercan,D,22,176.0,1693,M,,1085938,EUR,976406400,M,18,18,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10433971,away,Fatih Karagümrük,Emir Tintiş,,,emir-tintis,E. Tintiş,D,3,187.0,27,M,,1210418,EUR,1073865600,D,3,3,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10433971,away,Fatih Karagümrük,Kerim Frei,,,kerim-frei,K. Frei,M,11,173.0,68,M,,157014,EUR,753667200,M,11,11,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10433971,away,Fatih Karagümrük,Adnan Uğur,,,adnan-ugur,A. Uğur,M,77,174.0,53,M,,987539,EUR,993686400,M,77,77,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
