match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_accurateCross,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_outfielderBlock,captain,stat_aerialLost,player_sofascoreId,stat_aerialWon,stat_totalContest,stat_keyPass,stat_wonContest,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_errorLeadToAGoal,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_shotOffTarget,stat_bigChanceCreated,stat_bigChanceMissed,stat_totalOffside,stat_goodHighClaim,stat_goals,stat_goalAssist
11388418,away,AZ Alkmaar,Mathew Ryan,,,mathew-ryan,M. Ryan,G,13,184,1521,M,134029,EUR,702691200,G,1,1,False,44.0,28.0,30.0,14.0,21.0,25.0,7.0,19.0,15.0,3.0,6.0,,,90.0,57.0,8.4,16.0,0.00241618,0,0.8425,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,2.0,,
11388418,away,AZ Alkmaar,Yukinari Sugawara,,,yukinari-sugawara,Y. Sugawara,D,3,179,2828,M,905347,EUR,962150400,D,2,2,False,45.0,39.0,4.0,1.0,22.0,24.0,18.0,23.0,5.0,,,,,90.0,61.0,7.3,9.0,0.0457931,1,,2.0,1.0,1.0,3.0,,,1.0,2.0,3.0,2.0,1.0,,,,,1.0,,,,,,1.0,,,0.0234,0.0316,,,,,,,
11388418,away,AZ Alkmaar,Alexandre Penetra,,,alexandre-penetra,A. Penetra,D,5,184,386,M,1004278,EUR,999993600,D,5,5,False,45.0,38.0,7.0,3.0,29.0,33.0,9.0,12.0,1.0,,,,,90.0,51.0,6.9,7.0,0.00676131,0,,,,2.0,1.0,,,5.0,,,,,1.0,,,,2.0,,,,,,,,,,,,,,,,,
11388418,away,AZ Alkmaar,Riechedly Bazoer,,,riechedly-bazoer,R. Bazoer,D,20,184,357,M,227196,EUR,845078400,D,25,25,False,50.0,43.0,11.0,6.0,31.0,35.0,12.0,16.0,3.0,,,,,90.0,57.0,7.6,8.0,0.0113148,0,,1.0,,2.0,1.0,,,1.0,1.0,,,,,1.0,4.0,,1.0,,1.0,,,,,,,,,,,,,,,
11388418,away,AZ Alkmaar,Mees de Wit,,,mees-de-wit,M. de Wit,D,34,178,170,M,893559,EUR,892771200,D,34,34,False,38.0,31.0,3.0,2.0,21.0,27.0,10.0,15.0,3.0,,,,,89.0,62.0,7.2,13.0,0.0189011,0,,4.0,,4.0,3.0,1.0,,4.0,2.0,2.0,1.0,1.0,,3.0,1.0,,,,,1.0,1.0,1.0,,,,,,,,,,,,
11388418,away,AZ Alkmaar,Dani de Wit,,,dani-de-wit,D. de Wit,M,20,183,552,M,855854,EUR,885945600,M,10,10,False,30.0,25.0,,,14.0,16.0,11.0,15.0,2.0,,,,,90.0,43.0,7.2,10.0,0.0228653,1,,1.0,,11.0,7.0,5.0,,1.0,1.0,4.0,2.0,4.0,,4.0,,True,2.0,,3.0,,,,1.0,,,0.1386,0.6991,,,,,,1.0,
11388418,away,AZ Alkmaar,Kristijan Belić,,,kristijan-belic,K. Belić,M,17,177,617,M,994591,EUR,985392000,M,14,14,False,33.0,29.0,4.0,3.0,20.0,20.0,9.0,13.0,8.0,,,,,75.0,46.0,7.6,4.0,0.0147786,0,,,,3.0,8.0,,,,3.0,6.0,6.0,,,3.0,,,,,2.0,,1.0,,,,,,,,,,,,,
11388418,away,AZ Alkmaar,Sven Mijnans,,,sven-mijnans,S. Mijnans,M,10,190,1199,M,980671,EUR,952560000,M,16,16,False,31.0,27.0,2.0,1.0,12.0,12.0,15.0,20.0,2.0,,,,,90.0,47.0,7.0,5.0,0.0684812,2,,1.0,,2.0,6.0,1.0,,2.0,1.0,3.0,1.0,,1.0,1.0,,,,,,2.0,,2.0,1.0,,,0.2966,0.566,1.0,,1.0,,,,
11388418,away,AZ Alkmaar,Ibrahim Sadiq,,,ibrahim-sadiq,I. Sadiq,M,11,166,1316,M,905174,EUR,957657600,F,11,11,False,42.0,31.0,5.0,2.0,18.0,19.0,13.0,25.0,7.0,,,,,89.0,67.0,7.1,23.0,0.0806161,2,,2.0,,8.0,8.0,1.0,1.0,,1.0,2.0,1.0,4.0,2.0,,,,1.0,,2.0,7.0,1.0,2.0,1.0,,,0.066,0.0919,1.0,,,,,,
11388418,away,AZ Alkmaar,Vangelis Pavlidis,,,vangelis-pavlidis,V. Pavlidis,F,14,186,15284,M,795236,EUR,911606400,F,9,9,False,31.0,22.0,4.0,3.0,6.0,9.0,16.0,22.0,4.0,,,,,90.0,52.0,8.1,16.0,0.267889,2,,,,7.0,7.0,1.0,1.0,2.0,,1.0,,4.0,1.0,1.0,,,2.0,vangelis_pavlidis,2.0,5.0,2.0,3.0,1.0,1.0,,0.0914,0.6196,,1.0,,,,1.0,
11388418,away,AZ Alkmaar,Ruben van Bommel,,,ruben-van-bommel,R. van Bommel,M,7,191,2030,M,1212550,EUR,1091491200,F,15,15,False,33.0,28.0,1.0,1.0,11.0,12.0,17.0,21.0,4.0,,,,,81.0,47.0,7.0,9.0,0.205448,2,,,,4.0,5.0,,1.0,,,4.0,2.0,2.0,1.0,1.0,,,1.0,,,1.0,1.0,,,2.0,,0.0906,,,,,,,,
11388418,away,AZ Alkmaar,Tiago Dantas,,,tiago-dantas,T. Dantas,M,26,169,1156,M,945097,EUR,977616000,M,6,6,True,13.0,13.0,,,8.0,8.0,5.0,5.0,1.0,,,,,15.0,13.0,6.6,,0.00340624,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11388418,away,AZ Alkmaar,Myron Van Brederode,,,myron-van-brederode,M. V. Brederode,M,9,172,395,M,1012925,EUR,1057449600,F,19,19,True,6.0,6.0,,,2.0,2.0,4.0,4.0,3.0,,,,,9.0,12.0,7.7,2.0,0.453396,0,,,,2.0,4.0,,,,,1.0,1.0,1.0,,,,,1.0,,,4.0,1.0,3.0,,,,,,,1.0,,,,,1.0
11388418,away,AZ Alkmaar,David Möller Wolfe,,,david-moller-wolfe,D. M. Wolfe,D,6,185,958,M,1031283,EUR,1019520000,D,18,18,True,1.0,,,,,1.0,,,,,,,,1.0,1.0,,1.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11388418,away,AZ Alkmaar,Ernest Poku,,,ernest-poku,E. Poku,M,19,172,5105,M,1119502,EUR,1075248000,F,21,21,True,1.0,1.0,,,,,1.0,1.0,1.0,,,,,6.0,5.0,7.6,1.0,0.0117842,1,,,,1.0,2.0,,,,,2.0,1.0,,,,,,,,,1.0,,,1.0,,,0.7689,0.5242,,,,,,1.0,
11388418,away,AZ Alkmaar,Hobie Verhulst,,,hobie-verhulst,H. Verhulst,G,12,189,76,M,97401,EUR,733708800,G,12,12,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11388418,away,AZ Alkmaar,Rome Jayden Owusu-Oduro,,,rome-jayden-owusu-oduro,R. J. Owusu-Oduro,G,1,189,1341,M,1145999,EUR,1088726400,G,20,20,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11388418,away,AZ Alkmaar,Maxim Dekker,Maxim Dekker,,maxim-dekker,M. Dekker,D,4,192,201,M,1119294,EUR,1082505600,D,22,22,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11388418,away,AZ Alkmaar,Finn Stam,Finn Stam,,finn-stam,F. Stam,D,3,188,79,M,1125984,EUR,1050192000,D,36,36,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11388418,away,AZ Alkmaar,Denso Kasius,,,denso-kasius,D. Kasius,D,30,186,391,M,1008111,EUR,1033862400,D,30,30,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11388418,away,AZ Alkmaar,Enoch Mastoras,,,enoch-mastoras,E. Mastoras,M,20,176,96,M,1146004,EUR,1148428800,M,62,62,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11388418,away,AZ Alkmaar,Jayden Addai,,,jayden-addai,J. Addai,M,42,176,3073,M,1177723,EUR,1125014400,F,17,17,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
