match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_bigChanceCreated,stat_totalClearance,stat_ballRecovery,stat_wasFouled,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_keyPass,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_challengeLost,stat_totalContest,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_blockedScoringAttempt,stat_fouls,stat_expectedGoals,stat_outfielderBlock,stat_errorLeadToAShot,stat_dispossessed,stat_wonContest,stat_shotOffTarget,captain,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoalsOnTarget,player_sofascoreId,stat_punches,stat_totalOffside,stat_clearanceOffLine
12513735,away,SC Farense,Marco Moreno,marco-moreno,M. Moreno,D,21,190,81,M,997094,EUR,982627200,D,3,3,False,20.0,16.0,7.0,3.0,0.0,11.0,12.0,5.0,8.0,1.0,,3.0,1.0,,,,,88.0,26.0,6.3,6.0,0.00494452,,0,,,,,,,1.0,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,
12513735,away,SC Farense,Claudio Falcão,claudio-falcao,C. Falcão,D,29,187,132,M,845699,EUR,773193600,D,29,29,False,20.0,10.0,7.0,2.0,0.0,6.0,9.0,4.0,11.0,6.0,,7.0,6.0,,,,,90.0,33.0,6.4,13.0,0.00394035,,0,,,,,,2.0,3.0,5.0,,2.0,,3.0,3.0,,,,,,,1.0,,,,,,,,,,1.0,
12513735,away,SC Farense,Artur Jorge,artur-jorge,A. Jorge,D,44,186,53,M,310800,EUR,776822400,D,4,4,False,23.0,17.0,6.0,3.0,1.0,13.0,14.0,4.0,9.0,2.0,1.0,4.0,1.0,1.0,,,,72.0,33.0,6.8,7.0,0.228643,2.0,0,,,,,,,1.0,4.0,1.0,,1.0,,,1.0,,3.0,,1.0,,,,,,,,,,,,,
12513735,away,SC Farense,Pastor,pastor,Pastor,D,2,176,138,M,1046354,EUR,951004800,M,28,28,False,18.0,12.0,3.0,2.0,0.0,4.0,6.0,8.0,14.0,5.0,,2.0,7.0,2.0,,,,90.0,41.0,6.6,12.0,0.00454555,,0,,,,2.0,,1.0,,5.0,2.0,3.0,1.0,2.0,2.0,2.0,,1.0,,,,,1.0,,,,,,,,,,
12513735,away,SC Farense,Miguel Menino,menino-miguel,M. Menino,M,8,181,78,M,1163100,EUR,1042156800,M,93,93,False,18.0,13.0,2.0,1.0,0.0,5.0,6.0,8.0,12.0,4.0,,1.0,2.0,2.0,,,,88.0,30.0,6.7,6.0,0.00824769,,1,,,,,,1.0,1.0,4.0,1.0,,1.0,1.0,,1.0,,2.0,0.0434,,,,,,,,1.0,,0.0668,,,,
12513735,away,SC Farense,Filipe Soares,filipe-soares,F. Soares,M,22,180,145,M,851030,EUR,927158400,M,21,21,False,19.0,12.0,2.0,,0.0,2.0,4.0,10.0,15.0,2.0,,,5.0,1.0,,,,72.0,28.0,6.5,9.0,0.00349519,,2,,,,,,,,4.0,1.0,,1.0,1.0,1.0,1.0,,2.0,0.1172,,,1.0,,2.0,,,,,,,,,
12513735,away,SC Farense,Derick Poloni,derick-poloni,D. Poloni,D,6,173,38,M,892169,EUR,746841600,M,31,31,False,20.0,13.0,4.0,,0.0,7.0,7.0,8.0,15.0,4.0,,1.0,9.0,,,,,72.0,43.0,7.5,13.0,0.0743413,4.0,2,,,,2.0,2.0,,1.0,4.0,,5.0,1.0,1.0,1.0,,,1.0,0.0381,,,,2.0,,,,2.0,1.0,0.0555,,,,
12513735,away,SC Farense,Rony Lopes,rony-lopes,R. Lopes,M,16,174,626,M,190147,EUR,820108800,F,20,20,False,22.0,14.0,2.0,1.0,0.0,3.0,4.0,12.0,25.0,5.0,,1.0,4.0,1.0,,,,90.0,45.0,7.1,19.0,0.0927653,,2,,,,7.0,1.0,,1.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,,0.0691,,,1.0,2.0,,,,1.0,,0.1053,,,,
12513735,away,SC Farense,Tomané,tomane,Tomané,F,7,185,176,M,126076,EUR,719798400,F,9,9,False,21.0,13.0,2.0,,0.0,4.0,5.0,9.0,18.0,13.0,,,3.0,7.0,,,,90.0,42.0,7.6,13.0,0.00898344,1.0,5,,,,2.0,,5.0,6.0,7.0,,,,,,2.0,,3.0,0.4615,,,,,3.0,,2.0,2.0,1.0,0.6316,,,,
12513735,away,SC Farense,Yusupha Njie,yusupha-njie,Y. Njie,F,9,188,325,M,887517,EUR,757555200,F,10,10,False,11.0,10.0,,,0.0,3.0,3.0,7.0,10.0,6.0,,,3.0,1.0,,,,90.0,35.0,7.0,13.0,0.0139263,1.0,4,,,,2.0,,2.0,1.0,8.0,1.0,4.0,,,,5.0,,,0.1773,,,5.0,4.0,3.0,,,1.0,,0.2247,,,1.0,
12513735,away,SC Farense,Paulo Victor,paulo-victor,P. Victor,D,64,180,200,M,1108505,EUR,987120000,D,2,2,True,6.0,3.0,6.0,3.0,0.0,2.0,4.0,1.0,2.0,2.0,,4.0,3.0,,,,,18.0,17.0,6.8,5.0,0.00307412,,0,,Paulo Victor,,,,,1.0,2.0,,,,1.0,1.0,,,3.0,,,,,,,,,,,,,,,
12513735,away,SC Farense,Lucas Áfrico,lucas-africo,L. Áfrico,D,40,188,120,M,939792,EUR,791942400,D,44,44,True,4.0,4.0,,,0.0,3.0,3.0,2.0,2.0,1.0,,2.0,,,,,,18.0,9.0,6.9,,0.00698533,,0,,,,1.0,1.0,,,,,,,1.0,1.0,,,,,1.0,,,,,,,,,,,,,
12513735,away,SC Farense,Rui Costa,rui-costa,R. Costa,F,7,179,88,M,845782,EUR,824774400,F,19,19,True,4.0,4.0,,,0.0,1.0,1.0,3.0,4.0,3.0,,,1.0,,,,,18.0,8.0,7.1,1.0,0.0248047,,1,,,,1.0,,,2.0,,,1.0,,,,,,,0.0101,1.0,,,1.0,1.0,,,,,,,,1.0,
12513735,away,SC Farense,Álex Bermejo Escribano,alex-bermejo-escribano,Á. B. Escribano,F,95,183,48,M,966293,EUR,913334400,F,11,11,True,,,,,0.0,,,,,,,,,,,,,13.0,1.0,7.2,,,,0,,Álex,Bermejo Escribano,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,1.0
12513735,away,SC Farense,Marco Matias,marco-matias,M. Matias,F,77,177,35,M,77929,EUR,610761600,F,77,77,True,3.0,1.0,,,1.0,,,4.0,7.0,1.0,1.0,,1.0,1.0,,,,13.0,8.0,7.4,3.0,0.135748,2.0,0,,,,4.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,
12513735,away,SC Farense,Kaique,kaique,Kaique,G,1,190,577,M,1167067,EUR,1050451200,G,1,1,True,,,,,,,,,,,,,,,,,,,,,,,,0,,Kaique,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12513735,away,SC Farense,Tomás Ribeiro,tomas-ribeiro,T. Ribeiro,D,16,185,137,M,996765,EUR,925430400,D,5,5,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12513735,away,SC Farense,Samuel Justo,samuel-justo,S. Justo,M,96,178,247,M,1153077,EUR,1080864000,M,80,80,True,,,,,,,,,,,,,,,,,,,,,,,,0,,Samuel,Justo,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12513735,away,SC Farense,Darío Poveda,dario-poveda,D. Poveda,F,14,188,58,M,836600,EUR,858211200,F,14,14,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
