match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_errorLeadToAShot,stat_goodHighClaim,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,player_firstName,player_lastName,stat_totalCross,stat_accurateCross,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_wonContest,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,captain,stat_outfielderBlock,stat_ownGoals,stat_totalOffside,stat_bigChanceMissed,stat_shotOffTarget,stat_interceptionWon,stat_aerialLost,stat_dispossessed,stat_blockedScoringAttempt,stat_bigChanceCreated,stat_onTargetScoringAttempt,stat_keyPass,stat_goalAssist,stat_goals,stat_hitWoodwork,stat_savedShotsFromInsideTheBox,stat_saves
10438081,away,Sporting Braga,Sikou Niakaté,sikou-niakate,S. Niakaté,D,4,186,1565,M,,868235,EUR,931564800,D,4,4,False,49.0,40.0,5.0,3.0,34.0,40.0,6.0,9.0,5.0,8.0,,,,,90.0,67.0,6.6,10.0,0,,,,,2.0,3.0,6.0,,1.0,1.0,1.0,1.0,1.0,2.0,1.0,,1.0,,,,,1.0,2.0,,,,,,,,,,
10438081,away,Sporting Braga,Nuno Sequeira,nuno-sequeira,N. Sequeira,D,6,184,53,M,,170117,EUR,651024000,D,6,6,False,34.0,29.0,6.0,4.0,15.0,17.0,15.0,21.0,,3.0,,,,,67.0,59.0,6.8,11.0,0,,,4.0,1.0,1.0,3.0,7.0,1.0,1.0,1.0,3.0,2.0,1.0,2.0,1.0,,,,,,,,1.0,,,1.0,,2.0,,,,,
10438081,away,Sporting Braga,Iuri Medeiros,iuri-medeiros,I. Medeiros,M,45,174,247,M,,252613,EUR,773798400,M,45,45,False,9.0,6.0,,,4.0,5.0,2.0,4.0,,3.0,,,,,45.0,20.0,5.7,10.0,1,,,,,,6.0,2.0,,,,1.0,1.0,4.0,1.0,3.0,,,,,1.0,1.0,,,3.0,,,,,,,,,
10438081,away,Sporting Braga,Mutassim Al-Musrati,mutassim-al-musrati,M. Al-Musrati,M,73,189,2821,M,,868958,EUR,828748800,M,8,8,False,59.0,51.0,9.0,7.0,30.0,32.0,21.0,27.0,2.0,11.0,,,,,90.0,73.0,7.2,8.0,1,,,,,,6.0,3.0,1.0,,,2.0,1.0,,1.0,1.0,,1.0,,,,1.0,4.0,4.0,,,,,,,,,,
10438081,away,Sporting Braga,André Horta,andre-horta,A. Horta,M,6,174,845,M,,775699,EUR,847324800,M,10,10,False,52.0,45.0,8.0,4.0,18.0,19.0,28.0,40.0,,2.0,,,,,86.0,68.0,6.6,15.0,1,,,7.0,1.0,,4.0,2.0,1.0,,,2.0,1.0,,,1.0,,,,,,1.0,1.0,,2.0,,,,1.0,,,,,
10438081,away,Sporting Braga,Ricardo Horta,ricardo-horta,R. Horta,M,21,173,2145,M,,314380,EUR,779587200,M,21,21,False,31.0,24.0,2.0,1.0,5.0,9.0,19.0,24.0,,6.0,,,,,90.0,44.0,6.5,13.0,2,,,2.0,,,4.0,3.0,,3.0,1.0,,,1.0,2.0,1.0,True,,,,,2.0,,,1.0,,,,1.0,,,1.0,,
10438081,away,Sporting Braga,Simon Banza,simon-banza,S. Banza,F,9,189,10452,M,simbnz,825945,EUR,839894400,F,23,23,False,4.0,4.0,,,4.0,4.0,,,,,,,,,45.0,11.0,6.5,4.0,0,,,,,,2.0,2.0,,1.0,1.0,,,3.0,1.0,,,,,1.0,,,,1.0,1.0,,,,,,,,,
10438081,away,Sporting Braga,Vitinha,vitinha,Vitinha,F,9,183,2248,M,,1093695,EUR,953078400,F,99,99,False,17.0,14.0,,,6.0,7.0,9.0,12.0,,3.0,,,,,90.0,49.0,7.0,16.0,3,,,2.0,1.0,,14.0,10.0,,12.0,6.0,3.0,,4.0,1.0,3.0,,1.0,,,,3.0,,3.0,2.0,,,,1.0,,,,,
10438081,away,Sporting Braga,Victor Gómez,victor-gomez,V. Gómez,D,2,169,297,M,,877918,EUR,954547200,D,2,2,True,24.0,20.0,2.0,1.0,6.0,7.0,15.0,22.0,1.0,2.0,,,,,45.0,33.0,6.6,8.0,0,,,5.0,1.0,,1.0,,1.0,,,,,,,,,,,1.0,,,,,,,,,2.0,,,,,
10438081,away,Sporting Braga,Uroš Račić,uros-racic,U. Račić,M,10,193,669,M,,839909,EUR,890092800,M,19,19,True,20.0,17.0,2.0,1.0,7.0,8.0,10.0,12.0,,1.0,,,,,45.0,29.0,6.6,6.0,0,,,,,,1.0,3.0,,1.0,1.0,,,2.0,2.0,,,,,,,,1.0,1.0,,,,,,,,,,
10438081,away,Sporting Braga,Abel Ruíz,abel-ruiz,A. Ruíz,F,9,182,1448,M,,826013,EUR,949017600,F,9,9,True,8.0,6.0,1.0,,1.0,2.0,5.0,6.0,,2.0,,,,,45.0,16.0,6.6,4.0,0,,,,,1.0,2.0,1.0,,,,,,2.0,,,,1.0,,,,,1.0,2.0,,,,,,,,,,
10438081,away,Sporting Braga,Álvaro Djaló,alvaro-djalo,Á. Djaló,F,14,176,1150,M,,1160960,EUR,934761600,F,14,14,True,6.0,4.0,,,3.0,3.0,1.0,3.0,1.0,3.0,,,,,23.0,15.0,6.6,5.0,1,Álvaro Djaló,,,,1.0,3.0,3.0,,1.0,1.0,,,1.0,1.0,2.0,,,,,,,,1.0,1.0,1.0,,,,,,,,
10438081,away,Sporting Braga,Tiago Sá,tiago-sa,T. Sá,G,12,188,145,M,,344159,EUR,789782400,G,12,12,True,5.0,2.0,5.0,2.0,1.0,2.0,1.0,3.0,,,,,,,11.0,7.0,6.5,3.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0
10438081,away,Sporting Braga,Paulo Oliveira,paulo-oliveira,P. Oliveira,D,15,187,180,M,,106751,EUR,694828800,D,15,15,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10438081,away,Sporting Braga,Diego Lainez,diego-lainez,D. Lainez,M,16,168,2266,M,,874535,EUR,960508800,F,18,18,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10438081,away,Sporting Braga,Rodrigo Gomes,gomes-rodrigo,R. Gomes,M,21,171,1190,M,,1006073,EUR,1057536000,F,7,7,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10438081,away,Sporting Braga,André Castro,andre-castro,A. Castro,M,,179,107,M,,41652,EUR,575942400,M,88,88,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
