match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_totalCross,stat_aerialLost,stat_duelLost,stat_bigChanceCreated,stat_unsuccessfulTouch,stat_fouls,stat_keyPass,player_firstName,player_lastName,stat_aerialWon,stat_duelWon,stat_bigChanceMissed,stat_shotOffTarget,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_expectedGoals,stat_shotValueNormalized,stat_ownGoals,stat_challengeLost,stat_accurateCross,stat_dispossessed,stat_totalContest,stat_wonContest,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_wasFouled,stat_totalOffside,stat_expectedGoalsOnTarget,captain,stat_goals,stat_penaltyFaced,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,player_sofascoreId,stat_penaltyConceded,stat_hitWoodwork
14082865,away,Barcelona,Marcus Rashford,marcus-rashford,M. Rashford,M,14,185,357139,M,814590,EUR,878256000,M,14,14,False,30.0,30.0,,,0.0,2.0,2.0,28.0,28.0,,,,,,45.0,41.0,6.3,6.0,0.0924391,,1,,-0.42,0.26,-0.12,,4.0,,3.0,,,,2.0,,,,2.0,,,,,,,0.0296,0.0,,,1.0,,5.0,2.0,1.0,,,,0.0744,,,,,,Rashford,,
14082865,away,Barcelona,Ferran Torres,ferran-torres,F. Torres,F,7,185,144391,M,855833,EUR,951782400,F,7,7,False,20.0,15.0,,,0.0,4.0,4.0,11.0,16.0,,3.0,,,,90.0,34.0,6.7,12.0,0.0788515,,5,,-0.25,0.09,-0.01,,1.0,1.0,6.0,,1.0,,2.0,,,2.0,3.0,2.0,1.0,,,,,0.9318,0.39,,,,4.0,1.0,,3.0,1.0,1.0,,1.5136,,1.0,,,,FerranTorres,,1.0
14082865,away,Barcelona,Dani Olmo,dani-olmo,D. Olmo,M,20,179,191682,M,789071,EUR,894499200,M,20,20,True,27.0,23.0,1.0,,0.0,5.0,5.0,18.0,22.0,,3.0,,,,45.0,37.0,6.9,6.0,0.556037,,2,,0.01,0.17,-0.01,,1.0,,,,1.0,,2.0,,,,1.0,,1.0,,1.0,,,0.1058,-0.26,,,,,,,1.0,,1.0,,0.3692,,,,,,DaniOlmo,,
14082865,away,Barcelona,Pablo Gavi,gavi,Gavi,M,6,173,250088,M,1103693,EUR,1091664000,M,6,6,True,47.0,44.0,,,0.0,9.0,9.0,35.0,38.0,1.0,3.0,,,,45.0,55.0,7.0,6.0,0.0398881,,0,,0.22,0.22,-0.01,,1.0,1.0,4.0,,1.0,1.0,1.0,,,1.0,4.0,,,,,2.0,1.0,,,,1.0,,,1.0,,,,1.0,,,,,,,,Gavi,,
14082865,away,Barcelona,Andreas Christensen,andreas-christensen,A. Christensen,D,15,188,56340,M,186795,EUR,829094400,D,15,15,True,21.0,19.0,1.0,1.0,0.0,8.0,10.0,11.0,11.0,1.0,,,,,14.0,23.0,7.1,2.0,0.00650834,,0,,0.14,0.04,0.13,,,,,,,,,,,2.0,3.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,andreaschristensen3,,
14082865,away,Barcelona,Robert Lewandowski,robert-lewandowski,R. Lewandowski,F,9,186,575097,M,41789,EUR,588124800,F,9,9,True,3.0,2.0,,,0.0,,,2.0,3.0,,,,,,14.0,8.0,6.2,4.0,0.00409229,,0,,-0.12,,-0.01,,,,2.0,,1.0,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,Lewa,,
14082865,away,Barcelona,Jules Koundé,jules-kounde,J. Koundé,D,23,180,147044,M,827212,EUR,910828800,D,23,23,True,11.0,11.0,1.0,1.0,0.0,6.0,6.0,5.0,5.0,1.0,,,,,13.0,15.0,6.7,1.0,0.00677371,,1,,-0.03,0.09,0.13,,1.0,,,,,,,,,,,,1.0,,,,,0.0728,-0.45,,,,,,,,,,,,,,,,,JKoundé,,
14082865,away,Barcelona,Diego Kochen,kochen-diego,D. Kochen,G,31,188,12521,M,1402907,EUR,1142726400,G,31,31,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,Diego Kochen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14082865,away,Barcelona,Iñaki Peña,inaki-pena,I. Peña,G,13,185,45964,M,794949,EUR,920332800,G,1,1,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,inakipenya,,
14082865,away,Barcelona,Jofre Torrents ,jofre-torrents,J. Torrents ,D,26,187,11076,M,1587196,EUR,1169942400,D,26,26,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14082865,away,Barcelona,Fermín López,fermin-lopez,F. López,M,16,176,179218,M,1153270,EUR,1052611200,M,16,16,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,Fermín López,,,,,,,,,,,,,,,,,,,,,,,,,,,,FermínLópez,,
14082865,away,Barcelona,Toni Fernández,toni-fernandez,T. Fernández,M,29,175,28254,M,1590761,EUR,1216080000,F,29,29,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,toni.fernandez10,,
14082865,away,Barcelona,Dro Fernández,pedro-fernandez,D. Fernández,M,27,182,75264,M,1926085,EUR,1200096000,M,27,27,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,Pedro,Fernández Sarmiento,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
