match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_clearanceOffLine,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_unsuccessfulTouch,stat_fouls,stat_aerialLost,player_height,stat_aerialWon,stat_blockedScoringAttempt,stat_totalOffside,stat_totalContest,stat_wonContest,stat_wonTackle,stat_goalAssist,stat_totalCross,stat_accurateCross,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_wasFouled,stat_keyPass,captain,stat_goals,stat_bigChanceCreated,stat_bigChanceMissed,stat_goodHighClaim,player_sofascoreId,stat_errorLeadToAShot
11807966,away,AFC Ajax,Gastón Ávila,,,gaston-avila,G. Ávila,D,13,1203,M,975526,EUR,1001808000.0,D,30,30,False,63.0,58.0,2.0,1.0,15.0,17.0,43.0,46.0,,1.0,,,45.0,67.0,6.9,5.0,1,1.0,3.0,,,,,1.0,2.0,,1.0,,182.0,1.0,,,,,2.0,,,,1.0,,,1.0,,,,,,,
11807966,away,AFC Ajax,Jorrel Hato,,,jorrel-hato,J. Hato,D,21,15506,M,1153079,EUR,1141689600.0,D,4,4,False,87.0,79.0,5.0,3.0,17.0,19.0,63.0,69.0,1.0,9.0,,,90.0,103.0,7.7,11.0,0,5.0,4.0,1.0,,,2.0,1.0,2.0,2.0,,4.0,182.0,2.0,,,,,1.0,,1.0,1.0,,,,4.0,True,,1.0,,,,
11807966,away,AFC Ajax,Kristian Hlynsson,,,hlynsson-kristian,K. Hlynsson,M,14,997,M,1160026,EUR,1074816000.0,M,38,38,False,61.0,48.0,,,7.0,9.0,43.0,60.0,,5.0,,,90.0,84.0,7.7,22.0,0,,5.0,,,,,1.0,,2.0,,,176.0,1.0,,,3.0,3.0,,,8.0,2.0,,,2.0,5.0,,,,,,,
11807966,away,AFC Ajax,Kenneth Taylor,,,kenneth-taylor,K. Taylor,M,24,3635,M,959806,EUR,1021507200.0,M,8,8,False,86.0,75.0,3.0,1.0,7.0,9.0,70.0,80.0,,5.0,,,90.0,98.0,8.0,12.0,4,2.0,4.0,,,,,1.0,,,1.0,1.0,182.0,1.0,,1.0,1.0,1.0,,,3.0,2.0,2.0,2.0,2.0,2.0,,,1.0,,,,
11807966,away,AFC Ajax,Georges Mikautadze,,,mikautadze-georges,G. Mikautadze,F,9,13228,M,1009372,EUR,972950400.0,M,19,19,False,42.0,35.0,1.0,1.0,6.0,8.0,29.0,37.0,,4.0,,,90.0,64.0,6.9,17.0,6,5.0,4.0,,1.0,,,,,1.0,,,176.0,,3.0,,5.0,1.0,,,3.0,,1.0,2.0,3.0,2.0,,,1.0,1.0,,georgesmkd,
11807966,away,AFC Ajax,Carlos Forbs,Carlos Forbs,,carlos-borges,C. Forbs,F,9,11143,M,1069486,EUR,1079654400.0,F,11,11,False,18.0,17.0,,,2.0,2.0,15.0,17.0,,4.0,,,45.0,35.0,6.8,7.0,3,5.0,4.0,1.0,,,,,1.0,,,,169.0,,2.0,,6.0,2.0,1.0,,1.0,,1.0,,1.0,,,,,,,,
11807966,away,AFC Ajax,Chuba Akpom,,,chuba-akpom,C. Akpom,F,29,1666,M,190867,EUR,813196800.0,F,10,10,False,15.0,11.0,1.0,1.0,3.0,3.0,8.0,12.0,4.0,1.0,,,90.0,26.0,6.9,6.0,4,2.0,1.0,,,,,,,2.0,1.0,2.0,186.0,1.0,,1.0,,,,,,,1.0,3.0,,,,1.0,,2.0,,,
11807966,away,AFC Ajax,Amourricho van Axel-Dongen,,,amourricho-van-axel-dongen,A. v. Axel-Dongen,F,26,482,M,1022376,EUR,1096416000.0,F,27,27,False,18.0,15.0,,,2.0,3.0,13.0,21.0,,1.0,,,45.0,38.0,7.8,12.0,3,,8.0,,,,,,,3.0,,,175.0,,,,6.0,6.0,,,6.0,,1.0,2.0,2.0,1.0,,,,,,,
11807966,away,AFC Ajax,ArJany Martha,,,martha-arjany,A. Martha,D,11,259,M,1004277,EUR,1062633600.0,D,42,42,True,34.0,28.0,2.0,1.0,6.0,9.0,22.0,28.0,1.0,4.0,,,45.0,48.0,6.7,10.0,0,3.0,1.0,2.0,,,,2.0,1.0,1.0,1.0,,180.0,,,,,,,,3.0,,,,,1.0,,,,,,,
11807966,away,AFC Ajax,Benjamin Tahirović,,,benjamin-tahirovic,B. Tahirović,M,8,1909,M,1102659,EUR,1046649600.0,M,33,33,True,49.0,44.0,3.0,2.0,11.0,13.0,33.0,36.0,1.0,6.0,,,45.0,55.0,7.5,7.0,2,4.0,2.0,2.0,,,1.0,,,1.0,1.0,1.0,191.0,2.0,,,,,,1.0,,,2.0,,,2.0,,,1.0,,,,
11807966,away,AFC Ajax,Brian Brobbey,,,brobbey-brian,B. Brobbey,F,9,7085,M,910048,EUR,1012521600.0,F,9,9,True,8.0,7.0,,,2.0,2.0,5.0,7.0,,,,,45.0,20.0,7.2,6.0,3,3.0,,,,,,,,3.0,3.0,,180.0,,1.0,,1.0,,,,1.0,,1.0,1.0,,3.0,,1.0,,1.0,,brianbrobbeyy,
11807966,away,AFC Ajax,Anton Gaaei,,,anton-gaaei,A. Gaaei,D,3,906,M,1120315,EUR,1037664000.0,D,3,3,True,26.0,20.0,4.0,2.0,4.0,7.0,16.0,24.0,1.0,3.0,,,30.0,41.0,7.1,14.0,1,1.0,2.0,,,,,,,1.0,1.0,,183.0,,1.0,,2.0,2.0,,1.0,5.0,,,,,2.0,,,1.0,,,,
11807966,away,AFC Ajax,Tom de Graaff,Tom,de Graaff,tom-de-graaff,T. d. Graaff,G,16,178,M,1145525,EUR,1102636800.0,G,53,53,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,193.0,,,,,,,,,,,,,,,,,,,,
11807966,away,AFC Ajax,Ahmetcan Kaplan,,,ahmetcan-kaplan,A. Kaplan,D,4,1604,M,1064177,EUR,1042675200.0,D,13,13,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,189.0,,,,,,,,,,,,,,,,,,,,
11807966,away,AFC Ajax,Jakov Medić,,,jakov-medic,J. Medić,D,5,857,M,872307,EUR,905126400.0,D,18,18,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,194.0,,,,,,,,,,,,,,,,,,,,
11807966,away,AFC Ajax,Anass Salah-Eddine,,,anass-salah-eddine,A. Salah-Eddine,D,2,6700,M,961684,EUR,1011312000.0,D,17,17,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,179.0,,,,,,,,,,,,,,,,,,,,
11807966,away,AFC Ajax,Borna Sosa,,,borna-sosa,B. Sosa,M,24,3739,M,357584,EUR,885340800.0,D,25,25,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,187.0,,,,,,,,,,,,,,,,,,,BornaSosa,
11807966,away,AFC Ajax,Jaydon Banel,,,jaydon-banel,J. Banel,F,34,552,M,1142573,EUR,1098144000.0,F,49,49,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,172.0,,,,,,,,,,,,,,,,,,,,
