match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_penaltySave,stat_penaltyFaced,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_accurateOppositionHalfPasses,stat_totalCross,stat_aerialLost,stat_duelLost,stat_duelWon,stat_dispossessed,stat_totalContest,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wasFouled,stat_fouls,stat_aerialWon,stat_challengeLost,stat_shotOffTarget,stat_hitWoodwork,stat_wonTackle,stat_unsuccessfulTouch,stat_keyPass,player_sofascoreId,captain,stat_wonContest,stat_onTargetScoringAttempt,stat_goals,stat_accurateCross,stat_blockedScoringAttempt,player_firstName,player_lastName,stat_penaltyConceded,stat_totalOffside,stat_goodHighClaim,stat_penaltyWon,stat_bigChanceMissed,stat_penaltyMiss
10385705,away,Nottingham Forest,Cheikhou Kouyaté,cheikhou-kouyate,C. Kouyaté,M,8,189,2529,M,45944,EUR,630201600,M,21,21,False,14.0,8.0,,,6.0,8.0,6.0,2.0,2.0,,,,,,70.0,27.0,6.8,8.0,0.0019,0.3215,0.00043549,1,,2.0,,,5.0,7.0,1.0,,,,3.0,2.0,3.0,2.0,1.0,,,2.0,1.0,,,,,1.0,,,,,,,,,,,
10385705,away,Nottingham Forest,Brennan Johnson,brennan-johnson,B. Johnson,F,11,186,10704,M,1085180,EUR,990576000,F,20,20,False,14.0,8.0,1.0,,4.0,6.0,8.0,,5.0,,,,,,90.0,24.0,5.9,11.0,0.8395,0.9919,0.0028059,2,,4.0,,2.0,5.0,4.0,1.0,3.0,,,1.0,,,2.0,,,,1.0,1.0,,brenjohnson_,,1.0,1.0,,,1.0,,,,,,,1.0,1.0
10385705,away,Nottingham Forest,Emmanuel Dennis,emmanuel-dennis,E. B. Dennis,F,17,174,1390,M,844424,EUR,879552000,F,25,25,False,7.0,6.0,,,3.0,3.0,5.0,,3.0,,,,,,70.0,24.0,6.5,9.0,0.0,0.0,0.0018021,0,,3.0,1.0,,4.0,7.0,3.0,1.0,,,,5.0,1.0,1.0,,,,,4.0,,,,1.0,,,,,,,,1.0,,,,
10385705,away,Nottingham Forest,Morgan Gibbs-White,morgan-gibbs-white,M. Gibbs-White,M,10,171,6974,M,865912,EUR,948931200,F,10,10,False,27.0,20.0,6.0,3.0,7.0,9.0,25.0,,6.0,,,,,,90.0,46.0,7.1,17.0,0.1672,0.0,0.1077,2,,15.0,7.0,1.0,6.0,3.0,2.0,3.0,,1.0,1.0,,1.0,,1.0,2.0,,1.0,1.0,1.0,Morgangibbs27,,2.0,,,2.0,,,,,,,,,
10385705,away,Nottingham Forest,Orel Mangala,orel-mangala,O. Mangala,M,5,178,1576,M,793988,EUR,890179200,M,5,5,True,10.0,9.0,1.0,,7.0,7.0,4.0,,,,,,,,20.0,15.0,6.6,2.0,0.0828,0.0,0.00241311,2,,2.0,1.0,,,1.0,,,,,,,,1.0,,1.0,,,,,,,,,,,1.0,,,,,,,,
10385705,away,Nottingham Forest,Jesse Lingard,jesse-lingard,J. Lingard,F,10,174,12067,M,205508,EUR,724377600,M,11,11,True,7.0,5.0,1.0,1.0,1.0,1.0,6.0,,1.0,,,,,,20.0,13.0,6.5,5.0,0.0,0.0,0.0171647,0,,4.0,,,3.0,,1.0,,,1.0,,,1.0,,1.0,,,,1.0,1.0,JLingz,,,,,,,,,,,,,,
10385705,away,Nottingham Forest,Taiwo Awoniyi,taiwo-awoniyi,T. Awoniyi,F,9,183,3465,M,359664,EUR,871344000,F,9,9,True,3.0,1.0,,,1.0,2.0,1.0,,1.0,,,,,,17.0,4.0,6.5,3.0,0.0,0.0,1.736e-05,0,,,,1.0,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,
10385705,away,Nottingham Forest,Sam Surridge,sam-surridge,S. Surridge,F,9,191,1588,M,817567,EUR,901584000,F,16,16,True,,,,,,,,,,,,,,,12.0,2.0,6.5,1.0,0.0,0.0,0.0,0,,,,,,1.0,,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,
10385705,away,Nottingham Forest,Wayne Hennessey,wayne-hennessey,W. Hennessey,G,,198,248,M,16620,EUR,538444800,G,13,13,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385705,away,Nottingham Forest,Giulian Biancone,giulian-biancone,G. Biancone,D,4,187,614,M,965331,EUR,954460800,D,2,2,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385705,away,Nottingham Forest,Loïc Badé,loic-bade,L. Badé,D,5,191,3177,M,1006489,EUR,955411200,D,28,28,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385705,away,Nottingham Forest,Willy Boly,willy-boly,W. Boly,D,30,195,1884,M,139310,EUR,665539200,D,30,30,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385705,away,Nottingham Forest,Joe Worrall,joe-worrall,J. Worrall,D,4,193,320,M,838399,EUR,852854400,D,4,4,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
