match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_aerialWon,stat_duelWon,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_blockedScoringAttempt,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_expectedGoals,stat_keyPass,stat_aerialLost,stat_duelLost,stat_bigChanceCreated,stat_fouls,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_accurateCross,stat_challengeLost,captain,stat_dispossessed,stat_bigChanceMissed,stat_goals,stat_savedShotsFromInsideTheBox,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_errorLeadToAGoal,stat_errorLeadToAShot,stat_totalOffside
12504407,away,Empoli,Liam Henderson,,,liam-henderson,L. Henderson,M,16,183.0,304,M,,287573,EUR,830390400,M,6,6,False,36.0,27.0,1.0,,0.0,15.0,17.0,12.0,25.0,2.0,3.0,,89.0,54.0,7.0,15.0,0.0174272,1,,6.0,1.0,5.0,,,,,,3.0,3.0,1.0,,1.0,0.0119,1.0,2.0,9.0,,3.0,1.0,0.2016,,4.0,,,,,,,,,,,1.0
12504407,away,Empoli,Faustino Anjorin,,,faustino-anjorin,F. Anjorin,M,14,186.0,1182,M,,907667,EUR,1006473600,M,8,8,False,11.0,7.0,,,0.0,4.0,5.0,3.0,6.0,,2.0,,49.0,24.0,6.5,8.0,0.00184748,0,,,,2.0,3.0,1.0,,,,2.0,1.0,1.0,,,,,,4.0,,1.0,,,,,,2.0,,,,,,,,,
12504407,away,Empoli,Liberato Cacace,,,liberato-cacace,L. Cacace,D,13,184.0,514,M,,905264,EUR,970012800,M,13,13,False,27.0,15.0,6.0,2.0,0.0,10.0,13.0,6.0,17.0,5.0,5.0,,90.0,62.0,6.2,25.0,0.00731887,1,,3.0,,5.0,3.0,2.0,,1.0,1.0,,2.0,2.0,,1.0,0.0215,,3.0,9.0,,1.0,,,1.0,1.0,,3.0,,,,,,,,,
12504407,away,Empoli,Sebastiano Esposito,,,sebastiano-esposito,S. Esposito,F,94,186.0,4178,M,,965008,EUR,1025568000,F,99,99,False,24.0,13.0,2.0,1.0,0.0,1.0,6.0,12.0,19.0,1.0,6.0,,89.0,52.0,6.9,21.0,0.0161226,2,,1.0,,7.0,6.0,2.0,1.0,1.0,1.0,1.0,3.0,2.0,3.0,2.0,0.0405,3.0,3.0,11.0,,2.0,,,,,,2.0,,,,,,,,,
12504407,away,Empoli,Youssef Maleh,,,maleh-youssef,Y. Maleh,M,29,177.0,1361,M,,849274,EUR,903744000,F,93,93,False,16.0,9.0,3.0,,0.0,6.0,9.0,3.0,7.0,1.0,4.0,,84.0,31.0,6.6,10.0,0.0120757,0,,,,7.0,1.0,1.0,,,1.0,1.0,5.0,2.0,3.0,1.0,,1.0,2.0,7.0,,3.0,,,,2.0,,,,,,,,,,,
12504407,away,Empoli,Lorenzo Colombo,,,lorenzo-colombo,L. Colombo,F,29,183.0,2440,M,,930191,EUR,1015545600,F,29,29,False,21.0,15.0,4.0,2.0,0.0,8.0,10.0,7.0,11.0,1.0,2.0,,90.0,38.0,6.7,10.0,0.0127048,2,,,1.0,5.0,1.0,1.0,,1.0,1.0,,,,,3.0,0.1175,,4.0,9.0,,,1.0,0.0561,,1.0,,4.0,,,,,,,,,
12504407,away,Empoli,Szymon Żurkowski,,,szymon-zurkowski,S. Żurkowski,F,14,185.0,1858,M,,860435,EUR,875145600,M,27,27,True,14.0,12.0,,,0.0,8.0,8.0,4.0,6.0,1.0,2.0,,41.0,25.0,6.6,6.0,0.00694874,2,,,,3.0,1.0,1.0,2.0,,,,2.0,2.0,2.0,,0.0954,,,2.0,,,,,,,,2.0,,,,,,,,,
12504407,away,Empoli,Saba Goglichidze,,,saba-goglichidze,S. Goglichidze,D,3,192.0,1618,M,,1126175,EUR,1088121600,D,2,2,True,20.0,14.0,5.0,3.0,0.0,10.0,12.0,4.0,8.0,2.0,1.0,,31.0,25.0,5.5,6.0,0.00106388,0,,,1.0,3.0,,,,,,1.0,1.0,,,1.0,,,1.0,1.0,,,,,,,,,,,,,,,1.0,,
12504407,away,Empoli,Lorenzo Tosto,Lorenzo Tosto,,lorenzo-tosto,L. Tosto,D,29,188.0,83,M,,1466118,EUR,1138492800,D,31,31,True,4.0,4.0,,,0.0,4.0,4.0,,,,,,1.0,4.0,,,3.948e-05,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12504407,away,Empoli,Jacopo Bacci,,,jacopo-bacci,J. Bacci,M,21,173.0,91,M,,1163081,EUR,1119139200,M,36,36,True,3.0,3.0,1.0,1.0,0.0,2.0,2.0,1.0,1.0,,,,1.0,3.0,,,0.00017408,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12504407,away,Empoli,Ismael Konate,,,ismael-konate,I. Konate,F,51,183.0,218,M,,1397346,EUR,1143590400,F,90,90,True,1.0,1.0,,,0.0,1.0,1.0,,,,,,1.0,1.0,,,6.84e-06,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12504407,away,Empoli,Marco Silvestri,,,marco-silvestri,M. Silvestri,G,16,191.0,324,M,,43970,EUR,667872000,G,1,1,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12504407,away,Empoli,Jacopo Seghetti,,,jacopo-seghetti,J. Seghetti,G,12,190.0,162,M,,1397725,EUR,1108598400,G,12,12,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12504407,away,Empoli,Dawid Bembnista,,,dawid-bembnista,D. Bembnista,D,36,189.0,151,M,,1618564,EUR,1168560000,D,37,37,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12504407,away,Empoli,Junior Sambia,,,junior-sambia,J. Sambia,M,,185.0,154,M,,603738,EUR,842054400,D,7,7,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12504407,away,Empoli,Brayan,Brayan,,brayan,Brayan,F,18,,62,M,,1936168,EUR,1138924800,F,40,40,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12504407,away,Empoli,Jacopo Fazzini,,,jacopo-fazzini,J. Fazzini,F,22,178.0,840,M,,1012179,EUR,1047772800,M,10,10,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
