match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_ballRecovery,stat_wasFouled,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_bestBallCarryProgression,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,player_firstName,player_lastName,player_sofascoreId,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_unsuccessfulTouch,stat_outfielderBlock,stat_wonTackle,stat_ownGoals,stat_fouls,stat_keyPass,stat_shotOffTarget,stat_blockedScoringAttempt,stat_expectedGoals,stat_shotValueNormalized,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_bigChanceCreated,stat_goals,stat_errorLeadToAShot,captain,stat_totalOffside,stat_goodHighClaim,stat_punches,stat_errorLeadToAGoal,stat_accurateCross
14025210,away,Aston Villa,Ian Maatsen,ian-maatsen,I. Maatsen,D,22,178.0,5464,M,976263,EUR,1015718400,D,22,22,False,56.0,48.0,6.0,6.0,0.0,26.0,28.0,22.0,28.0,7.0,7.0,,,,75.0,81.0,6.7,16.0,0.0213345,234.53901925201,25.0,-74.655,28.455,,0,,0.03,0.09,-0.32,,,,maatsen_,1.0,,,4.0,1.0,1.0,5.0,3.0,1.0,,4.0,1.0,,3.0,,,,,,,,,,,,1.0,,,,,,
14025210,away,Aston Villa,Boubacar Kamara,boubacar-kamara,B. Kamara,M,44,184.0,3386,M,826204,EUR,943315200,M,44,44,False,63.0,56.0,1.0,,0.0,34.0,37.0,22.0,26.0,6.0,7.0,2.0,,,90.0,74.0,6.5,9.0,0.0358376,172.46251587764,20.0,-87.36,6.51,,0,,0.11,0.14,-0.17,,,,,,3.0,2.0,6.0,1.0,,1.0,1.0,1.0,1.0,1.0,2.0,,,,2.0,,,,,,,,,,,,,,,,
14025210,away,Aston Villa,Amadou Onana,amadou-onana,A. Onana,M,24,195.0,7180,M,923973,EUR,997920000,M,24,24,False,57.0,49.0,2.0,1.0,0.0,24.0,28.0,25.0,29.0,8.0,,2.0,,,64.0,72.0,6.6,13.0,0.0233496,138.61491230637,21.0,-48.09,4.935,,0,,-0.22,0.13,-0.14,,,,its_onana,,1.0,5.0,3.0,,,1.0,,1.0,1.0,2.0,4.0,,2.0,,1.0,,,,,,,,,,,,,,,,
14025210,away,Aston Villa,John McGinn,john-mcginn,J. McGinn,M,7,175.0,3895,M,250223,EUR,782438400,M,7,7,False,24.0,22.0,3.0,2.0,0.0,10.0,10.0,12.0,14.0,7.0,6.0,4.0,,,90.0,46.0,7.0,10.0,0.334486,144.52677165455,12.0,-68.565,7.035,,0,,0.27,0.25,0.33,,,,,4.0,1.0,,5.0,,4.0,,,2.0,,3.0,2.0,,2.0,,,1.0,,,,,,,,,,True,,,,,2.0
14025210,away,Aston Villa,Youri Tielemans,youri-tielemans,Y. Tielemans,M,8,177.0,9789,M,331737,EUR,862963200,M,8,8,False,48.0,44.0,3.0,3.0,1.0,24.0,25.0,20.0,23.0,9.0,3.0,4.0,,,90.0,64.0,7.2,7.0,0.0875607,86.916904956288,13.0,-4.515,9.555,,0,,0.0,-0.06,-0.03,,,,youritielemans,1.0,1.0,2.0,6.0,,1.0,2.0,1.0,,1.0,2.0,1.0,2.0,2.0,,3.0,1.0,,,,,,,1.0,,,,,,,,1.0
14025210,away,Aston Villa,Morgan Rogers,morgan-rogers,M. Rogers,M,27,187.0,13638,M,948261,EUR,1027641600,M,27,27,False,39.0,32.0,4.0,4.0,0.0,6.0,10.0,26.0,29.0,7.0,,,,,90.0,61.0,9.3,12.0,0.0961274,209.62240076898,28.0,-26.775,12.915,,5,,0.02,0.62,-0.2,,,,mrogers,1.0,1.0,1.0,7.0,1.0,1.0,5.0,3.0,1.0,1.0,3.0,1.0,,2.0,,2.0,,2.0,1.0,0.6305,0.87,2.0,0.8845,,2.0,,,,,,,
14025210,away,Aston Villa,Ollie Watkins,ollie-watkins,O. Watkins,F,11,179.0,19908,M,555386,EUR,820281600,F,11,11,False,9.0,6.0,,,0.0,4.0,5.0,2.0,4.0,3.0,,1.0,,,75.0,17.0,6.4,6.0,0.00501385,52.399216073814,6.0,-41.265,4.41,,0,,-0.33,0.11,-0.06,,,,OllieWatkins,1.0,,2.0,3.0,1.0,1.0,,,,,,1.0,,,,1.0,,,,,,,,,,,,1.0,,,,
14025210,away,Aston Villa,Donyell Malen,donyell-malen,D. Malen,F,14,176.0,10886,M,803039,EUR,916704000,F,17,17,True,1.0,1.0,,,0.0,,,1.0,1.0,2.0,1.0,1.0,,,26.0,8.0,6.5,4.0,0.00610101,34.821249338957,4.0,-25.305,3.675,,1,,0.0,0.04,0.0,,,,donyellmalen,1.0,,,2.0,,,2.0,1.0,,,,2.0,,,,1.0,1.0,,,0.0211,0.0,1.0,0.0177,,,,,,,,,
14025210,away,Aston Villa,Lucas Digne,lucas-digne,L. Digne,D,12,178.0,4442,M,96538,EUR,743126400,D,12,12,True,16.0,13.0,2.0,,0.0,5.0,5.0,8.0,11.0,2.0,3.0,,,,15.0,22.0,6.8,4.0,0.00169737,40.777475183958,5.0,-30.975,3.78,,1,,0.01,0.03,0.16,,,,LDigne,1.0,,1.0,,,,,,,,1.0,,,1.0,,,,,,0.0143,-0.11,1.0,0.0155,,,,,,,,,
14025210,away,Aston Villa,Emiliano Buendía,emiliano-buendia,E. Buendía,M,10,170.0,7699,M,783126,EUR,851472000,M,10,10,True,10.0,9.0,,,0.0,4.0,4.0,5.0,6.0,3.0,2.0,,,,15.0,15.0,6.6,3.0,0.00409188,10.654772530203,2.0,0.73499999999999,4.095,,0,,0.0,-0.15,0.15,,,,EM10Buendia,,2.0,,4.0,,2.0,1.0,1.0,,,2.0,,,2.0,,,2.0,,,,,,,,,,,,,,,
14025210,away,Aston Villa,James Wright,wright-james,J. Wright,G,64,188.0,113,M,1138445,EUR,1101945600,G,64,64,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,James Wright,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14025210,away,Aston Villa,Lamare Bogarde,lamare-bogarde,L. Bogarde,D,26,183.0,1118,M,1089388,EUR,1073260800,M,26,26,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14025210,away,Aston Villa,Andrés García,andres-garcia,A. García,D,16,183.0,959,M,1457536,EUR,1044576000,D,16,16,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,Andrés García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14025210,away,Aston Villa,George Hemmings,george-hemmings,G. Hemmings,M,53,,283,M,1398204,EUR,1172966400,M,53,53,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14025210,away,Aston Villa,Jadon Sancho,sancho-jadon,J. Sancho,M,19,180.0,68579,M,851100,EUR,953942400,F,19,19,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,JSancho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14025210,away,Aston Villa,Evann Guessand,evann-guessand,E. Guessand,F,29,185.0,5228,M,930245,EUR,993945600,F,29,29,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
