match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,captain,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_totalContest,stat_wonContest,stat_bigChanceCreated,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_keyPass,stat_dispossessed,stat_blockedScoringAttempt,stat_interceptionWon,stat_expectedGoals,stat_challengeLost,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoalsOnTarget,stat_shotOffTarget,stat_accurateCross,stat_outfielderBlock,stat_savedShotsFromInsideTheBox,stat_punches,stat_errorLeadToAShot,stat_totalOffside
12513643,away,SC Farense,Paulo Victor,paulo-victor,P. Victor,D,64,180,200,M,1108505,EUR,987120000,D,2,2,False,25.0,15.0,6.0,1.0,0.0,9.0,15.0,6.0,10.0,4.0,3.0,,,,,90.0,64.0,7.4,18.0,0.010999,0,,Paulo Victor,,,,1.0,1.0,5.0,9.0,4.0,2.0,,5.0,4.0,1.0,1.0,,2.0,1.0,,3.0,,1.0,,,,,,,,,,,
12513643,away,SC Farense,Rony Lopes,rony-lopes,R. Lopes,M,16,174,626,M,190147,EUR,820108800,M,20,20,False,28.0,18.0,,,0.0,9.0,12.0,10.0,17.0,,3.0,,,,,87.0,39.0,6.6,16.0,0.0179427,0,,,,,1.0,,,2.0,2.0,1.0,1.0,,1.0,1.0,5.0,,1.0,,1.0,,,,,,,,,,1.0,,,,,
12513643,away,SC Farense,Zé Carlos,ze-carlos,Z. Carlos,M,6,172,109,M,1138915,EUR,1004400000,M,8,8,False,37.0,31.0,4.0,1.0,0.0,15.0,19.0,16.0,18.0,,3.0,,,,,87.0,56.0,6.4,13.0,0.0113679,0,,Zé Carlos,,,,1.0,2.0,8.0,6.0,1.0,,,2.0,1.0,2.0,3.0,2.0,,4.0,,,,,,,,,,,,,,,
12513643,away,SC Farense,Neto,neto,Neto,M,8,181,91,M,843358,EUR,683769600,M,6,6,False,43.0,34.0,4.0,2.0,0.0,17.0,21.0,17.0,22.0,2.0,10.0,,,,,90.0,61.0,6.7,12.0,0.0140147,0,,,,True,,,,3.0,6.0,2.0,1.0,,4.0,2.0,2.0,1.0,2.0,,,,2.0,,,,,,,,,,,,1.0,
12513643,away,SC Farense,Derick Poloni,derick-poloni,D. Poloni,D,6,173,38,M,892169,EUR,746841600,M,31,31,False,15.0,7.0,4.0,1.0,0.0,3.0,5.0,4.0,14.0,1.0,3.0,,,,,71.0,31.0,6.8,15.0,0.00082875,4,,,,,4.0,1.0,,4.0,2.0,,,,2.0,,2.0,,1.0,1.0,1.0,1.0,,0.0588,1.0,,2.0,,0.0638,1.0,,,,,,
12513643,away,SC Farense,Tomané,tomane,Tomané,F,7,185,176,M,126076,EUR,719798400,F,9,9,False,15.0,12.0,,,0.0,3.0,4.0,9.0,11.0,1.0,,,,,,90.0,28.0,6.6,10.0,0.00770827,1,,,,,,5.0,1.0,7.0,1.0,1.0,,,,,5.0,1.0,,2.0,1.0,,,0.0267,,,,,,1.0,,,,,,1.0
12513643,away,SC Farense,Yusupha Njie,yusupha-njie,Y. Njie,F,9,188,325,M,887517,EUR,757555200,F,10,10,False,18.0,13.0,1.0,,0.0,9.0,11.0,4.0,7.0,1.0,3.0,,,,,71.0,31.0,7.1,6.0,0.00396763,1,,,,,,,2.0,2.0,9.0,2.0,2.0,,1.0,1.0,1.0,4.0,1.0,,,,,0.0144,1.0,,,,,1.0,,,,,,
12513643,away,SC Farense,Álex Bermejo Escribano,alex-bermejo-escribano,Á. B. Escribano,F,95,183,48,M,966293,EUR,913334400,F,11,11,True,7.0,4.0,,,0.0,2.0,2.0,2.0,5.0,1.0,,,,,,19.0,13.0,6.5,5.0,0.0006008,1,,Álex,Bermejo Escribano,,,,1.0,2.0,2.0,2.0,,,1.0,1.0,,,,,,,,0.0344,,,,,,1.0,,,,,,
12513643,away,SC Farense,Rui Costa,rui-costa,R. Costa,F,7,179,88,M,845782,EUR,824774400,F,19,19,True,5.0,2.0,,,0.0,1.0,1.0,1.0,4.0,1.0,,,,,,19.0,11.0,6.7,4.0,0.0005,1,,,,,,,,,2.0,1.0,1.0,,,,1.0,1.0,,,,,,0.0131,,,,,,1.0,,,,,,
12513643,away,SC Farense,Samuel Justo,samuel-justo,S. Justo,M,96,178,247,M,1153077,EUR,1080864000,M,80,80,True,5.0,4.0,1.0,,0.0,2.0,2.0,2.0,3.0,1.0,1.0,,,,,10.0,6.0,6.3,1.0,0.00070827,0,,Samuel,Justo,,,,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,
12513643,away,SC Farense,Marco Matias,marco-matias,M. Matias,F,77,177,35,M,77929,EUR,610761600,F,77,77,True,1.0,1.0,,,0.0,,,1.0,1.0,1.0,,,,,,10.0,6.0,6.6,3.0,0.00010525,0,,,,,,,,1.0,1.0,,,,,,2.0,1.0,1.0,,,,,,,,,,,,,,,,,
12513643,away,SC Farense,Raúl Silva,raul-silva,R. Silva,D,,191,71,M,551812,EUR,626140800,D,34,34,True,,,,,0.0,,,,,,,,,,,1.0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12513643,away,SC Farense,Miguel Carvalho,miguel-carvalho,M. Carvalho,G,22,185,13,M,786018,EUR,835228800,G,22,22,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12513643,away,SC Farense,Rivaldo,rivaldo,Rivaldo,D,70,184,80,M,1533897,EUR,969235200,D,70,70,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12513643,away,SC Farense,Lucas Áfrico,lucas-africo,L. Áfrico,D,40,188,120,M,939792,EUR,791942400,D,44,44,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12513643,away,SC Farense,Artur Jorge,artur-jorge,A. Jorge,D,44,186,53,M,310800,EUR,776822400,D,4,4,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
