match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,captain,stat_duelLost,stat_duelWon,stat_dispossessed,stat_totalContest,stat_wonContest,stat_bigChanceMissed,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_keyPass,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_bigChanceCreated,stat_fouls,stat_accurateCross,stat_challengeLost,stat_blockedScoringAttempt,stat_goals,stat_wasFouled,player_sofascoreId,stat_hitWoodwork,stat_goalAssist,stat_lastManTackle,stat_clearanceOffLine
11401995,home,Feyenoord,Mikki van Sas,,,mikki-van-sas,M. v. Sas,G,1,193,195,M,1132094,EUR,1078012800,G,39,39,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11401995,home,Feyenoord,Givairo Read,,,givairo-read,G. Read,D,26,175,1865,M,1388535,EUR,1149206400,M,26,26,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11401995,home,Feyenoord,Marcos López,,,marcos-lopez,M. López,D,15,176,2887,M,883745,EUR,943056000,D,15,15,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11401995,home,Feyenoord,Ramiz Zerrouki,,,ramiz-zerrouki,R. Zerrouki,M,6,183,8083,M,989882,EUR,896140800,M,6,6,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,rramizz_,,,,
11401995,home,Feyenoord,Ondrej Lingr,,,lingr-ondrej,O. Lingr,M,9,175,293,M,794968,EUR,907718400,M,32,32,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11401995,away,RKC Waalwijk,Etienne Vaessen,,,etienne-vaessen,E. Vaessen,G,1,187,465,M,809408,EUR,806716800,G,1,1,False,14.0,9.0,8.0,3.0,9.0,12.0,,2.0,,3.0,,3.0,5.0,,1.0,1.0,35.0,22.0,7.0,5.0,7.546e-05,0,1.4159,True,,2.0,,,,,,,,,1.0,,,,,,,,1.0,,1.0,,,,,1.0,,,,1.0,
11401995,away,RKC Waalwijk,Julian Lelieveld,,,julian-lelieveld,J. Lelieveld,D,2,184,104,M,798179,EUR,880329600,D,2,2,False,18.0,16.0,4.0,4.0,3.0,3.0,13.0,15.0,5.0,3.0,,,,,,,45.0,29.0,7.0,2.0,0.0184364,0,,,,3.0,,1.0,1.0,,,,,,1.0,1.0,,,,1.0,,,1.0,,,,,,,,,,,,
11401995,away,RKC Waalwijk,Shawn Adewoye,,,shawn-adewoye,S. Adewoye,D,4,183,156,M,989586,EUR,962236800,D,4,4,False,19.0,14.0,5.0,,10.0,12.0,4.0,7.0,9.0,4.0,,,,,,,90.0,35.0,7.1,6.0,0.00106539,0,,,3.0,3.0,,,,,,,3.0,,1.0,1.0,1.0,,,,,1.0,2.0,,1.0,,1.0,,,,,,,,
11401995,away,RKC Waalwijk,Dario Van Den Buijs,,,dario-van-den-buijs,D. V. D. Buijs,D,33,188,65,M,783468,EUR,810864000,D,3,3,False,34.0,23.0,10.0,4.0,10.0,13.0,13.0,21.0,9.0,1.0,,,,,,,90.0,55.0,8.5,11.0,0.00833806,0,,,1.0,4.0,,1.0,1.0,,,,4.0,,3.0,3.0,,,,,,,,,,,1.0,,,,,,,,2.0
11401995,away,RKC Waalwijk,Aaron Meijers,Aaron,Meijers,aaron-meijers,A. Meijers,D,14,176,30,M,32386,EUR,562377600,D,28,28,False,17.0,11.0,2.0,1.0,5.0,5.0,6.0,14.0,1.0,3.0,,,,,,,63.0,30.0,6.7,9.0,0.00927916,0,,,4.0,2.0,,,,,,,,2.0,2.0,1.0,1.0,,,,2.0,1.0,,,1.0,,2.0,,,,,,,,
11401995,away,RKC Waalwijk,Godfried Roemeratoe,,,godfried-roemeratoe,G. Roemeratoe,M,6,178,106,M,825849,EUR,935020800,M,24,24,False,26.0,20.0,4.0,1.0,12.0,14.0,8.0,13.0,6.0,10.0,,,,,,,90.0,44.0,6.8,9.0,0.00427645,0,,,6.0,3.0,1.0,1.0,1.0,,,,1.0,3.0,1.0,,1.0,,,,1.0,4.0,,,,,1.0,,,1.0,,,,,
11401995,away,RKC Waalwijk,Yassin Oukili,,,oukili-yassin,Y. Oukili,M,5,195,495,M,1010846,EUR,978480000,M,6,6,False,19.0,17.0,1.0,1.0,10.0,11.0,7.0,8.0,6.0,2.0,,,,,,,90.0,36.0,6.9,5.0,0.0071554,0,,,4.0,6.0,,,,,,,,1.0,5.0,2.0,3.0,,,1.0,,,1.0,,2.0,,2.0,,,,,,,,
11401995,away,RKC Waalwijk,Denilho Cleonise,,,denilho-cleonise,D. Cleonise,F,7,179,62,M,971006,EUR,1007769600,M,7,7,False,6.0,2.0,,,1.0,3.0,1.0,3.0,,4.0,,,,,,,39.0,20.0,6.6,11.0,0.00332846,1,,,5.0,3.0,3.0,3.0,1.0,,,1.0,,,1.0,1.0,2.0,0.034,0.1702,,,,,,,,,,,1.0,,,,,
11401995,away,RKC Waalwijk,Reuven Niemeijer,,,reuven-niemeijer,R. Niemeijer,M,10,178,46,M,846202,EUR,796262400,M,27,27,False,15.0,12.0,1.0,1.0,5.0,7.0,7.0,9.0,2.0,4.0,,,,,,,81.0,25.0,6.8,5.0,0.0133492,0,,,6.0,3.0,,,,,,,1.0,1.0,2.0,1.0,1.0,,,1.0,1.0,2.0,,,2.0,,2.0,,,1.0,,,,,
11401995,away,RKC Waalwijk,Chris Lokesa,,,lokesa-chris,C. Lokesa,M,5,175,140,M,1126518,EUR,1099785600,M,14,14,False,19.0,14.0,2.0,,8.0,11.0,6.0,11.0,,8.0,,,,,,,90.0,36.0,6.9,12.0,0.135245,2,,,5.0,4.0,1.0,2.0,,,1.0,,,2.0,3.0,2.0,1.0,0.0782,,1.0,3.0,,,1.0,1.0,,1.0,1.0,,1.0,,1.0,,,
11401995,away,RKC Waalwijk,David Min,,,david-min,D. Min,F,9,194,359,M,966429,EUR,930096000,F,9,9,False,16.0,9.0,1.0,,3.0,5.0,6.0,11.0,1.0,4.0,,,,,,,82.0,29.0,6.7,12.0,0.0109521,2,,,4.0,3.0,2.0,1.0,1.0,1.0,2.0,,,,,,2.0,0.5399,,1.0,,2.0,1.0,,,,,,,1.0,,,,,
11401995,away,RKC Waalwijk,Jeroen Houwen,,,jeroen-houwen,J. Houwen,G,,188,36,M,339367,EUR,824601600,G,21,21,True,24.0,10.0,19.0,5.0,7.0,7.0,3.0,17.0,1.0,5.0,,3.0,6.0,1.0,,,51.0,33.0,7.8,14.0,0.00108814,0,0.3987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11401995,away,RKC Waalwijk,Jurien Gaari,,,jurien-gaari,J. Gaari,D,3,181,58,M,884944,EUR,756604800,D,23,23,True,6.0,3.0,3.0,,3.0,4.0,,2.0,2.0,1.0,,,,,,,45.0,18.0,5.9,9.0,2.786e-05,0,,,6.0,,1.0,2.0,,,,,,1.0,,,1.0,,,,,,,,2.0,,1.0,,,,,,,,
11401995,away,RKC Waalwijk,Thierry Lutonda,,,thierry-lutonda,T. Lutonda,D,5,167,113,M,867246,EUR,972604800,D,5,5,True,5.0,2.0,,,1.0,2.0,1.0,3.0,1.0,2.0,,,,,,,27.0,14.0,6.4,5.0,0.0002402,0,,,2.0,,,,,,,,,2.0,,,2.0,,,,,2.0,,,,,,,,,,,,,
11401995,away,RKC Waalwijk,Ilias Takidine,,,ilias-takidine,I. Takidine,F,29,171,223,M,996984,EUR,981331200,F,22,22,True,,,,,,,,,,,,,,,,,9.0,1.0,6.4,1.0,,0,,,1.0,,,,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,
11401995,away,RKC Waalwijk,Richonell Margaret,,,richonell-margaret,R. Margaret,F,18,191,393,M,973716,EUR,968284800,F,19,19,True,1.0,1.0,,,1.0,1.0,,,,,,,,,,,8.0,2.0,6.4,1.0,6.91e-06,0,,,2.0,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,
11401995,away,RKC Waalwijk,Mark Spenkelink,,,mark-spenkelink,M. Spenkelink,G,16,196,33,M,875466,EUR,854323200,G,13,13,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11401995,away,RKC Waalwijk,Jeffrey Bruma,,,jeffrey-bruma,J. Bruma,D,,190,56,M,87223,EUR,689990400,D,25,25,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11401995,away,RKC Waalwijk,Patrick Vroegh,Patrick,Vroegh,patrick-vroegh,P. Vroegh,M,8,175,12,M,991846,EUR,943833600,M,8,8,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11401995,away,RKC Waalwijk,Kevin Felida,,,kevin-felida,K. Felida,M,6,172,104,M,896215,EUR,942278400,M,35,35,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11401995,away,RKC Waalwijk,Daouda Weidmann,,,weidmann-daouda,D. Weidmann,M,42,180,95,M,1142678,EUR,1052006400,M,30,30,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11401995,away,RKC Waalwijk,Michiel Kramer,,,michiel-kramer,M. Kramer,F,29,195,192,M,36781,EUR,597110400,F,29,29,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11401995,away,RKC Waalwijk,Filip Stevanović,,,filip-stevanovic,F. Stevanović,F,80,177,762,M,966503,EUR,1032825600,F,10,10,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
