match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,player_firstName,player_lastName,stat_aerialLost,stat_duelLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,captain,stat_accurateLongBalls,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_outfielderBlock,stat_errorLeadToAGoal,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_shotValueNormalized,stat_errorLeadToAShot,stat_keyPass,stat_totalCross,stat_bigChanceCreated,stat_goals,player_sofascoreId,stat_challengeLost,stat_accurateCross,stat_blockedScoringAttempt,stat_bigChanceMissed,stat_totalOffside,stat_penaltyWon,stat_penaltyFaced,stat_punches,stat_penaltyConceded
14065087,away,1. FC Union Berlin,Janik Haberer,janik-haberer,J. Haberer,M,19,187,178,M,168985,EUR,765244800,M,19,19,False,27.0,15.0,6.0,0.0,8.0,11.0,7.0,16.0,2.0,7.0,4.0,7.0,,,,,,90.0,50.0,7.1,14.0,0.295599,,1,,0.23,0.1,-0.04,,,,1.0,2.0,,1.0,1.0,2.0,3.0,,1.0,1.0,,,1.0,,,,,0.0349,,0.01,,1.0,,1.0,,,1.0,,1.0,,,,,,
14065087,away,1. FC Union Berlin,Derrick Köhn,derrick-kohn,D. Köhn,D,39,180,1916,M,886737,EUR,918086400,M,39,39,False,9.0,7.0,1.0,0.0,3.0,4.0,4.0,5.0,,5.0,,1.0,,,,,,89.0,36.0,6.8,12.0,0.00495225,,0,,0.0,0.06,0.32,,,,1.0,4.0,,1.0,,,4.0,3.0,5.0,1.0,2.0,,,,,1.0,,,,,,,2.0,,,,,1.0,,,2.0,,,,
14065087,away,1. FC Union Berlin,Oliver Burke,oliver-burke,O. Burke,F,7,188,486,M,608362,EUR,860371200,F,7,7,False,10.0,6.0,,0.0,1.0,2.0,5.0,8.0,1.0,2.0,,5.0,,,,,,81.0,25.0,10.0,8.0,0.103223,,5,,-0.21,0.65,0.32,,,,2.0,3.0,1.0,,,1.0,1.0,,2.0,,,,,1.0,4.0,1.0,,1.3037,1.7974,1.0,,,1.0,,3.0,,,,,1.0,1.0,,,,
14065087,away,1. FC Union Berlin,Ilyas Ansah,ansah-ilyas,I. Ansah,F,10,197,2076,M,1462742,EUR,1099872000,F,10,10,False,10.0,10.0,,0.0,3.0,3.0,7.0,7.0,1.0,5.0,1.0,1.0,,,,,,72.0,33.0,7.8,13.0,0.0636634,,1,,0.27,-0.34,0.15,,,,1.0,7.0,6.0,3.0,3.0,,1.0,1.0,6.0,,,,,,1.0,,,0.0243,0.1765,0.55,,,1.0,,1.0,,,,,,,,,,
14065087,away,1. FC Union Berlin,Andrej Ilić,andrej-ilic,A. Ilić,F,23,189,856,M,953767,EUR,954720000,F,23,23,False,14.0,9.0,1.0,3.0,4.0,4.0,5.0,10.0,2.0,5.0,2.0,1.0,,,,,,90.0,30.0,7.4,10.0,0.491477,,1,,0.36,-0.38,0.17,,,,10.0,15.0,2.0,,,,,,3.0,3.0,2.0,,1.0,1.0,,1.0,,0.0153,,-0.14,,3.0,1.0,3.0,,,1.0,1.0,,,2.0,,,,
14065087,away,1. FC Union Berlin,Aljoscha Kemlein,aljoscha-kemlein,A. Kemlein,M,6,185,331,M,1198074,EUR,1091404800,M,6,6,True,4.0,3.0,,0.0,,,3.0,4.0,,,1.0,1.0,,,,,,18.0,8.0,6.4,1.0,0.00505329,,1,,0.06,0.02,-0.08,,Aljoscha Kemlein,,1.0,2.0,,,,,,,,,1.0,,,,,,,0.1606,,0.03,,1.0,,,,,,,1.0,,,,,,
14065087,away,1. FC Union Berlin,Tim Skarke,tim-skarke,T. Skarke,M,21,179,194,M,800252,EUR,842054400,M,21,21,True,2.0,2.0,,0.0,1.0,1.0,1.0,1.0,,1.0,5.0,,,,,,,17.0,11.0,6.6,1.0,0.0005168,,0,,0.02,,0.16,,,,1.0,1.0,,,,,1.0,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,
14065087,away,1. FC Union Berlin,Woo-Yeong Jeong,woo-yeong-jeong,W. Jeong,M,11,179,1574,M,927405,EUR,937785600,M,11,11,True,,,,0.0,,,,0.0,,1.0,,,,,,,,9.0,3.0,6.8,1.0,,,1,,0.03,0.2,-0.06,,,,2.0,2.0,,,,,,,,1.0,,,,1.0,,,,0.0828,,-0.38,,,1.0,,,,,,,,,,,,
14065087,away,1. FC Union Berlin,András Schäfer,andras-schafer,A. Schäfer,M,13,179,2407,M,877302,EUR,923961600,M,13,13,True,2.0,1.0,,0.0,1.0,1.0,,1.0,,,,1.0,,,,,,8.0,2.0,6.6,1.0,4.49e-05,,0,,0.03,,0.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14065087,away,1. FC Union Berlin,Matheo Raab,matheo-raab,M. Raab,G,31,186,106,M,842718,EUR,913939200,G,31,31,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14065087,away,1. FC Union Berlin,Oluwaseun Ogbemudia,ogbemudia-oluwaseun,O. Ogbemudia,D,5,185,92,M,1481918,EUR,1153180800,D,41,41,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14065087,away,1. FC Union Berlin,Alex Král,alex-kral,A. Král,M,33,185,619,M,825740,EUR,895536000,M,33,33,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14065087,away,1. FC Union Berlin,Marin Ljubičić,marin-ljubicic,M. Ljubičić,F,27,183,1866,M,1090010,EUR,1014854400,F,27,27,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14065087,away,1. FC Union Berlin,David Preu,preu-david,D. Preu,F,17,172,75,M,1518974,EUR,1098748800,F,17,17,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
