match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_challengeLost,stat_interceptionWon,stat_fouls,stat_outfielderBlock,stat_totalContest,stat_wonContest,stat_errorLeadToAGoal,stat_unsuccessfulTouch,player_firstName,player_lastName,stat_dispossessed,stat_keyPass,stat_blockedScoringAttempt,stat_shotOffTarget,stat_penaltyConceded,captain,stat_totalOffside,stat_accurateCross,player_sofascoreId,stat_bigChanceCreated,stat_penaltyWon,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_goals
10913391,home,Al Tai,Abdulaziz Al Harabi,abdulaziz-al-harabi,A. A. Harabi,M,18,176,18,M,1127117,EUR,864777600,M,6,6,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,Abdulaziz Al Harabi,,,,,,,,,,,,,,,
10913391,away,Al-Nassr,Agustín Rossi,agustin-rossi,A. Rossi,G,1,195,10864,M,1140986,EUR,808963200,G,22,22,False,25.0,22.0,10.0,7.0,19.0,20.0,3.0,5.0,,,9.0,,,,,,,,90.0,33.0,6.9,4.0,0,,,,,,,,,,,,,,,,,,,,,,,AgustinRossi,,,,,
10913391,away,Al-Nassr,Sultan Al-Ghannam,sultan-al-ghannam,S. Al-Ghannam,D,2,173,1607,M,830126,EUR,768182400,D,2,2,False,44.0,40.0,4.0,2.0,17.0,18.0,24.0,32.0,5.0,,3.0,1.0,1.0,,,,,,90.0,76.0,7.7,12.0,0,6.0,,,4.0,1.0,3.0,1.0,,6.0,4.0,,1.0,,,,4.0,,,,,,1.0,,1.0,,,,
10913391,away,Al-Nassr,Ali Lajami,ali-lajami,A. Lajami,D,78,175,1281,M,818667,EUR,830390400,D,78,78,False,52.0,49.0,5.0,3.0,25.0,25.0,24.0,27.0,3.0,3.0,7.0,2.0,1.0,,,,,,83.0,63.0,7.3,3.0,0,,1.0,,2.0,1.0,3.0,,1.0,1.0,1.0,,,,,,1.0,,,,,,,,,,,,
10913391,away,Al-Nassr,Álvaro González,alvaro-gonzalez,Á. González,D,,183,313,M,150212,EUR,631756800,D,21,21,False,45.0,42.0,4.0,3.0,30.0,31.0,12.0,14.0,2.0,3.0,7.0,,,1.0,,,,,90.0,52.0,7.1,3.0,0,,,1.0,1.0,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,
10913391,away,Al-Nassr,Ghislain Konan,ghislain-konan,G. Konan,D,3,176,2811,M,831781,EUR,820022400,D,13,13,False,56.0,47.0,2.0,,12.0,12.0,36.0,50.0,3.0,,6.0,,,1.0,,,,,89.0,72.0,6.7,16.0,0,6.0,,,3.0,1.0,1.0,1.0,,3.0,2.0,,1.0,Ghislain,Konan,,1.0,,,,,,1.0,,,,,,
10913391,away,Al-Nassr,Abdulmajeed Al-Sulaiheem,abdulmajeed-al-sulaiheem,A. Al-Sulaiheem,M,8,165,600,M,538320,EUR,768960000,M,8,8,False,45.0,37.0,2.0,,15.0,15.0,22.0,31.0,5.0,,2.0,2.0,2.0,1.0,,,,,73.0,63.0,7.0,14.0,2,1.0,1.0,,4.0,,,,,4.0,2.0,,2.0,,,1.0,,2.0,,,,,,,,1.0,,,
10913391,away,Al-Nassr,Abdullah Al-Khaibari,abdullah-alkhaibari,A. Al-Khaibari,M,17,178,1250,M,867179,EUR,840153600,M,17,17,False,63.0,60.0,7.0,6.0,24.0,25.0,36.0,38.0,2.0,,3.0,1.0,1.0,1.0,,,,,89.0,69.0,6.9,4.0,1,,,,3.0,1.0,,1.0,1.0,,,,,,,1.0,,,1.0,,,,,,,,,,
10913391,away,Al-Nassr,Luiz Gustavo,luiz-gustavo,L. Gustavo,M,14,187,2128,M,29735,EUR,553996800,M,18,18,False,47.0,43.0,8.0,4.0,12.0,12.0,32.0,37.0,1.0,,8.0,1.0,,,,,,,90.0,58.0,6.9,7.0,0,2.0,,,3.0,1.0,2.0,1.0,1.0,,,,,,,1.0,1.0,,,,,1.0,1.0,,1.0,,,,
10913391,away,Al-Nassr,Anderson Talisca,anderson-talisca,A. Talisca,M,94,191,20484,M,329245,EUR,760060800,F,94,94,False,31.0,26.0,8.0,6.0,2.0,3.0,25.0,29.0,4.0,1.0,1.0,,,,,,,,90.0,48.0,7.5,10.0,7,1.0,,2.0,3.0,1.0,,,,3.0,2.0,,2.0,,,1.0,3.0,1.0,4.0,,,,1.0,AndersonTalisca,,,2.0,2.0,1.0
10913391,away,Al-Nassr,Cristiano Ronaldo,cristiano-ronaldo,C. Ronaldo,F,7,187,2307715,M,750,EUR,476409600,F,7,7,False,25.0,21.0,,,2.0,2.0,19.0,23.0,2.0,2.0,2.0,,,1.0,,,,,90.0,39.0,7.3,7.0,5,,1.0,1.0,5.0,1.0,,2.0,,1.0,,,2.0,,,,,1.0,1.0,,True,2.0,,CR7,,,,3.0,1.0
10913391,away,Al-Nassr,Abdulrahman Ghareeb,abdulrahman-ghareeb,A. Ghareeb,F,29,164,2201,M,1014447,EUR,859766400,F,29,29,False,26.0,23.0,1.0,,2.0,2.0,21.0,27.0,6.0,,2.0,1.0,1.0,,,,,,73.0,41.0,7.2,9.0,2,3.0,,1.0,1.0,1.0,,,,4.0,4.0,,2.0,,,,,,2.0,,,,,,,,,,
10913391,away,Al-Nassr,Sami Al-Najei,sami-al-najei,S. Al-Najei,M,14,181,886,M,832312,EUR,855273600,M,14,14,True,10.0,9.0,2.0,1.0,6.0,6.0,3.0,5.0,4.0,1.0,2.0,1.0,1.0,3.0,,,,,17.0,19.0,6.7,4.0,0,1.0,,,2.0,1.0,,,,1.0,,,1.0,,,,1.0,,,,,,,,,,,,
10913391,away,Al-Nassr,Ayman Yahya,ayman-ahmed,A. Yahya,M,23,168,1412,M,1130539,EUR,989798400,M,23,23,True,8.0,7.0,1.0,1.0,4.0,4.0,3.0,4.0,2.0,,,1.0,,1.0,,,,,17.0,14.0,6.5,3.0,0,,2.0,,4.0,2.0,,,,,,,2.0,,,,,,,,,,,,,,,,
10913391,away,Al-Nassr,Abdulelah Al-Amri,abdulelah-al-amri,A. Al-Amri,D,5,185,1135,M,881831,EUR,853286400,D,5,5,True,7.0,6.0,,,6.0,6.0,,1.0,,,1.0,,,,,,,,15.0,9.0,6.5,2.0,0,,1.0,,2.0,,1.0,1.0,,,,,1.0,,,,,,,,,,,,,,,,
10913391,away,Al-Nassr,Nawaf Boushal,nawaf-boushal,N. Boushal,D,12,178,1391,M,986400,EUR,937440000,D,12,12,True,2.0,2.0,,,2.0,2.0,,,,,,,,,,,,,1.0,3.0,,,0,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,
10913391,away,Al-Nassr,Mohammed Al-Fatil,mohammed-al-fatil,M. Al-Fatil,D,33,181,549,M,328829,EUR,694483200,D,4,4,True,3.0,3.0,,,3.0,3.0,,,,,,,,,,,,,1.0,4.0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10913391,away,Al-Nassr,Waleed Abdullah,waleed-abdullah,W. Abdullah,G,33,196,188,M,118139,EUR,514252800,G,33,33,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10913391,away,Al-Nassr,Abdullah Madu,abdullah-madu,A. Madu,D,3,186,189,M,794347,EUR,742694400,D,3,3,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10913391,away,Al-Nassr,Majed Mohammed,majed-mohammed,M. Mohammed,D,50,169,71,M,1385284,EUR,1007337600,D,27,27,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,Majed Mohammed,,,,,,,,,,,,,,,
10913391,away,Al-Nassr,Mohammed Khalil Marran,mohammed-khalil-marran,M. K. Marran,F,16,180,1521,M,1115775,EUR,982195200,F,16,16,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
