match_id,side,team,player_name,player_firstName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_shotOffTarget,stat_totalClearance,stat_ballRecovery,stat_wasFouled,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedAssists,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_bestBallCarryProgression,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_shotValueNormalized,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_blockedScoringAttempt,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,player_lastName,stat_onTargetScoringAttempt,stat_outfielderBlock,stat_expectedGoalsOnTarget,stat_errorLeadToAShot,stat_totalCross,stat_accurateCross,stat_totalContest,stat_keyPass,stat_dispossessed,stat_bigChanceMissed,stat_wonContest,stat_totalOffside,stat_challengeLost,stat_bigChanceCreated,stat_goals,stat_hitWoodwork
14035958,away,Oud-Heverlee Leuven,Ewoud Pletinckx,,ewoud-pletinckx,E. Pletinckx,D,28,190.0,193,M,949101,EUR,971136000,D,28,28,False,True,34.0,26.0,5.0,2.0,0.0,19.0,21.0,7.0,13.0,6.0,,1.0,4.0,,,,,,,90.0,45.0,7.2,9.0,,0.00704158,70.732723123509,11.0,-8.925,7.665,,0,,,0.1,0.06,0.31,,5.0,2.0,5.0,,1.0,4.0,2.0,1.0,,,,1.0,,,,,,,,,,,,,,
14035958,away,Oud-Heverlee Leuven,Noë Dussenne,,noe-dussenne,N. Dussenne,D,3,191.0,108,M,115569,EUR,702604800,D,3,3,False,,38.0,25.0,8.0,3.0,0.0,18.0,20.0,7.0,18.0,10.0,2.0,15.0,3.0,,,,,,,90.0,56.0,7.3,13.0,0.1891,0.00418627,98.310588430558,12.0,25.2,19.635,,2,,-0.39,0.13,0.02,0.23,,2.0,10.0,3.0,,,,,,,,,,,,,,,,,,,,1.0,,,
14035958,away,Oud-Heverlee Leuven,Roggerio Nyakossi,,roggerio-nyakossi,R. Nyakossi,D,34,194.0,192,M,1129502,EUR,1073952000,D,34,34,False,,21.0,20.0,1.0,1.0,0.0,16.0,16.0,4.0,5.0,4.0,,4.0,,,,,,,,63.0,28.0,7.0,1.0,,0.00158625,58.649599437957,12.0,32.025,6.825,,0,,,0.02,0.01,0.14,,2.0,3.0,2.0,,,1.0,,,,,,,,,,,,,,,,,,,,
14035958,away,Oud-Heverlee Leuven,Óscar Gil,,oscar-gil,Ó. Gil,D,27,175.0,90,M,959820,EUR,893548800,M,27,27,False,,24.0,17.0,3.0,2.0,0.0,9.0,10.0,8.0,14.0,6.0,,4.0,,2.0,,,,,,80.0,58.0,6.8,16.0,0.1965,0.0109715,108.49077665358,13.0,-64.89,5.355,,2,,-0.39,-0.16,0.14,0.17,,,,6.0,,1.0,4.0,2.0,,1.0,,2.0,,0.3113,,2.0,,3.0,,1.0,1.0,,,1.0,,,
14035958,away,Oud-Heverlee Leuven,Łukasz Łakomy,,lukasz-lakomy,Ł. Łakomy,M,24,181.0,794,M,1001201,EUR,979776000,M,24,24,False,,40.0,23.0,8.0,,0.0,8.0,9.0,15.0,31.0,3.0,1.0,1.0,8.0,,,,,,,90.0,61.0,6.2,25.0,0.2976,0.0222731,142.12573243352,19.0,-47.88,4.725,,3,,-0.51,-0.06,0.22,-0.12,,1.0,,7.0,,,3.0,1.0,1.0,1.0,,2.0,,0.1282,,4.0,,,2.0,2.0,,,1.0,3.0,,,
14035958,away,Oud-Heverlee Leuven,Birger Verstraete,,birger-verstraete,B. Verstraete,M,4,171.0,119,M,192268,EUR,766454400,M,4,4,False,,38.0,28.0,7.0,2.0,0.0,11.0,13.0,17.0,25.0,5.0,,1.0,3.0,1.0,,,,,,90.0,49.0,6.9,13.0,,0.0150932,78.82562937348,10.0,-1.05,7.56,,0,,,0.22,0.06,0.2,,,1.0,5.0,,,3.0,,2.0,4.0,,,1.0,,,,,1.0,,,,,,,,,
14035958,away,Oud-Heverlee Leuven,Youssef Maziz,,youssef-maziz,Y. Maziz,M,10,175.0,445,M,862821,EUR,898646400,M,10,10,False,,42.0,35.0,6.0,1.0,0.0,16.0,18.0,19.0,24.0,,2.0,2.0,6.0,,,,,,,79.0,56.0,6.4,13.0,0.0633,0.21074,153.73092973955,21.0,7.14,27.51,,2,,-0.01,0.19,0.05,-0.1,,2.0,,3.0,,,,,1.0,,,,,,1.0,5.0,2.0,,2.0,,,,,1.0,,,
14035958,away,Oud-Heverlee Leuven,Henok Teklab,,henok-teklab,H. Teklab,M,14,174.0,150,M,940558,EUR,911174400,M,14,14,False,,36.0,32.0,1.0,1.0,0.0,16.0,16.0,16.0,20.0,4.0,,4.0,4.0,,,,,,,90.0,54.0,7.2,8.0,0.0146,0.349714,121.13489305118,18.0,-30.03,8.61,,1,,-0.05,0.3,0.17,-0.04,,1.0,1.0,4.0,,,3.0,1.0,2.0,,,1.0,,0.0091,,1.0,,,2.0,1.0,,,1.0,2.0,1.0,,
14035958,away,Oud-Heverlee Leuven,Chukwubuikem Ikwuemesi,,ikwuemesi-chukwubuikem,C. Ikwuemesi,F,19,195.0,417,M,1143547,EUR,996969600,F,19,19,False,,8.0,6.0,,,0.0,2.0,2.0,4.0,6.0,1.0,,,1.0,1.0,,,,,,68.0,15.0,6.2,6.0,,0.0111543,28.867779505038,4.0,-3.675,5.67,,0,,,-0.05,-0.52,0.0,,2.0,,4.0,,,,,3.0,1.0,,,,,,,,,,1.0,,,,,,,
14035958,away,Oud-Heverlee Leuven,Sory Kaba,,sory-kaba,S. Kaba,F,39,191.0,1032,M,869131,EUR,806889600,F,39,39,False,,28.0,19.0,2.0,,0.0,6.0,6.0,13.0,22.0,9.0,1.0,,7.0,4.0,,,,,,90.0,48.0,6.9,19.0,0.8273,0.0739331,77.537798454975,14.0,-39.48,4.83,,4,,0.31,-0.11,0.12,-0.04,,6.0,3.0,15.0,2.0,,2.0,2.0,4.0,3.0,,1.0,,0.9862,,1.0,,,2.0,5.0,,,,1.0,1.0,1.0,
14035958,away,Oud-Heverlee Leuven,Takuma Ominami,,takuma-ominami,T. Ominami,D,5,184.0,257,M,832976,EUR,881971200,D,5,5,True,,6.0,6.0,1.0,1.0,0.0,5.0,5.0,1.0,1.0,1.0,,2.0,1.0,,,,,,,27.0,8.0,6.6,,,0.00028291,9.4752595742808,1.0,7.56,7.56,,0,,,0.0,-0.02,-0.01,,2.0,1.0,4.0,,,,,,1.0,,,,,,,,,,,,,,1.0,,,
14035958,away,Oud-Heverlee Leuven,Mathieu Maertens,,mathieu-maertens,M. Maertens,F,33,182.0,86,M,360652,EUR,796262400,M,33,33,True,,6.0,6.0,,,0.0,,,6.0,6.0,4.0,1.0,,4.0,3.0,,,,,,22.0,15.0,7.0,2.0,0.2505,0.0263698,93.314073723042,5.0,-67.41,6.72,,3,,-0.17,0.02,0.19,0.17,,2.0,,3.0,,,1.0,1.0,2.0,1.0,,2.0,,0.1813,,,,,1.0,,1.0,,,,,,
14035958,away,Oud-Heverlee Leuven,Wouter George,,wouter-george,W. George,M,6,172.0,63,M,983027,EUR,1015027200,M,6,6,True,,5.0,3.0,,,0.0,,1.0,3.0,4.0,1.0,,,,,,,,,,11.0,10.0,6.7,3.0,0.029,0.0041258,10.086258557315,2.0,-6.3,-1.68,,1,,0.13,0.01,0.01,-0.05,,,,2.0,,,1.0,1.0,,1.0,,1.0,,0.1169,,,,,1.0,,,,,1.0,,,1.0
14035958,away,Oud-Heverlee Leuven,Davis Opoku,Davis Opoku,davis-opoku,D. Opoku,D,99,,100,M,1860321,EUR,1193616000,D,99,99,True,,2.0,2.0,,,0.0,1.0,1.0,1.0,1.0,1.0,,,1.0,,,,,,,10.0,7.0,6.7,2.0,,0.0007667,3.0025923799277,1.0,-1.995,-1.995,,0,,,0.04,-0.04,-0.03,,,,2.0,,,1.0,1.0,,1.0,,,,,,,,,,,,,,1.0,,,
14035958,away,Oud-Heverlee Leuven,Maxence Prévot,,maxence-prevot,M. Prévot,G,16,184.0,55,M,785520,EUR,860544000,G,16,16,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14035958,away,Oud-Heverlee Leuven,Viktor Damjanić,,viktor-damjanic,V. Damjanić,D,15,197.0,113,M,1157903,EUR,1130976000,D,15,15,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14035958,away,Oud-Heverlee Leuven,Abdoul Karim Traoré,,abdoul-karim-traore,A. K. Traoré,F,9,178.0,1010,M,2033824,EUR,1168560000,F,9,9,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14035958,away,Oud-Heverlee Leuven,Jovan Mijatović,Jovan Mijatovic,jovan-mijatovic,J. Mijatović,F,11,179.0,1132,M,1146136,EUR,1121040000,F,22,22,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14035958,away,Oud-Heverlee Leuven,Casper Terho,,terho-casper,C. Terho,F,17,184.0,347,M,1050672,EUR,1056412800,F,11,11,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
