match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_aerialLost,stat_duelLost,stat_challengeLost,stat_totalContest,stat_shotOffTarget,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_expectedGoals,captain,stat_dispossessed,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_errorLeadToAShot,stat_expectedGoalsOnTarget,stat_totalCross,stat_wonContest,stat_blockedScoringAttempt,stat_hitWoodwork,stat_keyPass,stat_bigChanceCreated,stat_accurateCross,stat_goals
12514002,away,Santa Clara,Gabriel Batista,gabriel-batista,G. Batista,G,1,188,348,M,822526,EUR,896832000,G,1,1,False,22.0,10.0,17.0,5.0,0.0,7.0,9.0,3.0,13.0,,,,7.0,1.0,1.0,2.0,,,90.0,28.0,7.0,12.0,0.00085693,0,0.8396,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,
12514002,away,Santa Clara,Sidney Lima,sidney-lima,S. Lima,D,23,182,139,M,1131145,EUR,853459200,D,23,23,False,31.0,19.0,7.0,1.0,0.0,16.0,18.0,3.0,14.0,4.0,8.0,11.0,3.0,,,,,,90.0,58.0,7.2,16.0,0.00123316,1,,Sidney,,2.0,4.0,,,,,2.0,2.0,1.0,,2.0,1.0,0.0341,,1.0,,,,,1.0,,1.0,,,,,
12514002,away,Santa Clara,Luís Rocha,luis-rocha,L. Rocha,D,13,186,44,M,141012,EUR,524275200,D,13,13,False,34.0,24.0,4.0,1.0,0.0,21.0,27.0,3.0,7.0,1.0,1.0,3.0,3.0,,,,,,90.0,39.0,6.6,10.0,0.00107953,0,,,,,2.0,,,,1.0,,,,,,2.0,,,,,,,,,,,,,,,
12514002,away,Santa Clara,Frederico Venâncio,frederico-venancio,F. Venâncio,D,21,186,71,M,254815,EUR,728784000,D,21,21,False,25.0,22.0,2.0,2.0,0.0,18.0,20.0,4.0,5.0,2.0,3.0,2.0,4.0,,,,,,90.0,31.0,7.1,3.0,0.0014829,0,,,,2.0,2.0,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,
12514002,away,Santa Clara,Lucas Soares,lucas-soares,L. Soares,M,42,176,85,M,991358,EUR,894240000,M,42,42,False,21.0,16.0,1.0,1.0,0.0,7.0,10.0,9.0,12.0,3.0,8.0,1.0,3.0,,,,,,74.0,38.0,6.8,10.0,0.0153672,0,,,,1.0,2.0,,1.0,,,1.0,4.0,3.0,2.0,1.0,,,,1.0,,,,,1.0,1.0,,,,,,
12514002,away,Santa Clara,Pedro Ferreira,ferreira-pedro,P. Ferreira,M,8,183,121,M,851277,EUR,883958400,M,8,8,False,27.0,21.0,5.0,3.0,0.0,14.0,15.0,7.0,12.0,2.0,9.0,1.0,4.0,,,,,,90.0,45.0,7.3,8.0,0.00600567,1,,,,3.0,8.0,1.0,2.0,,,3.0,6.0,3.0,,,2.0,0.0502,,1.0,,1.0,,0.0174,,1.0,,,,,,
12514002,away,Santa Clara,Gustavo Klismahn,gustavo-klismahn,G. Klismahn,M,77,179,89,M,1162051,EUR,943315200,M,77,77,False,32.0,26.0,4.0,3.0,0.0,11.0,13.0,15.0,21.0,1.0,3.0,3.0,6.0,,,,,,90.0,51.0,6.7,12.0,0.0217047,2,,Klismahn,,3.0,8.0,1.0,1.0,1.0,,1.0,,,4.0,1.0,5.0,0.0274,,,,,,,2.0,1.0,1.0,,,,,
12514002,away,Santa Clara,Matheus Araújo,matheus-araujo,M. Araújo,D,32,185,323,M,1105841,EUR,983404800,M,32,32,False,33.0,16.0,12.0,1.0,0.0,8.0,13.0,8.0,20.0,1.0,5.0,2.0,5.0,,,,,,90.0,57.0,6.6,25.0,0.0150585,1,,Matheus,,,2.0,2.0,,1.0,,1.0,3.0,1.0,,1.0,,0.0112,,,,,,,,,,,1.0,,,
12514002,away,Santa Clara,Vinícius Lopes,vinicius-lopes,V. Lopes,F,70,175,316,M,1001753,EUR,926035200,F,70,70,False,11.0,10.0,,,1.0,3.0,3.0,7.0,8.0,,3.0,,4.0,,,,,,64.0,19.0,6.7,5.0,0.0364776,0,,,,2.0,8.0,1.0,,,,,2.0,,1.0,1.0,3.0,,,3.0,,,,,,,,,1.0,,,
12514002,away,Santa Clara,Alisson Safira,allison-safira,A. Safira,F,25,178,356,M,870927,EUR,795398400,F,9,9,False,17.0,8.0,,,0.0,3.0,4.0,5.0,13.0,5.0,7.0,,1.0,,,,,,89.0,29.0,6.5,13.0,0.0139461,0,,,,7.0,13.0,1.0,,,,,1.0,1.0,2.0,2.0,4.0,,,2.0,,,,,,,,,,,,
12514002,away,Santa Clara,Gabriel Silva,gabriel-silva,Gabriel Silva,F,10,177,795,M,1046794,EUR,1016755200,F,11,11,False,12.0,7.0,,,0.0,1.0,3.0,6.0,10.0,,4.0,,5.0,,,,,,74.0,32.0,7.0,17.0,0.0186796,1,,Gabriel Silva,,3.0,10.0,,2.0,,,,1.0,1.0,5.0,2.0,3.0,0.0514,,3.0,,1.0,,0.1302,1.0,1.0,,,,,,1.0
12514002,away,Santa Clara,Ricardinho,ricardinho,Ricardinho,M,21,178,116,M,1094399,EUR,902361600,M,10,10,True,12.0,10.0,,,0.0,1.0,2.0,9.0,10.0,1.0,2.0,,3.0,,,,,,26.0,20.0,7.2,4.0,0.0415485,2,,,,,3.0,1.0,1.0,,,1.0,1.0,1.0,1.0,,1.0,0.4456,,,1.0,2.0,,0.7647,,,,,1.0,,,1.0
12514002,away,Santa Clara,Matheus Pereira,matheus-pereira,M. Pereira,M,3,172,198,M,1016898,EUR,977356800,D,3,3,True,9.0,6.0,1.0,,1.0,,,7.0,11.0,,4.0,1.0,4.0,,,,,,16.0,19.0,7.9,6.0,0.3038,0,,,,3.0,4.0,,2.0,,,,1.0,1.0,1.0,2.0,,,,,,,,,2.0,1.0,,,2.0,2.0,1.0,
12514002,away,Santa Clara,Diogo Calila,diogo-calila,D. Calila,M,2,173,593,M,892083,EUR,907977600,D,2,2,True,2.0,1.0,,,0.0,,,1.0,2.0,1.0,2.0,,1.0,,,,,,16.0,6.0,6.6,2.0,0.00034383,0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,
12514002,away,Santa Clara,Serginho,serginho,Serginho,M,35,181,94,M,1019184,EUR,944006400,M,35,35,True,7.0,6.0,,,0.0,,1.0,6.0,6.0,1.0,1.0,,1.0,,,,,,9.0,8.0,6.5,1.0,0.0063157,0,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
12514002,away,Santa Clara,Neneca,neneca,Neneca,G,12,192,90,M,1186955,EUR,1061942400,G,12,12,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12514002,away,Santa Clara,Alysson Silva,alysson-silva,A. Silva,D,4,183,46,M,1884129,EUR,1032998400,D,14,14,True,,,,,,,,,,,,,,,,,,,,,,,,0,,Alysson Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12514002,away,Santa Clara,Daniel Borges,daniel-borges,D. Borges,M,41,183,73,M,1117007,EUR,1049587200,D,41,41,True,,,,,,,,,,,,,,,,,,,,,,,,0,,Daniel Borges,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12514002,away,Santa Clara,Rodrigo Varanda,rodrigo-varanda,Rodrigo Varanda,F,30,178,198,M,1105305,EUR,1047340800,F,30,30,True,,,,,,,,,,,,,,,,,,,,,,,,0,,Rodrigo Varanda,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12514002,away,Santa Clara,João Costa,joao-costa,J. Costa,F,17,185,78,M,1511976,EUR,952387200,F,17,17,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
