match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_duelLost,stat_duelWon,stat_challengeLost,stat_bigChanceCreated,stat_shotOffTarget,stat_blockedScoringAttempt,stat_totalClearance,stat_totalTackle,stat_fouls,stat_expectedGoals,stat_keyPass,stat_totalContest,stat_wonContest,stat_interceptionWon,stat_wonTackle,stat_errorLeadToAShot,stat_dispossessed,stat_unsuccessfulTouch,stat_totalOffside,captain,stat_outfielderBlock,stat_wasFouled,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoalsOnTarget,stat_aerialWon,stat_bigChanceMissed,stat_hitWoodwork,stat_punches
12117316,away,Grêmio,Alexander Aravena,alexander-aravena,A. Aravena,M,16,174,2831,M,,1000502,EUR,1031270400,M,16,16,False,13.0,10.0,,,0.0,4.0,4.0,8.0,11.0,3.0,,,69.0,23.0,6.9,6.0,0.118931,2,,,,2.0,2.0,,2.0,3.0,1.0,,,1.0,,,,0.0685,2.0,1.0,1.0,,,,1.0,,,,,1.0,1.0,,0.0273,1.0,,,
12117316,away,Grêmio,Martin Braithwaite,martin-braithwaite,M. Braithwaite,F,22,180,6777,M,braithwaite,66471,EUR,676080000,F,22,22,False,17.0,13.0,1.0,1.0,0.0,10.0,12.0,3.0,5.0,,,,82.0,30.0,7.4,10.0,0.00319639,3,,,,,,,5.0,8.0,,,1.0,,,,,0.3994,,3.0,1.0,,,,3.0,1.0,2.0,,,2.0,2.0,1.0,0.6404,5.0,,,
12117316,away,Grêmio,Miguel Monsalve,miguel-monsalve,M. Monsalve,M,11,177,2381,M,,1066620,EUR,1077840000,M,11,11,True,19.0,18.0,1.0,1.0,0.0,10.0,10.0,8.0,9.0,2.0,,,45.0,28.0,6.5,6.0,0.0157544,0,,Miguel Monsalve,,,,,3.0,1.0,,,,,1.0,,,,,3.0,1.0,,,,1.0,1.0,,,,,,,,,,,
12117316,away,Grêmio,Edenilson,edenilson,Edenilson,M,8,175,1388,M,,221636,EUR,629942400,M,15,15,True,5.0,5.0,1.0,1.0,0.0,2.0,2.0,4.0,4.0,1.0,,,21.0,11.0,6.8,2.0,0.0533444,0,,,,1.0,1.0,,1.0,1.0,,,,,,,1.0,,1.0,,,1.0,,,,2.0,,,,1.0,,,,,,,
12117316,away,Grêmio,Cristian Pavón,cristian-pavon,C. Pavón,M,7,169,2406,M,,358956,EUR,822182400,F,21,21,True,12.0,5.0,1.0,,0.0,1.0,4.0,4.0,9.0,1.0,,,21.0,21.0,6.9,11.0,0.498316,1,,,,1.0,,,1.0,4.0,,,,,,,,0.0162,,2.0,2.0,,,,1.0,2.0,,,,,1.0,,0.0988,2.0,,,
12117316,away,Grêmio,Diego Costa,diego-costa,Diego Costa,F,,187,4454,,diego.costa,21212,EUR,592185600,F,19,19,True,7.0,6.0,1.0,1.0,0.0,2.0,2.0,4.0,5.0,2.0,,,8.0,8.0,6.7,1.0,0.00314389,0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,
12117316,away,Grêmio,Pepê,pepe,Pepê,M,6,183,730,M,,946945,EUR,884044800,M,23,23,True,4.0,3.0,,,0.0,2.0,2.0,1.0,2.0,,,,13.0,9.0,6.6,2.0,0.0150478,0,,,,,,,2.0,3.0,,,,,1.0,1.0,1.0,,,1.0,,,1.0,,,,,,,1.0,,,,1.0,,,
12117316,away,Grêmio,Caíque,caique,Caíque,G,97,198,375,M,,839514,EUR,870307200,G,97,97,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117316,away,Grêmio,Natã,nata,Natã,D,36,180,276,M,,1175603,EUR,991699200,D,36,36,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117316,away,Grêmio,Igor Serrote,igor-schlemper,I. Serrote,D,34,180,1464,M,,1631876,EUR,1109635200,D,34,34,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117316,away,Grêmio,Fábio,fabio,Fábio,D,2,172,304,M,,40677,EUR,647481600,D,2,2,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117316,away,Grêmio,Gustavo Martins,gustavo-martins,G. Martins,D,53,191,1207,M,,1105796,EUR,1029024000,D,53,53,True,,,,,,,,,,,,,,,,,,0,,Gustavo Martins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117316,away,Grêmio,Pedro Geromel,pedro-geromel,P. Geromel,D,3,190,681,M,,13338,EUR,496108800,D,3,3,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117316,away,Grêmio,Matías Arezo,matias-arezo,M. Arezo,F,19,178,2624,M,,975814,EUR,1037836800,F,9,9,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
