match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialLost,stat_duelLost,stat_totalClearance,stat_ballRecovery,stat_errorLeadToAGoal,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_accurateCross,stat_aerialWon,stat_duelWon,stat_challengeLost,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_keyPass,stat_outfielderBlock,stat_wasFouled,stat_blockedScoringAttempt,stat_interceptionWon,captain,stat_dispossessed,stat_bigChanceCreated,stat_totalOffside,stat_bigChanceMissed,player_sofascoreId,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_goals
11067489,home,Botafogo,Danilo Barbosa,,,danilo-barbosa,D. Barbosa,M,5,182,801,M,330063,EUR,825465600,M,5,5,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067489,home,Botafogo,João Pedro Galvão,,,joao-pedro,J. P. Galvão,M,,184,122,M,1463892,EUR,989193600,M,57,57,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067489,away,Cuiabá,Walter,,,walter,Walter,G,22,188,774,M,329055,EUR,564192000,G,1,1,False,38.0,23.0,27.0,12.0,13.0,14.0,10.0,24.0,,,1.0,13.0,,,,90.0,55.0,9.2,16.0,0.00199867,0,1.9421,,,1.0,1.0,,,,,,,,,,,,,,1.0,,,True,,,,,,5.0,9.0,1.0,
11067489,away,Cuiabá,Matheus Alexandre,,,matheus-alexandre,M. Alexandre,D,33,188,291,M,953736,EUR,923443200,D,2,2,False,18.0,13.0,4.0,2.0,8.0,10.0,5.0,11.0,1.0,4.0,5.0,5.0,,,,90.0,43.0,7.5,11.0,0.00316993,0,,3.0,,3.0,8.0,1.0,,,,,5.0,5.0,1.0,1.0,,,,1.0,,,2.0,,1.0,,,,,,,,
11067489,away,Cuiabá,Marllon,,,marllon,Marllon,D,3,184,365,M,221206,EUR,703382400,D,4,4,False,32.0,27.0,6.0,2.0,24.0,27.0,3.0,5.0,1.0,4.0,6.0,4.0,,,,90.0,46.0,7.3,6.0,0.0014847,0,,,,2.0,4.0,,,,,,2.0,2.0,,2.0,,,,3.0,,,,,1.0,,,,,,,,
11067489,away,Cuiabá,Alan Empereur,,,alan-empereur,A. Empereur,D,33,186,199,M,373740,EUR,763257600,D,33,33,False,40.0,32.0,10.0,3.0,28.0,30.0,4.0,10.0,2.0,3.0,4.0,1.0,,,,90.0,48.0,6.9,9.0,0.00764446,0,,,,2.0,2.0,,,,,,,,1.0,1.0,,,,1.0,,,1.0,,,,,,,,,,
11067489,away,Cuiabá,Rikelme,,,rikelme,Rikelme,D,16,184,260,M,1102383,EUR,1058313600,D,20,20,False,26.0,20.0,4.0,,11.0,11.0,9.0,16.0,2.0,7.0,2.0,4.0,,,,80.0,43.0,6.4,10.0,0.00623327,1,,1.0,,2.0,6.0,3.0,1.0,1.0,1.0,,3.0,2.0,,1.0,0.0238,,,,,,,,1.0,,,,,,,,
11067489,away,Cuiabá,Denilson,Denilson,,denilson,Denilson,M,8,180,370,M,1175760,EUR,985305600,M,27,27,False,27.0,24.0,1.0,,14.0,15.0,10.0,12.0,1.0,6.0,,5.0,,,,59.0,36.0,6.4,6.0,0.00803222,0,,,,,2.0,2.0,2.0,2.0,,,,,3.0,3.0,,,1.0,1.0,,,1.0,,,,,,,,,,
11067489,away,Cuiabá,Raniele,,,raniele,Raniele,M,14,184,6186,M,866392,EUR,851990400,M,14,14,False,22.0,21.0,4.0,3.0,10.0,10.0,11.0,12.0,3.0,5.0,6.0,4.0,,,,90.0,38.0,7.0,2.0,0.00649196,1,,,,,3.0,1.0,,,,,1.0,,1.0,1.0,0.0154,,,3.0,2.0,1.0,1.0,,,,,,R14niele,,,,
11067489,away,Cuiabá,Lucas Mineiro,,,lucas-mineiro,L. Mineiro,M,8,188,116,M,840077,EUR,825120000,M,31,31,False,18.0,14.0,1.0,1.0,6.0,8.0,9.0,11.0,1.0,3.0,,3.0,,,,64.0,27.0,6.7,7.0,0.026048,0,,1.0,1.0,,2.0,,2.0,1.0,,,1.0,,2.0,2.0,,,1.0,,,,,,,,1.0,,,,,,
11067489,away,Cuiabá,Clayson,,,clayson,Clayson,M,29,166,372,M,811308,EUR,795571200,F,29,29,False,19.0,10.0,6.0,3.0,4.0,7.0,6.0,14.0,1.0,3.0,,8.0,,,,80.0,39.0,6.8,16.0,0.0104941,0,,2.0,,2.0,6.0,1.0,1.0,1.0,,,2.0,1.0,2.0,,,,1.0,,1.0,,,,1.0,,,,,,,,
11067489,away,Cuiabá,Deyverson,,,deyverson,Deyverson,F,16,185,4460,M,270287,EUR,673660800,F,16,16,False,15.0,11.0,3.0,2.0,4.0,5.0,7.0,11.0,6.0,8.0,4.0,4.0,,,,90.0,32.0,7.1,8.0,0.0370559,0,,1.0,,5.0,12.0,,2.0,2.0,,,3.0,3.0,1.0,2.0,,,1.0,,3.0,,,,2.0,,2.0,,,,,,
11067489,away,Cuiabá,Isidro Pitta,,,isidro-pitta,I. Pitta,F,9,183,1815,M,979861,EUR,934588800,F,9,9,False,10.0,4.0,1.0,,1.0,1.0,3.0,10.0,3.0,4.0,,1.0,,,,64.0,22.0,7.2,11.0,0.00650349,4,,1.0,,4.0,5.0,,,,1.0,1.0,,,2.0,1.0,1.0688,0.9917,,,1.0,2.0,1.0,,1.0,,,,,,,,1.0
11067489,away,Cuiabá,Fernando Sobral,,,fernando-sobral,F. Sobral,M,88,178,655,M,931479,EUR,787708800,M,88,88,True,6.0,4.0,1.0,,1.0,2.0,3.0,4.0,,4.0,,1.0,,,,31.0,15.0,6.5,5.0,0.00270459,0,,,,,3.0,1.0,1.0,,,,2.0,1.0,1.0,1.0,,,,1.0,1.0,,,,1.0,,,,,,,,
11067489,away,Cuiabá,Wellington Silva,,,wellington-silva,Wellington Silva,M,37,170,241,M,121264,EUR,726278400,M,11,11,True,5.0,4.0,,,2.0,2.0,2.0,3.0,1.0,5.0,,3.0,,,,26.0,10.0,6.3,4.0,0.00039589,0,,,,,2.0,1.0,2.0,1.0,,,,,,1.0,,,,,1.0,,,,1.0,,1.0,,,,,,
11067489,away,Cuiabá,Filipe Augusto,,,filipe-augusto,Filipe Augusto,M,6,182,119,M,254561,EUR,745113600,M,5,5,True,10.0,7.0,,,4.0,6.0,3.0,4.0,1.0,3.0,1.0,2.0,,,,26.0,13.0,6.5,4.0,0.0006587,0,,,,1.0,2.0,1.0,,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,
11067489,away,Cuiabá,Patric Calmon,,,patric-calmon,P. Calmon,D,94,181,131,M,987168,EUR,773366400,D,94,94,True,1.0,1.0,1.0,1.0,1.0,1.0,,,,,1.0,,,,,10.0,4.0,6.6,1.0,0.00026065,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067489,away,Cuiabá,Jonathan Cafú,,,jonathan-cafu,Jonathan Cafú,M,11,175,197,M,790103,EUR,679104000,F,7,7,True,3.0,2.0,,,,,2.0,3.0,,3.0,,,,,,10.0,9.0,6.5,4.0,0.00799439,0,,,,,2.0,1.0,,,,,1.0,,1.0,,,,,,1.0,,1.0,,2.0,,,,,,,,
11067489,away,Cuiabá,Vinicius Barreta,,,vinicius-barreta,Vinicius Barreta,G,12,188,20,M,875177,EUR,924220800,G,26,26,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067489,away,Cuiabá,João Carlos,,,joao-carlos,J. Carlos,G,12,190,52,M,795227,EUR,576288000,G,21,21,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067489,away,Cuiabá,Allyson,,,allyson,Allyson,D,3,184,69,M,809194,EUR,656640000,D,34,34,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067489,away,Cuiabá,Uendel,,,uendel,Uendel,D,,179,34,,123357,EUR,592272000,D,6,6,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067489,away,Cuiabá,Emerson Ramon,Emerson Ramon,,emerson-ramon,Emerson Ramon,M,94,178,125,M,1130178,EUR,975024000,F,17,17,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067489,away,Cuiabá,Ronald,,,ronald,Ronald,M,8,171,426,M,931521,EUR,866592000,M,8,8,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067489,away,Cuiabá,Calebe Costa,,,calebe-costa,C. Costa,M,5,187,51,M,1645786,EUR,1054944000,M,55,55,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
