match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_totalCross,stat_accurateCross,stat_duelLost,stat_totalContest,stat_unsuccessfulTouch,player_firstName,stat_aerialWon,stat_duelWon,stat_shotOffTarget,stat_outfielderBlock,stat_interceptionWon,stat_fouls,stat_keyPass,stat_wonContest,stat_onTargetScoringAttempt,stat_aerialLost,stat_totalTackle,stat_wonTackle,stat_challengeLost,player_lastName,stat_bigChanceCreated,stat_blockedScoringAttempt,stat_hitWoodwork,stat_wasFouled,captain,stat_dispossessed,stat_bigChanceMissed,stat_penaltyWon,stat_penaltyMiss,stat_goodHighClaim,stat_penaltySave,stat_penaltyFaced,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_goals,stat_penaltyConceded,stat_totalOffside
10407345,away,KV Kortrijk,Alexandre De Bruyn,alexandre-de-bruyn,A. D. Bruyn,M,,177,20,M,844444,EUR,770688000,M,20,20,False,23.0,21.0,3.0,3.0,11.0,11.0,10.0,12.0,,1.0,,,,45.0,27.0,6.7,4.0,0,,,,,2.0,,,1.0,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,
10407345,away,KV Kortrijk,Billal Messaoudi,billal-messaoudi,B. Messaoudi,M,9,184,643,M,1125840,EUR,882662400,F,9,9,False,24.0,20.0,4.0,3.0,5.0,7.0,15.0,17.0,1.0,7.0,,,,89.0,40.0,6.8,9.0,0,,,5.0,4.0,2.0,,2.0,5.0,,,,2.0,2.0,2.0,,,,,,,,,,1.0,,1.0,,,,,,,,,,,
10407345,away,KV Kortrijk,Pape Habib Gueye,pape-habib-gueye,P. H. Gueye,F,77,188,358,M,880778,EUR,937785600,F,17,17,False,8.0,5.0,,,1.0,2.0,4.0,6.0,,1.0,,,,74.0,20.0,6.3,8.0,0,,,8.0,,3.0,,1.0,5.0,,,,1.0,,,,3.0,1.0,1.0,2.0,,,,,3.0,,2.0,,,,,,,,,,,
10407345,away,KV Kortrijk,Dylan Mbayo,dylan-mbayo,D. Mbayo,M,15,175,263,M,923968,EUR,1002758400,F,7,7,False,17.0,13.0,,,5.0,5.0,9.0,13.0,1.0,4.0,,,,89.0,34.0,7.3,8.0,0,1.0,1.0,3.0,4.0,1.0,Dylan,,10.0,,,,1.0,2.0,3.0,,,2.0,1.0,,Mbayo,,,,5.0,,1.0,,,,,,,,,,,
10407345,away,KV Kortrijk,Sambou Sissoko,sambou-sissoko,S. Sissoko,M,14,171,138,M,1008225,EUR,962236800,M,14,14,True,21.0,19.0,2.0,2.0,14.0,15.0,5.0,6.0,,2.0,,,,45.0,24.0,6.6,3.0,0,,,2.0,,,,1.0,1.0,,,1.0,,,,,,,,1.0,,,,,,,1.0,,,,,,,,,,,
10407345,away,KV Kortrijk,Faïz Selemani,faiz-selemani,F. Selemani,F,7,178,362,M,842745,EUR,754617600,F,10,10,True,8.0,7.0,,,2.0,2.0,6.0,9.0,,1.0,,,,16.0,18.0,7.0,7.0,2,3.0,1.0,4.0,2.0,1.0,,1.0,2.0,,,,,,1.0,2.0,2.0,,,,,,,,,,1.0,,,,,,,,,,,
10407345,away,KV Kortrijk,João Silva,joao-silva,J. Silva,D,44,187,281,M,1068519,EUR,916272000,D,44,44,True,1.0,,,,,1.0,,,,,,,,1.0,1.0,,1.0,0,,,1.0,,,,1.0,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
10407345,away,KV Kortrijk,Dion De Neve,dion-de-neve,D. D. Neve,M,14,180,101,M,923974,EUR,992304000,M,23,23,True,,,,,,,,,,,,,,1.0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10407345,away,KV Kortrijk,David Henen,david-henen,D. Henen,F,10,185,72,M,790765,EUR,829872000,F,77,77,True,4.0,3.0,1.0,1.0,,,3.0,4.0,,1.0,,,,1.0,8.0,,4.0,0,,,1.0,,2.0,,1.0,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,
10407345,away,KV Kortrijk,Tom Vandenberghe,tom-vandenberghe,T. Vandenberghe,G,23,190,81,M,1046454,EUR,714009600,G,1,1,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10407345,away,KV Kortrijk,Massimo Bruno,massimo-bruno,M. Bruno,M,17,177,59,M,94298,EUR,748224000,F,70,70,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
