match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,player_firstName,player_lastName,stat_aerialWon,stat_duelLost,stat_duelWon,stat_blockedScoringAttempt,stat_totalClearance,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_aerialLost,stat_interceptionWon,stat_totalContest,stat_wonContest,stat_outfielderBlock,captain,stat_totalCross,stat_keyPass,stat_accurateCross,stat_challengeLost,stat_shotOffTarget,stat_dispossessed,stat_onTargetScoringAttempt,stat_goals,stat_totalOffside,stat_goodHighClaim,stat_goalAssist,stat_bigChanceCreated,stat_hitWoodwork,stat_bigChanceMissed,player_sofascoreId
11523763,away,Middlesbrough,Hayden Hackney,hayden-hackney,H. Hackney,M,7,178,1282,M,1008471,EUR,1025049600,M,7,7,False,46.0,42.0,3.0,2.0,16.0,17.0,26.0,31.0,7.0,,,90.0,64.0,7.7,8.0,3,,,,5.0,5.0,,,,,,2.0,3.0,1.0,2.0,4.0,3.0,2.0,,2.0,1.0,,,1.0,,2.0,,,,,,,,
11523763,away,Middlesbrough,Marcus Forss,marcus-forss,M. Forss,M,24,182,371,M,944201,EUR,929664000,F,21,21,False,12.0,11.0,,,3.0,3.0,8.0,10.0,,,,73.0,22.0,6.5,5.0,2,,,,4.0,2.0,2.0,,1.0,1.0,1.0,1.0,2.0,,,2.0,,,,1.0,1.0,,,,,,,,,,,,,
11523763,away,Middlesbrough,Emmanuel Latte Lath,emmanuel-latte-lath,E. L. Lath,F,19,180,1498,M,848074,EUR,915148800,F,9,9,False,11.0,11.0,,,7.0,7.0,4.0,4.0,1.0,,,85.0,27.0,6.4,9.0,1,,,1.0,5.0,3.0,,1.0,,,6.0,2.0,1.0,1.0,,,,,,,1.0,,,,3.0,1.0,,1.0,,,,,1.0,
11523763,away,Middlesbrough,Isaiah Jones,isaiah-jones,I. Jones,M,25,181,158,M,1007056,EUR,930355200,F,11,11,False,33.0,27.0,3.0,3.0,9.0,11.0,18.0,25.0,4.0,,,85.0,52.0,7.1,15.0,1,,,1.0,7.0,6.0,,,,,1.0,2.0,2.0,1.0,1.0,7.0,3.0,,,3.0,1.0,,,1.0,,,,,,,,,,
11523763,away,Middlesbrough,Samuel Silvera,samuel-silvera,S. Silvera,M,22,179,210,M,991166,EUR,972432000,F,18,18,True,9.0,9.0,,,1.0,1.0,8.0,8.0,1.0,,,17.0,14.0,6.8,2.0,2,,,,2.0,1.0,1.0,,,,1.0,,,,,1.0,1.0,,,,,,1.0,,1.0,1.0,,,,,,,,
11523763,away,Middlesbrough,Morgan Rogers,morgan-rogers,M. Rogers,M,27,187,13680,M,948261,EUR,1027641600,F,10,10,True,13.0,11.0,,,1.0,2.0,10.0,11.0,,,,12.0,25.0,8.1,5.0,2,,,,2.0,2.0,1.0,,1.0,1.0,1.0,1.0,,,,2.0,,,,,1.0,,,,,1.0,1.0,,,1.0,,,,mrogers
11523763,away,Middlesbrough,Riley McGree,riley-mcgree,R. McGree,M,8,178,305,M,835998,EUR,909964800,M,8,8,True,8.0,8.0,,,1.0,1.0,8.0,9.0,3.0,,,12.0,16.0,8.5,6.0,1,,,,1.0,,,,,,4.0,,,,,,,,,2.0,1.0,1.0,,,1.0,1.0,1.0,,,1.0,1.0,,,
11523763,away,Middlesbrough,Josh Coburn,josh-coburn,J. Coburn,F,19,193,135,M,1010009,EUR,1039132800,F,19,19,True,1.0,1.0,,,1.0,1.0,,,1.0,,,12.0,2.0,6.5,1.0,0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,
11523763,away,Middlesbrough,Jamie Jones,jamie-jones,J. Jones,G,,188,22,M,38689,EUR,603763200,G,32,32,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11523763,away,Middlesbrough,Jonathan Howson,jonathan-howson,J. Howson,D,6,180,62,M,16589,EUR,580176000,M,16,16,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11523763,away,Middlesbrough,Bryant Akono Bilongo,bryant-akono-bilongo,B. A. Bilongo,D,29,180,40,M,1173140,EUR,1000512000,D,57,57,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11523763,away,Middlesbrough,Martín Payero,martin-payero,M. Payero,M,32,182,796,M,895592,EUR,905472000,M,20,20,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11523763,away,Middlesbrough,Alexander Gilbert,gilbert-alexander,A. Gilbert,F,14,183,135,M,1005765,EUR,1009497600,F,14,14,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
