match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_interceptionWon,stat_unsuccessfulTouch,stat_fouls,stat_blockedScoringAttempt,stat_totalClearance,stat_clearanceOffLine,stat_outfielderBlock,stat_totalTackle,stat_wonTackle,captain,stat_wasFouled,stat_goalAssist,stat_totalContest,stat_wonContest,stat_onTargetScoringAttempt,stat_keyPass,player_firstName,player_lastName,stat_goals,stat_totalOffside,stat_shotOffTarget,stat_hitWoodwork,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_accurateCross,stat_bigChanceCreated,stat_bigChanceMissed
10434048,away,İstanbulspor,Okan Erdoğan,okan-erdogan,O. Erdoğan,D,3,185,55,M,881213,EUR,907027200,D,23,23,False,42.0,32.0,4.0,2.0,23.0,27.0,9.0,16.0,7.0,,86.0,52.0,6.7,13.0,0,1.0,2.0,2.0,3.0,4.0,1.0,,2.0,1.0,,,1.0,,,2.0,2.0,,,,,,,,,,,,,,,,,,,
10434048,away,İstanbulspor,Mehmet Yeşil,mehmet-yesil,M. Yeşil,D,21,188,50,M,840639,EUR,896572800,D,4,4,False,41.0,34.0,10.0,6.0,22.0,24.0,12.0,17.0,8.0,,90.0,58.0,7.3,7.0,1,,,,,3.0,,,2.0,,,,7.0,,,2.0,1.0,,,,1.0,1.0,,,,,,,1.0,,,,,,,
10434048,away,İstanbulspor,Tuncer Duhan Aksu,tuncer-duhan-aksu,T. D. Aksu,D,3,183,18,M,893007,EUR,873936000,D,3,3,False,41.0,37.0,3.0,2.0,21.0,23.0,17.0,19.0,4.0,,90.0,53.0,7.0,4.0,0,1.0,,,1.0,2.0,,,1.0,,1.0,,2.0,,1.0,1.0,1.0,,1.0,,,,,1.0,,,,,,,,,,1.0,,
10434048,away,İstanbulspor,Ali Yaşar,ali-yasar,A. Yaşar,D,66,180,30,M,190815,EUR,794620800,D,66,66,False,42.0,35.0,5.0,2.0,13.0,16.0,22.0,31.0,3.0,,90.0,66.0,6.8,13.0,0,5.0,1.0,3.0,5.0,6.0,,1.0,2.0,,3.0,,,,,3.0,2.0,,,,,,,1.0,,,,,,,,,,,,
10434048,away,İstanbulspor,Kristal Abazaj,abazaj-kristal,K. Abazaj,F,77,183,55,M,900127,EUR,836611200,M,7,7,False,9.0,6.0,,,3.0,3.0,4.0,8.0,4.0,,58.0,16.0,6.9,5.0,1,2.0,,,,2.0,,,1.0,1.0,,,,,,,,,1.0,,1.0,1.0,,1.0,,,,,1.0,,,,,1.0,,
10434048,away,İstanbulspor,Melih Kabasakal,kabasakal-melih,M. Kabasakal,M,6,178,98,M,828872,EUR,824601600,M,57,57,False,69.0,63.0,5.0,2.0,36.0,37.0,28.0,37.0,8.0,,90.0,96.0,7.6,15.0,1,5.0,,,3.0,7.0,,2.0,2.0,3.0,1.0,,,,1.0,5.0,4.0,,1.0,,1.0,1.0,,1.0,,,,,1.0,,,,,1.0,,
10434048,away,İstanbulspor,Ferhat Yazgan,ferhat-yazgan,F. Yazgan,M,6,183,14,M,999427,EUR,719539200,M,6,6,False,32.0,24.0,6.0,2.0,9.0,11.0,15.0,21.0,5.0,,58.0,36.0,6.2,10.0,0,,1.0,1.0,5.0,1.0,,2.0,1.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,
10434048,away,İstanbulspor,Jetmir Topalli,jetmir-topalli,J. Topalli,M,98,180,102,M,987126,EUR,886809600,M,98,98,False,29.0,23.0,1.0,,6.0,6.0,18.0,29.0,5.0,,90.0,52.0,7.0,14.0,3,6.0,3.0,,5.0,6.0,,,,2.0,1.0,,2.0,,1.0,2.0,2.0,,2.0,,3.0,2.0,1.0,2.0,,,,,2.0,,,,,1.0,1.0,2.0
10434048,away,İstanbulspor,İbrahim Yilmaz,ibrahim-yilmaz,İ. Yilmaz,F,,184,30,M,135689,EUR,760492800,F,9,9,False,18.0,12.0,1.0,,4.0,4.0,8.0,14.0,2.0,,90.0,27.0,6.7,9.0,4,,4.0,2.0,7.0,3.0,1.0,1.0,,2.0,1.0,1.0,1.0,,,1.0,,True,,,,,,2.0,,,,1.0,3.0,,,,,,1.0,2.0
10434048,away,İstanbulspor,Muammer Sarıkaya,muammer-sarikaya,M. Sarıkaya,M,24,179,36,M,816571,EUR,886982400,M,24,24,True,12.0,11.0,1.0,,4.0,4.0,7.0,8.0,1.0,,32.0,21.0,7.2,1.0,1,,,,,6.0,,,,,,,,,,3.0,2.0,,3.0,,,,,1.0,,,,,1.0,,,,,,,
10434048,away,İstanbulspor,Valon Ethemi,valon-ethemi,V. Ethemi,M,27,179,123,M,904945,EUR,875836800,M,27,27,True,8.0,7.0,,,3.0,3.0,4.0,7.0,4.0,,32.0,17.0,6.5,7.0,1,2.0,,,2.0,1.0,,,,2.0,,,,,,,,,,,3.0,1.0,,,,,,,1.0,,,,,,,
10434048,away,İstanbulspor,Kagan Bağış,kagan-bagis,K. Bağış,M,,178,1,M,997717,EUR,892166400,M,77,77,True,7.0,5.0,1.0,,2.0,3.0,3.0,5.0,2.0,,23.0,16.0,5.9,6.0,0,1.0,,,3.0,,1.0,1.0,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,
10434048,away,İstanbulspor,Patrick Ebert,patrick-ebert,P. Ebert,M,,175,4,,8705,EUR,542937600,M,20,20,True,3.0,2.0,,,1.0,1.0,1.0,3.0,,,11.0,5.0,6.4,2.0,1,1.0,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,
10434048,away,İstanbulspor,Alp Arda,alp-arda,A. Arda,G,59,192,35,M,999485,EUR,802483200,G,59,59,True,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10434048,away,İstanbulspor,Michael Ologo,michael-ologo,M. Ologo,D,5,189,66,M,1142908,EUR,1049500800,D,50,50,True,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10434048,away,İstanbulspor,Abdullah Dijlan Aydin,aydin-abdullah-dijlan,A. D. Aydin,M,11,183,11,M,992580,EUR,961113600,M,8,8,True,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10434048,away,İstanbulspor,Aldin Čajić,aldin-cajic,A. Čajić,M,,182,17,M,129010,EUR,716169600,M,11,11,True,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10434048,away,İstanbulspor,Yusuf Ali Özer,yusuf-ali-ozer,Y. A. Özer,M,44,178,20,M,1035355,EUR,1024444800,M,44,44,True,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10434048,away,İstanbulspor,Emir Kaan Gültekin,emir-kaan-gultekin,E. K. Gültekin,F,9,180,78,M,903714,EUR,970444800,F,19,19,True,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
