match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_wonContest,stat_totalClearance,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,captain,stat_goalAssist,stat_totalCross,stat_accurateCross,stat_bigChanceCreated,stat_blockedScoringAttempt,stat_wasFouled,stat_keyPass,stat_dispossessed,stat_onTargetScoringAttempt,stat_shotOffTarget,stat_totalOffside,stat_bigChanceMissed,stat_goals,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_clearanceOffLine
11369866,away,KV Kortrijk,Mounaim El Idrissy,,,mounaim-el-idrissy,M. El Idrissy,F,9,181,189,M,960007,EUR,918604800,M,99,99,False,27.0,19.0,3.0,,3.0,5.0,17.0,26.0,1.0,,,,90.0,42.0,6.8,15.0,0.3952,0.221,0.0280492,2,,,4.0,3.0,8.0,,,,,,,1.0,,3.0,2.0,,,4.0,1.0,,,3.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,
11369866,away,KV Kortrijk,Abdoulaye Sissako,,,abdoulaye-sissako,A. Sissako,M,8,186,79,M,846330,EUR,896140800,M,27,27,False,55.0,46.0,5.0,4.0,12.0,13.0,34.0,42.0,13.0,,,,90.0,67.0,7.8,12.0,0.0276,0.0,0.260245,1,,,2.0,3.0,7.0,1.0,,,,1.0,,4.0,3.0,1.0,,,,,,1.0,,1.0,2.0,2.0,,1.0,,,,,,
11369866,away,KV Kortrijk,Kristiyan Malinov,,,kristiyan-malinov,K. Malinov,M,33,170,108,M,136688,EUR,764985600,M,15,15,False,49.0,43.0,2.0,2.0,14.0,15.0,29.0,34.0,11.0,,,,68.0,57.0,6.7,8.0,0.0,0.0,0.0517069,0,,1.0,,7.0,3.0,3.0,,,,1.0,1.0,1.0,1.0,1.0,2.0,,,,,,,2.0,,1.0,,,,,,,,
11369866,away,KV Kortrijk,Dion De Neve,,,dion-de-neve,D. D. Neve,M,14,180,102,M,923974,EUR,992304000,M,11,11,False,25.0,20.0,1.0,,9.0,12.0,11.0,17.0,6.0,,,,68.0,42.0,6.8,10.0,0.0,0.0,0.0269338,0,,,1.0,2.0,3.0,1.0,1.0,1.0,2.0,,,1.0,1.0,,1.0,,,4.0,,,,,1.0,,,,,,,,,
11369866,away,KV Kortrijk,Massimo Bruno,,,massimo-bruno,M. Bruno,M,17,177,60,M,94298,EUR,748224000,F,70,70,False,43.0,38.0,2.0,2.0,3.0,3.0,35.0,43.0,3.0,,,,59.0,54.0,7.2,13.0,0.0,0.0,0.336649,0,,,1.0,2.0,4.0,,2.0,1.0,,,,2.0,2.0,2.0,,,,3.0,,,,,1.0,1.0,,,,,,,,
11369866,away,KV Kortrijk,Felipe Avenatti,,,felipe-avenatti,F. Avenatti,F,9,194,145,M,308058,EUR,767318400,F,20,20,False,28.0,19.0,1.0,1.0,6.0,7.0,13.0,21.0,1.0,,,,68.0,36.0,6.9,10.0,0.1008,0.0,0.336211,2,,5.0,2.0,6.0,4.0,,1.0,1.0,,,,,,1.0,1.0,,,,,,1.0,1.0,1.0,,,1.0,1.0,,,,,
11369866,away,KV Kortrijk,Abdelkahar Kadri,,,abdelkahar-kadri,A. Kadri,M,37,170,2010,M,1007528,EUR,961804800,F,10,10,False,62.0,52.0,3.0,1.0,8.0,9.0,47.0,64.0,7.0,,,,90.0,105.0,8.0,30.0,0.2818,0.379,0.343411,4,,1.0,1.0,12.0,13.0,3.0,6.0,5.0,1.0,,,5.0,,2.0,,True,,11.0,3.0,,2.0,2.0,3.0,7.0,2.0,,1.0,,,,,
11369866,away,KV Kortrijk,Isaak Davies,,,isaak-davies,I. Davies,F,39,175,111,M,1005908,EUR,1001376000,F,39,39,True,3.0,3.0,,,1.0,1.0,2.0,2.0,,,,,31.0,6.0,6.4,3.0,0.0,0.0,0.00096348,0,,,,1.0,,,1.0,,,,,,,2.0,,,,,,,,,1.0,,,,,,,,,
11369866,away,KV Kortrijk,Sheyi Ojo,,,sheyi-ojo,S. Ojo,D,17,177,264,M,284449,EUR,866678400,F,54,54,True,9.0,9.0,3.0,3.0,1.0,1.0,8.0,9.0,1.0,,,,22.0,18.0,7.1,3.0,0.0112,0.0,0.0139541,1,,2.0,,3.0,4.0,,2.0,1.0,,,1.0,,,,,,,1.0,,,1.0,3.0,,,,,,,,,,
11369866,away,KV Kortrijk,Ryan Alebiosu,,,ryan-alebiosu,R. Alebiousu,M,2,188,779,M,1014441,EUR,1008547200,D,2,2,True,7.0,7.0,,,3.0,3.0,5.0,7.0,1.0,,,,22.0,10.0,6.6,2.0,0.0,0.0,0.007878,0,,1.0,,1.0,,,,,,,,,,,,,,3.0,1.0,,,,,,,,,,,,,
11369866,away,KV Kortrijk,David Henen,,,david-henen,D. Henen,F,10,185,74,M,790765,EUR,829872000,F,77,77,True,11.0,9.0,,,3.0,3.0,6.0,10.0,,,,,22.0,22.0,6.8,5.0,0.0107,0.0,0.0289069,1,,,1.0,2.0,2.0,,,,1.0,,,1.0,1.0,,1.0,,,2.0,,,1.0,,1.0,1.0,,,1.0,,,,,
11369866,away,KV Kortrijk,Lucas Pirard,,,lucas-pirard,L. Pirard,G,21,191,81,M,190379,EUR,794793600,G,95,95,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369866,away,KV Kortrijk,Aleksandar Radovanović,,,aleksandar-radovanovic,A. Radovanović,D,16,189,129,M,823996,EUR,752976000,D,66,66,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369866,away,KV Kortrijk,Lynnt Audoor,,,lynnt-audoor,L. Audoor,M,62,184,234,M,1067539,EUR,1066003200,M,89,89,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
