match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_duelLost,stat_challengeLost,stat_ballRecovery,stat_errorLeadToAGoal,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_accurateLongBalls,stat_accurateOppositionHalfPasses,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelWon,stat_shotOffTarget,stat_totalClearance,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_errorLeadToAShot,stat_fouls,stat_dispossessed,stat_totalContest,stat_goalAssist,stat_accurateCross,stat_wonContest,stat_blockedScoringAttempt,stat_keyPass,stat_onTargetScoringAttempt,stat_totalOffside,captain,player_sofascoreId,stat_goals,stat_punches,stat_hitWoodwork,stat_bigChanceCreated
11693213,away,Fulham,Bobby Decordova-Reid,,,bobby-decordova-reid,B. Reid,M,14,170.0,1214,M,151499,EUR,728611200,M,14,14,False,41.0,34.0,5.0,14.0,15.0,29.0,3.0,1.0,5.0,,,,,,,90.0,59.0,8.0,14.0,3,3.0,20.0,3.0,1.0,,1.0,,,,,,,1.0,1.0,,,1.0,,2.0,,,2.0,3.0,1.0,,,,,,,1.0
11693213,away,Fulham,Rodrigo Muniz,,,rodrigo-muniz,R. Muniz,F,9,184.0,4465,M,1015256,EUR,988934400,F,19,19,False,10.0,5.0,,3.0,3.0,7.0,5.0,,1.0,,,,,,,69.0,19.0,7.2,9.0,2,,2.0,,4.0,3.0,5.0,,,,,1.0,,3.0,1.0,,,1.0,,,,,1.0,,1.0,,,RodrigoMuniz019,1.0,,,
11693213,away,Fulham,Alex Iwobi,,,alex-iwobi,A. Iwobi,M,17,183.0,8234,M,352770,EUR,831081600,F,22,22,True,14.0,9.0,,2.0,3.0,11.0,1.0,,1.0,,,,,,,21.0,18.0,6.8,7.0,0,,7.0,,,,1.0,,,,,1.0,1.0,1.0,,,,,1.0,,,,,2.0,,,,alexanderiwobi,,,,
11693213,away,Fulham,Harrison Reed,,,harrison-reed,H. Reed,M,6,176.0,357,M,365802,EUR,791164800,M,6,6,True,14.0,12.0,1.0,5.0,5.0,10.0,2.0,1.0,1.0,,,,,,,22.0,18.0,6.5,4.0,1,,7.0,1.0,,,,1.0,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,
11693213,away,Fulham,Raúl Jiménez,,,raul-jimenez,R. Jiménez,F,7,189.0,17486,M,192442,EUR,673401600,F,7,7,True,6.0,5.0,,1.0,2.0,4.0,,,1.0,,,,,,,21.0,9.0,6.5,2.0,0,,4.0,,,1.0,1.0,,1.0,,,,,1.0,,,,,,,,,,,,,,RJimenez9,,,,
11693213,away,Fulham,Devan Tanton,,,tanton-devan,D. Tanton,D,30,175.0,212,M,1143931,EUR,1073088000,D,41,41,True,1.0,,1.0,,,1.0,,,1.0,,,,,,,1.0,2.0,,1.0,0,,,,,,1.0,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,
11693213,away,Fulham,Steven Benda,,,steven-benda,S. Benda,G,13,192.0,264,M,860764,EUR,907200000,G,23,23,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11693213,away,Fulham,Antonee Robinson,,,antonee-robinson,A. Robinson,D,33,183.0,2855,M,803174,EUR,870998400,D,33,33,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11693213,away,Fulham,Tim Ream,,,tim-ream,T. Ream,D,3,185.0,546,M,118179,EUR,560390400,D,13,13,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11693213,away,Fulham,João Palhinha,,,joao-palhinha,J. Palhinha,M,6,189.0,16474,M,364612,EUR,805248000,M,26,26,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,Palhinha,,,,
11693213,away,Fulham,Carlos Vinícius,,,carlos-vinicius,C. Vinícius,F,95,190.0,7220,M,891920,EUR,796089600,F,30,30,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
