match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_wasFouled,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_totalContest,stat_wonContest,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_keyPass,stat_challengeLost,player_sofascoreId,captain,stat_onTargetScoringAttempt,stat_goals,stat_bigChanceMissed,stat_shotOffTarget,stat_fouls,stat_goalAssist,stat_accurateCross,stat_dispossessed,stat_bigChanceCreated,player_firstName,player_lastName,stat_totalOffside,stat_blockedScoringAttempt,stat_punches
10583956,home,Al-Ittihad,Suwailem Al-Manhali,swailem-al-menhali,S. Al-Menhali,D,93,182.0,54,M,1217919,EUR,1082160000.0,D,37,37,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10583956,home,Al-Ittihad,Nour El Din El Bahar,noor,Noor,M,,172.0,27,M,1399466,EUR,1087603200.0,M,44,44,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,Nour,,,,
10583956,home,Al-Ittihad,Haroune Camara,haroune-camara,H. Camara,F,70,187.0,2967,M,926730,EUR,883612800.0,F,70,70,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10583956,home,Al-Ittihad,Marwan Alsahafi,alsahafi-marwan,M. Alsahafi,F,9,179.0,1132,M,1474689,EUR,1076976000.0,M,36,36,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10583956,away,Al Wehda,Munir El Kajoui,munir-mohamedi,M. El Kajoui,G,1,190.0,3804,M,141967,EUR,610761600.0,G,1,1,False,19.0,11.0,15.0,7.0,7.0,8.0,4.0,11.0,,1.0,10.0,,1.0,3.0,4.0,90.0,32.0,7.5,8.0,0,,,,,,,,,,,,,,Munir,,,,,,,,,,,,,,,1.0
10583956,away,Al Wehda,Hamad Al-Jayzani,hamad-al-jayzani,H. Al-Jayzani,D,28,176.0,11,M,802975,EUR,731203200.0,D,28,28,False,31.0,25.0,4.0,2.0,11.0,11.0,15.0,24.0,3.0,2.0,3.0,,,,,88.0,48.0,7.0,10.0,0,4.0,,,,,,,,3.0,2.0,,,,,,,,,,,,1.0,,,,,,,
10583956,away,Al Wehda,Alberto Botía,alberto-botia,A. Botía,D,4,189.0,71,M,31877,EUR,601776000.0,D,14,14,False,24.0,18.0,3.0,1.0,15.0,16.0,3.0,8.0,1.0,2.0,6.0,,,,,90.0,28.0,6.4,6.0,0,,1.0,1.0,2.0,,,,1.0,,,,,,,,,,,,1.0,,,,,Alberto,Botía,,,
10583956,away,Al Wehda,Abdullah Al-Hafith,abdullah-al-hafith,A. Al-Hafith,D,17,188.0,29,M,160901,EUR,725241600.0,D,17,17,False,39.0,33.0,8.0,4.0,19.0,22.0,14.0,17.0,2.0,4.0,3.0,,,,,90.0,47.0,6.9,6.0,1,,1.0,1.0,3.0,,,,2.0,1.0,,,,,,,,,,1.0,2.0,,,,,,,,,
10583956,away,Al Wehda,Abdullah Bukhari,abdullah-bukhari,A. Bukhari,D,3,177.0,10,M,832637,EUR,774489600.0,D,3,3,False,11.0,8.0,,,3.0,3.0,5.0,9.0,4.0,1.0,,3.0,,,,45.0,25.0,6.8,5.0,0,1.0,1.0,1.0,2.0,,,,2.0,,,1.0,,,,,,,,,1.0,,,,,,,,,
10583956,away,Al Wehda,Hussain Ahmed Al Issa,hussain-ahmed-al-issa,H. A. A. Issa,M,20,173.0,18,M,989764,EUR,978048000.0,M,7,7,False,20.0,16.0,,,7.0,7.0,9.0,14.0,1.0,,5.0,1.0,,,,68.0,41.0,6.4,13.0,2,1.0,1.0,,8.0,4.0,,,5.0,,,2.0,,,,,,,,,1.0,,,2.0,,,,,2.0,
10583956,away,Al Wehda,Waleed Bakshween,waleed-bakshween,W. Bakshween,M,,176.0,23,M,911303,EUR,626832000.0,M,4,4,False,44.0,35.0,7.0,1.0,13.0,16.0,22.0,30.0,5.0,1.0,6.0,2.0,,,,88.0,54.0,6.6,12.0,0,2.0,,1.0,3.0,,,,2.0,2.0,1.0,1.0,,2.0,,True,,,,,1.0,,,,,,,,,
10583956,away,Al Wehda,Fayçal Fajr,faycal-fajr,F. Fajr,M,76,178.0,1037,M,143786,EUR,586396800.0,M,76,76,False,60.0,51.0,8.0,6.0,26.0,27.0,28.0,41.0,1.0,1.0,5.0,,,,,90.0,73.0,7.0,15.0,1,8.0,1.0,1.0,2.0,1.0,,,2.0,,,,1.0,,,,,,,,,,3.0,,,,,,1.0,
10583956,away,Al Wehda,Gerson Rodrigues,gerson-rodrigues,G. Rodrigues,F,9,188.0,560,M,842565,EUR,803606400.0,M,10,10,False,12.0,10.0,,,2.0,2.0,8.0,10.0,2.0,,,1.0,,,,85.0,19.0,5.9,5.0,0,,1.0,,6.0,1.0,,,,1.0,,1.0,,1.0,,,,,,,2.0,,,1.0,,,,,,
10583956,away,Al Wehda,Anselmo,anselmo,Anselmo,M,87,182.0,171,M,256671,EUR,603936000.0,F,87,87,False,28.0,26.0,3.0,2.0,9.0,9.0,17.0,19.0,4.0,1.0,3.0,2.0,,,,90.0,45.0,6.9,11.0,1,,,,8.0,1.0,1.0,1.0,,1.0,1.0,2.0,1.0,,,,,,,1.0,2.0,,,6.0,1.0,,,1.0,,
10583956,away,Al Wehda,Jean-David Beauguel,jean-david-beauguel,J. Beauguel,F,9,192.0,94,M,174895,EUR,701136000.0,F,9,9,False,3.0,3.0,,,,,3.0,3.0,,,,,,,,16.0,3.0,6.5,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10583956,away,Al Wehda,Karim Yoda,karim-yoda,K. Yoda,M,10,182.0,57,M,23448,EUR,593740800.0,M,74,74,True,16.0,13.0,,,2.0,2.0,11.0,14.0,2.0,,1.0,1.0,,,,74.0,25.0,6.6,8.0,1,,2.0,,5.0,,,,1.0,1.0,1.0,2.0,1.0,,,,,,,1.0,1.0,,,2.0,,,,,,
10583956,away,Al Wehda,Islam Ahmed Hawsawi,islam-ahmed-hawsawi,I. A. Hawsawi,D,27,170.0,30,M,1106232,EUR,1009411200.0,D,27,27,True,17.0,15.0,,,9.0,11.0,6.0,6.0,2.0,2.0,4.0,1.0,,,,45.0,29.0,6.1,7.0,2,,,1.0,4.0,1.0,,,,,,3.0,1.0,2.0,,,,,,2.0,,,,1.0,,Hawsawi Islam Ahmed,,,,
10583956,away,Al Wehda,Yahya Naji,yahya-naji,Y. Naji,F,80,170.0,27,M,984587,EUR,920332800.0,F,80,80,True,6.0,5.0,,,1.0,1.0,4.0,5.0,1.0,,,,,,,22.0,14.0,5.9,5.0,2,,,,5.0,4.0,1.0,,,,,,,,,,1.0,,1.0,,1.0,,,1.0,,,,,1.0,
10583956,away,Al Wehda,Amiri Kurdi,amiri-kurdi,A. Kurdi,D,,179.0,20,M,115129,EUR,684547200.0,D,23,23,True,7.0,7.0,,,3.0,3.0,4.0,4.0,1.0,,1.0,,,,,13.0,10.0,6.6,1.0,0,,,,1.0,,,,,1.0,1.0,,,,,,,,,,1.0,,,,,,,,,
10583956,away,Al Wehda,Abdulrahman Al-Hajri,abdulrahman-al-hajri,A. Al-Hajri,D,6,180.0,2,M,2064653,EUR,824256000.0,D,18,18,True,5.0,3.0,2.0,,3.0,3.0,,3.0,1.0,,1.0,1.0,,,,13.0,7.0,6.7,3.0,0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10583956,away,Al Wehda,Abdulquddus Atiah,abdulquddus-atiah,A. Atiah,G,13,183.0,100,M,925459,EUR,857174400.0,G,13,13,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10583956,away,Al Wehda,Noor Al-Rashidi,noor-al-rashidi,N. Al-Rashidi,D,4,179.0,18,M,1065328,EUR,794966400.0,D,5,5,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,Noor Al-Rashidi,,,,
10583956,away,Al Wehda,Ali Makki,ali-makki,A. Makki,D,5,174.0,20,M,1399144,EUR,924566400.0,D,2,2,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,Ali Makki,,,,
10583956,away,Al Wehda,Mohammed Al-Qarni,mohammed-al-qarni,M. Al-Qarni,M,,174.0,4,M,148870,EUR,627868800.0,M,8,8,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
