match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_aerialLost,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalTackle,stat_unsuccessfulTouch,stat_fouls,stat_wonTackle,stat_aerialWon,stat_interceptionWon,stat_wasFouled,stat_accurateCross,stat_totalContest,stat_wonContest,stat_outfielderBlock,stat_keyPass,player_firstName,player_lastName,player_sofascoreId,stat_dispossessed,stat_bigChanceMissed,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_goals,captain,stat_goalAssist,stat_bigChanceCreated,stat_penaltyFaced,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_penaltyConceded,stat_errorLeadToAShot,stat_totalOffside
10408347,away,Mallorca,Tino Kadewere,tino-kadewere,T. Kadewere,M,9,180,935,M,810535,EUR,820800000,F,17,17,True,10.0,5.0,,,1.0,1.0,4.0,9.0,,,,,,,45.0,18.0,6.9,6.0,0.2088,0.1064,0.00194217,4,,,2.0,4.0,4.0,,1.0,,1.0,,2.0,,1.0,,,,,,,,,1.0,,2.0,1.0,1.0,,,,,,,,,,
10408347,away,Mallorca,Amath Ndiaye,amath-ndiaye,A. Ndiaye,M,11,179,448,M,845168,EUR,837475200,F,23,23,True,12.0,8.0,1.0,1.0,2.0,2.0,6.0,11.0,,3.0,,,,,31.0,17.0,6.5,7.0,0.0,0.0,0.00588527,0,,1.0,,5.0,2.0,,,,3.0,,,,1.0,,2.0,1.0,,,,,,1.0,,,,,,,,,,,,,,
10408347,away,Mallorca,Giovanni González,giovanni-gonzalez,G. González,D,20,175,319,M,590404,EUR,780019200,D,20,20,True,8.0,6.0,,,4.0,5.0,2.0,5.0,1.0,,,,,,25.0,20.0,6.8,5.0,0.0,0.0,0.00101587,0,,2.0,2.0,3.0,3.0,,,,1.0,,1.0,1.0,,,2.0,2.0,,,,,,,,,,,,,,,,,,,,
10408347,away,Mallorca,Antonio Sánchez,antonio-sanchez,A. Sánchez,M,6,179,256,M,949722,EUR,861667200,M,10,10,True,17.0,13.0,4.0,2.0,3.0,6.0,10.0,11.0,1.0,2.0,,,,,16.0,24.0,6.4,6.0,0.0,0.0,0.0268499,0,,,1.0,3.0,1.0,,1.0,,,1.0,,,,,,,,,,,,2.0,,,,,,,,,,,,,,
10408347,away,Mallorca,Ángel Rodríguez,angel-rodriguez,Á. Rodríguez,F,,172,145,M,52093,EUR,546393600,F,22,22,True,6.0,5.0,1.0,1.0,5.0,5.0,,1.0,,1.0,,,,,16.0,9.0,6.5,2.0,0.0,0.0,2.2e-05,0,,,,1.0,1.0,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,
10408347,away,Mallorca,Dominik Greif,dominik-greif,D. Greif,G,1,197,925,M,791046,EUR,860284800,G,13,13,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408347,away,Mallorca,Leo Román,leo-roman,L. Román,G,1,189,1557,M,1131909,EUR,962841600,G,31,31,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408347,away,Mallorca,Rodrigo Battaglia,rodrigo-battaglia,R. Battaglia,D,5,187,1316,M,158257,EUR,679276800,M,16,16,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408347,away,Mallorca,Dennis Hadžikadunić,dennis-hadzikadunic,D. Hadžikadunić,D,17,190,800,M,802830,EUR,899942400,D,5,5,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408347,away,Mallorca,Matija Nastasić,matija-nastasic,M. Nastasić,D,15,188,481,M,98440,EUR,733276800,D,2,2,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408347,away,Mallorca,Iddrisu Baba,iddrisu-baba,I. Baba,M,14,182,943,M,914014,EUR,822268800,M,12,12,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408347,away,Mallorca,Abdón Prats,abdon-prats,A. Prats,F,9,181,325,M,146852,EUR,724550400,F,9,9,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
