match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_wasFouled,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,player_firstName,player_lastName,captain,stat_goalAssist,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_duelLost,stat_challengeLost,stat_dispossessed,stat_bigChanceCreated,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_keyPass,stat_outfielderBlock,stat_fouls,stat_totalContest,stat_wonContest,stat_unsuccessfulTouch,stat_totalOffside,stat_shotOffTarget,stat_blockedScoringAttempt,player_sofascoreId,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_goals,stat_totalKeeperSweeper,stat_accurateKeeperSweeper
10433822,away,Beşiktaş JK,Valentin Rosier,valentin-rosier,V. Rosier,D,19,175,795,M,842419,EUR,840412800,D,2,2,False,45.0,39.0,4.0,2.0,23.0,25.0,16.0,22.0,,1.0,,6.0,,,,,,90.0,69.0,6.4,14.0,1,,,,,2.0,,1.0,4.0,,3.0,,1.0,1.0,1.0,,,,,,2.0,,1.0,,,,,,,
10433822,away,Beşiktaş JK,Tayyip Talha Sanuç,tayyip-talha-sanuc,T. T. Sanuç,D,23,188,911,M,851909,EUR,945388800,D,3,3,False,80.0,72.0,11.0,6.0,51.0,52.0,21.0,29.0,5.0,6.0,2.0,4.0,1.0,,,,,90.0,93.0,7.0,10.0,3,,,,,1.0,,6.0,6.0,,,,3.0,,,,1.0,,,,1.0,,2.0,1.0,,,,,,
10433822,away,Beşiktaş JK,Francisco Montero,francisco-montero,F. Montero,D,20,185,227,M,927376,EUR,916272000,D,4,4,False,72.0,65.0,11.0,6.0,42.0,44.0,23.0,28.0,1.0,4.0,4.0,6.0,2.0,,,,,90.0,81.0,6.6,8.0,0,,,,,,,1.0,1.0,,,,,1.0,,,,1.0,,,1.0,,,,,,,,,
10433822,away,Beşiktaş JK,Arthur Masuaku,arthur-masuaku,A. Masuaku,D,27,179,10350,M,174975,EUR,752630400,D,25,25,False,60.0,52.0,8.0,5.0,21.0,21.0,31.0,47.0,,3.0,1.0,5.0,,,,,,86.0,81.0,7.1,18.0,0,,,,,8.0,,1.0,3.0,,,,2.0,3.0,2.0,1.0,,,2.0,,,,,,masuaku26,,,,,
10433822,away,Beşiktaş JK,Salih Uçan,salih-ucan,S. Uçan,M,8,182,1367,M,135695,EUR,757814400,M,8,8,False,23.0,18.0,1.0,1.0,5.0,6.0,14.0,22.0,,2.0,,1.0,,,,,,53.0,34.0,6.8,10.0,1,,,,,5.0,1.0,2.0,3.0,,,,,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,,1.0,,,,,,
10433822,away,Beşiktaş JK,Souza,souza,Souza,M,5,188,541,M,119035,EUR,603158400,M,5,5,False,31.0,30.0,2.0,2.0,17.0,17.0,13.0,14.0,,2.0,,3.0,,,,,,84.0,39.0,6.6,3.0,3,,,True,,,,1.0,3.0,,,,,2.0,1.0,,,1.0,1.0,,1.0,,1.0,1.0,,,1.0,,,
10433822,away,Beşiktaş JK,Jackson Muleka,jackson-muleka,J. Muleka,F,40,180,3687,M,927649,EUR,938995200,M,40,40,False,10.0,6.0,1.0,,3.0,3.0,3.0,9.0,,,,3.0,,,,,,45.0,16.0,7.1,7.0,0,,,,1.0,2.0,,,1.0,,,1.0,,,,1.0,,,1.0,,,,,,,,,,,
10433822,away,Beşiktaş JK,Dele Alli,dele-alli,D. Alli,M,,188,9921,M,198028,EUR,829180800,M,11,11,False,21.0,16.0,1.0,1.0,4.0,4.0,12.0,18.0,,3.0,1.0,3.0,2.0,,,,,53.0,37.0,6.8,11.0,0,,,,,1.0,,,4.0,1.0,,,,1.0,1.0,1.0,1.0,2.0,1.0,,1.0,,,,dele,,,,,
10433822,away,Beşiktaş JK,Georges-Kévin N'Koudou,georges-kevin-nkoudou,G. N'Koudou,M,11,172,2369,M,342909,EUR,792633600,M,7,7,False,35.0,29.0,4.0,2.0,7.0,7.0,24.0,38.0,,7.0,,4.0,2.0,,,,,90.0,68.0,7.3,22.0,3,,,,,10.0,2.0,,4.0,,2.0,,1.0,2.0,1.0,2.0,,,5.0,3.0,3.0,1.0,1.0,1.0,,,1.0,,,
10433822,away,Beşiktaş JK,Wout Weghorst,wout-weghorst,W. Weghorst,F,25,197,6763,M,252215,EUR,713145600,F,10,10,False,16.0,9.0,2.0,1.0,1.0,1.0,9.0,17.0,3.0,4.0,,8.0,,,,,,90.0,31.0,7.4,14.0,2,,,,,2.0,1.0,5.0,9.0,,3.0,,1.0,1.0,1.0,2.0,,2.0,,,2.0,,,1.0,wout.weghorst,,1.0,1.0,,
10433822,away,Beşiktaş JK,Nathan Redmond,nathan-redmond,N. Redmond,M,,173,416,M,115346,EUR,762912000,M,15,15,True,23.0,17.0,3.0,1.0,4.0,4.0,16.0,25.0,1.0,3.0,1.0,2.0,,,,,,45.0,36.0,6.9,12.0,0,,,,,6.0,3.0,,3.0,,2.0,,1.0,1.0,1.0,2.0,,1.0,1.0,1.0,,,,,,,,,,
10433822,away,Beşiktaş JK,Gedson Fernandes,gedson-fernandes,G. Fernandes,M,83,184,5232,M,862055,EUR,915840000,M,83,83,True,31.0,29.0,2.0,2.0,11.0,11.0,18.0,21.0,,3.0,,6.0,2.0,,,,,37.0,42.0,6.5,6.0,1,,,,,1.0,,,4.0,,3.0,,1.0,1.0,,,,1.0,,,,,,1.0,gedson_83,,,,,
10433822,away,Beşiktaş JK,Cenk Tosun,cenk-tosun,C. Tosun,F,23,183,2904,M,72127,EUR,676252800,F,9,9,True,7.0,5.0,,,1.0,1.0,4.0,6.0,2.0,2.0,,1.0,,,,,,37.0,15.0,7.1,5.0,4,,,,,,,2.0,2.0,,,,,,,2.0,,,,,3.0,,3.0,,,,1.0,,,
10433822,away,Beşiktaş JK,Tayfur Bingöl,tayfur-bingol,T. Bingöl,M,75,180,459,M,255957,EUR,726710400,M,88,88,True,3.0,2.0,,,1.0,2.0,1.0,1.0,,,,,,,,,,13.0,4.0,6.3,2.0,0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,
10433822,away,Beşiktaş JK,Umut Meraş,umut-meras,U. Meraş,D,77,178,154,M,609746,EUR,819417600,D,77,77,True,5.0,4.0,,,,1.0,4.0,5.0,,1.0,,,,,,,,11.0,8.0,6.4,3.0,0,,,,,1.0,,,1.0,,,,,1.0,,,,1.0,,,1.0,,,,,,,,,
10433822,away,Beşiktaş JK,Mert Günok,mert-gunok,M. Günok,G,34,196,4070,M,39573,EUR,604713600,G,34,34,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10433822,away,Beşiktaş JK,Necip Uysal,necip-uysal,N. Uysal,D,20,180,1751,M,43394,EUR,664675200,D,20,20,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10433822,away,Beşiktaş JK,Welinton,welinton,Welinton,D,,181,86,M,76529,EUR,608169600,D,23,23,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10433822,away,Beşiktaş JK,Kerem Atakan Kesgin,kerem-atakan-kesgin,K. A. Kesgin,M,17,174,132,M,857745,EUR,973382400,M,17,17,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10433822,away,Beşiktaş JK,Berkay Vardar,vardar-berkay,B. Vardar,M,,188,82,M,1144933,EUR,1042502400,M,22,22,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
