match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_totalCross,stat_accurateCross,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_fouls,stat_aerialLost,stat_aerialWon,stat_totalOffside,stat_keyPass,stat_wonContest,stat_goals,stat_outfielderBlock,stat_unsuccessfulTouch,stat_goalAssist,player_firstName,player_lastName,captain,stat_bigChanceMissed,stat_bigChanceCreated,stat_errorLeadToAGoal,stat_goodHighClaim,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_blockedScoringAttempt
10434008,away,İstanbulspor,Jason Lokilo,jason-lokilo,J. Lokilo,M,98,175.0,218,M,818036,EUR,905990400,M,70,70,False,29.0,25.0,4.0,4.0,8.0,10.0,17.0,21.0,,8.0,,,86.0,52.0,7.5,11.0,3,2.0,,4.0,5.0,1.0,,3.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,,,,,2.0,1.0,,4.0,,,,,,,,,,,,
10434008,away,İstanbulspor,Muammer Sarıkaya,muammer-sarikaya,M. Sarıkaya,M,24,179.0,36,M,816571,EUR,886982400,M,24,24,False,28.0,23.0,1.0,,10.0,11.0,13.0,17.0,2.0,7.0,,,64.0,41.0,6.4,6.0,3,,,5.0,6.0,1.0,1.0,2.0,2.0,1.0,,1.0,1.0,1.0,3.0,,2.0,,1.0,2.0,,,,,,,,1.0,,,,,,,
10434008,away,İstanbulspor,Kerem Şen,kerem-sen,K. Şen,M,16,175.0,57,M,1085376,EUR,1010966400,M,16,16,False,20.0,17.0,1.0,1.0,11.0,11.0,6.0,9.0,,5.0,,,64.0,36.0,6.5,8.0,1,,,10.0,4.0,4.0,4.0,1.0,,1.0,1.0,1.0,,3.0,1.0,,,,,,1.0,,,,Kerem Sen,,,,,,,,,,
10434008,away,İstanbulspor,Valon Ethemi,valon-ethemi,V. Ethemi,M,27,179.0,121,M,904945,EUR,875836800,M,27,27,False,26.0,14.0,4.0,3.0,2.0,6.0,14.0,23.0,,3.0,,,90.0,50.0,6.4,23.0,1,3.0,2.0,10.0,6.0,1.0,1.0,11.0,,,,,,2.0,1.0,,,,1.0,4.0,,,2.0,,,,,,,,,,,,1.0
10434008,away,İstanbulspor,Emeka Eze,emeka-eze,E. Eze,F,90,185.0,146,M,877235,EUR,843696000,F,90,90,False,20.0,10.0,1.0,,6.0,7.0,5.0,15.0,3.0,3.0,,,90.0,49.0,7.5,23.0,2,2.0,1.0,10.0,8.0,,5.0,4.0,,2.0,1.0,1.0,,,3.0,2.0,4.0,,2.0,3.0,,,5.0,1.0,,,,,1.0,,,,,,
10434008,away,İstanbulspor,Simon Deli,simon-deli,S. Deli,D,13,192.0,262,M,326419,EUR,688521600,D,20,20,True,21.0,13.0,3.0,,9.0,12.0,4.0,10.0,1.0,1.0,,,26.0,28.0,7.0,9.0,0,1.0,,1.0,2.0,,,,,,,2.0,,,,1.0,,,1.0,,,,,,,,,,1.0,,,,,,
10434008,away,İstanbulspor,Onur Ergün,onur-ergun,O. Ergün,M,4,185.0,45,M,893009,EUR,721785600,M,8,8,True,15.0,14.0,1.0,1.0,2.0,2.0,12.0,13.0,,2.0,,,26.0,17.0,6.6,2.0,0,,,2.0,,1.0,,,,,,,,,,1.0,,,2.0,,,,1.0,,,,,,,,,,,,
10434008,away,İstanbulspor,Ertuğrul Ersoy,ertugrul-ersoy,E. Ersoy,D,5,185.0,88,M,355004,EUR,855792000,D,46,46,True,8.0,5.0,1.0,1.0,1.0,1.0,4.0,7.0,,,,,16.0,10.0,6.6,3.0,1,,,1.0,1.0,,,,1.0,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,
10434008,away,İstanbulspor,Florian Loshaj,florian-loshaj,F. Loshaj,M,10,174.0,152,M,831407,EUR,839894400,M,34,34,True,3.0,2.0,1.0,1.0,1.0,1.0,2.0,3.0,,,,,16.0,7.0,7.0,1.0,0,1.0,1.0,,3.0,,,,,,,2.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,
10434008,away,İstanbulspor,Ahmet Said Kıvanç,ahmet-said-kivanc,A. S. Kıvanç,G,1,186.0,25,M,957453,EUR,893808000,G,39,39,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10434008,away,İstanbulspor,Oğuzhan Berber,oguzhan-berber,O. Berber,D,13,176.0,11,M,148926,EUR,702864000,D,13,13,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10434008,away,İstanbulspor,Ali Yaşar,ali-yasar,A. Yaşar,D,66,180.0,31,M,190815,EUR,794620800,D,66,66,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10434008,away,İstanbulspor,Adi Mehremić,adi-mehremic,A. Mehremić,D,4,188.0,26,M,152110,EUR,704246400,D,88,88,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10434008,away,İstanbulspor,Jetmir Topalli,jetmir-topalli,J. Topalli,M,98,180.0,102,M,987126,EUR,886809600,F,98,98,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10434008,away,İstanbulspor,Emir Kaan Gültekin,emir-kaan-gultekin,E. K. Gültekin,F,9,180.0,80,M,903714,EUR,970444800,F,19,19,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
