match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_expectedGoals,stat_keyPass,stat_outfielderBlock,stat_unsuccessfulTouch,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_totalCross,stat_accurateCross,stat_dispossessed,stat_bigChanceCreated,stat_fouls,player_sofascoreId,captain,stat_blockedScoringAttempt,stat_errorLeadToAGoal,stat_bigChanceMissed,stat_totalOffside,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_hitWoodwork,stat_goals
10385570,away,Bournemouth,Dominic Solanke,,,dominic-solanke,D. Solanke,F,19,186,11267,M,361420,EUR,874195200,F,9,9,False,17.0,11.0,,,5.0,6.0,6.0,12.0,2.0,2.0,,,,,88.0,43.0,6.5,14.0,0.0118897,6,,5.0,3.0,9.0,6.0,,3.0,1.0,1.0,,,,2.0,0.8846,,,2.0,2.0,0.6398,1.0,,2.0,,,Dom_Solanke,,3.0,,1.0,,,,,
10385570,away,Bournemouth,Marcus Tavernier,,,marcus-tavernier,M. Tavernier,M,16,178,1762,M,895576,EUR,922060800,M,16,16,True,16.0,10.0,2.0,1.0,2.0,2.0,8.0,14.0,,1.0,,,,,52.0,29.0,5.8,11.0,0.0116303,1,,2.0,1.0,14.0,1.0,3.0,3.0,,,1.0,,,,0.1034,,,,,,,,1.0,,5.0,,,1.0,,,,,,,
10385570,away,Bournemouth,Lewis Cook,,,lewis-cook,L. Cook,M,4,175,895,M,548188,EUR,854928000,M,4,4,True,10.0,8.0,,,4.0,5.0,4.0,7.0,,3.0,,,,,30.0,19.0,6.7,6.0,0.00376494,0,,1.0,,3.0,1.0,1.0,1.0,,,2.0,,,1.0,,2.0,,1.0,,,2.0,,,,,,,,,,,,,,
10385570,away,Bournemouth,Antoine Semenyo,,,antoine-semenyo,A. Semenyo,M,42,185,84914,M,934354,EUR,947203200,F,24,24,True,2.0,2.0,,,,,2.0,2.0,1.0,,,,,,9.0,5.0,6.5,1.0,0.0019696,0,,1.0,,2.0,1.0,1.0,1.0,1.0,,,,,,,,,1.0,,,,,,,,antoinesemenyo42,,,,,1.0,,,,
10385570,away,Bournemouth,Mark Travers,,,mark-travers,M. Travers,G,12,191,619,M,856720,EUR,926985600,G,1,1,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385570,away,Bournemouth,Ilya Zabarnyi,,,illia-zabarnyi,I. Zabarnyi,D,6,189,17027,M,1023567,EUR,1030838400,D,27,27,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,IlliaZabarnyi,,,,,,,,,
10385570,away,Bournemouth,Matías Viña,,,matias-vina,M. Viña,D,18,180,7106,M,875295,EUR,879033600,D,18,18,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,matiasv17,,,,,,,,,
10385570,away,Bournemouth,Jaidon Anthony,,,jaidon-anthony,J. Anthony,M,11,177,1095,M,1020680,EUR,944006400,F,32,32,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385570,away,Bournemouth,David Brooks,,,david-brooks,D. Brooks,M,7,173,1281,M,855731,EUR,868320000,M,7,7,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385570,away,Bournemouth,Kieffer Moore,,,kieffer-moore,K. Moore,F,19,195,1373,M,298366,EUR,713232000,F,21,21,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
