match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_aerialLost,stat_duelLost,stat_challengeLost,stat_interceptionWon,stat_fouls,stat_totalContest,stat_wonContest,stat_onTargetScoringAttempt,stat_goals,stat_outfielderBlock,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_keyPass,stat_dispossessed,stat_shotOffTarget,captain,stat_goalAssist,stat_totalCross,stat_accurateCross,stat_blockedScoringAttempt,stat_unsuccessfulTouch,stat_bigChanceCreated,stat_totalOffside,stat_bigChanceMissed,stat_goodHighClaim,player_sofascoreId
10388272,away,Hertha BSC,Marc-Oliver Kempf,marc-oliver-kempf,M. O. Kempf,D,2,186,882,M,226974,EUR,791251200,D,20,20,False,52.0,41.0,7.0,2.0,27.0,28.0,14.0,24.0,5.0,9.0,6.0,7.0,,,,90.0,68.0,6.5,12.0,0.0,0.0,0.00930373,0,,,,10.0,12.0,,1.0,2.0,1.0,1.0,,,1.0,1.0,1.0,2.0,,,,,,,,,1.0,,,,,
10388272,away,Hertha BSC,Marvin Plattenhardt,marvin-plattenhardt,M. Plattenhardt,D,,181,84,,108584,EUR,696384000,D,21,21,False,46.0,40.0,4.0,2.0,18.0,20.0,23.0,37.0,1.0,7.0,4.0,5.0,,,,90.0,84.0,6.8,22.0,0.0541,0.1217,0.0461998,1,,,,,2.0,,,,2.0,,1.0,,,,,6.0,,,,True,,11.0,1.0,,2.0,,1.0,,,
10388272,away,Hertha BSC,Kevin-Prince Boateng,kevin-prince-boateng,K. Boateng,M,,186,1651,,8713,EUR,541987200,M,27,27,False,29.0,24.0,2.0,1.0,13.0,14.0,11.0,16.0,,2.0,,3.0,,,,56.0,37.0,6.2,8.0,0.0,0.0,0.0205685,0,,,,2.0,5.0,1.0,,2.0,,,,,,,,2.0,,,,,,1.0,,,1.0,,,,,
10388272,away,Hertha BSC,Ivan Šunjić,ivan-sunjic,I. Šunjić,M,26,185,1157,M,283833,EUR,844819200,M,34,34,False,38.0,27.0,5.0,1.0,13.0,16.0,14.0,22.0,1.0,2.0,,5.0,,,,80.0,43.0,6.2,12.0,0.0,0.0,0.0141881,0,,,,,3.0,,1.0,2.0,,,,,,1.0,,,,1.0,,,,,,,,,,,,
10388272,away,Hertha BSC,Suat Serdar,suat-serdar,S. Serdar,M,8,183,677,M,800408,EUR,860716800,M,8,8,False,30.0,25.0,3.0,1.0,17.0,18.0,8.0,13.0,1.0,10.0,1.0,8.0,,,,90.0,57.0,6.7,13.0,0.0,0.0,0.0050067,0,,,,1.0,10.0,1.0,1.0,2.0,10.0,6.0,,,1.0,,,3.0,1.0,2.0,,,,1.0,,,1.0,,,,,
10388272,away,Hertha BSC,Dodi Lukebakio,dodi-lukebakio,D. Lukebakio,M,11,187,4899,M,823631,EUR,875059200,F,14,14,False,14.0,10.0,2.0,1.0,5.0,7.0,5.0,8.0,,5.0,,4.0,,,,90.0,33.0,6.8,14.0,0.1597,0.5269,0.00098995,2,,,,3.0,10.0,,,1.0,5.0,1.0,1.0,1.0,,1.0,1.0,3.0,,3.0,1.0,,,1.0,,,2.0,,,,,DLukebakio
10388272,away,Hertha BSC,Davie Selke,davie-selke,D. Selke,F,9,195,1255,M,187437,EUR,790560000,F,7,7,False,7.0,3.0,1.0,,,1.0,3.0,6.0,2.0,4.0,2.0,1.0,,,,56.0,16.0,6.6,5.0,0.0,0.0,0.00193976,0,,,,3.0,4.0,,,1.0,,,,,1.0,,,2.0,,1.0,,,,,,,,,,,,
10388272,away,Hertha BSC,Myziane Maolida,maolida-myziane,M. Maolida,M,9,180,634,M,851262,EUR,918950400,F,11,11,False,5.0,3.0,,,2.0,2.0,1.0,3.0,,2.0,1.0,,,,,56.0,17.0,6.2,9.0,0.0,0.0,0.00055085,0,,,,,6.0,,,,2.0,1.0,,,,1.0,1.0,,,5.0,,,,,,,,,,,,
10388272,away,Hertha BSC,Chidera Ejuke,chidera-ejuke,C. Ejuke,M,21,176,3126,M,875890,EUR,883699200,F,40,40,True,15.0,15.0,1.0,1.0,2.0,2.0,13.0,13.0,,4.0,,2.0,,,,34.0,31.0,6.9,5.0,0.0621,0.0,0.0391136,2,,,,,1.0,,,,5.0,4.0,,,,,,,,,1.0,,,,,1.0,2.0,,,,,
10388272,away,Hertha BSC,Wilfried Kanga,wilfried-kanga,W. Kanga,F,7,189,938,M,838640,EUR,888019200,F,18,18,True,6.0,6.0,,,2.0,2.0,4.0,4.0,,,,1.0,,,,34.0,11.0,6.7,1.0,0.0303,0.0384,0.00785705,1,,,,1.0,3.0,,,1.0,,,1.0,,,,,,1.0,1.0,,,,,,,,,,,,
10388272,away,Hertha BSC,Stevan Jovetić,stevan-jovetic,S. Jovetić,F,8,183,1799,M,37126,EUR,625968000,F,19,19,True,12.0,9.0,2.0,2.0,3.0,3.0,6.0,9.0,,3.0,,2.0,,,,34.0,16.0,7.0,4.0,0.0,0.0,0.00533516,0,,,,,2.0,,,1.0,2.0,1.0,,,,,,2.0,1.0,,,,1.0,,,,,,,,,
10388272,away,Hertha BSC,Vladimír Darida,vladimir-darida,V. Darida,M,16,171,252,M,109002,EUR,650073600,M,6,6,True,4.0,3.0,,,3.0,3.0,,1.0,,2.0,,1.0,,,,10.0,9.0,6.6,3.0,0.0,0.0,3.411e-05,0,,,,,1.0,,,1.0,1.0,1.0,,,,,,1.0,,,,,,,,,1.0,,,,,
10388272,away,Hertha BSC,Rune Jarstein,rune-jarstein,R. Jarstein,G,,190,48,,6280,EUR,465264000,G,22,22,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10388272,away,Hertha BSC,Peter Pekarík,peter-pekarik,P. Pekarík,D,22,176,250,M,36949,EUR,531014400,D,2,2,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,Peter,Pekarík,,,,,,,,,,,,,,,,,,,,,,,,,,,
10388272,away,Hertha BSC,Márton Dárdai,marton-dardai,M. Dárdai,D,31,186,1095,M,980618,EUR,1013472000,D,31,31,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10388272,away,Hertha BSC,Deyovaisio Zeefuik,deyovaisio-zeefuik,D. Zeefuik,D,42,185,214,M,843156,EUR,889574400,D,36,36,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10388272,away,Hertha BSC,Linus Gechter,linus-gechter,L. Gechter,D,44,188,224,M,1129364,EUR,1077840000,D,44,44,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,Linus,Gechter,,,,,,,,,,,,,,,,,,,,,,,,,,,
