match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_dispossessed,stat_bigChanceMissed,stat_shotOffTarget,stat_unsuccessfulTouch,stat_fouls,stat_expectedGoals,stat_totalContest,stat_wonContest,stat_blockedScoringAttempt,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_errorLeadToAShot,stat_totalOffside,stat_bigChanceCreated,stat_onTargetScoringAttempt,stat_wasFouled,stat_expectedGoalsOnTarget,stat_keyPass,stat_challengeLost,stat_lastManTackle,player_sofascoreId,stat_accurateCross,player_firstName,player_lastName,stat_hitWoodwork,stat_goals,stat_outfielderBlock
12530785,away,Antalyaspor,Veysel Sarı,veysel-sari,V. Sarı,D,89,185.0,109,M,98276,EUR,585792000,D,89,89,False,True,57.0,40.0,17.0,7.0,0.0,20.0,24.0,20.0,33.0,8.0,6.0,,,,,,90.0,79.0,7.2,21.0,0.0157577,0,,,2.0,8.0,3.0,11.0,,,,1.0,,,1.0,1.0,,1.0,1.0,1.0,,,,,1.0,,1.0,1.0,,,,,,,,
12530785,away,Antalyaspor,Emrecan Uzunhan,emrecan-uzunhan,E. Uzunhan,D,24,189.0,228,M,997684,EUR,983145600,D,14,14,False,,51.0,45.0,6.0,3.0,0.0,37.0,39.0,8.0,12.0,4.0,3.0,,,,,,90.0,65.0,7.3,7.0,0.00285327,0,,,3.0,9.0,5.0,13.0,,,,1.0,2.0,,,,,1.0,3.0,2.0,,,,,1.0,,,,,,,,,,,2.0
12530785,away,Antalyaspor,Güray Vural,guray-vural,G. Vural,D,77,177.0,69,M,43559,EUR,581990400,D,11,11,False,,46.0,38.0,5.0,2.0,0.0,21.0,23.0,17.0,27.0,3.0,3.0,,,,,,90.0,67.0,6.8,14.0,0.0134696,1,,4.0,2.0,1.0,4.0,2.0,1.0,,1.0,,2.0,0.0067,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,
12530785,away,Antalyaspor,Jakub Kałuziński,jakub-kaluzinski,J. Kałuziński,M,18,185.0,896,M,1019026,EUR,1036022400,M,18,18,False,,46.0,37.0,5.0,2.0,0.0,19.0,23.0,19.0,27.0,7.0,7.0,,,,,,90.0,66.0,7.0,12.0,0.0324326,0,,4.0,,3.0,2.0,5.0,,,,,1.0,,,,,,1.0,1.0,,,,,2.0,,1.0,1.0,,,1.0,,,,,
12530785,away,Antalyaspor,Braian Samudio,braian-samudio,B. Samudio,F,18,180.0,162,M,892933,EUR,819676800,M,81,81,False,,34.0,19.0,,,0.0,6.0,8.0,13.0,26.0,4.0,3.0,,,,,,90.0,49.0,6.6,19.0,0.0066103,1,,,8.0,8.0,12.0,9.0,1.0,,,2.0,1.0,0.1042,1.0,,,,1.0,,,,,1.0,,0.142,,1.0,,,,,,,,
12530785,away,Antalyaspor,Sander van de Streek,sander-van-de-streek,S. v. d. Streek,M,22,180.0,186,M,220155,EUR,732931200,M,22,22,False,,27.0,23.0,3.0,2.0,0.0,9.0,10.0,14.0,17.0,2.0,4.0,,,,,,86.0,45.0,6.6,8.0,0.00937433,1,,,4.0,2.0,9.0,6.0,1.0,,1.0,2.0,1.0,0.0439,2.0,1.0,,,3.0,2.0,,,,,,,,2.0,,,,,,,,
12530785,away,Antalyaspor,Ramzi Safuri,ramzi-safuri,R. Safuri,M,8,184.0,208,M,186949,EUR,814233600,M,8,8,False,,26.0,21.0,3.0,1.0,0.0,8.0,8.0,15.0,20.0,,6.0,,,,,,58.0,30.0,6.5,5.0,0.0222212,1,,2.0,2.0,1.0,3.0,1.0,,,1.0,,,0.0185,,,,,,,,,,,,,,1.0,,,2.0,,,,,
12530785,away,Antalyaspor,Sam Larsson,sam-larsson,S. Larsson,M,23,179.0,231,M,229800,EUR,734400000,M,10,10,False,,24.0,15.0,2.0,1.0,0.0,5.0,10.0,10.0,14.0,2.0,5.0,,,,,,86.0,39.0,6.6,13.0,0.0242017,0,,,2.0,2.0,6.0,6.0,2.0,,,2.0,,,,,,,3.0,1.0,,,,,1.0,,1.0,2.0,,,,,,,,
12530785,away,Antalyaspor,Adolfo Gaich,adolfo-gaich,A. Gaich,F,19,189.0,842,M,940692,EUR,919987200,F,9,9,False,,14.0,7.0,1.0,,0.0,5.0,6.0,2.0,8.0,1.0,1.0,,,,,,74.0,21.0,6.3,9.0,0.00548494,1,,,6.0,2.0,7.0,2.0,,1.0,,2.0,,0.2582,,,,,,,,,,1.0,1.0,0.1973,,1.0,,,,,,,,1.0
12530785,away,Antalyaspor,Moussa Djenepo,moussa-djenepo,M. Djenepo,F,12,177.0,2119,M,869910,EUR,897868800,F,12,12,True,,6.0,5.0,,,0.0,1.0,1.0,4.0,7.0,,4.0,,,,,,32.0,20.0,6.4,8.0,0.0511507,1,,2.0,,,5.0,3.0,1.0,,1.0,,,0.0284,4.0,,,,,,,,,,3.0,,,,,,,,,,,
12530785,away,Antalyaspor,Mert Yilmaz,mert-yilmaz,M. Yilmaz,D,27,174.0,32,M,881966,EUR,920851200,D,27,27,True,,10.0,10.0,1.0,1.0,0.0,7.0,7.0,3.0,3.0,,2.0,,,,,,16.0,15.0,6.6,1.0,0.00155991,0,,,,,1.0,1.0,1.0,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,
12530785,away,Antalyaspor,Oleksandr Petrusenko,oleksandr-petrusenko,O. Petrusenko,M,16,181.0,116,M,906673,EUR,890870400,M,16,16,True,,4.0,3.0,,,0.0,1.0,1.0,2.0,3.0,,,,,,,,8.0,4.0,6.5,1.0,0.00120614,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Oleksandr,Petrusenko,,,
12530785,away,Antalyaspor,Andros Townsend,andros-townsend,A. Townsend,F,30,181.0,595,M,47992,EUR,679622400,F,25,25,True,,2.0,2.0,,,0.0,,,3.0,4.0,,,,,,,,8.0,4.0,6.6,1.0,0.0885061,0,,2.0,,,1.0,,,,,,1.0,,,,,,,,,,,,,,1.0,,,,1.0,,,,,
12530785,away,Antalyaspor,Abdullah Yiğiter,abdullah-yigiter,A. Yiğiter,G,21,189.0,39,M,827515,EUR,951004800,G,21,21,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530785,away,Antalyaspor,Abdurrahim Dursun,abdurrahim-dursun,A. Dursun,D,77,176.0,46,M,883275,EUR,912470400,D,77,77,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530785,away,Antalyaspor,Bünyamin Balcı,bunyamin-balci,B. Balcı,D,7,180.0,128,M,967214,EUR,959731200,D,7,7,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530785,away,Antalyaspor,Bahadır Öztürk,bahadir-ozturk,B. Öztürk,D,5,185.0,36,M,790783,EUR,812505600,D,3,3,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530785,away,Antalyaspor,Erdal Rakip,erdal-rakip,E. Rakip,M,,179.0,73,M,319871,EUR,824169600,M,6,6,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530785,away,Antalyaspor,Hasan Ürkmez,hasan-urkmez,H. Ürkmez,M,37,174.0,7,M,2018934,EUR,1177977600,M,29,29,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
