match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_unsuccessfulTouch,stat_wasFouled,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_duelLost,stat_totalContest,stat_wonContest,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_fouls,stat_keyPass,stat_outfielderBlock,stat_shotOffTarget,player_firstName,player_lastName,stat_dispossessed,stat_challengeLost,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_goals,player_sofascoreId,stat_errorLeadToAGoal,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_hitWoodwork,stat_bigChanceCreated,stat_bigChanceMissed,stat_totalOffside
10434102,away,Başakşehir FK,Ömer Ali Şahiner,omer-ali-sahiner,Ö. A. Şahiner,D,42,175,88,M,103912,EUR,694310400,D,42,42,False,,69.0,62.0,14.0,10.0,27.0,30.0,37.0,41.0,1.0,6.0,,8.0,1.0,2.0,,,,90.0,92.0,7.5,11.0,1,2.0,2.0,2.0,4.0,,,1.0,3.0,2.0,1.0,2.0,,,,,1.0,,,1.0,,,,,,,,,,
10434102,away,Başakşehir FK,Léo Duarte,leo-duarte,L. Duarte,D,5,183,505,M,839982,EUR,837561600,D,5,5,False,,77.0,69.0,5.0,3.0,44.0,47.0,25.0,30.0,2.0,5.0,,5.0,2.0,,,,,90.0,88.0,7.0,11.0,1,,,2.0,4.0,,,,3.0,2.0,2.0,1.0,,1.0,,,1.0,,,,,,,,,,,,,
10434102,away,Başakşehir FK,Ahmed Touba,ahmed-touba,A. Touba,D,5,190,4977,M,856216,EUR,889747200,D,59,59,False,,64.0,58.0,4.0,4.0,41.0,44.0,17.0,20.0,5.0,8.0,1.0,5.0,,2.0,,,,90.0,80.0,7.4,6.0,3,,,5.0,5.0,,,3.0,1.0,,,,,2.0,,,,,,1.0,,Toubaahmed59,,,,,1.0,,,
10434102,away,Başakşehir FK,Lucas Lima,lucas-lima,L. Lima,D,3,178,140,M,248529,EUR,687052800,D,60,60,False,,45.0,33.0,7.0,4.0,18.0,24.0,19.0,29.0,,2.0,1.0,2.0,,1.0,,,,83.0,67.0,6.8,20.0,0,8.0,4.0,4.0,5.0,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,
10434102,away,Başakşehir FK,Mahmut Tekdemir,mahmut-tekdemir,M. Tekdemir,D,,178,50,M,43666,EUR,569721600,M,21,21,False,True,57.0,50.0,5.0,3.0,26.0,30.0,24.0,27.0,,2.0,2.0,6.0,,,,,,88.0,66.0,6.8,9.0,1,,,1.0,6.0,,,,2.0,1.0,1.0,1.0,,1.0,,,2.0,2.0,,,,,,,,,,1.0,,
10434102,away,Başakşehir FK,Deniz Türüç,deniz-turuc,D. Türüç,M,9,175,292,M,252207,EUR,728265600,M,23,23,False,,30.0,23.0,1.0,,8.0,8.0,18.0,31.0,,2.0,,4.0,3.0,2.0,,,,90.0,52.0,7.1,18.0,1,9.0,3.0,1.0,3.0,1.0,,,,,,2.0,,,,,,1.0,,1.0,,,,,,,,,,
10434102,away,Başakşehir FK,Youssouf Ndayishimiye,youssouf-ndayishimiye,Y. Ndayishimiye,D,55,183,1812,M,985934,EUR,909446400,M,55,55,False,,48.0,42.0,1.0,1.0,16.0,18.0,26.0,32.0,5.0,8.0,3.0,4.0,2.0,2.0,,,,90.0,67.0,6.4,15.0,3,2.0,,1.0,7.0,2.0,,,1.0,1.0,1.0,,,1.0,,,3.0,,1.0,1.0,,,,,,,,,1.0,
10434102,away,Başakşehir FK,Berkay Özcan,berkay-ozcan,B. Özcan,M,8,178,161,M,806964,EUR,887500800,M,19,19,False,,37.0,34.0,2.0,1.0,8.0,8.0,26.0,29.0,1.0,4.0,,5.0,3.0,3.0,,,,90.0,50.0,6.7,8.0,2,,,1.0,7.0,,,1.0,,,3.0,1.0,,,,,1.0,2.0,1.0,1.0,,,,,,,,,,
10434102,away,Başakşehir FK,Serdar Gürler,serdar-gurler,S. Gürler,M,7,176,112,M,96520,EUR,684806400,M,7,7,False,,33.0,32.0,2.0,2.0,6.0,6.0,29.0,32.0,,2.0,1.0,2.0,2.0,2.0,,,,88.0,55.0,6.1,8.0,2,5.0,3.0,2.0,6.0,1.0,,,,,,2.0,,1.0,,,2.0,1.0,1.0,,,,,,,,,,,3.0
10434102,away,Başakşehir FK,Stefano Okaka,stefano-okaka,S. Okaka,F,7,186,329,M,13148,EUR,618624000,F,77,77,False,,30.0,27.0,1.0,1.0,7.0,7.0,20.0,23.0,4.0,8.0,,6.0,1.0,2.0,,,,90.0,43.0,6.8,6.0,2,,,1.0,7.0,1.0,1.0,,1.0,1.0,4.0,,,2.0,,,2.0,,,,,,,,,,,,,1.0
10434102,away,Başakşehir FK,Philippe Keny,philippe-keny,P. P. Keny,F,19,186,355,M,988909,EUR,926985600,F,17,17,True,,4.0,3.0,1.0,1.0,2.0,3.0,1.0,1.0,1.0,1.0,,,,,,,,15.0,5.0,6.5,1.0,0,,,2.0,3.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,
10434102,away,Başakşehir FK,Danijel Aleksić,danijel-aleksic,D. Aleksić,M,9,182,137,M,45377,EUR,672969600,M,8,8,True,,2.0,2.0,1.0,1.0,,,2.0,2.0,,,,,,,,,,10.0,2.0,6.5,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10434102,away,Başakşehir FK,Patryk Szysz,patryk-szysz,P. Szysz,M,21,177,284,M,831930,EUR,891388800,M,18,18,True,,,,,,,,1.0,1.0,,,,,,,,,,10.0,1.0,6.5,,0,1.0,1.0,,,,,,,,,,,,Patryk,Szysz,,,,,,,,,,,,,,
10434102,away,Başakşehir FK,Deniz Dilmen,deniz-dilmen,D. Dilmen,G,1,198,150,M,1065508,EUR,1117929600,G,98,98,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,Deniz Dilmen,,,,,,,,,,,,,,,
10434102,away,Başakşehir FK,Muhammed Şengezer,muhammed-sengezer,M. Şengezer,G,16,185,464,M,827418,EUR,852422400,G,16,16,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10434102,away,Başakşehir FK,Şener Özbayraklı,sener-ozbayrakli,Ş. Özbayraklı,D,,172,44,,129992,EUR,632966400,D,2,2,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10434102,away,Başakşehir FK,Shaocong Wu,shaocong-wu,S. Wu,D,2,192,144,M,941005,EUR,953510400,D,4,4,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10434102,away,Başakşehir FK,Francis Nzaba,francis-nzaba,F. Nzaba,D,15,178,86,M,1158797,EUR,1026864000,D,32,32,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,Francis Nzaba,,,,,,,,,,,,,,,
10434102,away,Başakşehir FK,Junior Caiçara,junior-caicara,J. Caiçara,D,5,173,99,M,128440,EUR,609638400,D,80,80,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10434102,away,Başakşehir FK,Muhammet Arslantaş,muhammet-arslantas,M. Arslantaş,F,18,182,29,M,910100,EUR,980553600,F,34,34,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
