match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_duelLost,stat_outfielderBlock,stat_totalTackle,stat_wonTackle,stat_fouls,stat_totalContest,stat_wonContest,stat_unsuccessfulTouch,captain,stat_aerialLost,stat_challengeLost,player_firstName,player_lastName,stat_totalCross,stat_wasFouled,stat_interceptionWon,stat_dispossessed,stat_keyPass,stat_accurateCross,player_sofascoreId,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_goals,stat_totalOffside,stat_blockedScoringAttempt,stat_hitWoodwork
11453223,away,Al-Taawoun,Awn Al Saluli,awn-al-saluli,A. A. Saluli,D,93,194.0,64,M,881830,EUR,904694400.0,D,93,93,False,64.0,55.0,7.0,3.0,0.0,40.0,41.0,15.0,23.0,2.0,4.0,1.0,7.0,,,,90.0,68.0,6.9,9.0,0,1.0,1.0,2.0,2.0,1.0,,,,,,,,,,,,,1.0,,,,,,,,
11453223,away,Al-Taawoun,Waleed Al-Ahmed,waleed-al-ahmed,W. Al-Ahmed,D,23,189.0,197,M,978400,EUR,925689600.0,D,23,23,False,44.0,39.0,5.0,2.0,0.0,24.0,25.0,15.0,19.0,4.0,5.0,1.0,1.0,,,,90.0,50.0,7.1,5.0,2,1.0,,1.0,1.0,,,,,,,1.0,,,,,1.0,,,,,1.0,1.0,,,,
11453223,away,Al-Taawoun,Ebrahim Alshuyl,ebrahim-alshuyl,E. Alshuyl,D,26,169.0,15,M,949069,EUR,785376000.0,D,26,26,False,30.0,25.0,2.0,1.0,0.0,14.0,14.0,12.0,19.0,,2.0,,6.0,,,,66.0,40.0,6.9,10.0,1,1.0,,1.0,1.0,,,,1.0,,,1.0,,,3.0,1.0,,,,1.0,,1.0,,,,,1.0
11453223,away,Al-Taawoun,Flávio,flavio,Flávio,M,8,177.0,261,M,839521,EUR,823910400.0,M,24,24,False,57.0,52.0,3.0,2.0,0.0,16.0,16.0,36.0,43.0,1.0,6.0,,4.0,,,,90.0,70.0,7.3,9.0,1,7.0,,2.0,2.0,3.0,1.0,1.0,2.0,,1.0,3.0,,,2.0,2.0,1.0,,1.0,,,,1.0,,,,
11453223,away,Al-Taawoun,Ashraf El Mahdioui,ashraf-el-mahdioui,A. E. Mahdioui,M,18,183.0,1641,M,788348,EUR,832896000.0,M,18,18,False,90.0,88.0,17.0,17.0,0.0,28.0,28.0,60.0,62.0,,5.0,1.0,6.0,,,,90.0,100.0,8.4,2.0,3,2.0,1.0,4.0,4.0,2.0,1.0,1.0,,True,,,,,,,,,4.0,,,2.0,,,,1.0,
11453223,away,Al-Taawoun,Saad Fahad Al Nasser,saad-fahad-al-nasser,S. F. A. Nasser,D,96,172.0,581,M,1118494,EUR,978912000.0,M,8,8,False,2.0,2.0,,,0.0,1.0,1.0,1.0,1.0,,,,1.0,,,,17.0,3.0,6.4,1.0,0,1.0,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,
11453223,away,Al-Taawoun,Mohammed Al-Kuwaykibi,mohammed-al-kuwaykibi,M. Al-Kuwaykibi,F,7,168.0,101,M,847233,EUR,786326400.0,F,22,22,False,40.0,36.0,2.0,1.0,1.0,16.0,16.0,23.0,32.0,,6.0,,9.0,,,,90.0,69.0,8.0,12.0,3,2.0,,1.0,,1.0,4.0,4.0,3.0,,,1.0,,,8.0,1.0,3.0,,3.0,3.0,,3.0,,,,,
11453223,away,Al-Taawoun,Joao Pedro,joao-pedro,J. Pedro,F,9,182.0,429,M,351734,EUR,735436800.0,F,30,30,False,24.0,21.0,2.0,2.0,0.0,4.0,4.0,17.0,20.0,,2.0,,1.0,,,,90.0,38.0,7.5,6.0,6,2.0,,1.0,1.0,1.0,2.0,1.0,2.0,,1.0,,,,,,1.0,,3.0,,,4.0,1.0,,3.0,1.0,
11453223,away,Al-Taawoun,Musa Barrow,musa-barrow,M. Barrow,F,99,183.0,3277,M,916680,EUR,911001600.0,F,99,99,False,28.0,23.0,5.0,4.0,0.0,7.0,7.0,18.0,26.0,,3.0,,5.0,,,,88.0,46.0,7.2,12.0,4,2.0,,2.0,1.0,,2.0,,1.0,,,,,,5.0,1.0,1.0,,,2.0,,1.0,2.0,,,1.0,
11453223,away,Al-Taawoun,Fahad Al Abdulrazzaq,fahad-al-abdulrazzaq,F. A. Abdulrazzaq,D,19,170.0,23,M,1521216,EUR,956534400.0,D,11,11,True,36.0,35.0,2.0,2.0,0.0,15.0,15.0,22.0,26.0,3.0,6.0,1.0,3.0,,,,73.0,58.0,7.0,8.0,0,5.0,,3.0,1.0,3.0,,,3.0,,,2.0,Fahad Al Abdulrazzaq,,5.0,,,,2.0,2.0,,,,,,,
11453223,away,Al-Taawoun,Muath Faqeehi,muath-faqeehi,M. Faqeehi,D,42,188.0,464,M,1457521,EUR,1022716800.0,D,42,42,True,18.0,15.0,,,0.0,6.0,6.0,10.0,14.0,,1.0,,3.0,,,,24.0,23.0,6.7,5.0,0,2.0,,1.0,,,1.0,,,,,1.0,Muath Muath,,2.0,,,,1.0,1.0,,,,,,,
11453223,away,Al-Taawoun,Cristian Guanca,cristian-guanca,C. Guanca,M,10,177.0,565,M,789438,EUR,733190400.0,M,19,19,True,23.0,20.0,2.0,1.0,0.0,7.0,8.0,15.0,21.0,1.0,2.0,,,,,,24.0,33.0,7.4,7.0,2,,,1.0,1.0,,,,,,,,,,6.0,,,,3.0,2.0,,1.0,1.0,,,,
11453223,away,Al-Taawoun,Sattam Al-Roqi,sattam-al-roqi,S. Al-Roqi,F,24,169.0,18,M,1521951,EUR,1017273600.0,M,7,7,True,4.0,4.0,,,0.0,,,5.0,8.0,,,,1.0,,,,14.0,8.0,6.6,3.0,0,1.0,,,,,,,,,,1.0,Sattam Al-Roqi,,4.0,,,,,1.0,,,,,,,
11453223,away,Al-Taawoun,Saleh Alohaymid,saleh-alohaymid,S. Alohaymid,G,22,181.0,14,M,881836,EUR,895708800.0,G,28,28,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
11453223,away,Al-Taawoun,Abdulmalek Al-Shammari,abdulmalek-al-shammary,A. Al-Shammari,D,17,177.0,13,M,846889,EUR,808531200.0,D,9,9,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
11453223,away,Al-Taawoun,Mohamed Al-Ghamdi,mohamed-al-ghamdi,M. Al-Ghamdi,D,16,180.0,7,M,1013848,EUR,760320000.0,D,6,6,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
11453223,away,Al-Taawoun,Nawaf Al-Rashwodi,nawaf-al-rashwodi,N. Al-Rashwodi,M,8,169.0,8,M,1047945,EUR,966556800.0,F,20,20,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,Nawaf Al-Rashwodi,,,,,,,,,,,,,,
11453223,away,Al-Taawoun,Rayan Fourig,rayan-fourig,R. Fourig,M,77,,10,M,1859704,EUR,1053820800.0,F,66,66,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,Rayan Fourig,,,,,,,,,,,,,,
