match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_accurateCross,stat_duelLost,stat_duelWon,stat_bigChanceCreated,stat_totalClearance,stat_outfielderBlock,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_fouls,stat_keyPass,stat_aerialLost,stat_interceptionWon,captain,stat_aerialWon,stat_unsuccessfulTouch,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_clearanceOffLine,stat_wonContest,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_bigChanceMissed,player_sofascoreId,stat_goodHighClaim,stat_punches,stat_hitWoodwork,stat_totalOffside,stat_goalAssist,stat_goals
11388399,home,FC Utrecht,Mattijs Branderhorst,,,mattijs-branderhorst,M. Branderhorst,G,31,192,151,M,146871,EUR,757296000,G,31,31,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11388399,home,FC Utrecht,Andreas Dithmer,,,andreas-dithmer,A. Dithmer,G,26,198,52,M,1126855,EUR,1122854400,G,51,51,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11388399,home,FC Utrecht,Joshua Mukeh,Joshua Mukeh,,joshua-mukeh,J. Mukeh,D,2,187,54,M,1100603,EUR,1045526400,D,44,44,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11388399,home,FC Utrecht,Niklas Vesterlund,,,niklas-vesterlund,N. B. V. Nielsen,D,23,185,77,M,837010,EUR,928627200,D,23,23,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11388399,home,FC Utrecht,Marouan Azarkan,,,marouan-azarkan,M. Azarkan,M,17,165,221,M,987524,EUR,1007769600,F,11,11,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11388399,home,FC Utrecht,Jeppe Okkels,,,jeppe-okkels,J. Okkels,M,19,183,184,M,826066,EUR,933033600,F,17,17,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11388399,home,FC Utrecht,Adrian Blake,Adrian Blake,,blake-adrian,A. Blake,F,10,170,323,M,1214695,EUR,1121385600,F,15,15,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11388399,away,Sparta Rotterdam,Nick Olij,,,nick-olij,N. Olij,G,1,185,555,M,227192,EUR,807235200,G,1,1,False,45.0,31.0,23.0,10.0,24.0,26.0,7.0,19.0,12.0,1.0,4.0,90.0,56.0,8.0,14.0,0.00509905,0,0.6193,,,,2.0,,1.0,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,2.0,1.0,,,,
11388399,away,Sparta Rotterdam,Saïd Bakari,,,said-bakari,S. Bakari,D,22,176,127,M,896210,EUR,780192000,D,2,2,False,33.0,26.0,4.0,1.0,14.0,16.0,12.0,20.0,6.0,,,90.0,58.0,7.5,11.0,0.0181194,0,,3.0,,3.0,5.0,,3.0,2.0,5.0,4.0,,1.0,,1.0,1.0,,,,1.0,,,,,,,,,,,,,,,,,
11388399,away,Sparta Rotterdam,Bart Vriends,,,bart-vriends,B. Vriends,D,3,188,217,M,41495,EUR,673747200,D,3,3,False,45.0,32.0,12.0,4.0,23.0,26.0,9.0,19.0,2.0,,,90.0,60.0,6.8,15.0,0.00253173,0,,,,3.0,3.0,,7.0,,,,,,,1.0,2.0,True,3.0,,1.0,,1.0,,,,,,,,,,,,,,,
11388399,away,Sparta Rotterdam,Mike Eerdhuijzen,,,mike-eerdhuijzen,M. Eerdhuijzen,D,44,194,180,M,947842,EUR,963446400,D,4,4,False,45.0,44.0,5.0,5.0,29.0,30.0,15.0,15.0,2.0,,,73.0,51.0,7.1,1.0,0.0389045,0,,,,1.0,2.0,,3.0,,1.0,,,,1.0,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,
11388399,away,Sparta Rotterdam,Djevencio van der Kust,,,djevencio-van-der-kust,D. v. d. Kust,D,5,178,181,M,974530,EUR,988588800,D,5,5,False,28.0,19.0,8.0,3.0,10.0,14.0,11.0,16.0,2.0,,,90.0,52.0,7.4,10.0,0.126888,2,,2.0,2.0,6.0,1.0,,1.0,,,,,1.0,3.0,2.0,3.0,,1.0,,2.0,,1.0,,,,,2.0,0.0943,,,,,,1.0,,,
11388399,away,Sparta Rotterdam,Metinho,Metinho,,metinho,Metinho,M,5,178,957,M,1106148,EUR,1051056000,M,8,8,False,40.0,34.0,4.0,1.0,17.0,17.0,17.0,23.0,6.0,,,90.0,65.0,7.1,14.0,0.0204593,0,,,,11.0,8.0,,2.0,2.0,4.0,1.0,1.0,1.0,,1.0,3.0,,,1.0,2.0,5.0,5.0,,3.0,,,,,,,,,,,1.0,,
11388399,away,Sparta Rotterdam,Jonathan de Guzmán,,,jonathan-de-guzman,J. d. Guzmán,M,13,173,79,M,13028,EUR,558489600,M,6,6,False,33.0,28.0,3.0,2.0,20.0,22.0,8.0,12.0,1.0,,,73.0,43.0,7.0,8.0,0.00882198,2,,1.0,,3.0,1.0,,1.0,,,,,1.0,1.0,1.0,1.0,,,,,1.0,1.0,,1.0,2.0,,,0.0638,,,,,,,,1.0,
11388399,away,Sparta Rotterdam,Pelle Clement,,,pelle-clement,P. Clement,M,6,177,70,M,795135,EUR,832464000,M,10,10,False,52.0,46.0,2.0,1.0,23.0,26.0,25.0,30.0,5.0,,,90.0,80.0,7.9,15.0,0.235189,0,,4.0,2.0,5.0,5.0,,3.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,,1.0,2.0,1.0,1.0,3.0,1.0,2.0,,,,,,,,,,,,,
11388399,away,Sparta Rotterdam,Camiel Neghli,Camiel Neghli,,camiel-neghli,C. Neghli,M,10,180,992,M,1089021,EUR,1005004800,F,7,7,False,29.0,23.0,3.0,3.0,7.0,8.0,16.0,21.0,4.0,,,87.0,46.0,7.6,10.0,0.0266054,1,,,,4.0,3.0,,1.0,,1.0,1.0,,,,1.0,1.0,,,1.0,1.0,,4.0,,2.0,,1.0,,0.0579,0.4437,,,,,,,,1.0
11388399,away,Sparta Rotterdam,Tobias Lauritsen,,,tobias-lauritsen,T. Lauritsen,F,9,192,737,M,796943,EUR,872899200,F,9,9,False,12.0,8.0,,,1.0,2.0,7.0,10.0,1.0,,,90.0,25.0,7.0,6.0,0.161487,3,,,,3.0,5.0,,,1.0,,,2.0,,,3.0,,,3.0,2.0,,,,,,,3.0,,1.0728,0.5125,1.0,,,,,2.0,,
11388399,away,Sparta Rotterdam,Koki Saito,,,koki-saito,K. Saito,M,14,170,1063,M,905356,EUR,997401600,F,11,11,False,16.0,16.0,,,5.0,5.0,11.0,11.0,1.0,,,82.0,30.0,6.7,7.0,0.0849508,2,,,,5.0,1.0,,1.0,,,,1.0,2.0,1.0,,,,,3.0,1.0,1.0,2.0,,,1.0,,1.0,0.0525,,,,,,,,,
11388399,away,Sparta Rotterdam,Tijs Velthuis,,,tijs-velthuis,T. Velthuis,D,5,190,110,M,961674,EUR,1010793600,D,15,15,True,4.0,4.0,1.0,1.0,3.0,3.0,1.0,1.0,,,,17.0,6.0,6.6,,0.0005469,0,,,,1.0,,,2.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
11388399,away,Sparta Rotterdam,Shunsuke Mito,,,shunsuke-mito,S. Mito,M,11,164,867,M,1002479,EUR,1033171200,F,16,16,True,3.0,2.0,,,1.0,2.0,1.0,2.0,1.0,,,17.0,9.0,6.4,4.0,8.904e-05,0,,1.0,,2.0,,,,,,,,,,,1.0,,,,,1.0,1.0,,,,,,,,,,,,,1.0,,
11388399,away,Sparta Rotterdam,Rick Meissen,Rick Meijssen,,rick-meissen,R. Meissen,D,3,193,44,M,1048906,EUR,1014508800,D,14,14,True,,,,,,,,,,,,8.0,2.0,6.7,,,0,,,,1.0,,,1.0,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,
11388399,away,Sparta Rotterdam,Charles-Andreas Brym,Charles-Andreas,Brym,charles-andreas-brym,C. Brym,F,7,180,203,M,990814,EUR,902534400,F,17,17,True,2.0,1.0,,,,,1.0,2.0,1.0,,,11.0,3.0,7.0,1.0,0.653167,0,,,,,1.0,1.0,,,1.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,
11388399,away,Sparta Rotterdam,Youri Schoonderwaldt,,,youri-schoonderwaldt,Y. Schoonderwaldt,G,13,195,40,M,996720,EUR,952905600,G,20,20,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11388399,away,Sparta Rotterdam,Kaylen Reitmaier,Kaylen Reitmaier,,kaylen-reitmaier,K. Reitmaier,G,,197,12,M,1508529,EUR,1081123200,G,30,30,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11388399,away,Sparta Rotterdam,Sergi Rosanas,Sergi,Rosanas,sergi-rosanas,S. Rosanas,D,,172,57,M,908715,EUR,980726400,D,12,12,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
