match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_totalCross,stat_accurateCross,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_onTargetScoringAttempt,stat_goals,stat_totalTackle,stat_wonTackle,stat_fouls,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_keyPass,stat_shotValueNormalized,stat_aerialLost,stat_totalClearance,stat_lastManTackle,stat_wasFouled,captain,stat_bigChanceMissed,stat_shotOffTarget,stat_interceptionWon,stat_unsuccessfulTouch,stat_dispossessed,player_sofascoreId,stat_wonContest,stat_bigChanceCreated,stat_totalOffside,stat_blockedScoringAttempt,stat_outfielderBlock,stat_errorLeadToAShot
14082866,away,Celta Vigo,Manu Fernández,,,manu-fernandez,M. Fernández,D,12,185.0,116,M,1630975,EUR,987984000,D,12,12,False,50.0,43.0,5.0,2.0,0.0,30.0,33.0,13.0,17.0,2.0,,63.0,57.0,6.8,8.0,0.00706677,,1,,0.16,0.07,-0.15,,,,,1.0,3.0,,,,,1.0,1.0,1.0,0.026,,,-0.06,,2.0,,2.0,,,1.0,,1.0,,,,,,,,1.0
14082866,away,Celta Vigo,Carlos Domínguez,,,carlos-dominguez,C. Domínguez,D,24,187.0,207,M,1069703,EUR,981849600,D,24,24,False,60.0,59.0,3.0,2.0,0.0,53.0,53.0,6.0,7.0,1.0,,90.0,71.0,6.9,1.0,0.00313432,,0,,0.14,0.03,0.25,,,,1.0,3.0,3.0,,,,,2.0,1.0,3.0,,,,,1.0,6.0,,,,,,,,,,,,,,1.0,
14082866,away,Celta Vigo,Marcos Alonso,,,marcos-alonso,M. Alonso,D,20,188.0,7636,M,69408,EUR,662342400,D,20,20,False,67.0,62.0,4.0,1.0,0.0,42.0,44.0,20.0,23.0,2.0,,90.0,79.0,6.8,7.0,0.00946295,,0,,0.28,0.13,-0.14,,1.0,,3.0,2.0,4.0,,1.0,,,,,,,,,,2.0,4.0,,,,,,3.0,,,marcosalonso28,1.0,,,,,
14082866,away,Celta Vigo,Javier Rueda,,,javier-rueda,J. Rueda,D,17,176.0,386,M,1008259,EUR,1020816000,M,17,17,False,26.0,18.0,4.0,2.0,0.0,10.0,13.0,8.0,13.0,3.0,,90.0,47.0,7.6,14.0,0.00417658,,1,,-0.18,0.01,0.0,,1.0,,1.0,1.0,1.0,1.0,,1.0,1.0,,,,0.2775,0.1568,,0.54,,3.0,,,,,,1.0,1.0,,,,,,,,
14082866,away,Celta Vigo,Hugo Sotelo,Hugo Sotelo,,hugo-sotelo,H. Sotelo,M,22,180.0,632,M,1120669,EUR,1071792000,M,22,22,False,31.0,29.0,2.0,2.0,1.0,19.0,21.0,10.0,10.0,7.0,,73.0,39.0,7.3,5.0,0.0991643,,0,,0.26,0.07,0.22,,3.0,,,2.0,1.0,1.0,,,,1.0,1.0,1.0,,,3.0,,,1.0,,,,,,1.0,,,,,1.0,,,,
14082866,away,Celta Vigo,Ilaix Moriba,,,ilaix-moriba,I. Moriba,M,6,183.0,6577,M,962890,EUR,1042934400,M,6,6,False,44.0,42.0,1.0,1.0,0.0,25.0,26.0,17.0,18.0,5.0,,90.0,58.0,7.1,3.0,0.132643,,3,,0.24,0.05,-0.07,,,,1.0,2.0,7.0,1.0,,1.0,,3.0,1.0,1.0,0.1312,0.1935,1.0,-0.17,,1.0,,3.0,,,,1.0,1.0,,ilaixmk,,1.0,,2.0,,
14082866,away,Celta Vigo,Sergio Carreira,,,sergio-carreira,S. Carreira,M,5,170.0,466,M,1002764,EUR,971395200,M,5,5,False,54.0,47.0,1.0,1.0,0.0,24.0,30.0,23.0,24.0,5.0,,90.0,74.0,6.7,12.0,0.024292,,1,,0.12,-0.1,0.15,,,,,4.0,3.0,,4.0,,,1.0,,,0.0333,,,-0.16,1.0,3.0,,1.0,,,1.0,,,,,1.0,,,,,
14082866,away,Celta Vigo,Iago Aspas,,,iago-aspas,I. Aspas,F,10,176.0,5000,M,19356,EUR,554774400,F,10,10,False,20.0,17.0,4.0,4.0,0.0,4.0,4.0,13.0,16.0,2.0,,63.0,28.0,6.4,9.0,0.0100882,,0,,0.0,-0.31,0.13,,2.0,,,2.0,1.0,,1.0,,,,,,,,1.0,,,,,,True,,,1.0,2.0,2.0,i.aspas10,1.0,,,,,
14082866,away,Celta Vigo,Ferran Jutglà,,,ferran-jutgla,F. Jutglà,F,9,175.0,3716,M,949962,EUR,917827200,F,9,9,False,16.0,15.0,,,0.0,6.0,7.0,9.0,9.0,1.0,,73.0,27.0,6.8,7.0,0.0393967,,0,,0.19,0.27,0.0,,2.0,,1.0,6.0,5.0,,3.0,,,,,1.0,,,,,2.0,,,3.0,,,,,1.0,1.0,,1.0,,,,,
14082866,away,Celta Vigo,Pablo Durán,Pablo Durán,,pablo-duran,P. Durán,F,18,176.0,741,M,1398524,EUR,990748800,F,18,18,False,18.0,12.0,1.0,,0.0,3.0,5.0,9.0,13.0,2.0,,89.0,27.0,6.6,10.0,0.0199945,,0,,0.05,0.15,0.18,,,,,2.0,1.0,,1.0,,,1.0,1.0,1.0,,,,,,,,,,,,,2.0,,,,,1.0,,,
14082866,away,Celta Vigo,Javi Rodríguez,,,javi-rodriguez,J. Rodríguez,D,32,178.0,597,M,1526627,EUR,1056585600,D,32,32,True,10.0,7.0,4.0,1.0,0.0,5.0,6.0,2.0,4.0,1.0,,27.0,14.0,6.3,3.0,0.00022172,,0,,-0.01,0.0,-0.15,,,,,,1.0,,,,,,,,,,,,,2.0,,1.0,,,,,,,,,,,,,
14082866,away,Celta Vigo,Williot Swedberg,,,williot-swedberg,W. Swedberg,M,19,185.0,4221,M,1126779,EUR,1075593600,M,19,19,True,4.0,2.0,,,0.0,,,2.0,4.0,,,27.0,10.0,6.4,2.0,0.103913,,1,,-0.11,0.04,0.23,,1.0,1.0,,3.0,2.0,1.0,1.0,,,,,2.0,0.1908,,1.0,-0.45,,1.0,,1.0,,1.0,1.0,,,,,1.0,,,,,
14082866,away,Celta Vigo,Fran Beltrán,,,fran-beltran,F. Beltrán,M,8,170.0,770,M,835484,EUR,918000000,M,8,8,True,6.0,5.0,1.0,,0.0,3.0,4.0,2.0,2.0,1.0,,17.0,9.0,6.6,2.0,0.00044089,,1,,0.01,0.29,-0.05,,1.0,,,,1.0,,,,,1.0,,,0.0846,,,-0.51,,,,,,,1.0,,,,,,,,,,
14082866,away,Celta Vigo,Borja Iglesias,,,borja-iglesias,B. Iglesias,F,7,187.0,4084,M,785989,EUR,727228800,F,7,7,True,9.0,6.0,,,0.0,3.0,3.0,3.0,6.0,,,17.0,10.0,6.5,3.0,0.00168312,,0,,-0.02,-0.04,0.21,,,,1.0,2.0,1.0,,,,,,,2.0,,,,,1.0,1.0,,,,,,,,,,,,,,,
14082866,away,Celta Vigo,Bryan Zaragoza,,,bryan-zaragoza,B. Zaragoza,F,97,165.0,5285,M,1084730,EUR,999993600,F,15,15,True,1.0,,,,0.0,,,,1.0,,,1.0,3.0,,1.0,,,0,,,,,,,,,1.0,1.0,1.0,,,,1.0,,,,,,,,,,,,,,,,,bryanzaragoza,,,,,,
14082866,away,Celta Vigo,Iván Villar,,,ivan-villar,I. Villar,G,1,183.0,223,M,848980,EUR,868406400,G,1,1,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14082866,away,Celta Vigo,Mihailo Ristić,,,mihailo-ristic,M. Ristić,D,21,180.0,595,M,363774,EUR,815097600,D,21,21,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14082866,away,Celta Vigo,Yoel Lago,Yoel,Lago,yoel-lago,Y. Lago,D,29,185.0,186,M,1145100,EUR,1080172800,D,29,29,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14082866,away,Celta Vigo,Damián Rodríguez,,,damian-rodriguez,D. Rodríguez,M,23,180.0,272,M,1216080,EUR,1047859200,M,14,14,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14082866,away,Celta Vigo,Jones El-Abdellaoui,Jones El-Abdellaoui,,jones-el-abdellaoui,J. El-Abdellaoui,M,39,184.0,1783,M,1173575,EUR,1137024000,F,39,39,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14082866,away,Celta Vigo,Miguel Román,Miguel Román,,miguel-roman,M. Román,M,16,178.0,303,M,1398526,EUR,1040860800,M,16,16,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14082866,away,Celta Vigo,Óscar Mingueza,,,oscar-mingueza,Ó. Mingueza,M,3,184.0,3812,M,859773,EUR,926553600,D,3,3,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
