match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_bestBallCarryProgression,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_aerialLost,stat_duelLost,stat_duelWon,stat_totalTackle,stat_wasFouled,stat_fouls,stat_aerialWon,stat_outfielderBlock,stat_wonTackle,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_interceptionWon,stat_unsuccessfulTouch,captain,stat_totalCross,stat_shotOffTarget,stat_errorLeadToAShot,stat_expectedGoals,stat_shotValueNormalized,stat_accurateCross,stat_keyPass,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_blockedScoringAttempt,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_bigChanceCreated,stat_totalOffside,stat_bigChanceMissed,stat_goals
14131987,away,Vitória SC,Óscar Rivas,Óscar Rivas,,oscar-rivas,Ó. Rivas,D,4,190,113,M,1168093,EUR,954115200,D,4,4,False,76.0,72.0,9.0,7.0,0.0,40.0,41.0,32.0,35.0,6.0,5.0,,,,,90.0,86.0,7.7,5.0,0.0153877,253.37836788474,34.0,-81.585,10.815,,0,,0.37,0.08,0.27,,1.0,1.0,3.0,,1.0,,2.0,,,,,,,2.0,,,1.0,,,,,,,,,,,,,,,
14131987,away,Vitória SC,Rodrigo Abascal,,,rodrigo-abascal,R. Abascal,D,26,190,156,M,846416,EUR,758505600,D,26,26,False,73.0,63.0,11.0,3.0,0.0,38.0,39.0,25.0,34.0,4.0,5.0,,,,,90.0,85.0,7.3,14.0,0.0117435,186.82992690196,29.0,-94.395,5.46,,0,,0.31,0.16,0.23,,1.0,2.0,3.0,1.0,,1.0,2.0,,,,,,,1.0,,True,2.0,,,,,,,,,,,,,1.0,,
14131987,away,Vitória SC,João Mendes,,,joao-mendes,J. Mendes,D,13,179,180,M,1133568,EUR,955584000,D,13,13,False,61.0,56.0,4.0,3.0,0.0,24.0,24.0,32.0,37.0,1.0,5.0,,,,,90.0,87.0,7.0,13.0,0.0398549,222.91792382363,29.0,-179.445,6.825,,2,,0.16,0.16,-0.01,,,6.0,3.0,2.0,,3.0,,,1.0,1.0,1.0,2.0,1.0,2.0,,,4.0,1.0,,0.1025,-0.37,1.0,2.0,,,1.0,,,,,,
14131987,away,Vitória SC,Telmo Arcanjo,,,telmo-arcanjo,T. Arcanjo,M,18,180,559,M,1035280,EUR,993081600,M,18,18,False,24.0,20.0,3.0,2.0,0.0,7.0,7.0,13.0,17.0,1.0,1.0,,,,,59.0,38.0,7.1,11.0,0.359538,114.57171932191,12.0,-42.315,17.22,,0,,0.26,0.04,0.14,,,2.0,3.0,1.0,,,,,1.0,,,4.0,2.0,,1.0,,4.0,,,,,,2.0,,,,,,,,,
14131987,away,Vitória SC,Beni Mukendi,,,beni-mukendi,B. Mukendi,M,16,180,646,M,1002367,EUR,1021939200,M,16,16,False,30.0,28.0,1.0,,0.0,11.0,12.0,17.0,18.0,,7.0,,,,,67.0,38.0,6.7,6.0,0.0713449,174.74871365654,16.0,-51.24,8.4,,0,,0.02,0.23,0.16,,,3.0,4.0,4.0,,1.0,,,1.0,,1.0,1.0,,,1.0,,1.0,,,,,,1.0,,,,,,,,,
14131987,away,Vitória SC,Gonçalo Nogueira,Gonçalo Nogueira,,nogueira-goncalo,G. Nogueira,M,30,180,113,M,1161004,EUR,1072569600,M,30,30,False,53.0,47.0,,,0.0,16.0,18.0,31.0,35.0,2.0,7.0,,,,,90.0,77.0,7.5,8.0,0.04642,266.74984239423,30.0,-70.56,8.4,,1,,0.09,0.16,0.17,,3.0,6.0,13.0,5.0,6.0,2.0,2.0,,4.0,,1.0,1.0,1.0,2.0,1.0,,,,,0.0464,0.01,,2.0,,,1.0,,,,,,
14131987,away,Vitória SC,Noah Saviolo,Noah Saviolo,,noah-saviolo,N. Saviolo,F,48,181,167,M,1153328,EUR,1078617600,M,48,48,False,27.0,24.0,2.0,2.0,0.0,3.0,3.0,21.0,24.0,,2.0,,,,,73.0,51.0,7.7,13.0,0.633845,282.37693180138,22.0,-150.885,7.245,,3,,0.89,0.57,0.15,,2.0,7.0,5.0,1.0,3.0,2.0,,,1.0,,2.0,2.0,1.0,,1.0,,10.0,2.0,,0.0916,-0.37,4.0,2.0,1.0,0.0657,,,,,,,
14131987,away,Vitória SC,Alioune Ndoye,,,alioune-ndoye,A. Ndoye,F,90,186,958,M,1063255,EUR,1002153600,F,90,90,False,6.0,5.0,,,0.0,2.0,2.0,3.0,4.0,1.0,,,,,,67.0,13.0,6.2,4.0,0.00239032,11.58217598753,2.0,6.615,4.095,,2,,-0.2,-0.2,0.23,,,4.0,3.0,,,3.0,2.0,,,,,2.0,1.0,,2.0,,,2.0,,0.0573,-0.52,,,,,,,,,,,
14131987,away,Vitória SC,Oumar Camara,,,oumar-camara,O. Camara,F,19,176,863,M,1563640,EUR,1178841600,F,19,19,False,32.0,28.0,2.0,2.0,0.0,11.0,11.0,17.0,21.0,,3.0,,,,,90.0,46.0,6.3,8.0,0.087222,139.35958185263,13.0,-55.965,7.14,,4,,-1.0,0.51,0.18,,2.0,4.0,2.0,,1.0,,,1.0,,1.0,,2.0,1.0,,2.0,,1.0,2.0,,0.8945,0.23,,2.0,2.0,1.1205,,,,,,1.0,1.0
14131987,away,Vitória SC,Tony Strata,,,strata-tony,T. Strata,D,66,177,281,M,1488511,EUR,1094515200,D,66,66,True,23.0,17.0,2.0,1.0,0.0,9.0,10.0,8.0,13.0,,2.0,,,,,45.0,31.0,6.7,10.0,0.00989142,72.028634145593,10.0,-39.795,1.575,,0,,-0.2,0.08,-0.06,,,1.0,2.0,,,,1.0,,,1.0,,1.0,1.0,,,,3.0,,,,,,,,,,,,,,,
14131987,away,Vitória SC,Samu,,,samu,Samu,M,20,170,212,M,785808,EUR,830044800,M,20,20,True,16.0,13.0,1.0,,0.0,1.0,1.0,12.0,15.0,,,,,,,31.0,19.0,6.4,3.0,0.0169353,46.977100486861,5.0,-15.225,9.66,,1,,-0.28,0.08,-0.01,,,1.0,1.0,1.0,,1.0,,,,,,,,,,,,1.0,,0.0349,-0.07,,,,,,,,,,,
14131987,away,Vitória SC,Matija Mitrović,Matija Mitrovic,,mitrovic-matija,M. Mitrović,M,6,182,261,M,1166097,EUR,1102809600,M,6,6,True,13.0,11.0,1.0,,0.0,8.0,9.0,3.0,4.0,,,,,,,23.0,21.0,6.5,6.0,0.00202857,76.660275591677,6.0,-25.515,6.3,,2,,0.0,0.14,-0.01,,,1.0,,,,,,,,,1.0,,,,,,3.0,,,0.0807,-0.25,,,,,2.0,,,,,,
14131987,away,Vitória SC,Nélson Oliveira,,,nelson-oliveira,N. Oliveira,F,7,186,461,M,42898,EUR,681609600,F,7,7,True,4.0,3.0,,,0.0,1.0,1.0,2.0,3.0,,,,,,,23.0,7.0,6.5,2.0,0.00140989,12.639840919868,2.0,1.995,6.72,,1,,-0.04,-0.02,0.0,,,,1.0,,,,1.0,,,,,,,,1.0,,,,,0.0968,-0.13,,,,,1.0,,,,,,
14131987,away,Vitória SC,Vando Félix,,,vando-felix,V. Félix,F,7,179,202,M,1520997,EUR,1031011200,F,21,21,True,3.0,2.0,,,0.0,2.0,2.0,,1.0,,1.0,,,,,17.0,12.0,6.5,6.0,3.318e-05,55.868258515963,3.0,-46.935,-0.94499999999999,,0,,-0.05,0.1,0.13,,,4.0,3.0,1.0,2.0,2.0,,,1.0,,1.0,1.0,,,3.0,,,,,,,,,,,,,,,,,
14131987,away,Vitória SC,Charles,,,charles,Charles,G,27,186,127,M,155985,EUR,760320000,G,27,27,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14131987,away,Vitória SC,Miguel Nóbrega,,,miguel-nobrega,M. Nóbrega,D,3,186,137,M,1066233,EUR,955929600,D,3,3,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14131987,away,Vitória SC,Orest Lebedenko,,,orest-lebedenko,O. Lebedenko,D,17,174,156,M,844409,EUR,906508800,D,17,17,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14131987,away,Vitória SC,Diogo Sousa,,,diogo-lobao,D. Lobao,M,23,176,105,M,1434543,EUR,1137715200,M,23,23,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
