match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelLost,stat_duelWon,stat_totalContest,stat_wonContest,stat_totalClearance,stat_ballRecovery,stat_fouls,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_accurateCross,stat_challengeLost,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,player_firstName,player_lastName,stat_outfielderBlock,stat_interceptionWon,stat_aerialWon,stat_shotOffTarget,stat_blockedScoringAttempt,stat_expectedGoals,stat_keyPass,stat_aerialLost,stat_dispossessed,stat_bigChanceCreated,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_totalOffside,stat_savedShotsFromInsideTheBox,player_sofascoreId,stat_goodHighClaim,stat_goalAssist,stat_hitWoodwork,stat_goals
11369399,away,Real Madrid,Toni Kroos,toni-kroos,T. Kroos,M,,183,45525,M,26502,EUR,631411200,M,8,8,False,,123.0,112.0,11.0,9.0,47.0,48.0,67.0,80.0,,4.0,,,,4.0,,,,,90.0,137.0,7.7,14.0,0.108893,4,,5.0,2.0,,1.0,1.0,,2.0,,,,1.0,1.0,1.0,3.0,0.2684,1.0,,,,,,,,,Kroos,,,,
11369399,away,Real Madrid,Luka Modrić,luka-modric,L. Modrić,M,14,173,354764,M,15466,EUR,495072000,M,10,10,False,,67.0,58.0,4.0,3.0,16.0,19.0,43.0,51.0,3.0,8.0,3.0,2.0,,9.0,1.0,,,,70.0,85.0,8.1,14.0,0.208402,1,,3.0,1.0,,3.0,2.0,1.0,2.0,,,,,1.0,,1.0,0.0569,3.0,,1.0,2.0,,,,,,LModric10,,1.0,1.0,
11369399,away,Real Madrid,Jude Bellingham,jude-bellingham,J. Bellingham,M,5,188,1013050,M,991011,EUR,1056844800,M,5,5,False,,63.0,60.0,,,17.0,17.0,43.0,47.0,7.0,10.0,5.0,3.0,,3.0,2.0,,,,78.0,84.0,8.0,9.0,0.0788227,3,,1.0,,1.0,3.0,3.0,,3.0,,,,,1.0,2.0,,0.4841,1.0,,2.0,,1.0,1.0,0.3112,,,JudeBell,,,,1.0
11369399,away,Real Madrid,Joselu,joselu,Joselu,F,9,191,18060,M,69418,EUR,638496000,F,14,14,False,,18.0,18.0,,,8.0,8.0,10.0,10.0,4.0,2.0,1.0,,,1.0,1.0,,,,90.0,27.0,6.7,2.0,0.0106973,1,,,,,2.0,2.0,1.0,,,,,,,,1.0,0.1988,,2.0,,,,,,1.0,,joselumato,,,,
11369399,away,Real Madrid,Rodrygo,rodrygo,Rodrygo,F,11,174,699716,M,910536,EUR,978998400,F,11,11,False,,46.0,43.0,,,10.0,10.0,33.0,36.0,4.0,9.0,9.0,6.0,,1.0,1.0,,,,78.0,65.0,9.5,10.0,0.090934,3,,,,,,,4.0,3.0,,,,,,,,0.5395,3.0,,,,1.0,3.0,1.5354,,,Rodrygo,,1.0,,2.0
11369399,away,Real Madrid,Dani Ceballos,dani-ceballos,D. Ceballos,M,19,179,67396,M,547838,EUR,839376000,M,19,19,True,,19.0,18.0,,,8.0,8.0,10.0,11.0,1.0,1.0,1.0,1.0,,1.0,1.0,,,,20.0,22.0,6.7,1.0,0.00964715,0,,,,,,,,,,,,,,,,,,,,,,,,,,Danifuli10,,,,
11369399,away,Real Madrid,Lucas Vázquez,lucas-vazquez,L. Vázquez,D,21,173,60349,M,255239,EUR,678326400,M,17,17,True,,6.0,5.0,,,2.0,2.0,3.0,5.0,2.0,2.0,1.0,1.0,,1.0,1.0,,,,12.0,12.0,6.7,4.0,0.050277,0,,1.0,,,,,1.0,,,,,,1.0,,,,1.0,,1.0,,,,,,,LucasVaz91,,,,
11369399,away,Real Madrid,Gonzalo García,gonzalo-garcia,G. García,F,16,182,100643,M,1402716,EUR,1080086400,F,33,33,True,,6.0,4.0,,,1.0,2.0,3.0,4.0,1.0,1.0,1.0,,,1.0,,,,,12.0,11.0,6.8,3.0,0.00127094,1,,,,,,,,1.0,Gonzalo García,,1.0,,,,,0.0334,,,,,,1.0,0.0241,,,,,,,
11369399,away,Real Madrid,Fran García,fran-garcia,F. Garcia,D,20,170,66463,M,851271,EUR,934588800,D,20,20,True,,3.0,3.0,,,,,3.0,3.0,,1.0,,,,1.0,,,,,2.0,4.0,,,0.00143288,0,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,frangarci11,,,,
11369399,away,Real Madrid,Nico Paz,nico-paz,N. Paz,M,10,185,88676,M,1171451,EUR,1094601600,M,32,32,True,,8.0,7.0,,,2.0,2.0,5.0,6.0,1.0,,1.0,,,,,,,,2.0,9.0,,2.0,0.010789,0,,,,,,,,,,,,,,,,,,,,,,,,,,nicopaz1o,,,,
11369399,away,Real Madrid,Diego Piñeiro,diego-pineiro,D. Piñeiro,G,13,185,950,M,1143588,EUR,1076630400,G,26,26,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369399,away,Real Madrid,Fran González,gonzalez-fran,F. González,G,26,199,17417,M,1493226,EUR,1119571200,G,30,30,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,_franglez1,,,,
11369399,away,Real Madrid,David Alaba,david-alaba,D. Alaba,D,4,180,93395,M,66492,EUR,709344000,D,4,4,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,DAlaba,,,,
11369399,away,Real Madrid,Mario Martín,martin-mario,M. Martín,M,6,177,16546,M,1154549,EUR,1078444800,M,28,28,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369399,away,Real Madrid,Brahim Díaz,brahim-diaz,B. Díaz,M,21,170,258553,M,835485,EUR,933638400,M,21,21,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,Brahim,,,,
