match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_totalCross,stat_aerialLost,stat_duelLost,stat_duelWon,stat_totalContest,stat_wonContest,stat_bigChanceCreated,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_keyPass,stat_accurateCross,stat_aerialWon,stat_onTargetScoringAttempt,stat_goals,stat_totalOffside,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_challengeLost,stat_dispossessed,stat_bigChanceMissed,stat_hitWoodwork,captain,stat_shotOffTarget,stat_blockedScoringAttempt,stat_errorLeadToAShot,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_goalsPrevented,stat_outfielderBlock
12528091,away,Sivasspor,Samba Camara,,,samba-camara,S. Camara,D,14,190.0,68,M,837301,EUR,721699200,D,14,14,False,44.0,40.0,3.0,1.0,0.0,37.0,40.0,3.0,4.0,9.0,90.0,53.0,6.8,4.0,0.00068647,0,,2.0,2.0,1.0,,,,3.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,2.0
12528091,away,Sivasspor,Emirhan Başyiğit,Emirhan Basyigit,,emirhan-basyigit,E. Başyiğit,D,5,190.0,94,M,1149004,EUR,1114387200,D,53,53,False,36.0,34.0,2.0,1.0,0.0,28.0,29.0,6.0,7.0,2.0,90.0,41.0,6.6,2.0,0.0022596,1,,2.0,2.0,1.0,,,,2.0,,,,,,,,,1.0,,,,0.0151,,,,,,,1.0,,,,,,,,,1.0
12528091,away,Sivasspor,Uğur Çiftçi,,,ugur-ciftci,U. Çiftçi,D,58,180.0,65,M,142850,EUR,704937600,D,3,3,False,34.0,24.0,3.0,,0.0,15.0,18.0,11.0,19.0,5.0,90.0,51.0,6.8,12.0,0.159288,0,3.0,2.0,9.0,2.0,1.0,1.0,,1.0,,,,,1.0,5.0,2.0,2.0,,,,2.0,,,2.0,,,,,,,,,,,,,,2.0
12528091,away,Sivasspor,Ziya Erdal,,,ziya-erdal,Z. Erdal,D,,182.0,28,M,138312,EUR,568339200,M,58,58,False,42.0,36.0,7.0,3.0,0.0,24.0,25.0,12.0,17.0,4.0,84.0,48.0,6.5,9.0,0.00897926,0,,1.0,2.0,3.0,2.0,1.0,,,,2.0,,1.0,,,1.0,,,,,,,,,,,,True,,,,,,,,,,
12528091,away,Sivasspor,Bekir Turaç Böke,,,turac-boke,B. T. Böke,F,14,190.0,68,M,997681,EUR,929923200,M,46,46,False,12.0,9.0,1.0,,0.0,4.0,5.0,5.0,9.0,3.0,83.0,24.0,6.3,10.0,0.00658843,4,2.0,,2.0,1.0,,,,,,,,4.0,1.0,1.0,,,,,,1.0,0.2497,,,1.0,,,,4.0,,,,,,,,,
12528091,away,Sivasspor,Oguzhan Aksoy,,,oguzhan-aksoy,O. Aksoy,M,25,,9,M,1640657,EUR,1164326400,M,25,25,False,10.0,8.0,1.0,,0.0,5.0,7.0,3.0,3.0,1.0,45.0,23.0,6.7,4.0,0.00156516,0,,1.0,3.0,4.0,,,,,2.0,1.0,,1.0,2.0,1.0,,,1.0,,,,,,,1.0,,,,,,1.0,,,,,,,
12528091,away,Sivasspor,Charis Charisis,,,charis-charisis,C. Charisis,M,8,177.0,130,M,317297,EUR,789868800,M,8,8,False,29.0,24.0,2.0,1.0,0.0,12.0,13.0,12.0,16.0,4.0,90.0,40.0,6.4,11.0,0.0168466,2,,1.0,6.0,3.0,5.0,2.0,,,,,,,1.0,,,,,,,,0.1022,,,2.0,,,,2.0,,,,,,,,,
12528091,away,Sivasspor,Veljko Simić,,,veljko-simic,V. Simić,M,21,180.0,292,M,188117,EUR,792979200,M,22,22,False,7.0,7.0,1.0,1.0,0.0,4.0,4.0,3.0,3.0,1.0,69.0,14.0,6.2,4.0,0.0352791,0,,,4.0,,2.0,,,,,,,1.0,,,1.0,,,,,1.0,,,1.0,1.0,,,,,,,,,,,,,
12528091,away,Sivasspor,Bengali-Fodé Koita,,,bengali-fode-koita,B. Koita,M,55,186.0,217,M,51407,EUR,656467200,F,55,55,False,16.0,15.0,2.0,1.0,0.0,6.0,6.0,9.0,10.0,5.0,45.0,23.0,6.7,5.0,0.0136023,0,,,,3.0,,,,,,,,4.0,2.0,,,,1.0,,,,,,,,,,,,,,,,,,,,
12528091,away,Sivasspor,Emrah Başsan,,,emrah-bassan,E. Başsan,M,14,177.0,60,M,174141,EUR,703468800,M,17,17,True,11.0,8.0,,,0.0,2.0,5.0,6.0,6.0,4.0,45.0,23.0,6.6,7.0,0.0243375,0,,,2.0,4.0,1.0,,,,,,,2.0,4.0,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,
12528091,away,Sivasspor,Alex Pritchard,,,alex-pritchard,A. Pritchard,M,,171.0,97,M,180009,EUR,736387200,M,10,10,True,16.0,13.0,1.0,,0.0,6.0,6.0,7.0,10.0,1.0,45.0,22.0,6.4,7.0,0.00937364,0,,,1.0,,,,,,,,,2.0,,1.0,1.0,,,,,,,,,1.0,,,,,,,,,,,,,
12528091,away,Sivasspor,Garry Rodrigues,,,garry-rodrigues,G. Rodrigues,M,10,173.0,946,M,787429,EUR,659664000,F,24,24,True,4.0,4.0,1.0,1.0,0.0,1.0,1.0,3.0,3.0,1.0,21.0,6.0,6.5,1.0,0.0119204,0,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12528091,away,Sivasspor,Queensy Menig,,,queensy-menig,Q. Menig,F,,174.0,209,M,232318,EUR,808790400,F,11,11,True,4.0,3.0,,,0.0,,,3.0,4.0,,9.0,5.0,6.5,2.0,0.00379993,0,,,1.0,,,,,,,,,1.0,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,
12528091,away,Sivasspor,Mehmet Talha Seker,,,seker-mehmet-talha,M. T. Şeker,M,88,180.0,20,M,1618816,EUR,1144627200,M,88,88,True,4.0,4.0,,,0.0,1.0,1.0,3.0,3.0,,8.0,8.0,6.6,1.0,0.00203821,0,,,1.0,1.0,,,,,,1.0,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,
12528091,away,Sivasspor,Arda Erdursun,,,arda-erdusun,A. Erdusun,G,16,193.0,6,M,2027618,EUR,1173312000,G,74,74,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12528091,away,Sivasspor,Serkan Kaan Sarman,,,sarman-serkan-kaan,S. K. Sarman,G,41,185.0,10,M,1804800,EUR,1151107200,G,41,41,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12528091,away,Sivasspor,Tolga Ciğerci,,,tolga-cigerci,T. Ciğerci,M,38,185.0,114,M,120298,EUR,701308800,M,30,30,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12528091,away,Sivasspor,Emre Gökay,Emre Gökay,,emre-gokay,E. Gökay,F,19,181.0,137,M,1393928,EUR,1140220800,M,21,21,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
