match_id,side,team,player_name,player_slug,player_shortName,player_position,player_height,player_userCount,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,player_firstName,player_lastName,player_jerseyNumber,player_gender,stat_totalCross,stat_aerialLost,stat_duelLost,stat_duelWon,stat_challengeLost,stat_shotOffTarget,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_keyPass,stat_aerialWon,stat_outfielderBlock,stat_interceptionWon,stat_dispossessed,stat_totalContest,stat_wonContest,stat_accurateCross,stat_bigChanceCreated,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_hitWoodwork,stat_blockedScoringAttempt,stat_totalOffside,stat_errorLeadToAShot,stat_lastManTackle
10437979,away,Casa Pia,Lucas Soares,lucas-soares,L. Soares,M,176,85,991358,EUR,894240000,M,42,42,False,,30.0,22.0,,,13.0,20.0,9.0,12.0,2.0,7.0,,,,,90.0,57.0,6.1,16.0,1,,,42,M,2.0,2.0,9.0,4.0,2.0,,2.0,2.0,2.0,,2.0,,,,1.0,2.0,3.0,2.0,,,,,,1.0,,1.0,
10437979,away,Casa Pia,Neto,neto,Neto,M,181,91,843358,EUR,683769600,M,8,8,False,,20.0,16.0,3.0,3.0,9.0,12.0,7.0,9.0,2.0,5.0,,,,,60.0,30.0,6.4,9.0,0,,,8,M,1.0,,5.0,1.0,1.0,,,,1.0,1.0,1.0,1.0,,,,2.0,1.0,,,,,,,,,,
10437979,away,Casa Pia,Afonso Taira,afonso-taira,A. Taira,M,177,41,153040,EUR,708739200,M,27,27,False,,29.0,24.0,3.0,3.0,14.0,16.0,10.0,13.0,1.0,7.0,,,,,45.0,37.0,6.9,5.0,0,,,6,M,,1.0,3.0,2.0,1.0,,2.0,1.0,,,1.0,1.0,,,,,,,,,,,,,,,
10437979,away,Casa Pia,Derick Poloni,derick-poloni,D. Poloni,D,173,38,892169,EUR,746841600,M,6,6,False,,37.0,29.0,7.0,3.0,10.0,12.0,21.0,31.0,2.0,7.0,,,,,90.0,62.0,6.8,20.0,0,,,6,M,6.0,,2.0,2.0,1.0,,,,1.0,1.0,,,,,2.0,1.0,1.0,1.0,2.0,,,,,,,,
10437979,away,Casa Pia,Takahiro Kunimoto,takahiro-kunimoto,T. Kunimoto,M,172,110,794765,EUR,876268800,F,14,14,False,,19.0,13.0,1.0,1.0,2.0,4.0,11.0,15.0,,2.0,,,,,77.0,30.0,6.6,11.0,1,,,,M,,,7.0,3.0,4.0,,2.0,,2.0,,2.0,,,,,,2.0,1.0,,,,1.0,,,,,1.0
10437979,away,Casa Pia,Rafael Martins,rafael-martins,R. Martins,F,177,43,123231,EUR,606096000,F,11,11,False,,20.0,12.0,2.0,1.0,5.0,7.0,7.0,13.0,1.0,3.0,,,,,64.0,32.0,6.5,14.0,1,,,99,M,,2.0,5.0,4.0,,1.0,1.0,,3.0,1.0,,,2.0,,,2.0,1.0,,,,,,,,2.0,,
10437979,away,Casa Pia,Diogo Pinto,pinto-diogo,D. Pinto,M,175,174,991929,EUR,930614400,F,10,10,False,,16.0,14.0,,,8.0,9.0,6.0,8.0,,2.0,,,,,60.0,20.0,6.6,3.0,0,,,23,M,1.0,,1.0,1.0,,,,,,,1.0,1.0,,,,,1.0,1.0,,,,,,,,,
10437979,away,Casa Pia,Beni Mukendi,beni-mukendi,B. Mukendi,M,180,646,1002367,EUR,1021939200,M,80,80,True,,27.0,20.0,1.0,1.0,10.0,10.0,10.0,17.0,1.0,3.0,,,,,45.0,33.0,6.9,7.0,0,,,16,M,,1.0,4.0,6.0,3.0,,3.0,2.0,,,,,2.0,,1.0,,1.0,1.0,,,,,,,,,
10437979,away,Casa Pia,Cuca,cuca,Cuca,M,177,39,1093294,EUR,663379200,M,16,16,True,,23.0,21.0,1.0,1.0,4.0,5.0,17.0,18.0,1.0,9.0,,,,,30.0,29.0,6.6,4.0,0,Cuca,,13,M,,,3.0,1.0,1.0,,,,1.0,,1.0,,,,1.0,,2.0,1.0,,,,,,,,,
10437979,away,Casa Pia,Yuki Soma,soma-yuki,Y. Soma,F,165,617,945290,EUR,856828800,F,24,24,True,,11.0,8.0,,,1.0,1.0,7.0,15.0,,,,,,,30.0,28.0,7.0,11.0,0,,,7,M,5.0,,3.0,6.0,,,1.0,1.0,1.0,4.0,2.0,2.0,,,,,2.0,1.0,,,,,,,,,
10437979,away,Casa Pia,Clayton,clayton,Clayton,F,184,1602,1017023,EUR,916012800,F,99,99,True,,6.0,4.0,,,1.0,1.0,3.0,5.0,,2.0,,,,,26.0,12.0,6.8,4.0,2,,,19,M,,1.0,3.0,3.0,,1.0,,,1.0,1.0,1.0,,1.0,,,1.0,1.0,1.0,,,,1.0,,,2.0,,
10437979,away,Casa Pia,Romário Baró,romario-baro,R. Baró,M,179,668,892224,EUR,948758400,M,17,17,True,,7.0,7.0,,,2.0,2.0,5.0,5.0,,2.0,,,,,13.0,9.0,6.7,1.0,1,,,6,M,,,,,,1.0,,,1.0,,,1.0,,,,,,,,,,,,,,,
10437979,away,Casa Pia,João Victor,joao-victor,J. Victor,G,192,39,1067193,EUR,894153600,G,1,1,True,,,,,,,,,,,,,,,,,,,,0,,,98,M,,,,,,,,,,,,,,,,,,,,,,,,,,,
10437979,away,Casa Pia,Duplexe Tchamba,duplexe-tchamba,D. Tchamba,D,191,133,891792,EUR,900028800,D,12,12,True,,,,,,,,,,,,,,,,,,,,0,,,2,M,,,,,,,,,,,,,,,,,,,,,,,,,,,
10437979,away,Casa Pia,Eduardo Fereira,eduardo-fereira,E. Fereira,D,169,53,879459,EUR,970185600,D,2,2,True,,,,,,,,,,,,,,,,,,,,0,,,2,M,,,,,,,,,,,,,,,,,,,,,,,,,,,
10437979,away,Casa Pia,Felippe Cardoso,felippe-cardoso,F. Cardoso,F,187,417,922616,EUR,907459200,F,30,30,True,,,,,,,,,,,,,,,,,,,,0,,,70,M,,,,,,,,,,,,,,,,,,,,,,,,,,,
