match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_keyPass,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_bigChanceMissed,stat_shotOffTarget,stat_blockedScoringAttempt,stat_hitWoodwork,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_fouls,stat_onTargetScoringAttempt,stat_unsuccessfulTouch,captain,stat_outfielderBlock,stat_accurateCross,stat_wonContest,stat_wasFouled,stat_totalOffside,stat_bigChanceCreated,stat_dispossessed,stat_punches,stat_goals
11352253,away,Fulham,Antonee Robinson,antonee-robinson,A. Robinson,D,33,183,2862,M,,803174,EUR,870998400,D,33,33,False,53.0,44.0,4.0,3.0,23.0,26.0,21.0,30.0,6.0,,,90.0,81.0,7.3,17.0,0.0,0.0,0.0114112,,0,,,,3.0,1.0,3.0,4.0,8.0,2.0,1.0,,,,,5.0,,3.0,,,,1.0,,,,,2.0,,,,,
11352253,away,Fulham,Harrison Reed,harrison-reed,H. Reed,M,6,176,353,M,,365802,EUR,791164800,M,6,6,False,37.0,31.0,1.0,1.0,19.0,24.0,12.0,15.0,5.0,,,90.0,47.0,7.0,9.0,0.0,0.0,0.0844742,1.0,0,,,,2.0,1.0,,2.0,4.0,1.0,,,,,,1.0,1.0,1.0,,,,1.0,,1.0,,,3.0,,,,,
11352253,away,Fulham,Saša Lukić,sasa-lukic,S. Lukić,M,20,183,2086,M,,371222,EUR,839894400,M,28,28,False,66.0,60.0,5.0,3.0,41.0,44.0,19.0,22.0,4.0,,,90.0,73.0,7.1,7.0,0.0243,0.0,0.00704679,1.0,1,,,,,,,1.0,1.0,,,,1.0,,,2.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,
11352253,away,Fulham,Tom Cairney,tom-cairney,T. Cairney,M,10,185,581,M,,82566,EUR,664329600,M,10,10,False,38.0,32.0,2.0,1.0,16.0,16.0,16.0,22.0,3.0,,,58.0,48.0,6.6,12.0,0.044,0.0,0.0813555,1.0,1,,,,,,1.0,5.0,2.0,1.0,,,1.0,,,,,,,,,,True,,,,1.0,,,4.0,,
11352253,away,Fulham,Harry Wilson,harry-wilson,H. Wilson,M,8,173,4932,M,,355528,EUR,858988800,F,8,8,False,27.0,25.0,2.0,2.0,7.0,8.0,20.0,21.0,2.0,,,90.0,40.0,7.4,5.0,0.0729,0.0,0.198069,2.0,1,,,,2.0,1.0,,3.0,5.0,,1.0,,1.0,,,,,1.0,1.0,,,1.0,,,2.0,1.0,3.0,,1.0,2.0,,
11352253,away,Fulham,Raúl Jiménez,raul-jimenez,R. Jiménez,F,7,189,17432,M,RJimenez9,192442,EUR,673401600,F,7,7,False,16.0,12.0,1.0,1.0,2.0,2.0,10.0,15.0,2.0,,,58.0,22.0,6.7,8.0,0.0684,0.0,0.0167774,,1,,,,1.0,,1.0,2.0,2.0,,,,1.0,,1.0,,,,,,,,,,,,1.0,3.0,,2.0,,
11352253,away,Fulham,Willian,willian,Willian,F,88,175,9698,M,willianborges88,31417,EUR,587088000,F,20,20,False,28.0,23.0,2.0,1.0,9.0,11.0,14.0,17.0,1.0,,,45.0,34.0,6.5,9.0,0.0,0.0,0.0419352,1.0,0,,,,,,,3.0,2.0,1.0,2.0,,,,,,,1.0,,1.0,,3.0,,,,1.0,,,,,,
11352253,away,Fulham,Bobby Decordova-Reid,bobby-decordova-reid,B. Reid,M,14,170,1230,M,,151499,EUR,728611200,F,14,14,True,18.0,11.0,2.0,,4.0,6.0,7.0,12.0,2.0,,,45.0,29.0,7.2,9.0,1.1361,0.9821,0.00549038,,3,,,,,2.0,,3.0,1.0,,,1.0,2.0,,,1.0,,1.0,1.0,1.0,1.0,1.0,,1.0,,,,,,,,1.0
11352253,away,Fulham,Andreas Pereira,andreas-pereira,A. Pereira,M,8,177,14092,M,andreaspereira,285949,EUR,820454400,M,18,18,True,10.0,6.0,1.0,1.0,,2.0,6.0,9.0,1.0,,,32.0,16.0,6.8,7.0,0.0,0.0,0.00233299,,0,,,,1.0,,1.0,2.0,1.0,,1.0,,,,,,,,,1.0,,1.0,,,,,,,,,,
11352253,away,Fulham,Aleksandar Mitrović,aleksandar-mitrovic,A. Mitrović,F,9,189,24281,M,AleksMitrović,192144,EUR,779673600,F,9,9,True,8.0,4.0,1.0,1.0,2.0,2.0,2.0,6.0,1.0,,,32.0,14.0,7.1,4.0,0.1623,0.1356,0.0246784,,2,,,,,1.0,2.0,1.0,5.0,,3.0,,,1.0,,,,,,,1.0,,,,,3.0,,,,,,
11352253,away,Fulham,Marek Rodák,marek-rodak,M. Rodák,G,1,188,517,M,,358694,EUR,850435200,G,1,1,True,,,,,,,,,,,,,,,,,0.0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352253,away,Fulham,Calvin Bassey,calvin-bassey,C. Bassey,D,3,185,8710,M,,861972,EUR,946598400,D,3,3,True,,,,,,,,,,,,,,,,,0.0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352253,away,Fulham,Kevin Mbabu,kevin-mbabu,K. Mbabu,D,43,184,781,M,,227900,EUR,798249600,D,27,27,True,,,,,,,,,,,,,,,,,0.0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352253,away,Fulham,Matthew Max Dibley-Dias,matthew-max-dibley-dias,M. M. Dibley-Dias,M,18,171,62,M,,1461519,EUR,1066867200,M,49,49,True,,,,,,,,,,,,,,,,,0.0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352253,away,Fulham,Carlos Vinícius,carlos-vinicius,C. Vinícius,F,95,190,7091,M,,891920,EUR,796089600,F,30,30,True,,,,,,,,,,,,,,,,,0.0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352253,away,Fulham,Jay Stansfield,jay-stansfield,J. Stansfield,F,28,187,999,M,,1013987,EUR,1038096000,F,65,65,True,,,,,,,,,,,,,,,,,0.0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
