match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_duelLost,stat_totalClearance,stat_ballRecovery,stat_penaltyConceded,stat_fouls,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelWon,stat_outfielderBlock,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_challengeLost,stat_bigChanceMissed,stat_shotOffTarget,stat_blockedScoringAttempt,stat_interceptionWon,stat_expectedGoals,stat_totalContest,stat_wonContest,stat_keyPass,stat_wasFouled,stat_dispossessed,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,player_sofascoreId,captain,stat_bigChanceCreated,stat_hitWoodwork,stat_goodHighClaim,stat_penaltyFaced,player_firstName,player_lastName,stat_totalOffside,stat_penaltyWon,stat_goals,stat_goalAssist
11369360,away,Atlético Madrid,Pablo Barrios,pablo-barrios,P. Barrios,M,8,181,6589,M,1142588,EUR,1055635200,M,24,24,False,27.0,23.0,1.0,1.0,8.0,9.0,1.0,1.0,3.0,,,,,,45.0,33.0,7.2,6.0,0.045255,1,,15.0,18.0,,,,,2.0,,1.0,1.0,1.0,,,,,,0.0222,1.0,1.0,1.0,,1.0,1.0,0.0821,PBarrios,,,,,,,,,,,
11369360,away,Atlético Madrid,Koke,koke,Koke,M,6,177,5822,M,84539,EUR,694828800,M,6,6,False,157.0,151.0,9.0,8.0,84.0,85.0,6.0,,7.0,,,,,,90.0,170.0,7.3,11.0,0.0499563,1,,67.0,72.0,,,,,4.0,,4.0,3.0,1.0,5.0,1.0,,,3.0,0.097,1.0,,,,,1.0,0.6603,Koke6,True,,,,,,,,,,
11369360,away,Atlético Madrid,Saúl Ñíguez,saul-niguez,S. Ñíguez,M,8,184,13421,M,116955,EUR,785376000,M,8,8,False,43.0,38.0,1.0,,14.0,16.0,1.0,3.0,2.0,,1.0,,,,57.0,56.0,7.3,7.0,0.0240153,0,,24.0,28.0,1.0,,,2.0,7.0,1.0,4.0,2.0,1.0,,,,,1.0,,1.0,1.0,,,,,,Saul,,,,,,,,,,,
11369360,away,Atlético Madrid,Samuel Lino,samuel-lino,S. Lino,M,16,178,22125,M,874705,EUR,945907200,M,12,12,False,28.0,26.0,,,12.0,13.0,5.0,,6.0,,1.0,,,,45.0,43.0,7.2,7.0,0.0266276,3,,14.0,18.0,3.0,,1.0,,3.0,,1.0,1.0,1.0,2.0,,,1.0,,0.1125,1.0,,,2.0,,2.0,0.4856,osamuellino,,,,,,,,1.0,,,
11369360,away,Atlético Madrid,Álvaro Morata,alvaro-morata,Á. Morata,F,7,189,28279,M,125407,EUR,719798400,F,19,19,False,14.0,11.0,,,5.0,6.0,4.0,4.0,3.0,,2.0,,,,90.0,26.0,7.0,7.0,0.0227884,2,,6.0,8.0,,,,,2.0,,,,2.0,,,,2.0,,0.1155,1.0,,,2.0,1.0,,,ÁMorata,,,,,,,,2.0,1.0,,
11369360,away,Atlético Madrid,Antoine Griezmann,antoine-griezmann,A. Griezmann,F,7,176,100258,M,85859,EUR,669513600,F,7,7,False,46.0,36.0,2.0,2.0,11.0,14.0,3.0,,4.0,,,,,,76.0,55.0,9.3,14.0,0.0392591,3,,25.0,33.0,1.0,,1.0,,,,,,1.0,,,,,,1.3515,,,2.0,,2.0,3.0,1.5467,AGriez,,,,,,,,,,3.0,
11369360,away,Atlético Madrid,Nahuel Molina,nahuel-molina,N. Molina,D,16,175,13426,M,831799,EUR,891820800,D,16,16,True,33.0,30.0,1.0,1.0,14.0,16.0,1.0,1.0,4.0,,1.0,,,,45.0,44.0,7.5,7.0,0.246387,0,,16.0,18.0,1.0,,,,3.0,,1.0,,,,,,,,,2.0,2.0,2.0,,,,,nahuelmolina_35,,1.0,,,,,,,,,1.0
11369360,away,Atlético Madrid,Rodrigo Riquelme,rodrigo-riquelme,R. Riquelme,M,17,174,4780,M,989113,EUR,954633600,M,25,25,True,23.0,21.0,,,8.0,8.0,1.0,1.0,2.0,,,,,,45.0,38.0,7.2,6.0,0.547448,1,,13.0,15.0,,,,,7.0,,,,3.0,,,,1.0,,0.0413,5.0,4.0,,3.0,,,,,,,,,,,,1.0,,,
11369360,away,Atlético Madrid,Rodrigo de Paul,rodrigo-de-paul,R. de Paul,M,7,180,54582,M,249399,EUR,769737600,M,5,5,True,49.0,43.0,4.0,3.0,25.0,27.0,,,3.0,,1.0,,,,33.0,53.0,7.0,7.0,0.0502049,1,,18.0,23.0,1.0,,,,1.0,,1.0,1.0,,,,1.0,,1.0,0.0412,,,,,,,,RodridePaul,,,,,,,,,,,
11369360,away,Atlético Madrid,Ángel Correa,angel-correa,Á. Correa,F,7,171,16959,M,316152,EUR,794707200,F,10,10,True,13.0,9.0,,,2.0,3.0,2.0,,,,,,,,33.0,17.0,6.9,6.0,0.30797,0,,7.0,10.0,,,,,1.0,,,,,1.0,,,,,,1.0,1.0,2.0,,1.0,,,angelcorrea32,,1.0,,,,,,1.0,,,
11369360,away,Atlético Madrid,Çağlar Söyüncü,caglar-soyuncu,Ç. Söyüncü,D,4,187,4150,M,758608,EUR,832809600,D,4,4,True,16.0,16.0,,,13.0,13.0,,,,,,,,,14.0,18.0,6.7,,0.00095473,0,,3.0,3.0,,,,,1.0,,1.0,1.0,,,,,,,,,,,,,,,soyuncu_caglar,,,,,,,,1.0,,,
11369360,away,Atlético Madrid,Ivo Grbić,ivo-grbic,I. Grbić,G,13,195,1121,M,283847,EUR,821923200,G,1,1,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369360,away,Atlético Madrid,Antonio Gomis,antonio-gomis,A. Gomis,G,1,191,355,M,1156733,EUR,1053388800,G,31,31,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369360,away,Atlético Madrid,Javi Galán,javi-galan,J. Galán,D,20,172,2472,M,825133,EUR,785203200,D,17,17,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369360,away,Atlético Madrid,Ilias Kostis,ilias-kostis,I. Kostis,D,26,191,723,M,1145621,EUR,1046304000,D,27,27,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
