match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_shotOffTarget,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_interceptionWon,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_totalTackle,stat_wonTackle,captain,stat_dispossessed,stat_totalContest,stat_wonContest,stat_blockedScoringAttempt,stat_hitWoodwork,stat_outfielderBlock,stat_penaltyWon,stat_keyPass,stat_accurateCross,stat_totalOffside,stat_bigChanceCreated,stat_goals,player_firstName,player_lastName,player_sofascoreId,stat_goodHighClaim,stat_penaltyFaced,stat_clearanceOffLine,stat_penaltyConceded
12320549,away,FC Dallas,Patrickson Delgado,patrickson-delgado,P. Delgado,M,6,180.0,230,M,1002530,EUR,1066348800,M,6,6,False,35.0,30.0,3.0,1.0,0.0,20.0,21.0,10.0,16.0,,1.0,1.0,,,,,60.0,47.0,7.6,10.0,1,2.0,,,1.0,1.0,1.0,,1.0,1.0,3.0,,,1.0,1.0,,,,,,,1.0,,2.0,,,,1.0,,,,,,,
12320549,away,FC Dallas,Marco Farfan,marco-farfan,M. Farfan,D,4,180.0,166,M,857398,EUR,910828800,M,4,4,False,24.0,22.0,1.0,,0.0,13.0,14.0,9.0,12.0,,2.0,3.0,,,,,90.0,41.0,7.0,5.0,0,2.0,1.0,1.0,4.0,4.0,1.0,,,,,,2.0,3.0,2.0,,,,,,,1.0,,1.0,,1.0,1.0,,,,,,,,
12320549,away,FC Dallas,Logan Farrington,logan-farrington,L. Farrington,F,23,188.0,97,M,1647759,EUR,1008288000,F,23,23,False,18.0,13.0,,,0.0,8.0,8.0,5.0,10.0,1.0,,3.0,,,,,90.0,31.0,7.6,10.0,3,,,1.0,5.0,4.0,,,2.0,,,1.0,1.0,,,,3.0,3.0,2.0,,,,,1.0,,,,1.0,Logan Farrington,,,,,,
12320549,away,FC Dallas,Bernard Kamungo,bernard-kamungo,B. Kamungo,F,77,175.0,200,M,1118141,EUR,1009843200,F,77,77,False,11.0,11.0,,,0.0,6.0,6.0,5.0,5.0,,,4.0,,,,,90.0,21.0,6.5,3.0,2,,,,4.0,4.0,,1.0,2.0,1.0,,3.0,1.0,,,,2.0,2.0,1.0,,,,,,,,,,Bernard Kamungo,,,,,,
12320549,away,FC Dallas,Jesús Ferreira,jesus-ferreira,J. Ferreira,F,9,173.0,984,M,869853,EUR,977616000,F,10,10,False,8.0,7.0,1.0,,1.0,3.0,3.0,4.0,7.0,,,,,,,,28.0,13.0,6.9,3.0,0,2.0,,,1.0,2.0,1.0,,,,,1.0,,,,True,,1.0,1.0,,,,,1.0,,,,,,,,,,,
12320549,away,FC Dallas,Sebastian Lletget,sebastian-lletget,S. Lletget,M,,178.0,106,M,294359,EUR,715478400,M,8,8,True,30.0,21.0,5.0,,0.0,12.0,15.0,10.0,16.0,,1.0,7.0,,,,,62.0,41.0,6.3,14.0,0,1.0,,,4.0,1.0,,,,,2.0,,1.0,,,,2.0,2.0,1.0,,,,,1.0,1.0,,,,,,,,,,
12320549,away,FC Dallas,Dante Sealy,sealy-dante,D. Sealy,M,25,178.0,195,M,1065353,EUR,1050537600,F,11,11,True,7.0,5.0,2.0,,0.0,4.0,4.0,1.0,3.0,,,,,,,,30.0,12.0,6.4,4.0,0,,3.0,,3.0,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,
12320549,away,FC Dallas,Asier Illarramendi,asier-illarramendi,Illarramendi,M,5,179.0,351,M,113593,EUR,636595200,M,14,14,True,19.0,17.0,1.0,1.0,0.0,12.0,14.0,5.0,5.0,,1.0,4.0,,,,,30.0,29.0,6.9,2.0,0,,,,2.0,2.0,,,,3.0,,1.0,2.0,1.0,1.0,,,,,,,1.0,,,,,,,Asier,Illarramendi,,,,,
12320549,away,FC Dallas,Omar Gonzalez,omar-gonzalez,O. Gonzalez,D,34,196.0,31,M,48896,EUR,592531200,D,3,3,True,3.0,3.0,,,0.0,3.0,3.0,,,,3.0,,,,,,12.0,6.0,6.3,,0,,1.0,1.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12320549,away,FC Dallas,Carl Fred Sainté,carl-fred-sainte,C. F. Sainté,M,6,172.0,2089,M,1002387,EUR,1028851200,M,12,12,True,2.0,2.0,1.0,1.0,0.0,2.0,2.0,,,,2.0,1.0,,,,,12.0,5.0,5.4,,0,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0
12320549,away,FC Dallas,Jimmy Maurer,jimmy-maurer,J. Maurer,G,1,188.0,38,M,881592,EUR,592790400,G,1,1,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12320549,away,FC Dallas,Eugene Ansah,eugene-ansah,E. Ansah,F,13,182.0,97,M,360880,EUR,787536000,F,31,31,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
