match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_bigChanceCreated,stat_totalClearance,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_keyPass,captain,stat_shotOffTarget,stat_outfielderBlock,stat_interceptionWon,stat_fouls,stat_expectedGoals,stat_shotValueNormalized,stat_totalContest,stat_wonContest,stat_onTargetScoringAttempt,stat_goals,stat_wasFouled,stat_expectedGoalsOnTarget,stat_bigChanceMissed,stat_hitWoodwork,player_sofascoreId,stat_totalOffside,stat_errorLeadToAShot,stat_errorLeadToAGoal,stat_punches,stat_blockedScoringAttempt,stat_clearanceOffLine,stat_lastManTackle
14053733,home,FC Utrecht,Kolbeinn Finnsson,,,kolbeinn-finnsson,K. Finnsson,D,5,181.0,95,M,797522,EUR,935539200,D,5,5,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14053733,home,FC Utrecht,Miliano Jonathans,,,jonathans-miliano,M. Jonathans,M,26,178.0,5655,M,1211982,EUR,1081123200,F,26,26,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14053733,home,FC Utrecht,Jaygo van Ommeren,Jaygo van Ommeren,,jaygo-van-ommeren,J. v. Ommeren,M,46,,81,M,1957736,EUR,1210204800,M,46,46,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14053733,home,FC Utrecht,Can Bozdoğan,,,can-bozdogan,C. Bozdoğan,M,8,175.0,305,M,934249,EUR,986428800,M,8,8,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14053733,home,FC Utrecht,Emirhan Demircan,Emirhan Demircan,,emirhan-demircan,E. Demircan,F,17,181.0,421,M,1402994,EUR,1106179200,F,17,17,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14053733,away,SC Heerenveen,Bernt Klaverboer,Bernt Klaverboer,,klaverboer-bernt,B. Klaverboer,G,22,190.0,125,M,1195719,EUR,1127692800,G,22,22,False,36.0,23.0,21.0,8.0,0.0,18.0,21.0,5.0,15.0,8.0,3.0,1.0,2.0,90.0,47.0,5.8,13.0,0.00159235,0.0629,0,-0.5453,0.17,-0.13,-0.45,-0.67,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,1.0,2.0,,,
14053733,away,SC Heerenveen,Oliver Braude,Oliver Braude,,braude-oliver,O. Braude,D,45,174.0,210,M,1150061,EUR,1077321600,D,45,45,False,36.0,26.0,7.0,3.0,0.0,16.0,20.0,10.0,16.0,3.0,,,,90.0,66.0,6.4,19.0,0.0194793,,1,,0.0,-0.53,-0.31,,2.0,,3.0,,7.0,8.0,,1.0,,2.0,3.0,2.0,2.0,1.0,,,,2.0,1.0,0.0084,-0.06,3.0,1.0,,,4.0,,,,,,,,,1.0,,
14053733,away,SC Heerenveen,Joris van Overeem,,,joris-van-overeem,J. v. Overeem,M,6,181.0,105,M,138842,EUR,770428800,D,6,6,False,62.0,53.0,6.0,2.0,0.0,33.0,33.0,20.0,29.0,5.0,,,,90.0,73.0,6.5,10.0,0.0126312,,0,,0.32,0.03,-0.25,,,,,3.0,6.0,4.0,2.0,,,8.0,1.0,1.0,1.0,,,,,1.0,4.0,,,,,,,,,,,,,,,,,,
14053733,away,SC Heerenveen,Maas Willemsen,Maas Willemsen,,maas-willemsen,M. Willemsen,D,3,190.0,68,M,1132765,EUR,1051574400,D,3,3,False,51.0,47.0,3.0,2.0,0.0,36.0,37.0,11.0,14.0,3.0,,,,90.0,57.0,7.5,4.0,0.00560539,,1,,0.06,0.09,0.37,,,,2.0,,3.0,2.0,,,,1.0,1.0,1.0,,,,,1.0,,1.0,0.2708,0.04,,,1.0,,1.0,0.4583,1.0,,,,,,,,1.0,
14053733,away,SC Heerenveen,Vasilios Zagaritis,,,vassilis-zagaritis,V. Zagaritis,D,19,178.0,228,M,1064426,EUR,988934400,D,19,19,False,36.0,30.0,3.0,,0.0,18.0,22.0,12.0,14.0,11.0,,,,90.0,63.0,6.3,14.0,0.0803434,,0,,0.04,0.11,0.23,,6.0,2.0,2.0,1.0,8.0,6.0,1.0,1.0,,5.0,4.0,2.0,1.0,1.0,,,,,3.0,,,2.0,1.0,,,,,,,,,,,,,,1.0
14053733,away,SC Heerenveen,Marcus Linday,Marcus Linday,,marcus-linday,M. Linday,M,16,186.0,209,M,1627623,EUR,1054512000,M,16,16,False,46.0,39.0,2.0,,0.0,21.0,22.0,18.0,24.0,3.0,,,,79.0,52.0,6.6,9.0,0.0394153,,0,,0.22,0.11,-0.01,,1.0,,1.0,1.0,3.0,3.0,1.0,,,2.0,1.0,1.0,1.0,,,,,,1.0,,,,,,,1.0,,,,,,,,,,,
14053733,away,SC Heerenveen,Luuk Brouwers,,,luuk-brouwers,L. Brouwers,M,8,180.0,144,M,794014,EUR,894153600,M,8,8,False,53.0,46.0,1.0,,0.0,23.0,28.0,23.0,25.0,5.0,,,,90.0,68.0,7.0,9.0,0.0709936,,0,,0.21,0.23,-0.08,,,,1.0,,4.0,6.0,1.0,1.0,,2.0,2.0,2.0,1.0,2.0,True,,,,1.0,,,1.0,1.0,,,3.0,,,,,,,,,,,
14053733,away,SC Heerenveen,Jacob Trenskow,,,trenskow-jacob,J. Trenskow,M,20,178.0,430,M,1015627,EUR,975196800,M,20,20,False,26.0,20.0,1.0,,0.0,10.0,10.0,10.0,16.0,3.0,,,,64.0,37.0,6.9,10.0,0.0399507,,2,,-0.14,0.18,-0.05,,1.0,,1.0,1.0,2.0,4.0,,1.0,,,,,2.0,,,,,,,0.1638,0.26,,,1.0,,3.0,0.8493,,,,,,,,1.0,,
14053733,away,SC Heerenveen,Ringo Meerveld,,,ringo-meerveld,R. Meerveld,M,10,177.0,421,M,992018,EUR,1040428800,M,10,10,False,23.0,18.0,2.0,,0.0,4.0,6.0,14.0,17.0,1.0,,,,87.0,34.0,6.2,12.0,0.0183027,,0,,0.01,0.08,-0.04,,,,1.0,,7.0,2.0,,4.0,,,,,1.0,,,,,,,,,4.0,2.0,,,,,,,,,,,,,,
14053733,away,SC Heerenveen,Maxence Rivera,,,rivera-maxence,M. Rivera,M,7,168.0,135,M,1014408,EUR,1022716800,M,7,7,False,14.0,11.0,1.0,1.0,1.0,1.0,1.0,10.0,13.0,4.0,,,,79.0,36.0,7.7,12.0,0.328765,,1,,0.3,0.29,-0.04,,6.0,1.0,,,2.0,6.0,1.0,,1.0,2.0,3.0,,2.0,2.0,,,,1.0,,0.015,-0.07,3.0,2.0,,,1.0,,,,,,,,,1.0,,
14053733,away,SC Heerenveen,Dylan Vente,,,dylan-vente,D. Vente,F,9,181.0,653,M,825843,EUR,926208000,F,9,9,False,26.0,16.0,1.0,1.0,0.0,3.0,5.0,13.0,21.0,1.0,,,,90.0,42.0,8.3,16.0,0.102016,,4,,-0.34,0.27,0.15,,,,4.0,2.0,5.0,3.0,,,,2.0,1.0,1.0,4.0,,,1.0,,,,0.855,0.85,1.0,,2.0,2.0,,1.0742,,,,,,,,1.0,,
14053733,away,SC Heerenveen,Václav Sejk,,,vaclav-sejk,V. Sejk,F,10,180.0,268,M,983068,EUR,1021680000,F,27,27,True,4.0,4.0,,,1.0,2.0,2.0,2.0,2.0,,,,,26.0,9.0,6.8,2.0,0.308579,,0,,0.2,,0.13,,,,2.0,2.0,2.0,2.0,,,1.0,,,,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,
14053733,away,SC Heerenveen,Mats Egbring,,,egbring-mats,M. Egbring,D,15,183.0,90,M,1514878,EUR,1158451200,D,15,15,True,2.0,2.0,,,0.0,1.0,1.0,1.0,1.0,1.0,,,,11.0,6.0,6.1,1.0,0.00017719,,1,,0.02,-0.19,-0.18,,,,,,1.0,,,,,,,,1.0,,,1.0,,,1.0,0.028,-0.23,,,,,,,,,,,,,,,,
14053733,away,SC Heerenveen,Sam Kersten,,,sam-kersten,S. Kersten,D,4,191.0,85,M,847072,EUR,886118400,D,4,4,True,5.0,4.0,2.0,1.0,0.0,2.0,2.0,2.0,3.0,,,,,11.0,6.0,6.4,1.0,0.00576094,,0,,0.11,0.0,-0.18,,,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,
14053733,away,SC Heerenveen,Hristiyan Petrov,,,hristiyan-petrov,H. Petrov,D,28,184.0,323,M,1129996,EUR,1024876800,D,28,28,True,3.0,2.0,,,0.0,2.0,3.0,,,,,,,8.0,4.0,6.2,1.0,3.543e-05,,0,,-0.01,0.0,-0.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14053733,away,SC Heerenveen,Andries Noppert,,,andries-noppert,A. Noppert,G,44,203.0,437,M,339339,EUR,765676800,G,44,44,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14053733,away,SC Heerenveen,Nordin Bakker,,,nordin-bakker,N. Bakker,G,31,196.0,134,M,945955,EUR,878256000,G,31,31,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14053733,away,SC Heerenveen,Robin Bouw,Robin Bouw,,robin-bouw,R. Bouw,D,34,182.0,16,M,2019195,EUR,1145836800,D,34,34,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14053733,away,SC Heerenveen,Nolhan Courtens,Nolhan Courtens,,nolhan-courtens,N. Courtens,M,36,174.0,64,M,1425327,EUR,1166572800,M,36,36,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14053733,away,SC Heerenveen,Isaiah Ahmed,Isaiah Ahmed,,isaiah-ahmed,I. Ahmed,M,35,186.0,37,M,1801303,EUR,1135728000,M,35,35,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14053733,away,SC Heerenveen,Kai Jansen,Kai Jansen,,kai-jansen,K. Jansen,M,32,183.0,12,M,2063957,EUR,1180396800,M,32,32,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14053733,away,SC Heerenveen,Jermaine Rijssel,Jermaine Rijssel,,jermaine-rijssel,J. Rijssel,F,33,,21,M,1801311,EUR,1111708800,F,33,33,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
