match_id,side,team,player_name,player_slug,player_shortName,player_position,player_height,player_userCount,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_wasFouled,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,player_firstName,player_lastName,player_jerseyNumber,player_gender,stat_goalAssist,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_duelLost,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_bigChanceCreated,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_keyPass,stat_interceptionWon,stat_bigChanceMissed,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_goals,stat_outfielderBlock,stat_hitWoodwork,stat_blockedScoringAttempt,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_clearanceOffLine,stat_errorLeadToAGoal,stat_totalOffside
10437974,away,Portimonense SAD,Pedrão,pedrao,Pedrão,D,194,152,931811,EUR,862617600,D,44,44,False,,61.0,47.0,14.0,5.0,37.0,42.0,10.0,20.0,3.0,4.0,4.0,8.0,,,,,,90.0,73.0,5.7,17.0,0,,,44,M,,1.0,,,5.0,1.0,1.0,1.0,1.0,,,,1.0,3.0,,,,,,,,,,,,,,
10437974,away,Portimonense SAD,Filipe Relvas,filipe-relvas,F. Relvas,D,192,529,1131931,EUR,937785600,D,22,22,False,,71.0,64.0,6.0,4.0,53.0,57.0,11.0,14.0,2.0,4.0,6.0,3.0,1.0,,,,,90.0,85.0,7.1,8.0,0,,,44,M,,,,1.0,2.0,,,1.0,1.0,,,,,2.0,,1.0,,,,,2.0,,,,,1.0,,
10437974,away,Portimonense SAD,Wagner Leonardo,wagner-leonardo,W. Leonardo,D,186,1508,976235,EUR,932688000,D,5,5,False,,40.0,32.0,2.0,1.0,18.0,22.0,14.0,18.0,3.0,6.0,2.0,9.0,,,,,,90.0,62.0,6.6,9.0,0,,,3,M,,,,,2.0,1.0,1.0,,,,3.0,3.0,,,,2.0,,,,,,,,,,,,
10437974,away,Portimonense SAD,Zié Ouattara,zie-ouattara,Z. Ouattara,D,178,133,1005407,EUR,947376000,M,3,3,False,,20.0,17.0,1.0,1.0,8.0,9.0,9.0,11.0,,3.0,,5.0,1.0,,,,,60.0,34.0,5.9,10.0,0,,,24,M,,,,1.0,8.0,,5.0,2.0,,,2.0,1.0,,,,,,,,,,,,,,,,
10437974,away,Portimonense SAD,Mohamed Diaby,mohamed-diaby,M. Diaby,M,188,46,892208,EUR,841708800,M,24,24,False,,25.0,23.0,,,21.0,22.0,2.0,3.0,1.0,3.0,5.0,2.0,1.0,,,,,70.0,34.0,6.6,2.0,0,,,,M,,,,2.0,3.0,,,,,,1.0,,,1.0,,,,,,,,,,,,,,
10437974,away,Portimonense SAD,Pedro Sá,pedro-sa,P. Sá,M,175,37,803145,EUR,754704000,M,21,21,False,True,32.0,24.0,1.0,,15.0,15.0,9.0,18.0,5.0,6.0,4.0,1.0,,,,,,60.0,39.0,6.6,10.0,0,,,21,M,,1.0,,1.0,4.0,,1.0,,,,1.0,,,2.0,,,,,,,,,,,,,,
10437974,away,Portimonense SAD,Gustavo Klismahn,gustavo-klismahn,G. Klismahn,M,179,89,1162051,EUR,943315200,M,27,27,False,,28.0,18.0,1.0,,5.0,9.0,14.0,24.0,3.0,6.0,2.0,5.0,,,,,,90.0,44.0,6.8,16.0,2,Klismahn,,77,M,1.0,5.0,1.0,2.0,6.0,2.0,,1.0,,1.0,3.0,3.0,1.0,1.0,1.0,,,1.0,,,,,1.0,,,,,
10437974,away,Portimonense SAD,Luquinha,luquinha,Luquinha,M,167,71,981444,EUR,970531200,F,20,20,False,,27.0,24.0,1.0,1.0,6.0,6.0,20.0,26.0,1.0,4.0,1.0,3.0,3.0,,,,,90.0,46.0,6.7,11.0,0,,,18,M,,5.0,2.0,1.0,7.0,1.0,1.0,1.0,,,,,3.0,3.0,2.0,,,,,,,,,,,,,
10437974,away,Portimonense SAD,Welinton Junior,welinton-junior,W. Junior,M,175,43,329307,EUR,739497600,F,93,93,False,,20.0,15.0,,,6.0,8.0,9.0,12.0,,4.0,,1.0,3.0,,,,,90.0,37.0,5.7,16.0,0,,,93,M,,,,3.0,8.0,,3.0,2.0,1.0,,,,6.0,2.0,,,,,,,,,,,,,1.0,1.0
10437974,away,Portimonense SAD,Rui Gomes,gomes-rui,R. Gomes,M,172,41,993246,EUR,873331200,F,70,70,True,,11.0,8.0,,,1.0,2.0,8.0,14.0,1.0,2.0,,2.0,,,,,,30.0,28.0,6.5,13.0,1,,,12,M,,5.0,1.0,1.0,6.0,,2.0,4.0,1.0,,,,1.0,,1.0,1.0,,,1.0,,,,,,,,,
10437974,away,Portimonense SAD,Yago Cariello,yago-cariello,Yago,F,185,310,1019266,EUR,933033600,F,99,99,True,,5.0,2.0,,,2.0,2.0,,3.0,4.0,4.0,1.0,,,,,,,30.0,12.0,6.5,5.0,1,,,99,M,,,,1.0,3.0,,1.0,1.0,,,,,,,,,,1.0,,,,,,,,,,1.0
10437974,away,Portimonense SAD,Paulo Estrela,paulo-estrela,P. Estrela,M,167,55,855664,EUR,919468800,M,38,38,True,,18.0,12.0,3.0,1.0,9.0,9.0,3.0,9.0,,1.0,,2.0,,,,,,20.0,23.0,6.9,7.0,1,Paulo,Estrela,20,M,,,,1.0,2.0,,1.0,,,,1.0,1.0,,,1.0,1.0,,,1.0,1.0,,,,,,,,
10437974,away,Portimonense SAD,Mateus Oliveira,mateus-oliveira,M. Oliveira,G,199,1033,1066689,EUR,1020297600,G,31,31,True,,,,,,,,,,,,,,,,,,,,,,,0,Mateus Oliveira,,1,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10437974,away,Portimonense SAD,Matheus Nogueira,matheus-nogueira,Matheus Nogueira,G,191,118,977806,EUR,874713600,G,1,1,True,,,,,,,,,,,,,,,,,,,,,,,0,,,40,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10437974,away,Portimonense SAD,Henrique Jocu,henrique-jocu,H. Jocu,M,171,83,976408,EUR,999993600,M,6,6,True,,,,,,,,,,,,,,,,,,,,,,,0,,,28,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10437974,away,Portimonense SAD,Bruno Reis,bruno-reis,Bruninho,M,176,19,976064,EUR,932428800,M,85,85,True,,,,,,,,,,,,,,,,,,,,,,,0,,,8,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10437974,away,Portimonense SAD,Bryan Róchez,bryan-rochez,B. Róchez,F,181,256,796395,EUR,788918400,F,35,35,True,,,,,,,,,,,,,,,,,,,,,,,0,,,35,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10437974,away,Portimonense SAD,Ricardo Matos,ricardo-matos,R. Matos,F,181,151,976416,EUR,953942400,F,17,17,True,,,,,,,,,,,,,,,,,,,,,,,0,,,17,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,
