match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_duelLost,stat_challengeLost,stat_totalContest,stat_outfielderBlock,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_keyPass,captain,stat_aerialLost,stat_totalTackle,stat_wonTackle,player_sofascoreId,stat_wonContest,stat_blockedScoringAttempt,stat_accurateCross,stat_dispossessed,stat_bigChanceCreated,stat_interceptionWon,stat_shotOffTarget,stat_totalOffside,stat_errorLeadToAGoal,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_hitWoodwork,stat_goals,stat_goalAssist
10388344,away,Borussia Dortmund,Marius Wolf,,,marius-wolf,M. Wolf,M,27,187,537,M,254119,EUR,801532800,D,17,17,False,45.0,35.0,2.0,,16.0,18.0,20.0,29.0,,3.0,,4.0,,,,,,90.0,69.0,7.2,15.0,0.0668,0.1082,0.146187,1,,2.0,4.0,,2.0,,1.0,1.0,,2.0,,2.0,1.0,1.0,,1.0,,1.0,1.0,,,,,,,1.0,,,
10388344,away,Borussia Dortmund,Niklas Süle,,,niklas-sule,N. Süle,D,25,195,4025,M,168937,EUR,810086400,D,25,25,False,82.0,80.0,5.0,4.0,36.0,37.0,44.0,45.0,1.0,1.0,4.0,5.0,,,,,,90.0,92.0,7.6,3.0,0.1995,0.0,0.28265,1,,,2.0,,,1.0,1.0,,1.0,3.0,,1.0,,,NiklasSule,,,,,,3.0,1.0,,,1.0,,1.0,,
10388344,away,Borussia Dortmund,Mats Hummels,,,mats-hummels,M. Hummels,D,15,191,4570,M,16632,EUR,598233600,D,15,15,False,87.0,83.0,11.0,9.0,48.0,49.0,35.0,38.0,2.0,8.0,2.0,7.0,,,,,,89.0,103.0,7.3,6.0,0.2369,0.0,0.0502173,2,,,7.0,2.0,2.0,,1.0,2.0,1.0,,True,3.0,3.0,1.0,aussenrist15,1.0,,,,,2.0,2.0,,,,,,,
10388344,away,Borussia Dortmund,Julian Ryerson,,,julian-ryerson,J. Ryerson,D,26,183,3446,M,800951,EUR,879724800,D,26,26,False,56.0,50.0,3.0,1.0,31.0,34.0,19.0,23.0,,2.0,3.0,10.0,,,,,,90.0,75.0,6.8,12.0,0.0145,0.0,0.0258963,1,,1.0,4.0,,1.0,,2.0,1.0,1.0,,,1.0,1.0,1.0,,,1.0,,1.0,,1.0,,,,,,,,
10388344,away,Borussia Dortmund,Donyell Malen,,,donyell-malen,D. Malen,F,14,176,12595,M,803039,EUR,916704000,M,21,21,False,38.0,29.0,2.0,1.0,4.0,5.0,25.0,35.0,,3.0,,1.0,,,,,,89.0,54.0,6.8,16.0,0.1886,0.0,0.202113,4,,2.0,5.0,1.0,5.0,1.0,1.0,1.0,,2.0,,,,,donyellmalen,2.0,3.0,,1.0,1.0,,1.0,,,,,,,
10388344,away,Borussia Dortmund,Julian Brandt,,,julian-brandt,J. Brandt,M,10,186,9499,M,226978,EUR,830995200,M,19,19,False,45.0,39.0,3.0,1.0,15.0,15.0,27.0,33.0,,1.0,1.0,3.0,,,,,,90.0,56.0,7.8,6.0,0.7313,1.7977,0.339594,5,,3.0,2.0,2.0,,,,,,4.0,,,1.0,1.0,julianbrandt,,,3.0,,1.0,,,,,2.0,5.0,,1.0,
10388344,away,Borussia Dortmund,Emre Can,,,emre-can,E. Can,D,23,186,5006,M,138156,EUR,758332800,M,23,23,False,71.0,68.0,3.0,2.0,27.0,27.0,41.0,44.0,,4.0,4.0,2.0,,,,,,90.0,88.0,7.5,4.0,0.0857,0.0,0.226953,2,,,5.0,1.0,,,,3.0,3.0,2.0,,,1.0,1.0,emrecan23,,1.0,,1.0,1.0,1.0,1.0,,,,,1.0,,
10388344,away,Borussia Dortmund,Raphaël Guerreiro,,,raphael-guerreiro,R. Guerreiro,D,22,170,7880,M,246999,EUR,756518400,M,13,13,False,40.0,32.0,2.0,1.0,9.0,9.0,28.0,39.0,,1.0,1.0,2.0,,,,,,80.0,60.0,8.3,14.0,0.2015,0.0,0.465526,3,,8.0,,,1.0,,3.0,,,5.0,,,,,raphaelguerreiro14,1.0,,5.0,,2.0,,3.0,,,,,,,
10388344,away,Borussia Dortmund,Karim Adeyemi,,,karim-adeyemi,K. Adeyemi,F,27,177,17028,M,940054,EUR,1011312000,M,27,27,False,14.0,9.0,,,2.0,4.0,7.0,10.0,,8.0,,6.0,,,,,,72.0,32.0,7.0,8.0,0.1971,0.0,0.0123561,3,,,5.0,,7.0,,,2.0,2.0,1.0,,1.0,1.0,1.0,karim_adeyemi,5.0,3.0,,,,1.0,,,,,,,,
10388344,away,Borussia Dortmund,Sébastien Haller,,,sebastien-haller,S. Haller,F,91,190,47139,M,149731,EUR,772243200,F,9,9,False,21.0,17.0,,,3.0,5.0,14.0,16.0,2.0,6.0,,4.0,,,,,,90.0,33.0,8.5,6.0,1.091,2.1098,0.0371558,5,,,5.0,,2.0,,,1.0,1.0,1.0,,2.0,1.0,1.0,SebHaller,2.0,1.0,,2.0,,,1.0,1.0,,1.0,3.0,,2.0,
10388344,away,Borussia Dortmund,Salih Özcan,,,salih-ozcan,S. Özcan,M,6,180,2466,M,795005,EUR,884476800,M,6,6,True,20.0,20.0,,,10.0,10.0,10.0,10.0,,,,2.0,,,,,,18.0,23.0,6.4,2.0,0.0,0.0,0.00492375,0,,,2.0,,,,,,,1.0,,,,,,,,,2.0,,,,,,,,,,
10388344,away,Borussia Dortmund,Marco Reus,,,marco-reus,M. Reus,M,18,180,21759,M,37092,EUR,612576000,M,11,11,True,9.0,7.0,,,1.0,1.0,6.0,8.0,,,,,,,,,,10.0,12.0,6.3,3.0,0.2848,0.6294,0.00265938,1,,,,,,,1.0,,,,,,,,Reus11,,,,,,,,,,1.0,1.0,,,
10388344,away,Borussia Dortmund,Nico Schlotterbeck,,,nico-schlotterbeck,N. Schlotterbeck,D,4,191,10353,M,940871,EUR,944006400,D,4,4,True,3.0,2.0,,,1.0,1.0,1.0,2.0,,,,1.0,,,,,,1.0,3.0,,1.0,0.0,0.0,0.0279708,0,,,,,,,,,,1.0,,,,,nico.schlotterbeck,,,,,1.0,,,,,,,,,1.0
10388344,away,Borussia Dortmund,Giovanni Reyna,,,giovanni-reyna,G. Reyna,M,13,185,5027,M,989056,EUR,1037145600,M,7,7,True,1.0,1.0,,,,,1.0,1.0,,,,,,,,,,1.0,3.0,,,0.0,0.0,0.0010012,0,,,,,,,,,,,,,,,gioareyna,,,,,,,,,,,,,,
10388344,away,Borussia Dortmund,Alexander Meyer,,,alexander-meyer,A. Meyer,G,33,196,878,M,138491,EUR,671500800,G,33,33,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10388344,away,Borussia Dortmund,Felix Passlack,,,passlack-felix,F. Passlack,M,25,170,280,M,795000,EUR,896400000,M,30,30,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10388344,away,Borussia Dortmund,Anthony Modeste,,,anthony-modeste,A. Modeste,F,,187,1876,M,21931,EUR,576979200,F,20,20,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,AModeste27,,,,,,,,,,,,,,
10388344,away,Borussia Dortmund,Youssoufa Moukoko,,,youssoufa-moukoko,Y. Moukoko,F,9,179,11950,M,997006,EUR,1100908800,F,18,18,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,youssoufa_10,,,,,,,,,,,,,,
10388344,away,Borussia Dortmund,Julien Duranville,,,julien-duranville,J. Duranville,F,18,170,4601,M,1171540,EUR,1146787200,F,16,16,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,julien.drnl,,,,,,,,,,,,,,
