match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_aerialLost,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_bigChanceMissed,stat_shotOffTarget,stat_blockedScoringAttempt,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_penaltyConceded,stat_fouls,stat_expectedGoals,stat_totalClearance,stat_outfielderBlock,stat_aerialWon,stat_onTargetScoringAttempt,stat_wasFouled,stat_expectedGoalsOnTarget,stat_bigChanceCreated,stat_keyPass,stat_hitWoodwork,captain,stat_accurateCross,stat_totalOffside,player_sofascoreId,stat_goodHighClaim,stat_punches,stat_totalKeeperSweeper,stat_goalAssist,stat_goals,stat_penaltyWon
11396321,away,Borussia Dortmund,Gregor Kobel,,,gregor-kobel,G. Kobel,G,1,193,6864,M,556866,EUR,881366400,G,1,1,False,40.0,37.0,7.0,4.0,37.0,39.0,,1.0,5.0,3.0,,5.0,90.0,52.0,7.9,3.0,8.741e-05,0,0.8001,,,1.0,1.0,1.0,,,,,,,,,,,,,,1.0,,1.0,,,,,,,True,,,gregorkobel,1.0,1.0,1.0,,,
11396321,away,Borussia Dortmund,Thomas Meunier,,,thomas-meunier,T. Meunier,D,12,190,2762,M,128587,EUR,684633600,D,24,24,False,77.0,64.0,9.0,6.0,46.0,53.0,18.0,25.0,6.0,,,,90.0,93.0,7.6,14.0,0.70632,1,,1.0,1.0,3.0,,,,,,,1.0,,,,,,,2.0,0.0847,4.0,1.0,,,,,1.0,1.0,,,,,,,,,,,
11396321,away,Borussia Dortmund,Niklas Süle,,,niklas-sule,N. Süle,D,25,195,4025,M,168937,EUR,810086400,D,25,25,False,34.0,32.0,4.0,3.0,28.0,30.0,4.0,4.0,3.0,,,,45.0,36.0,6.7,2.0,0.00255427,0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,NiklasSule,,,,,,
11396321,away,Borussia Dortmund,Nico Schlotterbeck,,,nico-schlotterbeck,N. Schlotterbeck,D,4,191,10353,M,940871,EUR,944006400,D,4,4,False,96.0,92.0,7.0,5.0,79.0,81.0,13.0,15.0,9.0,,,,90.0,106.0,7.3,5.0,0.00906715,0,,,2.0,2.0,2.0,,,,,,,,1.0,,,1.0,,,,6.0,,2.0,,,,,,,,,,nico.schlotterbeck,,,,,,
11396321,away,Borussia Dortmund,Ian Maatsen,,,ian-maatsen,I. Maatsen,D,22,178,5460,M,976263,EUR,1015718400,D,22,22,False,84.0,78.0,5.0,4.0,60.0,63.0,18.0,22.0,4.0,,,,90.0,115.0,7.7,16.0,0.131208,0,,1.0,,5.0,5.0,2.0,1.0,1.0,,,,,1.0,1.0,1.0,4.0,,1.0,,3.0,,1.0,,3.0,,1.0,1.0,,,,,maatsen_,,,,1.0,,
11396321,away,Borussia Dortmund,Julian Brandt,,,julian-brandt,J. Brandt,M,10,186,9499,M,226978,EUR,830995200,M,19,19,False,32.0,23.0,2.0,,12.0,15.0,13.0,21.0,4.0,,,,66.0,49.0,6.5,17.0,0.0737626,1,,4.0,,7.0,2.0,1.0,2.0,4.0,,,,,,,,,,,0.113,1.0,,1.0,1.0,1.0,0.0311,,1.0,,,2.0,1.0,julianbrandt,,,,1.0,,
11396321,away,Borussia Dortmund,Salih Özcan,,,salih-ozcan,S. Özcan,M,6,180,2466,M,795005,EUR,884476800,M,6,6,False,40.0,34.0,4.0,2.0,27.0,31.0,7.0,9.0,6.0,,,,74.0,54.0,7.1,7.0,0.0179649,0,,,,,4.0,,,,,,,,1.0,2.0,1.0,1.0,,,,3.0,1.0,,,2.0,,,1.0,,,,,,,,,,,
11396321,away,Borussia Dortmund,Marcel Sabitzer,,,marcel-sabitzer,M. Sabitzer,M,20,177,8484,M,133908,EUR,763862400,M,20,20,False,64.0,52.0,2.0,2.0,30.0,36.0,23.0,30.0,5.0,,,,90.0,82.0,7.7,14.0,0.134069,2,,2.0,,4.0,7.0,2.0,,2.0,1.0,,1.0,,,4.0,2.0,,,1.0,0.0859,,3.0,,1.0,2.0,0.0478,,1.0,,,1.0,,marcel7sabitzer,,,,,,
11396321,away,Borussia Dortmund,Donyell Malen,,,donyell-malen,D. Malen,F,14,176,12595,M,803039,EUR,916704000,F,21,21,False,34.0,25.0,1.0,,9.0,10.0,16.0,24.0,4.0,,,,90.0,52.0,9.1,12.0,0.0678586,2,,,,4.0,7.0,1.0,1.0,5.0,4.0,,,,,2.0,1.0,1.0,,1.0,0.6955,2.0,1.0,,2.0,1.0,0.9145,,1.0,,,,1.0,donyellmalen,,,,,2.0,
11396321,away,Borussia Dortmund,Niclas Füllkrug,,,niclas-fullkrug,N. Füllkrug,F,9,188,9884,M,132645,EUR,729216000,F,14,14,False,19.0,16.0,2.0,1.0,6.0,7.0,10.0,12.0,1.0,,,,74.0,31.0,6.9,6.0,0.0471002,3,,,3.0,6.0,1.0,,1.0,,,1.0,,1.0,,,,1.0,,2.0,1.431,2.0,,,2.0,1.0,1.9063,,,,,,,niclas.fuellkrug24,,,,,1.0,
11396321,away,Borussia Dortmund,Jadon Sancho,,,sancho-jadon,J. Sancho,M,19,180,67931,M,851100,EUR,953942400,F,10,10,False,27.0,22.0,,,6.0,7.0,16.0,20.0,6.0,,,,66.0,48.0,7.3,13.0,0.0854667,0,,,,5.0,8.0,,,9.0,4.0,,,,1.0,1.0,,2.0,,,,2.0,,,,3.0,,,1.0,,,,,JSancho,,,,,,1.0
11396321,away,Borussia Dortmund,Hendry Blank,Hendry Blank,,blank-hendry,H. Blank,D,4,189,356,M,1140597,EUR,1093046400,D,42,42,True,59.0,58.0,4.0,3.0,50.0,50.0,8.0,9.0,,,,,45.0,67.0,6.8,2.0,0.00468359,0,,,2.0,3.0,3.0,,1.0,,,,,,,1.0,,,,,,4.0,,2.0,,,,,,,,,,,,,,,,
11396321,away,Borussia Dortmund,Marco Reus,,,marco-reus,M. Reus,M,18,180,21759,M,37092,EUR,612576000,M,11,11,True,15.0,12.0,,,11.0,13.0,1.0,3.0,2.0,,,,24.0,21.0,6.9,4.0,0.00057708,0,,1.0,,,3.0,,,,,,,,,2.0,1.0,,,,,,1.0,,,1.0,,,,,,,,Reus11,,,,,,
11396321,away,Borussia Dortmund,Jamie Gittens,,,jamie-bynoe-gittens,J. Gittens,M,11,178,23992,M,1140599,EUR,1091923200,F,43,43,True,6.0,6.0,,,2.0,2.0,4.0,4.0,1.0,,,,24.0,11.0,7.1,1.0,0.675843,0,,,1.0,3.0,1.0,2.0,,,,,,,,,,,,,,1.0,1.0,,,1.0,,1.0,1.0,,,,,jbgittens,,,,1.0,,
11396321,away,Borussia Dortmund,Giovanni Reyna,,,giovanni-reyna,G. Reyna,M,13,185,5027,M,989056,EUR,1037145600,M,7,7,True,6.0,6.0,,,4.0,4.0,2.0,2.0,1.0,,,,16.0,8.0,6.6,,0.0224745,1,,,,,,,,,,,,1.0,,,,,,,0.0447,1.0,,,,,,,,,,,,gioareyna,,,,,,
11396321,away,Borussia Dortmund,Youssoufa Moukoko,,,youssoufa-moukoko,Y. Moukoko,F,9,179,11950,M,997006,EUR,1100908800,F,18,18,True,2.0,2.0,,,2.0,2.0,,,,,,,16.0,6.0,7.3,1.0,2.491e-05,1,,,,1.0,1.0,,1.0,,,,,,,,,,,,0.9245,1.0,,1.0,1.0,,0.9848,,,,,,,youssoufa_10,,,,,1.0,
11396321,away,Borussia Dortmund,Alexander Meyer,,,alexander-meyer,A. Meyer,G,33,196,878,M,138491,EUR,671500800,G,33,33,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396321,away,Borussia Dortmund,Mateu Morey,,,mateu-morey,M. Morey,D,2,171,595,M,879543,EUR,951955200,D,2,2,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396321,away,Borussia Dortmund,Ole Pohlmann,,,ole-pohlmann,O. Pohlmann,M,80,184,238,M,930273,EUR,986428800,M,30,30,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396321,away,Borussia Dortmund,Marius Wolf,,,marius-wolf,M. Wolf,M,27,187,537,M,254119,EUR,801532800,M,17,17,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
