match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_ballRecovery,stat_wasFouled,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_keyPass,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_totalCross,stat_accurateCross,stat_aerialWon,stat_duelLost,stat_challengeLost,stat_totalContest,stat_bigChanceCreated,stat_totalClearance,stat_totalTackle,stat_aerialLost,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_goals,stat_outfielderBlock,stat_interceptionWon,stat_wonTackle,stat_fouls,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_blockedScoringAttempt,stat_unsuccessfulTouch,stat_dispossessed,stat_wonContest,stat_errorLeadToAShot,captain,stat_bigChanceMissed,stat_hitWoodwork,stat_totalOffside,stat_goodHighClaim
12441759,away,Go Ahead Eagles,Enric Llansana,enric-llansana,E. Llansana,M,24,183.0,329,M,916951,EUR,987033600,M,21,21,False,52.0,46.0,6.0,4.0,1.0,20.0,22.0,26.0,30.0,13.0,3.0,1.0,,,90.0,77.0,7.7,9.0,0.0603655,1.0,1,,,,,,3.0,7.0,,,,3.0,9.0,4.0,,1.0,,1.0,,6.0,4.0,0.0412,0.0615,,2.0,1.0,,,,,,,
12441759,away,Go Ahead Eagles,Evert Linthorst,evert-linthorst,E. Linthorst,M,8,187.0,123,M,932555,EUR,952041600,M,8,8,False,57.0,48.0,5.0,2.0,0.0,30.0,31.0,18.0,26.0,1.0,4.0,,,,78.0,68.0,6.4,11.0,0.104746,,0,,,,,,,4.0,2.0,,,5.0,1.0,,,,,1.0,1.0,,,,,,,2.0,,,,,,,
12441759,away,Go Ahead Eagles,Oliver Antman,oliver-antman,O. Antman,M,18,185.0,1317,M,975743,EUR,997833600,M,19,19,False,25.0,21.0,1.0,1.0,1.0,8.0,9.0,14.0,17.0,1.0,3.0,,,,90.0,39.0,7.1,9.0,0.524899,4.0,1,,,,1.0,1.0,,3.0,,2.0,1.0,1.0,,,,,,1.0,,,1.0,0.0373,,1.0,2.0,2.0,1.0,,,,,,
12441759,away,Go Ahead Eagles,Jakob Breum,jakob-breum,J. Breum,M,7,173.0,868,M,1029724,EUR,1069027200,M,7,7,False,32.0,26.0,4.0,4.0,0.0,14.0,17.0,12.0,15.0,2.0,3.0,1.0,,,90.0,41.0,6.9,7.0,0.0679526,1.0,4,,,,,,,5.0,2.0,,,1.0,1.0,1.0,,2.0,1.0,,1.0,1.0,1.0,0.4369,0.4567,2.0,,1.0,,,,1.0,,,
12441759,away,Go Ahead Eagles,Mathis Suray,mathis-suray,M. Suray,M,17,173.0,318,M,909960,EUR,996105600,M,17,17,False,23.0,22.0,1.0,1.0,0.0,10.0,10.0,12.0,13.0,3.0,3.0,,,,75.0,37.0,7.4,4.0,0.0772035,2.0,2,,,,,,,7.0,1.0,1.0,1.0,1.0,2.0,2.0,,1.0,1.0,,,1.0,2.0,0.353,0.2303,1.0,1.0,2.0,1.0,,,,,,
12441759,away,Go Ahead Eagles,Victor Kaj Edvardsen,victor-kaj-edvardsen,V. K. Edvardsen,F,16,185.0,433,M,841420,EUR,821577600,F,16,16,False,18.0,14.0,,,0.0,5.0,5.0,9.0,13.0,1.0,,1.0,,,90.0,29.0,6.7,10.0,0.0987389,2.0,2,,,,,,,4.0,,1.0,,,,,,1.0,,,,,1.0,0.136,0.0994,1.0,3.0,2.0,,,,,,,
12441759,away,Go Ahead Eagles,Oskar Siira Sivertsen,oskar-siira-sivertsen,O. S. Sivertsen,M,11,177.0,192,M,1022552,EUR,1076803200,F,11,11,True,4.0,4.0,,,0.0,2.0,2.0,2.0,3.0,1.0,2.0,,,,15.0,9.0,6.2,3.0,0.00069619,,0,,,,1.0,,,3.0,1.0,,,,1.0,,,,,,,,,,,,,2.0,,,,,,,
12441759,away,Go Ahead Eagles,Aske Adelgaard,aske-adelgaard,A. Adelgaard,D,29,175.0,109,M,1133233,EUR,1068422400,D,29,29,True,6.0,4.0,2.0,,0.0,2.0,2.0,2.0,6.0,,1.0,,,,12.0,13.0,6.1,5.0,0.00161693,,0,,,,2.0,,,2.0,,,,,,1.0,,,,,,,,,,,,1.0,,,,,,,
12441759,away,Go Ahead Eagles,Julius Dirksen,julius-dirksen,J. Dirksen,D,26,185.0,74,M,1001943,EUR,1044144000,D,26,26,True,5.0,2.0,2.0,1.0,0.0,1.0,1.0,1.0,4.0,,,,,,12.0,7.0,6.4,3.0,7.757e-05,,0,,,,,,,1.0,,,,,,1.0,,,,1.0,,,1.0,,,,,,,,,,,,
12441759,away,Go Ahead Eagles,Milan Smit,milan-smit,M. Smit,F,49,191.0,546,M,1199214,EUR,1045094400,F,9,9,True,4.0,3.0,,,0.0,2.0,2.0,1.0,2.0,,,,,,12.0,5.0,6.5,1.0,0.00048527,,1,,Milan Smit,,,,,1.0,,,,,,1.0,1.0,,,,,,,0.0238,,,,,,,,,,,
12441759,away,Go Ahead Eagles,Luca Plogmann,luca-plogmann,L. Plogmann,G,1,187.0,85,M,877840,EUR,952646400,G,1,1,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12441759,away,Go Ahead Eagles,Sven Jansen,sven-jansen,S. Jansen,G,30,192.0,44,M,1090199,EUR,1098403200,G,30,30,True,,,,,,,,,,,,,,,,,,,,,0,,Sven Jansen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12441759,away,Go Ahead Eagles,Luca Everink,luca-everink,L. Everink,D,36,179.0,80,M,1014260,EUR,981676800,D,24,24,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12441759,away,Go Ahead Eagles,Robbin Weijenberg,robbin-weijenberg,R. Weijenberg,M,15,180.0,45,M,1386182,EUR,1099872000,M,15,15,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12441759,away,Go Ahead Eagles,Calvin Twigt,calvin-twigt,C. Twigt,M,8,183.0,95,M,1084944,EUR,1043884800,M,6,6,True,,,,,,,,,,,,,,,,,,,,,0,,Calvin Twigt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
