match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,player_firstName,player_lastName,stat_accurateCross,stat_aerialLost,stat_bigChanceMissed,stat_shotOffTarget,stat_wonTackle,stat_keyPass,stat_wonContest,stat_bigChanceCreated,stat_clearanceOffLine,stat_onTargetScoringAttempt,stat_hitWoodwork,captain,stat_blockedScoringAttempt,stat_penaltyWon,stat_goals,stat_goodHighClaim,stat_penaltyFaced,stat_punches,player_sofascoreId,stat_penaltyConceded,stat_errorLeadToAShot,stat_totalOffside
11368599,away,Deportivo Alavés,Jon Guridi,jon-guridi,J. Guridi,M,18,179.0,324,M,788141,EUR,793929600,M,18,18,False,37.0,33.0,4.0,3.0,11.0,13.0,22.0,24.0,,8.0,,,90.0,47.0,7.3,5.0,0.0807,0.0,0.0640232,2,,,1.0,1.0,4.0,,,1.0,,1.0,2.0,,1.0,,,,,,,2.0,2.0,1.0,,,,,,,,,,,,,,,,1.0
11368599,away,Deportivo Alavés,Xeber Alkain,xeber-alkain,X. Alkain,M,7,174.0,53,M,1010409,EUR,867283200,F,17,17,False,13.0,8.0,2.0,,3.0,5.0,5.0,10.0,,4.0,,,86.0,26.0,6.1,9.0,0.2009,0.0,0.0136846,3,,2.0,,7.0,1.0,1.0,1.0,2.0,,,,,,1.0,,,,3.0,1.0,2.0,,,1.0,,,,,,1.0,,,,,,,,,1.0
11368599,away,Deportivo Alavés,Kike García,kike-garcia,K. García,F,19,186.0,1005,M,84972,EUR,627955200,F,15,15,False,15.0,11.0,,,3.0,3.0,9.0,14.0,2.0,3.0,,,76.0,34.0,7.2,12.0,0.0543,0.0,0.0292912,1,,2.0,3.0,5.0,8.0,1.0,,1.0,,,1.0,6.0,3.0,,,,1.0,4.0,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,
11368599,away,Deportivo Alavés,Luis Rioja,luis-rioja,L. Rioja,M,11,173.0,860,M,900433,EUR,750729600,F,11,11,False,22.0,13.0,4.0,,4.0,5.0,11.0,24.0,,4.0,,,90.0,41.0,6.8,17.0,0.0424,0.0,0.061807,2,,7.0,,2.0,5.0,,,3.0,,,2.0,1.0,1.0,1.0,,,2.0,,,,2.0,1.0,2.0,,,,,,2.0,,,,,,,,,1.0
11368599,away,Deportivo Alavés,Samu Aghehowa,omorodion-samuel,S. Aghehowa,F,9,193.0,14784,M,1503836,EUR,1083715200,F,32,32,True,2.0,2.0,,,1.0,1.0,1.0,1.0,,,,,14.0,5.0,6.3,2.0,0.0,0.0,0.00356283,0,,,,1.0,,,,1.0,,,,1.0,,,Samuel,Aghehowa,,,,,,,,,,,,,,,,,,,samuaghehowa9,,,
11368599,away,Deportivo Alavés,Abderrahman Rebbach,abderrahman-rebbach,A. Rebbach,M,21,176.0,1315,M,1082968,EUR,902793600,F,21,21,True,1.0,1.0,,,,,2.0,3.0,,,,,15.0,7.0,6.8,3.0,0.0,0.0,0.0150105,0,,2.0,,,1.0,,,,,,1.0,2.0,,,,,1.0,,,,1.0,1.0,,,,,,,,,,,,,,,,
11368599,away,Deportivo Alavés,Miguel de la Fuente,miguel-de-la-fuente,M. d. l. Fuente,F,24,182.0,395,M,914212,EUR,936316800,F,9,9,True,3.0,2.0,1.0,,1.0,1.0,1.0,2.0,,,,,15.0,6.0,6.6,1.0,0.0485,0.0,0.00709202,1,,,,1.0,1.0,,,,,,,,1.0,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,
11368599,away,Deportivo Alavés,Rafa Marín,rafa-marin,R. Marín,D,4,190.0,2354,M,984623,EUR,1021766400,D,16,16,True,3.0,3.0,,,2.0,2.0,1.0,1.0,,,,,9.0,5.0,6.6,1.0,0.0089,0.0,0.00020164,1,,,,,,,,,,,,1.0,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,
11368599,away,Deportivo Alavés,Antonio Blanco,antonio-blanco,A. Blanco,M,8,176.0,1655,M,855832,EUR,964310400,M,8,8,True,8.0,7.0,2.0,2.0,3.0,3.0,4.0,6.0,1.0,2.0,,,9.0,13.0,6.7,2.0,0.0849,0.0,0.0113234,2,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,2.0,,,,,,,,,
11368599,away,Deportivo Alavés,Jesús Owono,jesus-owono,J. Owono,G,13,183.0,434,M,990659,EUR,983404800,G,31,31,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11368599,away,Deportivo Alavés,Gaizka García,gaizka-garcia,G. García,G,41,192.0,1,M,1500347,EUR,1108598400,G,41,41,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,Gaizka García,,,,,,,,,,,,,,,,,,,,,,,
11368599,away,Deportivo Alavés,Javi López,lopez-javi,J. López,D,25,183.0,401,M,945404,EUR,1009843200,D,27,27,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11368599,away,Deportivo Alavés,Nahuel Tenaglia,nahuel-tenaglia,N. Tenaglia,D,14,182.0,1025,M,896073,EUR,824860800,D,14,14,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11368599,away,Deportivo Alavés,Joseda Álvarez,joseda-alvarez,J. Álvarez,D,2,183.0,10,M,1084709,EUR,980121600,D,26,26,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11368599,away,Deportivo Alavés,Nikola Maraš,nikola-maras,N. Maraš,D,19,189.0,116,M,101156,EUR,819331200,D,19,19,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11368599,away,Deportivo Alavés,Ander Sánchez,ander-sanchez,A. Sánchez,M,28,,1,M,1524112,EUR,1074902400,M,28,28,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,Ander Sánchez,,,,,,,,,,,,,,,,,,,,,,,
