match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_crossNotClaimed,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_fouls,stat_clearanceOffLine,stat_outfielderBlock,captain,stat_shotOffTarget,stat_unsuccessfulTouch,stat_keyPass,stat_accurateCross,player_sofascoreId,stat_blockedScoringAttempt,stat_onTargetScoringAttempt,stat_bigChanceCreated,stat_bigChanceMissed,stat_totalOffside,stat_hitWoodwork
10385642,home,Leeds United,Kristoffer Klaesson,,,kristoffer-klaesson,K. Klaesson,G,13,189,151,M,858254,EUR,975283200,G,13,13,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385642,home,Leeds United,Diego Llorente,,,diego-llorente,D. Llorente,D,3,185,1146,M,305278,EUR,745459200,D,14,14,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385642,home,Leeds United,Wilfried Gnonto,,,wilfried-gnonto,W. Gnonto,M,29,170,3597,M,998951,EUR,1067990400,F,29,29,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385642,home,Leeds United,Sam Greenwood,,,sam-greenwood,S. Greenwood,F,90,180,626,M,980640,EUR,1012003200,F,42,42,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385642,away,Aston Villa,Emiliano Martínez,,,emiliano-martinez,E. Martínez,G,23,195,61053,M,158263,EUR,715392000,G,1,1,False,31.0,17.0,20.0,6.0,12.0,12.0,5.0,19.0,1.0,13.0,,3.0,1.0,1.0,,90.0,43.0,7.2,14.0,0.0,0.0,0.002449,0,0.0435,,,,,,,,,,,,,,,,,,,,,,EmiMartínez,,,,,,
10385642,away,Aston Villa,Ashley Young,,,ashley-young,A. Young,D,15,180,1712,M,10589,EUR,489715200,D,18,18,False,59.0,50.0,7.0,3.0,23.0,24.0,29.0,40.0,1.0,7.0,,,,,,90.0,75.0,7.8,14.0,0.0,0.0,0.141613,0,,5.0,,,2.0,3.0,,,1.0,1.0,1.0,1.0,1.0,1.0,2.0,,,,,1.0,5.0,2.0,,,,1.0,,,
10385642,away,Aston Villa,Ezri Konsa,,,ezri-konsa,E. Konsa,D,4,183,3197,M,827679,EUR,877564800,D,4,4,False,52.0,35.0,8.0,3.0,20.0,23.0,15.0,29.0,3.0,8.0,,,,,,90.0,78.0,7.2,19.0,0.3582,0.0,0.0157247,1,,,2.0,6.0,4.0,13.0,,1.0,2.0,1.0,,1.0,,5.0,,,1.0,,1.0,,,,,,,,1.0,,
10385642,away,Aston Villa,Tyrone Mings,,,tyrone-mings,T. Mings,D,5,195,1992,M,303638,EUR,731980800,D,5,5,False,58.0,51.0,5.0,4.0,34.0,37.0,17.0,21.0,,6.0,,,,,,90.0,63.0,6.8,8.0,0.0235,0.0,0.029435,1,,,,,3.0,1.0,,1.0,,,1.0,1.0,,,2.0,,,,,,,,,1.0,,,,,
10385642,away,Aston Villa,Ludwig Augustinsson,,,ludwig-augustinsson,L. Augustinsson,D,6,181,397,M,138546,EUR,766886400,D,17,17,False,14.0,6.0,4.0,1.0,3.0,7.0,3.0,8.0,1.0,4.0,,,,,,45.0,23.0,6.5,10.0,0.0,0.0,0.00160959,0,,1.0,1.0,4.0,3.0,6.0,,,1.0,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,
10385642,away,Aston Villa,Jacob Ramsey,,,jacob-ramsey,J. Ramsey,M,41,180,3186,M,975937,EUR,991008000,M,41,41,False,28.0,23.0,4.0,2.0,7.0,9.0,16.0,19.0,,7.0,,,,,,83.0,46.0,6.8,9.0,0.0711,0.0,0.0363265,2,,,2.0,1.0,8.0,7.0,3.0,1.0,1.0,,2.0,3.0,2.0,3.0,1.0,,,,1.0,2.0,2.0,,,1.0,,,,,
10385642,away,Aston Villa,Douglas Luiz,,,douglas-luiz,D. Luiz,M,21,175,11801,M,867887,EUR,894672000,M,6,6,False,61.0,50.0,6.0,4.0,21.0,22.0,30.0,45.0,1.0,10.0,,,,,,90.0,80.0,7.8,17.0,0.0,0.0,0.119407,0,,6.0,1.0,4.0,2.0,8.0,1.0,,1.0,1.0,3.0,2.0,2.0,1.0,,,1.0,,,1.0,2.0,1.0,Douglas_Luiz,,,1.0,,,
10385642,away,Aston Villa,John McGinn,,,john-mcginn,J. McGinn,M,7,175,3895,M,250223,EUR,782438400,M,7,7,False,43.0,32.0,7.0,3.0,10.0,15.0,22.0,30.0,,11.0,,,,,,90.0,62.0,7.5,15.0,0.0818,0.0,0.277001,3,,2.0,,1.0,2.0,9.0,2.0,,,,2.0,4.0,2.0,4.0,,,1.0,True,1.0,2.0,,,,2.0,,,,,
10385642,away,Aston Villa,Leon Bailey,,,leon-bailey,L. Bailey,M,31,178,7677,M,808590,EUR,871084800,F,31,31,False,11.0,5.0,,,2.0,2.0,5.0,13.0,,2.0,,,,,,64.0,24.0,6.8,12.0,0.0784,0.0241,0.0871734,1,,4.0,4.0,2.0,9.0,4.0,,1.0,1.0,1.0,,,,1.0,4.0,,,,,3.0,1.0,2.0,leonbailey,,1.0,,,,
10385642,away,Aston Villa,Ollie Watkins,,,ollie-watkins,O. Watkins,F,11,179,19908,M,555386,EUR,820281600,F,11,11,False,16.0,9.0,,,,,9.0,17.0,,1.0,,,,,,90.0,33.0,6.3,11.0,1.1832,0.3996,0.029381,6,,1.0,4.0,4.0,8.0,10.0,,2.0,3.0,2.0,,,,4.0,1.0,,,,2.0,,1.0,,OllieWatkins,,4.0,,3.0,2.0,
10385642,away,Aston Villa,Philippe Coutinho,,,philippe-coutinho,P. Coutinho,M,10,172,68776,M,119159,EUR,708307200,F,23,23,False,42.0,35.0,1.0,1.0,7.0,8.0,28.0,37.0,,1.0,,,,,,90.0,63.0,7.4,14.0,0.4855,0.9115,0.0392892,4,,3.0,1.0,,3.0,7.0,,,5.0,4.0,,1.0,1.0,2.0,1.0,,,,2.0,,1.0,,Coutinho,,2.0,,1.0,,1.0
10385642,away,Aston Villa,Jan Bednarek,,,jan-bednarek,J. Bednarek,D,5,189,6978,M,286085,EUR,829267200,D,20,20,True,41.0,37.0,6.0,5.0,23.0,23.0,14.0,18.0,,2.0,,,,,,45.0,45.0,7.0,4.0,0.0,0.0,0.00557026,0,,,,,,3.0,,,,,1.0,2.0,2.0,1.0,,,,,,,,,janbednarek_,,,,,,
10385642,away,Aston Villa,Emiliano Buendía,,,emiliano-buendia,E. Buendía,M,10,170,7699,M,783126,EUR,851472000,M,10,10,True,22.0,19.0,3.0,3.0,5.0,6.0,14.0,16.0,,1.0,,,,,,26.0,27.0,6.9,7.0,0.0168,0.0,0.0848286,1,,,1.0,,2.0,,,,1.0,,,,,,,,,,1.0,3.0,1.0,,EM10Buendia,,,1.0,,,
10385642,away,Aston Villa,Danny Ings,,,danny-ings,D. Ings,F,9,178,1761,M,130181,EUR,711849600,F,9,9,True,1.0,1.0,,,,,1.0,1.0,,,,,,,,12.0,1.0,6.6,,0.0,0.0,0.00495367,0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,
10385642,away,Aston Villa,Robin Olsen,,,robin-olsen,R. Olsen,G,30,198,1289,M,26025,EUR,631756800,G,25,25,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385642,away,Aston Villa,Lamare Bogarde,,,lamare-bogarde,L. Bogarde,D,26,183,1118,M,1089388,EUR,1073260800,M,52,52,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385642,away,Aston Villa,Marvelous Nakamba,,,marvelous-nakamba,M. Nakamba,M,18,177,1065,M,556904,EUR,758937600,M,19,19,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385642,away,Aston Villa,Morgan Sanson,,,morgan-sanson,M. Sanson,M,8,182,499,M,250133,EUR,777168000,M,8,8,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385642,away,Aston Villa,Leander Dendoncker,,,leander-dendoncker,L. Dendoncker,M,20,188,1679,M,190405,EUR,797904000,M,32,32,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385642,away,Aston Villa,Cameron Archer,,,cameron-archer,C. Archer,F,19,181,984,M,993451,EUR,1007856000,F,35,35,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
