match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_dispossessed,stat_outfielderBlock,stat_totalTackle,stat_wonTackle,stat_fouls,captain,stat_challengeLost,stat_totalContest,stat_interceptionWon,stat_wonContest,stat_blockedScoringAttempt,stat_unsuccessfulTouch,stat_expectedGoals,stat_keyPass,stat_shotValueNormalized,stat_accurateCross,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_totalOffside,stat_expectedGoalsOnTarget,stat_wasFouled,player_firstName,player_lastName,stat_hitWoodwork,player_sofascoreId,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_errorLeadToAShot
13981467,away,Fiorentina,Marin Pongračić,marin-pongracic,M. Pongračić,D,5,193.0,2505,M,847467,EUR,873936000,D,5,5,False,60.0,52.0,8.0,5.0,0.0,35.0,39.0,17.0,21.0,2.0,2.0,,,,90.0,71.0,7.3,10.0,0.0343734,,1,,0.07,0.29,0.51,,1.0,,,3.0,1.0,,3.0,1.0,1.0,3.0,,,,,,,,0.0246,1.0,-0.01,,1.0,,,,,,,,,,,
13981467,away,Fiorentina,Pablo Marí,pablo-mari,P. Marí,D,30,191.0,1707,M,208988,EUR,746755200,D,18,18,False,65.0,59.0,5.0,2.0,0.0,55.0,58.0,4.0,7.0,7.0,3.0,,,,90.0,83.0,7.4,10.0,0.00259374,,0,,0.07,0.07,0.4,,,2.0,5.0,3.0,7.0,,,2.0,1.0,,,,1.0,2.0,,,,,,,,,,,,,,,,,,,
13981467,away,Fiorentina,Luca Ranieri,luca-ranieri,L. Ranieri,D,6,187.0,1115,M,893998,EUR,924825600,D,6,6,False,58.0,50.0,6.0,4.0,0.0,31.0,32.0,19.0,26.0,6.0,6.0,,,,90.0,70.0,7.5,8.0,0.00669311,,0,,0.26,0.06,0.24,,,1.0,2.0,2.0,6.0,,,2.0,1.0,1.0,True,,1.0,,1.0,,,,,,,,,1.0,,1.0,,,,,,,
13981467,away,Fiorentina,Dodô,dodo,Dodô,D,2,166.0,3348,M,822518,EUR,911260800,M,2,2,False,22.0,14.0,3.0,1.0,0.0,5.0,11.0,9.0,11.0,,3.0,,,,90.0,46.0,6.6,13.0,0.122932,,1,,0.13,0.3,-0.2,,2.0,,,6.0,5.0,2.0,,3.0,2.0,2.0,,2.0,1.0,,1.0,,1.0,0.0359,1.0,-0.27,1.0,1.0,,,,1.0,,,,,,,
13981467,away,Fiorentina,Rolando Mandragora,rolando-mandragora,R. Mandragora,M,8,183.0,2103,M,548178,EUR,867542400,M,8,8,False,33.0,24.0,6.0,1.0,0.0,10.0,10.0,14.0,23.0,2.0,1.0,,,,90.0,53.0,6.6,16.0,0.0314647,,1,,-0.01,0.04,-0.01,,5.0,,,7.0,8.0,1.0,,4.0,1.0,4.0,,1.0,1.0,1.0,,,,0.0509,,-0.28,1.0,1.0,,,,4.0,,,,,,,
13981467,away,Fiorentina,Hans Nicolussi Caviglia,hans-nicolussi-caviglia,H. N. Caviglia,M,41,184.0,1622,M,876259,EUR,961286400,M,14,14,False,31.0,25.0,4.0,3.0,0.0,13.0,15.0,12.0,16.0,1.0,5.0,,,,80.0,43.0,6.8,10.0,0.0224017,,2,,0.23,-0.02,0.17,,,,,7.0,5.0,3.0,,2.0,1.0,3.0,,,2.0,,1.0,1.0,,0.1384,,-0.17,,,1.0,,0.0791,2.0,,,,,,,
13981467,away,Fiorentina,Robin Gosens,robin-gosens,R. Gosens,D,21,183.0,3165,M,377118,EUR,773366400,M,21,21,False,19.0,11.0,,,0.0,5.0,6.0,6.0,13.0,,,,,,90.0,45.0,6.7,13.0,0.0357975,,0,,-0.2,-0.05,-0.02,,4.0,3.0,2.0,4.0,6.0,,,4.0,1.0,,,1.0,,2.0,,,,,2.0,,1.0,,,,,,,,,,,,
13981467,away,Fiorentina,Jacopo Fazzini,jacopo-fazzini,J. Fazzini,F,22,178.0,840,M,1012179,EUR,1047772800,F,22,22,False,18.0,13.0,,,0.0,1.0,2.0,12.0,16.0,,2.0,,,,88.0,43.0,6.6,12.0,0.0411978,,3,,-0.04,0.13,-0.2,,,3.0,1.0,10.0,9.0,3.0,,6.0,,1.0,,2.0,3.0,,2.0,3.0,1.0,0.1249,2.0,0.01,,,,,,,,,,,,,1.0
13981467,away,Fiorentina,Albert Guðmundsson,albert-gudmundsson,A. Guðmundsson,F,10,178.0,3691,M,804909,EUR,866332800,F,10,10,False,24.0,22.0,,,0.0,10.0,12.0,12.0,12.0,2.0,4.0,,,,74.0,42.0,6.4,13.0,0.0380491,,0,,-0.03,0.18,0.0,,1.0,,,7.0,2.0,5.0,,,,,,,2.0,,,,3.0,,1.0,,,,,,,2.0,,,,,,,
13981467,away,Fiorentina,Moise Kean,moise-kean,M. Kean,F,20,183.0,15084,M,835601,EUR,951696000,F,20,20,False,9.0,7.0,,,0.0,4.0,4.0,3.0,5.0,,2.0,,,,90.0,30.0,6.2,10.0,0.00709883,,5,,-0.14,0.56,0.0,,,5.0,1.0,11.0,5.0,5.0,,1.0,1.0,,,,2.0,,1.0,,2.0,0.4636,,-0.73,,4.0,1.0,4.0,0.2119,2.0,,,,moise_kean,,,
13981467,away,Fiorentina,Roberto Piccoli,roberto-piccoli,R. Piccoli,F,91,190.0,1557,M,958982,EUR,980553600,F,91,91,True,5.0,3.0,1.0,,0.0,,,3.0,5.0,,1.0,,,,16.0,12.0,6.6,5.0,0.0064224,,0,,-0.05,-0.08,0.0,,,1.0,3.0,3.0,4.0,2.0,,1.0,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,
13981467,away,Fiorentina,Simon Sohm,simon-sohm,S. Sohm,M,23,188.0,941,M,909991,EUR,986947200,M,7,7,True,5.0,5.0,1.0,1.0,0.0,3.0,3.0,2.0,2.0,,,,,,10.0,7.0,6.5,2.0,0.00081777,,0,,0.0,-0.05,0.0,,,,,2.0,,,,,,1.0,,,1.0,,,,1.0,,,,,,,,,,,,,,,,
13981467,away,Fiorentina,Edin Džeko,edin-dzeko,E. Džeko,F,10,193.0,23224,M,14990,EUR,511401600,F,9,9,True,5.0,4.0,,,0.0,2.0,2.0,2.0,3.0,,,,,,8.0,6.0,6.6,1.0,0.00106404,,1,,-0.02,,0.13,,,1.0,2.0,1.0,2.0,,,,,,,,,,,1.0,,0.0553,,-0.02,,,,,,,,,,EDzeko,,,
13981467,away,Fiorentina,Luca Lezzerini,luca-lezzerini,L. Lezzerini,G,1,195.0,135,M,139272,EUR,796003200,G,1,1,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981467,away,Fiorentina,Tommaso Martinelli,martinelli-tommaso,T. Martinelli,G,50,194.0,712,M,1397756,EUR,1136505600,G,30,30,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981467,away,Fiorentina,Mattia Viti,mattia-viti,M. Viti,D,2,190.0,528,M,1009268,EUR,1011830400,D,26,26,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981467,away,Fiorentina,Fabiano Parisi,fabiano-parisi,F. Parisi,D,65,178.0,788,M,972886,EUR,973728000,D,65,65,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981467,away,Fiorentina,Pietro Comuzzo,comuzzo-pietro,P. Comuzzo,D,15,185.0,1322,M,1210848,EUR,1108857600,D,15,15,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pietro Comuzzo,,,,,,
13981467,away,Fiorentina,Eddy Kouadio,eddy-kouadio,E. Kouadio,D,60,191.0,227,M,1526933,EUR,1146960000,D,60,60,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Eddy Kouadio,,,,,,
13981467,away,Fiorentina,Nicolò Fagioli,nicolo-fagioli,N. Fagioli,M,44,178.0,4280,M,901850,EUR,981936000,M,44,44,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nicolofagioli,,,
13981467,away,Fiorentina,Abdelhamid Sabiri,abdelhamid-sabiri,A. Sabiri,M,11,186.0,4184,M,807400,EUR,849139200,M,11,11,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,abdelhamidsabiri,,,
13981467,away,Fiorentina,Cher Ndour,ndour-cher,C. Ndour,M,27,190.0,2173,M,1114422,EUR,1090886400,M,27,27,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981467,away,Fiorentina,Amir Richardson,amir-richardson,A. Richardson,M,25,195.0,11630,M,1121333,EUR,1011830400,M,24,24,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Amir Richardson,,,ami2r,,,
13981467,away,Fiorentina,Niccolò Fortini,niccolo-fortini,N. Fortini,M,29,185.0,609,M,1526934,EUR,1139788800,D,29,29,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Niccolò Fortini,,,,,,
