match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_totalOffside,stat_totalCross,stat_wasFouled,stat_shotOffTarget,stat_keyPass,captain,stat_blockedScoringAttempt,stat_accurateCross,stat_bigChanceCreated,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_goals,stat_errorLeadToAShot,stat_goodHighClaim,player_sofascoreId
12624915,home,Al-Fateh,Othman Al-Othman,Othman Alothma,,othman-al-othman,O. Al-Othman,M,88,167.0,30,M,1096521,EUR,1050364800,M,88,88,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12624915,home,Al-Fateh,Mohammed Al-Fuhaid,,,mohammed-al-fuhaid,M. Al-Fuhaid,M,28,171.0,10,M,818616,EUR,631843200,M,14,14,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12624915,home,Al-Fateh,Abdullah Al-Anazi,Abdullah Al-Anazi,,abdullah-al-anazi,A. Al-Anazi,F,94,179.0,42,M,1434206,EUR,1042934400,M,94,94,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12624915,away,Al-Qadsiah,Koen Casteels,,,koen-casteels,K. Casteels,G,1,197.0,1420,M,70987,EUR,709430400,G,1,1,False,34.0,29.0,15.0,10.0,0.0,22.0,23.0,7.0,11.0,1.0,10.0,1.0,1.0,1.0,90.0,48.0,7.2,5.0,0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,4.0,
12624915,away,Al-Qadsiah,Nacho Fernández,,,nacho-fernandez,N. Fernández,D,6,180.0,14931,M,69404,EUR,632620800,D,6,6,False,56.0,55.0,5.0,5.0,0.0,42.0,43.0,13.0,13.0,3.0,5.0,,,,90.0,65.0,7.5,1.0,2,,2.0,,3.0,,,,,1.0,2.0,1.0,1.0,,,,,,,1.0,True,,,,1.0,2.0,,,,nachofdez90
12624915,away,Al-Qadsiah,Qasim Lajami,,,qasim-al-oujami,Q. Lajami,D,87,178.0,103,M,818668,EUR,830390400,D,87,87,False,34.0,25.0,11.0,5.0,0.0,23.0,26.0,2.0,8.0,3.0,2.0,,,,89.0,40.0,6.3,9.0,0,2.0,,5.0,1.0,2.0,,,,,1.0,1.0,,,1.0,,,,,,,,,,,,,,,
12624915,away,Al-Qadsiah,Gastón Álvarez,,,gaston-alvarez,G. Álvarez,D,17,184.0,492,M,980578,EUR,953856000,D,17,17,False,44.0,36.0,4.0,1.0,0.0,27.0,33.0,9.0,11.0,5.0,5.0,,,,90.0,58.0,6.7,9.0,1,,2.0,4.0,4.0,1.0,,,,,1.0,1.0,1.0,1.0,3.0,,,1.0,1.0,,,,,,,,,,,
12624915,away,Al-Qadsiah,Mohammed Abu Al-Shamat,Mohammed Waheeb Abu Al-Shamat,,mohammed-waheeb-abu-al-shamat,M. A. Al-Shamat,M,2,170.0,199,M,1804369,EUR,1029024000,M,2,2,False,29.0,19.0,6.0,3.0,1.0,13.0,18.0,7.0,14.0,4.0,2.0,,,,73.0,60.0,7.5,16.0,0,,1.0,1.0,7.0,,,3.0,3.0,,,2.0,1.0,3.0,1.0,,3.0,1.0,,1.0,,,1.0,1.0,,,,,,
12624915,away,Al-Qadsiah,Nahitan Nández,,,nahitan-nandez,N. Nandez,M,8,175.0,1910,M,589620,EUR,820108800,M,8,8,False,40.0,32.0,3.0,,0.0,13.0,13.0,22.0,36.0,,5.0,,,,90.0,62.0,6.8,19.0,0,,,4.0,5.0,1.0,1.0,4.0,3.0,,,1.0,1.0,1.0,1.0,,9.0,1.0,,1.0,,,3.0,,,,,,,
12624915,away,Al-Qadsiah,Ezequiel Fernández,,,ezequiel-fernandez,E. Fernández,M,6,178.0,5873,M,1003012,EUR,1027555200,M,5,5,False,61.0,54.0,6.0,5.0,0.0,26.0,28.0,28.0,33.0,2.0,7.0,,,,90.0,76.0,7.3,9.0,2,2.0,2.0,4.0,6.0,2.0,,2.0,2.0,2.0,,2.0,1.0,1.0,,,,1.0,,,,1.0,,,,1.0,,,,equifernandez
12624915,away,Al-Qadsiah,Turki Al-Ammar,,,turki-al-ammar,T. Al-Ammar,M,7,170.0,151,M,965177,EUR,938044800,M,7,7,False,33.0,28.0,5.0,3.0,0.0,13.0,15.0,15.0,19.0,1.0,4.0,,,,73.0,59.0,7.3,11.0,3,,1.0,3.0,4.0,,,4.0,2.0,,1.0,1.0,,2.0,1.0,,1.0,,1.0,2.0,,1.0,,,,1.0,,,,
12624915,away,Al-Qadsiah,Cameron Puertas,,,cameron-puertas,C. Puertas,M,18,178.0,1147,M,916176,EUR,903398400,F,88,88,False,48.0,38.0,7.0,5.0,0.0,15.0,16.0,23.0,39.0,,6.0,,,,90.0,78.0,7.2,26.0,1,,,11.0,6.0,1.0,2.0,8.0,3.0,,,,,2.0,3.0,,7.0,3.0,1.0,3.0,,,,,,,,,,
12624915,away,Al-Qadsiah,Pierre-Emerick Aubameyang,,,pierre-emerick-aubameyang,P. Aubameyang,F,17,187.0,49593,M,51498,EUR,614131200,F,10,10,False,22.0,20.0,2.0,2.0,0.0,10.0,11.0,10.0,12.0,,2.0,,,,90.0,33.0,6.2,7.0,3,2.0,,5.0,1.0,,2.0,,,,,,,1.0,1.0,,1.0,1.0,1.0,,,,,,2.0,2.0,,,,Auba
12624915,away,Al-Qadsiah,Julián Quiñones,,,julian-quinones,J. Quiñones,F,33,180.0,6539,M,843114,EUR,859161600,F,33,33,False,29.0,21.0,4.0,2.0,0.0,5.0,6.0,17.0,24.0,1.0,2.0,,,,90.0,56.0,8.0,17.0,5,,2.0,6.0,9.0,,3.0,4.0,1.0,,,,,3.0,,1.0,1.0,6.0,3.0,3.0,,,1.0,2.0,1.0,2.0,1.0,,,julianquinones33
12624915,away,Al-Qadsiah,Mohammed Qassem,,,mohammed-qassem,M. Qassem,D,24,176.0,146,M,540426,EUR,790473600,D,24,24,True,9.0,6.0,2.0,1.0,0.0,1.0,1.0,5.0,9.0,,1.0,,,,17.0,16.0,6.5,6.0,0,,,1.0,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,
12624915,away,Al-Qadsiah,Husain Al-Qahtani,,,husain-al-monassar,H. Al-Qahtani,M,52,177.0,32,M,893218,EUR,787881600,M,15,15,True,22.0,19.0,3.0,3.0,0.0,9.0,9.0,10.0,14.0,,3.0,,,,17.0,23.0,6.8,4.0,0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,
12624915,away,Al-Qadsiah,Haitham Mohammed Asiri,,,asiri-haitham-mohammed,H. M. Asiri,F,19,173.0,106,M,1118489,EUR,993945600,F,18,18,True,2.0,2.0,,,0.0,,,2.0,3.0,,,,,,13.0,3.0,6.4,1.0,0,,,1.0,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,
12624915,away,Al-Qadsiah,Ahmed Al-Kassar,,,ahmed-al-kassar,A. Al-Kassar,G,28,187.0,128,M,818749,EUR,673660800,G,28,28,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12624915,away,Al-Qadsiah,Jehad Thakri,,,thakri-jehad,J. Thakri,D,4,184.0,259,M,1845169,EUR,995673600,M,4,4,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12624915,away,Al-Qadsiah,Abdullah Hassoun,,,abdullah-hassoun,A. Hassoun,D,17,177.0,31,M,983081,EUR,858729600,D,23,23,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12624915,away,Al-Qadsiah,Abdulrahman Al Dosari,,,abdulrahman-al-dosari,A. A. Dosari,M,39,178.0,33,M,832313,EUR,875145600,M,39,39,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12624915,away,Al-Qadsiah,Ibrahim Mahnashi,,,ibrahim-mahnashi,I. Mahnashi,M,40,,10,M,917267,EUR,942883200,M,40,40,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12624915,away,Al-Qadsiah,Ali Hazazi,,,ali-hazazi,A. Hazazi,M,11,185.0,62,M,818699,EUR,761529600,M,11,11,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
