match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_dispossessed,stat_totalContest,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_goals,stat_totalClearance,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_keyPass,captain,stat_totalTackle,stat_wonTackle,stat_accurateCross,stat_interceptionWon,player_firstName,player_lastName,stat_wonContest,stat_challengeLost,stat_blockedScoringAttempt,stat_totalOffside,player_sofascoreId,stat_outfielderBlock,stat_bigChanceCreated,stat_errorLeadToAShot,stat_bigChanceMissed,stat_errorLeadToAGoal
12437686,away,Real Valladolid,Anuar,anuar,Anuar,M,23,172,810,M,601962,EUR,790128000,M,23,23,False,15.0,6.0,1.0,,0.0,4.0,8.0,2.0,8.0,4.0,,,,,,66.0,26.0,6.5,13.0,0.00127078,0,,1.0,1.0,3.0,2.0,6.0,,,,,,1.0,3.0,2.0,,,,,,1.0,1.0,,,,,,1.0,,,,,,1.0,,
12437686,away,Real Valladolid,Mamadou Sylla,mamadou-sylla,M. Sylla,F,9,184,1357,M,793761,EUR,764121600,F,7,7,False,7.0,5.0,,,0.0,,1.0,5.0,7.0,3.0,,,,,,85.0,18.0,6.3,8.0,0.00818512,1,,1.0,8.0,4.0,10.0,4.0,1.0,1.0,,1.0,,3.0,2.0,,,0.4377,0.4312,,,,,,,,,,,,,,,,,1.0,
12437686,away,Real Valladolid,Mario Martín,martin-mario,M. Martín,M,6,177,16546,M,1154549,EUR,1078444800,M,12,12,True,9.0,9.0,,,0.0,6.0,6.0,3.0,3.0,2.0,,,,,,24.0,18.0,6.5,1.0,0.00542097,0,,,2.0,2.0,3.0,4.0,,1.0,,,,2.0,,1.0,,,,,,1.0,,,1.0,,,,,,,,,,,,
12437686,away,Real Valladolid,Juanmi Latasa,juanmi-latasa,J. Latasa,F,9,191,1993,M,966679,EUR,985305600,F,14,14,True,6.0,1.0,,,0.0,1.0,1.0,,5.0,1.0,,,,,,24.0,10.0,5.7,7.0,5.437e-05,0,,,3.0,3.0,4.0,3.0,1.0,,,,,,1.0,,1.0,,,,,,,,,,,,,,1.0,,1.0,,,,1.0
12437686,away,Real Valladolid,Iván Sánchez,ivan-sanchez,I. Sánchez,M,23,168,223,M,142018,EUR,717206400,M,10,10,True,8.0,6.0,,,0.0,,1.0,6.0,8.0,,,,,,,16.0,12.0,6.7,4.0,0.00283997,0,,1.0,,,1.0,1.0,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,
12437686,away,Real Valladolid,Marcos André,marcos-andre,M. André,F,10,184,480,M,880157,EUR,845769600,F,9,9,True,1.0,1.0,,,0.0,1.0,1.0,,,,,,,,,13.0,3.0,6.6,,1.799e-05,0,,,1.0,,1.0,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
12437686,away,Real Valladolid,André Ferreira,andre-ferreira,A. Ferreira,G,13,193,225,M,788197,EUR,833328000,G,1,1,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437686,away,Real Valladolid,Eray Cömert,eray-comert,E. Cömert,D,24,183,508,M,814023,EUR,886550400,D,15,15,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437686,away,Real Valladolid,Raúl Chasco,raul-chasco,R. Chasco,D,34,177,34,M,1182710,EUR,1063411200,D,30,30,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437686,away,Real Valladolid,David Torres,david-torres,D. Torres,D,4,182,147,M,1214359,EUR,1046822400,D,3,3,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437686,away,Real Valladolid,Amath Ndiaye,amath-ndiaye,A. Ndiaye,M,11,179,448,M,845168,EUR,837475200,F,19,19,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437686,away,Real Valladolid,Víctor Meseguer,victor-meseguer,V. Meseguer,M,8,184,93,M,1010335,EUR,928886400,M,4,4,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437686,away,Real Valladolid,César de la Hoz,cesar-de-la-hoz,C. de la Hoz,M,,179,47,M,233328,EUR,701913600,M,16,16,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437686,away,Real Valladolid,Kenedy,kenedy,Kenedy,M,29,182,1421,M,801391,EUR,823737600,M,24,24,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
